"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Bartow County, GA","13015","Under 15 years","15",0
,"Bartow County, GA","13015","15-19 years","15-19",86
,"Bartow County, GA","13015","20-24 years","20-24",379
,"Bartow County, GA","13015","25-29 years","25-29",448
,"Bartow County, GA","13015","30-34 years","30-34",265
,"Bartow County, GA","13015","35-39 years","35-39",129
,"Bartow County, GA","13015","40-44 years","40-44",31
,"Bartow County, GA","13015","45-49 years","45-49",0
,"Bartow County, GA","13015","50 years and over","50+",0
,"Bibb County, GA","13021","Under 15 years","15",Suppressed
,"Bibb County, GA","13021","15-19 years","15-19",207
,"Bibb County, GA","13021","20-24 years","20-24",638
,"Bibb County, GA","13021","25-29 years","25-29",649
,"Bibb County, GA","13021","30-34 years","30-34",455
,"Bibb County, GA","13021","35-39 years","35-39",197
,"Bibb County, GA","13021","40-44 years","40-44",37
,"Bibb County, GA","13021","45-49 years","45-49",Suppressed
,"Bibb County, GA","13021","50 years and over","50+",0
,"Carroll County, GA","13045","Under 15 years","15",0
,"Carroll County, GA","13045","15-19 years","15-19",141
,"Carroll County, GA","13045","20-24 years","20-24",503
,"Carroll County, GA","13045","25-29 years","25-29",503
,"Carroll County, GA","13045","30-34 years","30-34",324
,"Carroll County, GA","13045","35-39 years","35-39",117
,"Carroll County, GA","13045","40-44 years","40-44",25
,"Carroll County, GA","13045","45-49 years","45-49",Suppressed
,"Carroll County, GA","13045","50 years and over","50+",0
,"Chatham County, GA","13051","Under 15 years","15",Suppressed
,"Chatham County, GA","13051","15-19 years","15-19",211
,"Chatham County, GA","13051","20-24 years","20-24",917
,"Chatham County, GA","13051","25-29 years","25-29",1259
,"Chatham County, GA","13051","30-34 years","30-34",993
,"Chatham County, GA","13051","35-39 years","35-39",486
,"Chatham County, GA","13051","40-44 years","40-44",96
,"Chatham County, GA","13051","45-49 years","45-49",Suppressed
,"Chatham County, GA","13051","50 years and over","50+",0
,"Cherokee County, GA","13057","Under 15 years","15",Suppressed
,"Cherokee County, GA","13057","15-19 years","15-19",81
,"Cherokee County, GA","13057","20-24 years","20-24",409
,"Cherokee County, GA","13057","25-29 years","25-29",853
,"Cherokee County, GA","13057","30-34 years","30-34",867
,"Cherokee County, GA","13057","35-39 years","35-39",403
,"Cherokee County, GA","13057","40-44 years","40-44",78
,"Cherokee County, GA","13057","45-49 years","45-49",Suppressed
,"Cherokee County, GA","13057","50 years and over","50+",0
,"Clarke County, GA","13059","Under 15 years","15",0
,"Clarke County, GA","13059","15-19 years","15-19",84
,"Clarke County, GA","13059","20-24 years","20-24",317
,"Clarke County, GA","13059","25-29 years","25-29",409
,"Clarke County, GA","13059","30-34 years","30-34",365
,"Clarke County, GA","13059","35-39 years","35-39",186
,"Clarke County, GA","13059","40-44 years","40-44",30
,"Clarke County, GA","13059","45-49 years","45-49",Suppressed
,"Clarke County, GA","13059","50 years and over","50+",0
,"Clayton County, GA","13063","Under 15 years","15",Suppressed
,"Clayton County, GA","13063","15-19 years","15-19",266
,"Clayton County, GA","13063","20-24 years","20-24",1015
,"Clayton County, GA","13063","25-29 years","25-29",1165
,"Clayton County, GA","13063","30-34 years","30-34",836
,"Clayton County, GA","13063","35-39 years","35-39",398
,"Clayton County, GA","13063","40-44 years","40-44",116
,"Clayton County, GA","13063","45-49 years","45-49",11
,"Clayton County, GA","13063","50 years and over","50+",0
,"Cobb County, GA","13067","Under 15 years","15",Suppressed
,"Cobb County, GA","13067","15-19 years","15-19",360
,"Cobb County, GA","13067","20-24 years","20-24",1416
,"Cobb County, GA","13067","25-29 years","25-29",2596
,"Cobb County, GA","13067","30-34 years","30-34",3130
,"Cobb County, GA","13067","35-39 years","35-39",1684
,"Cobb County, GA","13067","40-44 years","40-44",366
,"Cobb County, GA","13067","45-49 years","45-49",20
,"Cobb County, GA","13067","50 years and over","50+",Suppressed
,"Columbia County, GA","13073","Under 15 years","15",0
,"Columbia County, GA","13073","15-19 years","15-19",74
,"Columbia County, GA","13073","20-24 years","20-24",305
,"Columbia County, GA","13073","25-29 years","25-29",579
,"Columbia County, GA","13073","30-34 years","30-34",575
,"Columbia County, GA","13073","35-39 years","35-39",240
,"Columbia County, GA","13073","40-44 years","40-44",54
,"Columbia County, GA","13073","45-49 years","45-49",Suppressed
,"Columbia County, GA","13073","50 years and over","50+",Suppressed
,"Coweta County, GA","13077","Under 15 years","15",0
,"Coweta County, GA","13077","15-19 years","15-19",90
,"Coweta County, GA","13077","20-24 years","20-24",343
,"Coweta County, GA","13077","25-29 years","25-29",509
,"Coweta County, GA","13077","30-34 years","30-34",462
,"Coweta County, GA","13077","35-39 years","35-39",194
,"Coweta County, GA","13077","40-44 years","40-44",36
,"Coweta County, GA","13077","45-49 years","45-49",0
,"Coweta County, GA","13077","50 years and over","50+",0
,"DeKalb County, GA","13089","Under 15 years","15",Suppressed
,"DeKalb County, GA","13089","15-19 years","15-19",554
,"DeKalb County, GA","13089","20-24 years","20-24",1941
,"DeKalb County, GA","13089","25-29 years","25-29",2956
,"DeKalb County, GA","13089","30-34 years","30-34",3329
,"DeKalb County, GA","13089","35-39 years","35-39",1839
,"DeKalb County, GA","13089","40-44 years","40-44",404
,"DeKalb County, GA","13089","45-49 years","45-49",29
,"DeKalb County, GA","13089","50 years and over","50+",Suppressed
,"Douglas County, GA","13097","Under 15 years","15",0
,"Douglas County, GA","13097","15-19 years","15-19",108
,"Douglas County, GA","13097","20-24 years","20-24",432
,"Douglas County, GA","13097","25-29 years","25-29",462
,"Douglas County, GA","13097","30-34 years","30-34",382
,"Douglas County, GA","13097","35-39 years","35-39",243
,"Douglas County, GA","13097","40-44 years","40-44",63
,"Douglas County, GA","13097","45-49 years","45-49",Suppressed
,"Douglas County, GA","13097","50 years and over","50+",0
,"Fayette County, GA","13113","Under 15 years","15",0
,"Fayette County, GA","13113","15-19 years","15-19",27
,"Fayette County, GA","13113","20-24 years","20-24",120
,"Fayette County, GA","13113","25-29 years","25-29",224
,"Fayette County, GA","13113","30-34 years","30-34",322
,"Fayette County, GA","13113","35-39 years","35-39",174
,"Fayette County, GA","13113","40-44 years","40-44",39
,"Fayette County, GA","13113","45-49 years","45-49",Suppressed
,"Fayette County, GA","13113","50 years and over","50+",Suppressed
,"Forsyth County, GA","13117","Under 15 years","15",0
,"Forsyth County, GA","13117","15-19 years","15-19",43
,"Forsyth County, GA","13117","20-24 years","20-24",216
,"Forsyth County, GA","13117","25-29 years","25-29",593
,"Forsyth County, GA","13117","30-34 years","30-34",908
,"Forsyth County, GA","13117","35-39 years","35-39",436
,"Forsyth County, GA","13117","40-44 years","40-44",95
,"Forsyth County, GA","13117","45-49 years","45-49",Suppressed
,"Forsyth County, GA","13117","50 years and over","50+",Suppressed
,"Fulton County, GA","13121","Under 15 years","15",10
,"Fulton County, GA","13121","15-19 years","15-19",604
,"Fulton County, GA","13121","20-24 years","20-24",2289
,"Fulton County, GA","13121","25-29 years","25-29",3337
,"Fulton County, GA","13121","30-34 years","30-34",4120
,"Fulton County, GA","13121","35-39 years","35-39",2241
,"Fulton County, GA","13121","40-44 years","40-44",487
,"Fulton County, GA","13121","45-49 years","45-49",33
,"Fulton County, GA","13121","50 years and over","50+",Suppressed
,"Gwinnett County, GA","13135","Under 15 years","15",Suppressed
,"Gwinnett County, GA","13135","15-19 years","15-19",455
,"Gwinnett County, GA","13135","20-24 years","20-24",1929
,"Gwinnett County, GA","13135","25-29 years","25-29",3050
,"Gwinnett County, GA","13135","30-34 years","30-34",3415
,"Gwinnett County, GA","13135","35-39 years","35-39",1976
,"Gwinnett County, GA","13135","40-44 years","40-44",492
,"Gwinnett County, GA","13135","45-49 years","45-49",42
,"Gwinnett County, GA","13135","50 years and over","50+",Suppressed
,"Hall County, GA","13139","Under 15 years","15",Suppressed
,"Hall County, GA","13139","15-19 years","15-19",194
,"Hall County, GA","13139","20-24 years","20-24",632
,"Hall County, GA","13139","25-29 years","25-29",737
,"Hall County, GA","13139","30-34 years","30-34",632
,"Hall County, GA","13139","35-39 years","35-39",306
,"Hall County, GA","13139","40-44 years","40-44",68
,"Hall County, GA","13139","45-49 years","45-49",Suppressed
,"Hall County, GA","13139","50 years and over","50+",Suppressed
,"Henry County, GA","13151","Under 15 years","15",Suppressed
,"Henry County, GA","13151","15-19 years","15-19",124
,"Henry County, GA","13151","20-24 years","20-24",545
,"Henry County, GA","13151","25-29 years","25-29",776
,"Henry County, GA","13151","30-34 years","30-34",627
,"Henry County, GA","13151","35-39 years","35-39",356
,"Henry County, GA","13151","40-44 years","40-44",74
,"Henry County, GA","13151","45-49 years","45-49",Suppressed
,"Henry County, GA","13151","50 years and over","50+",Suppressed
,"Houston County, GA","13153","Under 15 years","15",0
,"Houston County, GA","13153","15-19 years","15-19",104
,"Houston County, GA","13153","20-24 years","20-24",476
,"Houston County, GA","13153","25-29 years","25-29",666
,"Houston County, GA","13153","30-34 years","30-34",480
,"Houston County, GA","13153","35-39 years","35-39",192
,"Houston County, GA","13153","40-44 years","40-44",36
,"Houston County, GA","13153","45-49 years","45-49",Suppressed
,"Houston County, GA","13153","50 years and over","50+",0
,"Lowndes County, GA","13185","Under 15 years","15",Suppressed
,"Lowndes County, GA","13185","15-19 years","15-19",124
,"Lowndes County, GA","13185","20-24 years","20-24",466
,"Lowndes County, GA","13185","25-29 years","25-29",521
,"Lowndes County, GA","13185","30-34 years","30-34",344
,"Lowndes County, GA","13185","35-39 years","35-39",130
,"Lowndes County, GA","13185","40-44 years","40-44",18
,"Lowndes County, GA","13185","45-49 years","45-49",0
,"Lowndes County, GA","13185","50 years and over","50+",Suppressed
,"Muscogee County, GA","13215","Under 15 years","15",Suppressed
,"Muscogee County, GA","13215","15-19 years","15-19",215
,"Muscogee County, GA","13215","20-24 years","20-24",745
,"Muscogee County, GA","13215","25-29 years","25-29",969
,"Muscogee County, GA","13215","30-34 years","30-34",678
,"Muscogee County, GA","13215","35-39 years","35-39",252
,"Muscogee County, GA","13215","40-44 years","40-44",46
,"Muscogee County, GA","13215","45-49 years","45-49",Suppressed
,"Muscogee County, GA","13215","50 years and over","50+",Suppressed
,"Paulding County, GA","13223","Under 15 years","15",0
,"Paulding County, GA","13223","15-19 years","15-19",76
,"Paulding County, GA","13223","20-24 years","20-24",342
,"Paulding County, GA","13223","25-29 years","25-29",518
,"Paulding County, GA","13223","30-34 years","30-34",443
,"Paulding County, GA","13223","35-39 years","35-39",223
,"Paulding County, GA","13223","40-44 years","40-44",37
,"Paulding County, GA","13223","45-49 years","45-49",Suppressed
,"Paulding County, GA","13223","50 years and over","50+",0
,"Richmond County, GA","13245","Under 15 years","15",Suppressed
,"Richmond County, GA","13245","15-19 years","15-19",229
,"Richmond County, GA","13245","20-24 years","20-24",864
,"Richmond County, GA","13245","25-29 years","25-29",989
,"Richmond County, GA","13245","30-34 years","30-34",644
,"Richmond County, GA","13245","35-39 years","35-39",281
,"Richmond County, GA","13245","40-44 years","40-44",48
,"Richmond County, GA","13245","45-49 years","45-49",Suppressed
,"Richmond County, GA","13245","50 years and over","50+",0
,"Whitfield County, GA","13313","Under 15 years","15",0
,"Whitfield County, GA","13313","15-19 years","15-19",136
,"Whitfield County, GA","13313","20-24 years","20-24",395
,"Whitfield County, GA","13313","25-29 years","25-29",414
,"Whitfield County, GA","13313","30-34 years","30-34",304
,"Whitfield County, GA","13313","35-39 years","35-39",148
,"Whitfield County, GA","13313","40-44 years","40-44",25
,"Whitfield County, GA","13313","45-49 years","45-49",Suppressed
,"Whitfield County, GA","13313","50 years and over","50+",0
,"Unidentified Counties, GA","13999","Under 15 years","15",53
,"Unidentified Counties, GA","13999","15-19 years","15-19",3655
,"Unidentified Counties, GA","13999","20-24 years","20-24",12524
,"Unidentified Counties, GA","13999","25-29 years","25-29",12981
,"Unidentified Counties, GA","13999","30-34 years","30-34",8486
,"Unidentified Counties, GA","13999","35-39 years","35-39",3445
,"Unidentified Counties, GA","13999","40-44 years","40-44",646
,"Unidentified Counties, GA","13999","45-49 years","45-49",51
,"Unidentified Counties, GA","13999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Georgia (13)"
"Year: 2016"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 17, 2026 1:53:06 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
