"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Champaign County, IL","17019","Under 15 years","15",Suppressed
,"Champaign County, IL","17019","15-19 years","15-19",102
,"Champaign County, IL","17019","20-24 years","20-24",435
,"Champaign County, IL","17019","25-29 years","25-29",757
,"Champaign County, IL","17019","30-34 years","30-34",733
,"Champaign County, IL","17019","35-39 years","35-39",310
,"Champaign County, IL","17019","40-44 years","40-44",55
,"Champaign County, IL","17019","45-49 years","45-49",Suppressed
,"Champaign County, IL","17019","50 years and over","50+",0
,"Cook County, IL","17031","Under 15 years","15",35
,"Cook County, IL","17031","15-19 years","15-19",3395
,"Cook County, IL","17031","20-24 years","20-24",11141
,"Cook County, IL","17031","25-29 years","25-29",16411
,"Cook County, IL","17031","30-34 years","30-34",21213
,"Cook County, IL","17031","35-39 years","35-39",11767
,"Cook County, IL","17031","40-44 years","40-44",2605
,"Cook County, IL","17031","45-49 years","45-49",198
,"Cook County, IL","17031","50 years and over","50+",14
,"DeKalb County, IL","17037","Under 15 years","15",0
,"DeKalb County, IL","17037","15-19 years","15-19",44
,"DeKalb County, IL","17037","20-24 years","20-24",210
,"DeKalb County, IL","17037","25-29 years","25-29",349
,"DeKalb County, IL","17037","30-34 years","30-34",311
,"DeKalb County, IL","17037","35-39 years","35-39",159
,"DeKalb County, IL","17037","40-44 years","40-44",20
,"DeKalb County, IL","17037","45-49 years","45-49",0
,"DeKalb County, IL","17037","50 years and over","50+",0
,"DuPage County, IL","17043","Under 15 years","15",Suppressed
,"DuPage County, IL","17043","15-19 years","15-19",236
,"DuPage County, IL","17043","20-24 years","20-24",955
,"DuPage County, IL","17043","25-29 years","25-29",2733
,"DuPage County, IL","17043","30-34 years","30-34",4302
,"DuPage County, IL","17043","35-39 years","35-39",2197
,"DuPage County, IL","17043","40-44 years","40-44",369
,"DuPage County, IL","17043","45-49 years","45-49",33
,"DuPage County, IL","17043","50 years and over","50+",Suppressed
,"Kane County, IL","17089","Under 15 years","15",Suppressed
,"Kane County, IL","17089","15-19 years","15-19",321
,"Kane County, IL","17089","20-24 years","20-24",1149
,"Kane County, IL","17089","25-29 years","25-29",1760
,"Kane County, IL","17089","30-34 years","30-34",2126
,"Kane County, IL","17089","35-39 years","35-39",1093
,"Kane County, IL","17089","40-44 years","40-44",245
,"Kane County, IL","17089","45-49 years","45-49",11
,"Kane County, IL","17089","50 years and over","50+",Suppressed
,"Kankakee County, IL","17091","Under 15 years","15",Suppressed
,"Kankakee County, IL","17091","15-19 years","15-19",79
,"Kankakee County, IL","17091","20-24 years","20-24",314
,"Kankakee County, IL","17091","25-29 years","25-29",441
,"Kankakee County, IL","17091","30-34 years","30-34",352
,"Kankakee County, IL","17091","35-39 years","35-39",146
,"Kankakee County, IL","17091","40-44 years","40-44",19
,"Kankakee County, IL","17091","45-49 years","45-49",Suppressed
,"Kankakee County, IL","17091","50 years and over","50+",0
,"Kendall County, IL","17093","Under 15 years","15",0
,"Kendall County, IL","17093","15-19 years","15-19",37
,"Kendall County, IL","17093","20-24 years","20-24",167
,"Kendall County, IL","17093","25-29 years","25-29",445
,"Kendall County, IL","17093","30-34 years","30-34",658
,"Kendall County, IL","17093","35-39 years","35-39",247
,"Kendall County, IL","17093","40-44 years","40-44",38
,"Kendall County, IL","17093","45-49 years","45-49",Suppressed
,"Kendall County, IL","17093","50 years and over","50+",Suppressed
,"Lake County, IL","17097","Under 15 years","15",Suppressed
,"Lake County, IL","17097","15-19 years","15-19",308
,"Lake County, IL","17097","20-24 years","20-24",1189
,"Lake County, IL","17097","25-29 years","25-29",1864
,"Lake County, IL","17097","30-34 years","30-34",2576
,"Lake County, IL","17097","35-39 years","35-39",1398
,"Lake County, IL","17097","40-44 years","40-44",297
,"Lake County, IL","17097","45-49 years","45-49",21
,"Lake County, IL","17097","50 years and over","50+",Suppressed
,"LaSalle County, IL","17099","Under 15 years","15",Suppressed
,"LaSalle County, IL","17099","15-19 years","15-19",87
,"LaSalle County, IL","17099","20-24 years","20-24",261
,"LaSalle County, IL","17099","25-29 years","25-29",417
,"LaSalle County, IL","17099","30-34 years","30-34",348
,"LaSalle County, IL","17099","35-39 years","35-39",126
,"LaSalle County, IL","17099","40-44 years","40-44",17
,"LaSalle County, IL","17099","45-49 years","45-49",Suppressed
,"LaSalle County, IL","17099","50 years and over","50+",0
,"McHenry County, IL","17111","Under 15 years","15",Suppressed
,"McHenry County, IL","17111","15-19 years","15-19",68
,"McHenry County, IL","17111","20-24 years","20-24",404
,"McHenry County, IL","17111","25-29 years","25-29",917
,"McHenry County, IL","17111","30-34 years","30-34",1102
,"McHenry County, IL","17111","35-39 years","35-39",524
,"McHenry County, IL","17111","40-44 years","40-44",72
,"McHenry County, IL","17111","45-49 years","45-49",Suppressed
,"McHenry County, IL","17111","50 years and over","50+",Suppressed
,"McLean County, IL","17113","Under 15 years","15",Suppressed
,"McLean County, IL","17113","15-19 years","15-19",87
,"McLean County, IL","17113","20-24 years","20-24",319
,"McLean County, IL","17113","25-29 years","25-29",688
,"McLean County, IL","17113","30-34 years","30-34",632
,"McLean County, IL","17113","35-39 years","35-39",252
,"McLean County, IL","17113","40-44 years","40-44",37
,"McLean County, IL","17113","45-49 years","45-49",Suppressed
,"McLean County, IL","17113","50 years and over","50+",0
,"Macon County, IL","17115","Under 15 years","15",0
,"Macon County, IL","17115","15-19 years","15-19",115
,"Macon County, IL","17115","20-24 years","20-24",372
,"Macon County, IL","17115","25-29 years","25-29",415
,"Macon County, IL","17115","30-34 years","30-34",300
,"Macon County, IL","17115","35-39 years","35-39",113
,"Macon County, IL","17115","40-44 years","40-44",11
,"Macon County, IL","17115","45-49 years","45-49",Suppressed
,"Macon County, IL","17115","50 years and over","50+",0
,"Madison County, IL","17119","Under 15 years","15",Suppressed
,"Madison County, IL","17119","15-19 years","15-19",154
,"Madison County, IL","17119","20-24 years","20-24",661
,"Madison County, IL","17119","25-29 years","25-29",1019
,"Madison County, IL","17119","30-34 years","30-34",849
,"Madison County, IL","17119","35-39 years","35-39",301
,"Madison County, IL","17119","40-44 years","40-44",60
,"Madison County, IL","17119","45-49 years","45-49",Suppressed
,"Madison County, IL","17119","50 years and over","50+",0
,"Peoria County, IL","17143","Under 15 years","15",Suppressed
,"Peoria County, IL","17143","15-19 years","15-19",196
,"Peoria County, IL","17143","20-24 years","20-24",581
,"Peoria County, IL","17143","25-29 years","25-29",756
,"Peoria County, IL","17143","30-34 years","30-34",676
,"Peoria County, IL","17143","35-39 years","35-39",274
,"Peoria County, IL","17143","40-44 years","40-44",52
,"Peoria County, IL","17143","45-49 years","45-49",0
,"Peoria County, IL","17143","50 years and over","50+",0
,"Rock Island County, IL","17161","Under 15 years","15",0
