"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Albany County, NY","36001","American Indian or Alaska Native","1002-5",Suppressed
,"Albany County, NY","36001","Asian","A",327
,"Albany County, NY","36001","Black or African American","2054-5",598
,"Albany County, NY","36001","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Albany County, NY","36001","White","2106-3",2007
,"Albany County, NY","36001","More than one race","M",105
,"Albany County, NY","36001","Unknown or Not Stated","UNK",0
,"Albany County, NY","36001","Not Available","NA",0
,"Albany County, NY","36001","Not Reported","NR",0
,"Bronx County, NY","36005","American Indian or Alaska Native","1002-5",39
,"Bronx County, NY","36005","Asian","A",1947
,"Bronx County, NY","36005","Black or African American","2054-5",9707
,"Bronx County, NY","36005","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Bronx County, NY","36005","White","2106-3",9074
,"Bronx County, NY","36005","More than one race","M",387
,"Bronx County, NY","36005","Unknown or Not Stated","UNK",0
,"Bronx County, NY","36005","Not Available","NA",0
,"Bronx County, NY","36005","Not Reported","NR",0
,"Broome County, NY","36007","American Indian or Alaska Native","1002-5",Suppressed
,"Broome County, NY","36007","Asian","A",70
,"Broome County, NY","36007","Black or African American","2054-5",172
,"Broome County, NY","36007","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Broome County, NY","36007","White","2106-3",1673
,"Broome County, NY","36007","More than one race","M",69
,"Broome County, NY","36007","Unknown or Not Stated","UNK",0
,"Broome County, NY","36007","Not Available","NA",0
,"Broome County, NY","36007","Not Reported","NR",0
,"Chautauqua County, NY","36013","American Indian or Alaska Native","1002-5",Suppressed
,"Chautauqua County, NY","36013","Asian","A",Suppressed
,"Chautauqua County, NY","36013","Black or African American","2054-5",29
,"Chautauqua County, NY","36013","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Chautauqua County, NY","36013","White","2106-3",1278
,"Chautauqua County, NY","36013","More than one race","M",22
,"Chautauqua County, NY","36013","Unknown or Not Stated","UNK",0
,"Chautauqua County, NY","36013","Not Available","NA",0
,"Chautauqua County, NY","36013","Not Reported","NR",0
,"Dutchess County, NY","36027","American Indian or Alaska Native","1002-5",Suppressed
,"Dutchess County, NY","36027","Asian","A",84
,"Dutchess County, NY","36027","Black or African American","2054-5",321
,"Dutchess County, NY","36027","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Dutchess County, NY","36027","White","2106-3",2034
,"Dutchess County, NY","36027","More than one race","M",76
,"Dutchess County, NY","36027","Unknown or Not Stated","UNK",0
,"Dutchess County, NY","36027","Not Available","NA",0
,"Dutchess County, NY","36027","Not Reported","NR",0
,"Erie County, NY","36029","American Indian or Alaska Native","1002-5",64
,"Erie County, NY","36029","Asian","A",624
,"Erie County, NY","36029","Black or African American","2054-5",2023
,"Erie County, NY","36029","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Erie County, NY","36029","White","2106-3",6983
,"Erie County, NY","36029","More than one race","M",213
,"Erie County, NY","36029","Unknown or Not Stated","UNK",0
,"Erie County, NY","36029","Not Available","NA",0
,"Erie County, NY","36029","Not Reported","NR",0
,"Jefferson County, NY","36045","American Indian or Alaska Native","1002-5",13
,"Jefferson County, NY","36045","Asian","A",58
,"Jefferson County, NY","36045","Black or African American","2054-5",153
,"Jefferson County, NY","36045","Native Hawaiian or Other Pacific Islander","NHOPI",10
,"Jefferson County, NY","36045","White","2106-3",1589
