"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Bell County, TX","48027","Under 15 years","15",Suppressed
,"Bell County, TX","48027","15-19 years","15-19",428
,"Bell County, TX","48027","20-24 years","20-24",1955
,"Bell County, TX","48027","25-29 years","25-29",1975
,"Bell County, TX","48027","30-34 years","30-34",1188
,"Bell County, TX","48027","35-39 years","35-39",493
,"Bell County, TX","48027","40-44 years","40-44",94
,"Bell County, TX","48027","45-49 years","45-49",Suppressed
,"Bell County, TX","48027","50 years and over","50+",0
,"Bexar County, TX","48029","Under 15 years","15",38
,"Bexar County, TX","48029","15-19 years","15-19",2028
,"Bexar County, TX","48029","20-24 years","20-24",6723
,"Bexar County, TX","48029","25-29 years","25-29",8182
,"Bexar County, TX","48029","30-34 years","30-34",6900
,"Bexar County, TX","48029","35-39 years","35-39",3337
,"Bexar County, TX","48029","40-44 years","40-44",716
,"Bexar County, TX","48029","45-49 years","45-49",42
,"Bexar County, TX","48029","50 years and over","50+",Suppressed
,"Brazoria County, TX","48039","Under 15 years","15",0
,"Brazoria County, TX","48039","15-19 years","15-19",276
,"Brazoria County, TX","48039","20-24 years","20-24",1018
,"Brazoria County, TX","48039","25-29 years","25-29",1335
,"Brazoria County, TX","48039","30-34 years","30-34",1396
,"Brazoria County, TX","48039","35-39 years","35-39",638
,"Brazoria County, TX","48039","40-44 years","40-44",126
,"Brazoria County, TX","48039","45-49 years","45-49",10
,"Brazoria County, TX","48039","50 years and over","50+",Suppressed
,"Brazos County, TX","48041","Under 15 years","15",Suppressed
,"Brazos County, TX","48041","15-19 years","15-19",162
,"Brazos County, TX","48041","20-24 years","20-24",602
,"Brazos County, TX","48041","25-29 years","25-29",899
,"Brazos County, TX","48041","30-34 years","30-34",782
,"Brazos County, TX","48041","35-39 years","35-39",265
,"Brazos County, TX","48041","40-44 years","40-44",53
,"Brazos County, TX","48041","45-49 years","45-49",Suppressed
,"Brazos County, TX","48041","50 years and over","50+",0
,"Cameron County, TX","48061","Under 15 years","15",14
