"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Brown County, WI","55009","American Indian or Alaska Native","1002-5",149
,"Brown County, WI","55009","Asian","A",186
,"Brown County, WI","55009","Black or African American","2054-5",179
,"Brown County, WI","55009","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Brown County, WI","55009","White","2106-3",2755
,"Brown County, WI","55009","More than one race","M",67
,"Brown County, WI","55009","Unknown or Not Stated","UNK",0
,"Brown County, WI","55009","Not Available","NA",0
,"Brown County, WI","55009","Not Reported","NR",0
,"Dane County, WI","55025","American Indian or Alaska Native","1002-5",18
,"Dane County, WI","55025","Asian","A",533
,"Dane County, WI","55025","Black or African American","2054-5",498
,"Dane County, WI","55025","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Dane County, WI","55025","White","2106-3",4834
,"Dane County, WI","55025","More than one race","M",168
,"Dane County, WI","55025","Unknown or Not Stated","UNK",0
,"Dane County, WI","55025","Not Available","NA",0
,"Dane County, WI","55025","Not Reported","NR",0
,"Fond du Lac County, WI","55039","American Indian or Alaska Native","1002-5",Suppressed
,"Fond du Lac County, WI","55039","Asian","A",21
,"Fond du Lac County, WI","55039","Black or African American","2054-5",35
,"Fond du Lac County, WI","55039","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Fond du Lac County, WI","55039","White","2106-3",952
,"Fond du Lac County, WI","55039","More than one race","M",18
,"Fond du Lac County, WI","55039","Unknown or Not Stated","UNK",0
,"Fond du Lac County, WI","55039","Not Available","NA",0
,"Fond du Lac County, WI","55039","Not Reported","NR",0
,"Kenosha County, WI","55059","American Indian or Alaska Native","1002-5",10
,"Kenosha County, WI","55059","Asian","A",35
,"Kenosha County, WI","55059","Black or African American","2054-5",233
,"Kenosha County, WI","55059","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Kenosha County, WI","55059","White","2106-3",1604
,"Kenosha County, WI","55059","More than one race","M",53
,"Kenosha County, WI","55059","Unknown or Not Stated","UNK",0
,"Kenosha County, WI","55059","Not Available","NA",0
,"Kenosha County, WI","55059","Not Reported","NR",0
,"La Crosse County, WI","55063","American Indian or Alaska Native","1002-5",10
,"La Crosse County, WI","55063","Asian","A",105
,"La Crosse County, WI","55063","Black or African American","2054-5",27
,"La Crosse County, WI","55063","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"La Crosse County, WI","55063","White","2106-3",1012
