"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Allegan County, MI","26005","American Indian or Alaska Native","1002-5",Suppressed
,"Allegan County, MI","26005","Asian","A",Suppressed
,"Allegan County, MI","26005","Black or African American","2054-5",15
,"Allegan County, MI","26005","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Allegan County, MI","26005","White","2106-3",1317
,"Allegan County, MI","26005","More than one race","M",23
,"Allegan County, MI","26005","Unknown or Not Stated","UNK",0
,"Allegan County, MI","26005","Not Available","NA",0
,"Allegan County, MI","26005","Not Reported","NR",0
,"Bay County, MI","26017","American Indian or Alaska Native","1002-5",Suppressed
,"Bay County, MI","26017","Asian","A",Suppressed
,"Bay County, MI","26017","Black or African American","2054-5",24
,"Bay County, MI","26017","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Bay County, MI","26017","White","2106-3",986
,"Bay County, MI","26017","More than one race","M",40
,"Bay County, MI","26017","Unknown or Not Stated","UNK",0
,"Bay County, MI","26017","Not Available","NA",0
,"Bay County, MI","26017","Not Reported","NR",0
,"Berrien County, MI","26021","American Indian or Alaska Native","1002-5",Suppressed
,"Berrien County, MI","26021","Asian","A",54
,"Berrien County, MI","26021","Black or African American","2054-5",385
,"Berrien County, MI","26021","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Berrien County, MI","26021","White","2106-3",1232
,"Berrien County, MI","26021","More than one race","M",43
,"Berrien County, MI","26021","Unknown or Not Stated","UNK",0
,"Berrien County, MI","26021","Not Available","NA",0
,"Berrien County, MI","26021","Not Reported","NR",0
,"Calhoun County, MI","26025","American Indian or Alaska Native","1002-5",Suppressed
,"Calhoun County, MI","26025","Asian","A",84
,"Calhoun County, MI","26025","Black or African American","2054-5",238
,"Calhoun County, MI","26025","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Calhoun County, MI","26025","White","2106-3",1282
,"Calhoun County, MI","26025","More than one race","M",50
,"Calhoun County, MI","26025","Unknown or Not Stated","UNK",0
,"Calhoun County, MI","26025","Not Available","NA",0
,"Calhoun County, MI","26025","Not Reported","NR",0
,"Eaton County, MI","26045","American Indian or Alaska Native","1002-5",Suppressed
,"Eaton County, MI","26045","Asian","A",43
,"Eaton County, MI","26045","Black or African American","2054-5",85
,"Eaton County, MI","26045","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Eaton County, MI","26045","White","2106-3",996
,"Eaton County, MI","26045","More than one race","M",12
,"Eaton County, MI","26045","Unknown or Not Stated","UNK",0
,"Eaton County, MI","26045","Not Available","NA",0
,"Eaton County, MI","26045","Not Reported","NR",0
,"Genesee County, MI","26049","American Indian or Alaska Native","1002-5",Suppressed
,"Genesee County, MI","26049","Asian","A",51
,"Genesee County, MI","26049","Black or African American","2054-5",1360
,"Genesee County, MI","26049","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Genesee County, MI","26049","White","2106-3",3296
,"Genesee County, MI","26049","More than one race","M",102
,"Genesee County, MI","26049","Unknown or Not Stated","UNK",0
,"Genesee County, MI","26049","Not Available","NA",0
,"Genesee County, MI","26049","Not Reported","NR",0
,"Ingham County, MI","26065","American Indian or Alaska Native","1002-5",Suppressed
,"Ingham County, MI","26065","Asian","A",253
,"Ingham County, MI","26065","Black or African American","2054-5",642
