"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Ascension Parish, LA","22005","American Indian or Alaska Native","1002-5",Suppressed
,"Ascension Parish, LA","22005","Asian","A",34
,"Ascension Parish, LA","22005","Black or African American","2054-5",507
,"Ascension Parish, LA","22005","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Ascension Parish, LA","22005","White","2106-3",1197
,"Ascension Parish, LA","22005","More than one race","M",Suppressed
,"Ascension Parish, LA","22005","Unknown or Not Stated","UNK",0
,"Ascension Parish, LA","22005","Not Available","NA",0
,"Ascension Parish, LA","22005","Not Reported","NR",0
,"Bossier Parish, LA","22015","American Indian or Alaska Native","1002-5",Suppressed
,"Bossier Parish, LA","22015","Asian","A",45
,"Bossier Parish, LA","22015","Black or African American","2054-5",451
,"Bossier Parish, LA","22015","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Bossier Parish, LA","22015","White","2106-3",1207
,"Bossier Parish, LA","22015","More than one race","M",37
,"Bossier Parish, LA","22015","Unknown or Not Stated","UNK",0
,"Bossier Parish, LA","22015","Not Available","NA",0
,"Bossier Parish, LA","22015","Not Reported","NR",0
,"Caddo Parish, LA","22017","American Indian or Alaska Native","1002-5",Suppressed
,"Caddo Parish, LA","22017","Asian","A",49
,"Caddo Parish, LA","22017","Black or African American","2054-5",1979
,"Caddo Parish, LA","22017","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Caddo Parish, LA","22017","White","2106-3",1284
,"Caddo Parish, LA","22017","More than one race","M",45
,"Caddo Parish, LA","22017","Unknown or Not Stated","UNK",0
,"Caddo Parish, LA","22017","Not Available","NA",0
,"Caddo Parish, LA","22017","Not Reported","NR",0
,"Calcasieu Parish, LA","22019","American Indian or Alaska Native","1002-5",11
,"Calcasieu Parish, LA","22019","Asian","A",56
,"Calcasieu Parish, LA","22019","Black or African American","2054-5",1012
,"Calcasieu Parish, LA","22019","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Calcasieu Parish, LA","22019","White","2106-3",1933
,"Calcasieu Parish, LA","22019","More than one race","M",22
,"Calcasieu Parish, LA","22019","Unknown or Not Stated","UNK",0
,"Calcasieu Parish, LA","22019","Not Available","NA",0
,"Calcasieu Parish, LA","22019","Not Reported","NR",0
,"East Baton Rouge Parish, LA","22033","American Indian or Alaska Native","1002-5",12
,"East Baton Rouge Parish, LA","22033","Asian","A",260
,"East Baton Rouge Parish, LA","22033","Black or African American","2054-5",3433
,"East Baton Rouge Parish, LA","22033","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"East Baton Rouge Parish, LA","22033","White","2106-3",2379
,"East Baton Rouge Parish, LA","22033","More than one race","M",39
,"East Baton Rouge Parish, LA","22033","Unknown or Not Stated","UNK",0
,"East Baton Rouge Parish, LA","22033","Not Available","NA",0
,"East Baton Rouge Parish, LA","22033","Not Reported","NR",0
,"Jefferson Parish, LA","22051","American Indian or Alaska Native","1002-5",29
,"Jefferson Parish, LA","22051","Asian","A",340
,"Jefferson Parish, LA","22051","Black or African American","2054-5",2238
,"Jefferson Parish, LA","22051","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Jefferson Parish, LA","22051","White","2106-3",3205
,"Jefferson Parish, LA","22051","More than one race","M",69
,"Jefferson Parish, LA","22051","Unknown or Not Stated","UNK",0
,"Jefferson Parish, LA","22051","Not Available","NA",0
,"Jefferson Parish, LA","22051","Not Reported","NR",0
,"Lafayette Parish, LA","22055","American Indian or Alaska Native","1002-5",11
,"Lafayette Parish, LA","22055","Asian","A",102
,"Lafayette Parish, LA","22055","Black or African American","2054-5",1131
,"Lafayette Parish, LA","22055","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Lafayette Parish, LA","22055","White","2106-3",2089
,"Lafayette Parish, LA","22055","More than one race","M",35
,"Lafayette Parish, LA","22055","Unknown or Not Stated","UNK",0
,"Lafayette Parish, LA","22055","Not Available","NA",0
,"Lafayette Parish, LA","22055","Not Reported","NR",0
,"Livingston Parish, LA","22063","American Indian or Alaska Native","1002-5",Suppressed
,"Livingston Parish, LA","22063","Asian","A",29
,"Livingston Parish, LA","22063","Black or African American","2054-5",177
,"Livingston Parish, LA","22063","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Livingston Parish, LA","22063","White","2106-3",1701
,"Livingston Parish, LA","22063","More than one race","M",11
,"Livingston Parish, LA","22063","Unknown or Not Stated","UNK",0
,"Livingston Parish, LA","22063","Not Available","NA",0
,"Livingston Parish, LA","22063","Not Reported","NR",0
,"Orleans Parish, LA","22071","American Indian or Alaska Native","1002-5",Suppressed
,"Orleans Parish, LA","22071","Asian","A",160
,"Orleans Parish, LA","22071","Black or African American","2054-5",3012
,"Orleans Parish, LA","22071","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Orleans Parish, LA","22071","White","2106-3",1597
,"Orleans Parish, LA","22071","More than one race","M",59
,"Orleans Parish, LA","22071","Unknown or Not Stated","UNK",0
,"Orleans Parish, LA","22071","Not Available","NA",0
,"Orleans Parish, LA","22071","Not Reported","NR",0
,"Ouachita Parish, LA","22073","American Indian or Alaska Native","1002-5",Suppressed
,"Ouachita Parish, LA","22073","Asian","A",36
,"Ouachita Parish, LA","22073","Black or African American","2054-5",1070
,"Ouachita Parish, LA","22073","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Ouachita Parish, LA","22073","White","2106-3",1088
,"Ouachita Parish, LA","22073","More than one race","M",20
,"Ouachita Parish, LA","22073","Unknown or Not Stated","UNK",0
,"Ouachita Parish, LA","22073","Not Available","NA",0
,"Ouachita Parish, LA","22073","Not Reported","NR",0
,"Rapides Parish, LA","22079","American Indian or Alaska Native","1002-5",14
,"Rapides Parish, LA","22079","Asian","A",33
,"Rapides Parish, LA","22079","Black or African American","2054-5",713
,"Rapides Parish, LA","22079","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Rapides Parish, LA","22079","White","2106-3",1066
,"Rapides Parish, LA","22079","More than one race","M",12
,"Rapides Parish, LA","22079","Unknown or Not Stated","UNK",0
,"Rapides Parish, LA","22079","Not Available","NA",0
,"Rapides Parish, LA","22079","Not Reported","NR",0
,"St. Tammany Parish, LA","22103","American Indian or Alaska Native","1002-5",Suppressed
,"St. Tammany Parish, LA","22103","Asian","A",64
,"St. Tammany Parish, LA","22103","Black or African American","2054-5",527
,"St. Tammany Parish, LA","22103","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"St. Tammany Parish, LA","22103","White","2106-3",2440
,"St. Tammany Parish, LA","22103","More than one race","M",50
,"St. Tammany Parish, LA","22103","Unknown or Not Stated","UNK",0
,"St. Tammany Parish, LA","22103","Not Available","NA",0
,"St. Tammany Parish, LA","22103","Not Reported","NR",0
,"Tangipahoa Parish, LA","22105","American Indian or Alaska Native","1002-5",Suppressed
,"Tangipahoa Parish, LA","22105","Asian","A",18
,"Tangipahoa Parish, LA","22105","Black or African American","2054-5",790
,"Tangipahoa Parish, LA","22105","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Tangipahoa Parish, LA","22105","White","2106-3",1152
,"Tangipahoa Parish, LA","22105","More than one race","M",18
,"Tangipahoa Parish, LA","22105","Unknown or Not Stated","UNK",0
,"Tangipahoa Parish, LA","22105","Not Available","NA",0
,"Tangipahoa Parish, LA","22105","Not Reported","NR",0
,"Terrebonne Parish, LA","22109","American Indian or Alaska Native","1002-5",101
,"Terrebonne Parish, LA","22109","Asian","A",22
,"Terrebonne Parish, LA","22109","Black or African American","2054-5",385
,"Terrebonne Parish, LA","22109","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Terrebonne Parish, LA","22109","White","2106-3",1039
,"Terrebonne Parish, LA","22109","More than one race","M",19
,"Terrebonne Parish, LA","22109","Unknown or Not Stated","UNK",0
,"Terrebonne Parish, LA","22109","Not Available","NA",0
,"Terrebonne Parish, LA","22109","Not Reported","NR",0
,"Unidentified Counties, LA","22999","American Indian or Alaska Native","1002-5",152
,"Unidentified Counties, LA","22999","Asian","A",223
,"Unidentified Counties, LA","22999","Black or African American","2054-5",7301
,"Unidentified Counties, LA","22999","Native Hawaiian or Other Pacific Islander","NHOPI",18
,"Unidentified Counties, LA","22999","White","2106-3",12495
,"Unidentified Counties, LA","22999","More than one race","M",245
,"Unidentified Counties, LA","22999","Unknown or Not Stated","UNK",0
,"Unidentified Counties, LA","22999","Not Available","NA",0
,"Unidentified Counties, LA","22999","Not Reported","NR",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Louisiana (22)"
"Year: 2016"
"Group By: County of Residence; Mother's Single Race 6"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 17, 2026 5:27:06 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 17, 2026 5:27:06 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
