"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Aiken County, SC","45003","American Indian or Alaska Native","1002-5",Suppressed
,"Aiken County, SC","45003","Asian","A",38
,"Aiken County, SC","45003","Black or African American","2054-5",585
,"Aiken County, SC","45003","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Aiken County, SC","45003","White","2106-3",1284
,"Aiken County, SC","45003","More than one race","M",53
,"Aiken County, SC","45003","Unknown or Not Stated","UNK",0
,"Aiken County, SC","45003","Not Available","NA",0
,"Aiken County, SC","45003","Not Reported","NR",0
,"Anderson County, SC","45007","American Indian or Alaska Native","1002-5",Suppressed
,"Anderson County, SC","45007","Asian","A",39
,"Anderson County, SC","45007","Black or African American","2054-5",433
,"Anderson County, SC","45007","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Anderson County, SC","45007","White","2106-3",1794
,"Anderson County, SC","45007","More than one race","M",47
,"Anderson County, SC","45007","Unknown or Not Stated","UNK",0
,"Anderson County, SC","45007","Not Available","NA",0
,"Anderson County, SC","45007","Not Reported","NR",0
,"Beaufort County, SC","45013","American Indian or Alaska Native","1002-5",Suppressed
,"Beaufort County, SC","45013","Asian","A",46
,"Beaufort County, SC","45013","Black or African American","2054-5",470
,"Beaufort County, SC","45013","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Beaufort County, SC","45013","White","2106-3",1370
,"Beaufort County, SC","45013","More than one race","M",67
,"Beaufort County, SC","45013","Unknown or Not Stated","UNK",0
,"Beaufort County, SC","45013","Not Available","NA",0
,"Beaufort County, SC","45013","Not Reported","NR",0
,"Berkeley County, SC","45015","American Indian or Alaska Native","1002-5",Suppressed
,"Berkeley County, SC","45015","Asian","A",56
,"Berkeley County, SC","45015","Black or African American","2054-5",668
,"Berkeley County, SC","45015","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Berkeley County, SC","45015","White","2106-3",1933
,"Berkeley County, SC","45015","More than one race","M",87
,"Berkeley County, SC","45015","Unknown or Not Stated","UNK",0
,"Berkeley County, SC","45015","Not Available","NA",0
,"Berkeley County, SC","45015","Not Reported","NR",0
,"Charleston County, SC","45019","American Indian or Alaska Native","1002-5",19
,"Charleston County, SC","45019","Asian","A",94
,"Charleston County, SC","45019","Black or African American","2054-5",1471
,"Charleston County, SC","45019","Native Hawaiian or Other Pacific Islander","NHOPI",11
,"Charleston County, SC","45019","White","2106-3",3306
,"Charleston County, SC","45019","More than one race","M",114
,"Charleston County, SC","45019","Unknown or Not Stated","UNK",0
,"Charleston County, SC","45019","Not Available","NA",0
,"Charleston County, SC","45019","Not Reported","NR",0
,"Dorchester County, SC","45035","American Indian or Alaska Native","1002-5",11
,"Dorchester County, SC","45035","Asian","A",36
,"Dorchester County, SC","45035","Black or African American","2054-5",496
,"Dorchester County, SC","45035","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Dorchester County, SC","45035","White","2106-3",1188
