"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Blount County, TN","47009","American Indian or Alaska Native","1002-5",Suppressed
,"Blount County, TN","47009","Asian","A",13
,"Blount County, TN","47009","Black or African American","2054-5",47
,"Blount County, TN","47009","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Blount County, TN","47009","White","2106-3",1154
,"Blount County, TN","47009","More than one race","M",13
,"Blount County, TN","47009","Unknown or Not Stated","UNK",0
,"Blount County, TN","47009","Not Available","NA",0
,"Blount County, TN","47009","Not Reported","NR",0
,"Davidson County, TN","47037","American Indian or Alaska Native","1002-5",20
,"Davidson County, TN","47037","Asian","A",526
,"Davidson County, TN","47037","Black or African American","2054-5",2999
,"Davidson County, TN","47037","Native Hawaiian or Other Pacific Islander","NHOPI",16
,"Davidson County, TN","47037","White","2106-3",6269
,"Davidson County, TN","47037","More than one race","M",193
,"Davidson County, TN","47037","Unknown or Not Stated","UNK",0
,"Davidson County, TN","47037","Not Available","NA",0
,"Davidson County, TN","47037","Not Reported","NR",0
,"Hamilton County, TN","47065","American Indian or Alaska Native","1002-5",Suppressed
,"Hamilton County, TN","47065","Asian","A",112
,"Hamilton County, TN","47065","Black or African American","2054-5",989
,"Hamilton County, TN","47065","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Hamilton County, TN","47065","White","2106-3",3098
,"Hamilton County, TN","47065","More than one race","M",87
,"Hamilton County, TN","47065","Unknown or Not Stated","UNK",0
,"Hamilton County, TN","47065","Not Available","NA",0
,"Hamilton County, TN","47065","Not Reported","NR",0
,"Knox County, TN","47093","American Indian or Alaska Native","1002-5",Suppressed
,"Knox County, TN","47093","Asian","A",153
,"Knox County, TN","47093","Black or African American","2054-5",576
,"Knox County, TN","47093","Native Hawaiian or Other Pacific Islander","NHOPI",11
,"Knox County, TN","47093","White","2106-3",4412
,"Knox County, TN","47093","More than one race","M",116
,"Knox County, TN","47093","Unknown or Not Stated","UNK",0
,"Knox County, TN","47093","Not Available","NA",0
,"Knox County, TN","47093","Not Reported","NR",0
