"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Alameda County, CA","06001","Under 15 years","15",Suppressed
,"Alameda County, CA","06001","15-19 years","15-19",413
,"Alameda County, CA","06001","20-24 years","20-24",2102
,"Alameda County, CA","06001","25-29 years","25-29",4421
,"Alameda County, CA","06001","30-34 years","30-34",7151
,"Alameda County, CA","06001","35-39 years","35-39",4402
,"Alameda County, CA","06001","40-44 years","40-44",988
,"Alameda County, CA","06001","45-49 years","45-49",79
,"Alameda County, CA","06001","50 years and over","50+",14
,"Butte County, CA","06007","Under 15 years","15",Suppressed
,"Butte County, CA","06007","15-19 years","15-19",115
,"Butte County, CA","06007","20-24 years","20-24",524
,"Butte County, CA","06007","25-29 years","25-29",792
,"Butte County, CA","06007","30-34 years","30-34",671
,"Butte County, CA","06007","35-39 years","35-39",312
,"Butte County, CA","06007","40-44 years","40-44",61
,"Butte County, CA","06007","45-49 years","45-49",11
,"Butte County, CA","06007","50 years and over","50+",Suppressed
,"Contra Costa County, CA","06013","Under 15 years","15",Suppressed
,"Contra Costa County, CA","06013","15-19 years","15-19",344
,"Contra Costa County, CA","06013","20-24 years","20-24",1532
,"Contra Costa County, CA","06013","25-29 years","25-29",3046
,"Contra Costa County, CA","06013","30-34 years","30-34",4205
,"Contra Costa County, CA","06013","35-39 years","35-39",2549
,"Contra Costa County, CA","06013","40-44 years","40-44",605
,"Contra Costa County, CA","06013","45-49 years","45-49",47
,"Contra Costa County, CA","06013","50 years and over","50+",Suppressed
,"El Dorado County, CA","06017","Under 15 years","15",Suppressed
,"El Dorado County, CA","06017","15-19 years","15-19",49
,"El Dorado County, CA","06017","20-24 years","20-24",202
,"El Dorado County, CA","06017","25-29 years","25-29",450
,"El Dorado County, CA","06017","30-34 years","30-34",558
,"El Dorado County, CA","06017","35-39 years","35-39",282
,"El Dorado County, CA","06017","40-44 years","40-44",56
,"El Dorado County, CA","06017","45-49 years","45-49",Suppressed
,"El Dorado County, CA","06017","50 years and over","50+",0
,"Fresno County, CA","06019","Under 15 years","15",12
,"Fresno County, CA","06019","15-19 years","15-19",1104
,"Fresno County, CA","06019","20-24 years","20-24",3490
,"Fresno County, CA","06019","25-29 years","25-29",4593
,"Fresno County, CA","06019","30-34 years","30-34",3743
,"Fresno County, CA","06019","35-39 years","35-39",1786
,"Fresno County, CA","06019","40-44 years","40-44",374
,"Fresno County, CA","06019","45-49 years","45-49",26
,"Fresno County, CA","06019","50 years and over","50+",Suppressed
,"Humboldt County, CA","06023","Under 15 years","15",0
,"Humboldt County, CA","06023","15-19 years","15-19",63
,"Humboldt County, CA","06023","20-24 years","20-24",261
,"Humboldt County, CA","06023","25-29 years","25-29",483
,"Humboldt County, CA","06023","30-34 years","30-34",391
,"Humboldt County, CA","06023","35-39 years","35-39",250
,"Humboldt County, CA","06023","40-44 years","40-44",30
,"Humboldt County, CA","06023","45-49 years","45-49",Suppressed
,"Humboldt County, CA","06023","50 years and over","50+",0
,"Imperial County, CA","06025","Under 15 years","15",0
,"Imperial County, CA","06025","15-19 years","15-19",200
,"Imperial County, CA","06025","20-24 years","20-24",741
,"Imperial County, CA","06025","25-29 years","25-29",938
,"Imperial County, CA","06025","30-34 years","30-34",660
,"Imperial County, CA","06025","35-39 years","35-39",339
,"Imperial County, CA","06025","40-44 years","40-44",61
,"Imperial County, CA","06025","45-49 years","45-49",0
,"Imperial County, CA","06025","50 years and over","50+",0
,"Kern County, CA","06029","Under 15 years","15",Suppressed
,"Kern County, CA","06029","15-19 years","15-19",1101
,"Kern County, CA","06029","20-24 years","20-24",3523
,"Kern County, CA","06029","25-29 years","25-29",4135
,"Kern County, CA","06029","30-34 years","30-34",3192
,"Kern County, CA","06029","35-39 years","35-39",1407
,"Kern County, CA","06029","40-44 years","40-44",338
,"Kern County, CA","06029","45-49 years","45-49",21
,"Kern County, CA","06029","50 years and over","50+",Suppressed
,"Kings County, CA","06031","Under 15 years","15",0
,"Kings County, CA","06031","15-19 years","15-19",175
,"Kings County, CA","06031","20-24 years","20-24",625
,"Kings County, CA","06031","25-29 years","25-29",692
,"Kings County, CA","06031","30-34 years","30-34",517
,"Kings County, CA","06031","35-39 years","35-39",191
,"Kings County, CA","06031","40-44 years","40-44",45
,"Kings County, CA","06031","45-49 years","45-49",Suppressed
,"Kings County, CA","06031","50 years and over","50+",0
,"Los Angeles County, CA","06037","Under 15 years","15",55
,"Los Angeles County, CA","06037","15-19 years","15-19",5303
