"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Bell County, TX","48027","American Indian or Alaska Native","1002-5",45
,"Bell County, TX","48027","Asian","A",231
,"Bell County, TX","48027","Black or African American","2054-5",1625
,"Bell County, TX","48027","Native Hawaiian or Other Pacific Islander","NHOPI",75
,"Bell County, TX","48027","White","2106-3",3928
,"Bell County, TX","48027","More than one race","M",236
,"Bell County, TX","48027","Unknown or Not Stated","UNK",0
,"Bell County, TX","48027","Not Available","NA",0
,"Bell County, TX","48027","Not Reported","NR",0
,"Bexar County, TX","48029","American Indian or Alaska Native","1002-5",72
,"Bexar County, TX","48029","Asian","A",1149
,"Bexar County, TX","48029","Black or African American","2054-5",2887
,"Bexar County, TX","48029","Native Hawaiian or Other Pacific Islander","NHOPI",63
,"Bexar County, TX","48029","White","2106-3",23395
,"Bexar County, TX","48029","More than one race","M",402
,"Bexar County, TX","48029","Unknown or Not Stated","UNK",0
,"Bexar County, TX","48029","Not Available","NA",0
,"Bexar County, TX","48029","Not Reported","NR",0
,"Brazoria County, TX","48039","American Indian or Alaska Native","1002-5",Suppressed
,"Brazoria County, TX","48039","Asian","A",408
,"Brazoria County, TX","48039","Black or African American","2054-5",637
,"Brazoria County, TX","48039","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Brazoria County, TX","48039","White","2106-3",3676
,"Brazoria County, TX","48039","More than one race","M",68
,"Brazoria County, TX","48039","Unknown or Not Stated","UNK",0
,"Brazoria County, TX","48039","Not Available","NA",0
,"Brazoria County, TX","48039","Not Reported","NR",0
,"Brazos County, TX","48041","American Indian or Alaska Native","1002-5",Suppressed
,"Brazos County, TX","48041","Asian","A",172
,"Brazos County, TX","48041","Black or African American","2054-5",367
,"Brazos County, TX","48041","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Brazos County, TX","48041","White","2106-3",2186
,"Brazos County, TX","48041","More than one race","M",43
,"Brazos County, TX","48041","Unknown or Not Stated","UNK",0
,"Brazos County, TX","48041","Not Available","NA",0
,"Brazos County, TX","48041","Not Reported","NR",0
,"Cameron County, TX","48061","American Indian or Alaska Native","1002-5",Suppressed
,"Cameron County, TX","48061","Asian","A",24
,"Cameron County, TX","48061","Black or African American","2054-5",42
,"Cameron County, TX","48061","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Cameron County, TX","48061","White","2106-3",6819
,"Cameron County, TX","48061","More than one race","M",Suppressed
,"Cameron County, TX","48061","Unknown or Not Stated","UNK",0
,"Cameron County, TX","48061","Not Available","NA",0
,"Cameron County, TX","48061","Not Reported","NR",0
,"Collin County, TX","48085","American Indian or Alaska Native","1002-5",49
,"Collin County, TX","48085","Asian","A",2084
,"Collin County, TX","48085","Black or African American","2054-5",1184
,"Collin County, TX","48085","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Collin County, TX","48085","White","2106-3",7585
,"Collin County, TX","48085","More than one race","M",179
,"Collin County, TX","48085","Unknown or Not Stated","UNK",0
,"Collin County, TX","48085","Not Available","NA",0
,"Collin County, TX","48085","Not Reported","NR",0
,"Comal County, TX","48091","American Indian or Alaska Native","1002-5",Suppressed
,"Comal County, TX","48091","Asian","A",23
,"Comal County, TX","48091","Black or African American","2054-5",31
,"Comal County, TX","48091","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Comal County, TX","48091","White","2106-3",1371
,"Comal County, TX","48091","More than one race","M",16
,"Comal County, TX","48091","Unknown or Not Stated","UNK",0
,"Comal County, TX","48091","Not Available","NA",0
,"Comal County, TX","48091","Not Reported","NR",0
,"Dallas County, TX","48113","American Indian or Alaska Native","1002-5",104
,"Dallas County, TX","48113","Asian","A",3173
,"Dallas County, TX","48113","Black or African American","2054-5",9108
,"Dallas County, TX","48113","Native Hawaiian or Other Pacific Islander","NHOPI",28
,"Dallas County, TX","48113","White","2106-3",27462
,"Dallas County, TX","48113","More than one race","M",504
,"Dallas County, TX","48113","Unknown or Not Stated","UNK",0
,"Dallas County, TX","48113","Not Available","NA",0
,"Dallas County, TX","48113","Not Reported","NR",0
,"Denton County, TX","48121","American Indian or Alaska Native","1002-5",43
,"Denton County, TX","48121","Asian","A",1073
,"Denton County, TX","48121","Black or African American","2054-5",1070
,"Denton County, TX","48121","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Denton County, TX","48121","White","2106-3",7805
,"Denton County, TX","48121","More than one race","M",199
,"Denton County, TX","48121","Unknown or Not Stated","UNK",0
,"Denton County, TX","48121","Not Available","NA",0
,"Denton County, TX","48121","Not Reported","NR",0
,"Ector County, TX","48135","American Indian or Alaska Native","1002-5",Suppressed
,"Ector County, TX","48135","Asian","A",62
,"Ector County, TX","48135","Black or African American","2054-5",232
,"Ector County, TX","48135","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Ector County, TX","48135","White","2106-3",2486
,"Ector County, TX","48135","More than one race","M",19
,"Ector County, TX","48135","Unknown or Not Stated","UNK",0
,"Ector County, TX","48135","Not Available","NA",0
,"Ector County, TX","48135","Not Reported","NR",0
,"Ellis County, TX","48139","American Indian or Alaska Native","1002-5",Suppressed
,"Ellis County, TX","48139","Asian","A",30
,"Ellis County, TX","48139","Black or African American","2054-5",252
,"Ellis County, TX","48139","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Ellis County, TX","48139","White","2106-3",1927
,"Ellis County, TX","48139","More than one race","M",24
,"Ellis County, TX","48139","Unknown or Not Stated","UNK",0
,"Ellis County, TX","48139","Not Available","NA",0
,"Ellis County, TX","48139","Not Reported","NR",0
,"El Paso County, TX","48141","American Indian or Alaska Native","1002-5",35
,"El Paso County, TX","48141","Asian","A",156
,"El Paso County, TX","48141","Black or African American","2054-5",603
,"El Paso County, TX","48141","Native Hawaiian or Other Pacific Islander","NHOPI",52
,"El Paso County, TX","48141","White","2106-3",12145
,"El Paso County, TX","48141","More than one race","M",82
,"El Paso County, TX","48141","Unknown or Not Stated","UNK",0
,"El Paso County, TX","48141","Not Available","NA",0
,"El Paso County, TX","48141","Not Reported","NR",0
,"Fort Bend County, TX","48157","American Indian or Alaska Native","1002-5",10
,"Fort Bend County, TX","48157","Asian","A",2221
,"Fort Bend County, TX","48157","Black or African American","2054-5",2338
,"Fort Bend County, TX","48157","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Fort Bend County, TX","48157","White","2106-3",5283
,"Fort Bend County, TX","48157","More than one race","M",117
,"Fort Bend County, TX","48157","Unknown or Not Stated","UNK",0
,"Fort Bend County, TX","48157","Not Available","NA",0
,"Fort Bend County, TX","48157","Not Reported","NR",0
,"Galveston County, TX","48167","American Indian or Alaska Native","1002-5",Suppressed
,"Galveston County, TX","48167","Asian","A",158
,"Galveston County, TX","48167","Black or African American","2054-5",632
,"Galveston County, TX","48167","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Galveston County, TX","48167","White","2106-3",3339
,"Galveston County, TX","48167","More than one race","M",33
,"Galveston County, TX","48167","Unknown or Not Stated","UNK",0
,"Galveston County, TX","48167","Not Available","NA",0
,"Galveston County, TX","48167","Not Reported","NR",0
,"Grayson County, TX","48181","American Indian or Alaska Native","1002-5",33
,"Grayson County, TX","48181","Asian","A",28
,"Grayson County, TX","48181","Black or African American","2054-5",112
,"Grayson County, TX","48181","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Grayson County, TX","48181","White","2106-3",1329
,"Grayson County, TX","48181","More than one race","M",40
,"Grayson County, TX","48181","Unknown or Not Stated","UNK",0
,"Grayson County, TX","48181","Not Available","NA",0
,"Grayson County, TX","48181","Not Reported","NR",0
,"Gregg County, TX","48183","American Indian or Alaska Native","1002-5",Suppressed
,"Gregg County, TX","48183","Asian","A",45
,"Gregg County, TX","48183","Black or African American","2054-5",419
,"Gregg County, TX","48183","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Gregg County, TX","48183","White","2106-3",1255
,"Gregg County, TX","48183","More than one race","M",21
,"Gregg County, TX","48183","Unknown or Not Stated","UNK",0
,"Gregg County, TX","48183","Not Available","NA",0
,"Gregg County, TX","48183","Not Reported","NR",0
,"Guadalupe County, TX","48187","American Indian or Alaska Native","1002-5",Suppressed
,"Guadalupe County, TX","48187","Asian","A",44
,"Guadalupe County, TX","48187","Black or African American","2054-5",135
,"Guadalupe County, TX","48187","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Guadalupe County, TX","48187","White","2106-3",1627
,"Guadalupe County, TX","48187","More than one race","M",29
,"Guadalupe County, TX","48187","Unknown or Not Stated","UNK",0
,"Guadalupe County, TX","48187","Not Available","NA",0
,"Guadalupe County, TX","48187","Not Reported","NR",0
,"Harris County, TX","48201","American Indian or Alaska Native","1002-5",147
,"Harris County, TX","48201","Asian","A",5636
,"Harris County, TX","48201","Black or African American","2054-5",15884
,"Harris County, TX","48201","Native Hawaiian or Other Pacific Islander","NHOPI",94
,"Harris County, TX","48201","White","2106-3",49913
,"Harris County, TX","48201","More than one race","M",746
,"Harris County, TX","48201","Unknown or Not Stated","UNK",0
,"Harris County, TX","48201","Not Available","NA",0
,"Harris County, TX","48201","Not Reported","NR",0
,"Hays County, TX","48209","American Indian or Alaska Native","1002-5",10
,"Hays County, TX","48209","Asian","A",50
,"Hays County, TX","48209","Black or African American","2054-5",107
,"Hays County, TX","48209","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Hays County, TX","48209","White","2106-3",2288
,"Hays County, TX","48209","More than one race","M",44
,"Hays County, TX","48209","Unknown or Not Stated","UNK",0
,"Hays County, TX","48209","Not Available","NA",0
,"Hays County, TX","48209","Not Reported","NR",0
,"Hidalgo County, TX","48215","American Indian or Alaska Native","1002-5",Suppressed
,"Hidalgo County, TX","48215","Asian","A",177
,"Hidalgo County, TX","48215","Black or African American","2054-5",244
,"Hidalgo County, TX","48215","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Hidalgo County, TX","48215","White","2106-3",14542
,"Hidalgo County, TX","48215","More than one race","M",Suppressed
,"Hidalgo County, TX","48215","Unknown or Not Stated","UNK",0
,"Hidalgo County, TX","48215","Not Available","NA",0
,"Hidalgo County, TX","48215","Not Reported","NR",0
,"Jefferson County, TX","48245","American Indian or Alaska Native","1002-5",Suppressed
,"Jefferson County, TX","48245","Asian","A",171
,"Jefferson County, TX","48245","Black or African American","2054-5",1353
,"Jefferson County, TX","48245","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Jefferson County, TX","48245","White","2106-3",1995
,"Jefferson County, TX","48245","More than one race","M",46
,"Jefferson County, TX","48245","Unknown or Not Stated","UNK",0
,"Jefferson County, TX","48245","Not Available","NA",0
,"Jefferson County, TX","48245","Not Reported","NR",0
,"Johnson County, TX","48251","American Indian or Alaska Native","1002-5",11
,"Johnson County, TX","48251","Asian","A",22
,"Johnson County, TX","48251","Black or African American","2054-5",71
,"Johnson County, TX","48251","Native Hawaiian or Other Pacific Islander","NHOPI",22
,"Johnson County, TX","48251","White","2106-3",1945
,"Johnson County, TX","48251","More than one race","M",29
,"Johnson County, TX","48251","Unknown or Not Stated","UNK",0
,"Johnson County, TX","48251","Not Available","NA",0
,"Johnson County, TX","48251","Not Reported","NR",0
,"Kaufman County, TX","48257","American Indian or Alaska Native","1002-5",10
,"Kaufman County, TX","48257","Asian","A",32
,"Kaufman County, TX","48257","Black or African American","2054-5",183
,"Kaufman County, TX","48257","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Kaufman County, TX","48257","White","2106-3",1404
,"Kaufman County, TX","48257","More than one race","M",31
,"Kaufman County, TX","48257","Unknown or Not Stated","UNK",0
,"Kaufman County, TX","48257","Not Available","NA",0
,"Kaufman County, TX","48257","Not Reported","NR",0
,"Lubbock County, TX","48303","American Indian or Alaska Native","1002-5",13
,"Lubbock County, TX","48303","Asian","A",153
,"Lubbock County, TX","48303","Black or African American","2054-5",409
,"Lubbock County, TX","48303","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Lubbock County, TX","48303","White","2106-3",3646
,"Lubbock County, TX","48303","More than one race","M",52
,"Lubbock County, TX","48303","Unknown or Not Stated","UNK",0
,"Lubbock County, TX","48303","Not Available","NA",0
,"Lubbock County, TX","48303","Not Reported","NR",0
,"McLennan County, TX","48309","American Indian or Alaska Native","1002-5",Suppressed
,"McLennan County, TX","48309","Asian","A",61
,"McLennan County, TX","48309","Black or African American","2054-5",602
,"McLennan County, TX","48309","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"McLennan County, TX","48309","White","2106-3",2675
,"McLennan County, TX","48309","More than one race","M",26
,"McLennan County, TX","48309","Unknown or Not Stated","UNK",0
,"McLennan County, TX","48309","Not Available","NA",0
,"McLennan County, TX","48309","Not Reported","NR",0
,"Midland County, TX","48329","American Indian or Alaska Native","1002-5",10
,"Midland County, TX","48329","Asian","A",79
,"Midland County, TX","48329","Black or African American","2054-5",182
,"Midland County, TX","48329","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Midland County, TX","48329","White","2106-3",2605
,"Midland County, TX","48329","More than one race","M",28
,"Midland County, TX","48329","Unknown or Not Stated","UNK",0
,"Midland County, TX","48329","Not Available","NA",0
,"Midland County, TX","48329","Not Reported","NR",0
,"Montgomery County, TX","48339","American Indian or Alaska Native","1002-5",24
,"Montgomery County, TX","48339","Asian","A",284
,"Montgomery County, TX","48339","Black or African American","2054-5",480
