"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Benton County, WA","53005","American Indian or Alaska Native","1002-5",34
,"Benton County, WA","53005","Asian","A",132
,"Benton County, WA","53005","Black or African American","2054-5",71
,"Benton County, WA","53005","Native Hawaiian or Other Pacific Islander","NHOPI",10
,"Benton County, WA","53005","White","2106-3",2439
,"Benton County, WA","53005","More than one race","M",73
,"Benton County, WA","53005","Unknown or Not Stated","UNK",0
,"Benton County, WA","53005","Not Available","NA",0
,"Benton County, WA","53005","Not Reported","NR",0
,"Clark County, WA","53011","American Indian or Alaska Native","1002-5",42
,"Clark County, WA","53011","Asian","A",238
,"Clark County, WA","53011","Black or African American","2054-5",126
,"Clark County, WA","53011","Native Hawaiian or Other Pacific Islander","NHOPI",105
,"Clark County, WA","53011","White","2106-3",4928
,"Clark County, WA","53011","More than one race","M",226
,"Clark County, WA","53011","Unknown or Not Stated","UNK",0
,"Clark County, WA","53011","Not Available","NA",0
,"Clark County, WA","53011","Not Reported","NR",0
,"Cowlitz County, WA","53015","American Indian or Alaska Native","1002-5",18
,"Cowlitz County, WA","53015","Asian","A",21
,"Cowlitz County, WA","53015","Black or African American","2054-5",12
,"Cowlitz County, WA","53015","Native Hawaiian or Other Pacific Islander","NHOPI",18
,"Cowlitz County, WA","53015","White","2106-3",1173
,"Cowlitz County, WA","53015","More than one race","M",43
,"Cowlitz County, WA","53015","Unknown or Not Stated","UNK",0
,"Cowlitz County, WA","53015","Not Available","NA",0
,"Cowlitz County, WA","53015","Not Reported","NR",0
,"King County, WA","53033","American Indian or Alaska Native","1002-5",245
,"King County, WA","53033","Asian","A",6057
,"King County, WA","53033","Black or African American","2054-5",2446
,"King County, WA","53033","Native Hawaiian or Other Pacific Islander","NHOPI",471
,"King County, WA","53033","White","2106-3",15708
,"King County, WA","53033","More than one race","M",1095
,"King County, WA","53033","Unknown or Not Stated","UNK",0
,"King County, WA","53033","Not Available","NA",0
,"King County, WA","53033","Not Reported","NR",0
,"Kitsap County, WA","53035","American Indian or Alaska Native","1002-5",69
,"Kitsap County, WA","53035","Asian","A",176
,"Kitsap County, WA","53035","Black or African American","2054-5",126
,"Kitsap County, WA","53035","Native Hawaiian or Other Pacific Islander","NHOPI",55
,"Kitsap County, WA","53035","White","2106-3",2514
,"Kitsap County, WA","53035","More than one race","M",207
,"Kitsap County, WA","53035","Unknown or Not Stated","UNK",0
,"Kitsap County, WA","53035","Not Available","NA",0
,"Kitsap County, WA","53035","Not Reported","NR",0
,"Pierce County, WA","53053","American Indian or Alaska Native","1002-5",221
,"Pierce County, WA","53053","Asian","A",817
,"Pierce County, WA","53053","Black or African American","2054-5",938
,"Pierce County, WA","53053","Native Hawaiian or Other Pacific Islander","NHOPI",332
,"Pierce County, WA","53053","White","2106-3",8474
,"Pierce County, WA","53053","More than one race","M",974
,"Pierce County, WA","53053","Unknown or Not Stated","UNK",0
,"Pierce County, WA","53053","Not Available","NA",0
,"Pierce County, WA","53053","Not Reported","NR",0
,"Skagit County, WA","53057","American Indian or Alaska Native","1002-5",33
,"Skagit County, WA","53057","Asian","A",21
,"Skagit County, WA","53057","Black or African American","2054-5",Suppressed
,"Skagit County, WA","53057","Native Hawaiian or Other Pacific Islander","NHOPI",16
,"Skagit County, WA","53057","White","2106-3",1412
,"Skagit County, WA","53057","More than one race","M",26
,"Skagit County, WA","53057","Unknown or Not Stated","UNK",0
,"Skagit County, WA","53057","Not Available","NA",0
,"Skagit County, WA","53057","Not Reported","NR",0
,"Snohomish County, WA","53061","American Indian or Alaska Native","1002-5",143
,"Snohomish County, WA","53061","Asian","A",1388
,"Snohomish County, WA","53061","Black or African American","2054-5",465
,"Snohomish County, WA","53061","Native Hawaiian or Other Pacific Islander","NHOPI",95
,"Snohomish County, WA","53061","White","2106-3",7518
,"Snohomish County, WA","53061","More than one race","M",432
,"Snohomish County, WA","53061","Unknown or Not Stated","UNK",0
,"Snohomish County, WA","53061","Not Available","NA",0
,"Snohomish County, WA","53061","Not Reported","NR",0
,"Spokane County, WA","53063","American Indian or Alaska Native","1002-5",110
,"Spokane County, WA","53063","Asian","A",165
,"Spokane County, WA","53063","Black or African American","2054-5",149
,"Spokane County, WA","53063","Native Hawaiian or Other Pacific Islander","NHOPI",124
,"Spokane County, WA","53063","White","2106-3",5335
,"Spokane County, WA","53063","More than one race","M",262
,"Spokane County, WA","53063","Unknown or Not Stated","UNK",0
,"Spokane County, WA","53063","Not Available","NA",0
,"Spokane County, WA","53063","Not Reported","NR",0
,"Thurston County, WA","53067","American Indian or Alaska Native","1002-5",63
,"Thurston County, WA","53067","Asian","A",222
,"Thurston County, WA","53067","Black or African American","2054-5",118
,"Thurston County, WA","53067","Native Hawaiian or Other Pacific Islander","NHOPI",51
,"Thurston County, WA","53067","White","2106-3",2578
