"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Alachua County, FL","12001","Under 15 years","15",Suppressed
,"Alachua County, FL","12001","15-19 years","15-19",128
,"Alachua County, FL","12001","20-24 years","20-24",533
,"Alachua County, FL","12001","25-29 years","25-29",852
,"Alachua County, FL","12001","30-34 years","30-34",843
,"Alachua County, FL","12001","35-39 years","35-39",386
,"Alachua County, FL","12001","40-44 years","40-44",72
,"Alachua County, FL","12001","45-49 years","45-49",Suppressed
,"Alachua County, FL","12001","50 years and over","50+",Suppressed
,"Bay County, FL","12005","Under 15 years","15",0
,"Bay County, FL","12005","15-19 years","15-19",136
,"Bay County, FL","12005","20-24 years","20-24",592
,"Bay County, FL","12005","25-29 years","25-29",734
,"Bay County, FL","12005","30-34 years","30-34",568
,"Bay County, FL","12005","35-39 years","35-39",240
,"Bay County, FL","12005","40-44 years","40-44",42
,"Bay County, FL","12005","45-49 years","45-49",Suppressed
,"Bay County, FL","12005","50 years and over","50+",0
,"Brevard County, FL","12009","Under 15 years","15",Suppressed
,"Brevard County, FL","12009","15-19 years","15-19",246
,"Brevard County, FL","12009","20-24 years","20-24",1081
,"Brevard County, FL","12009","25-29 years","25-29",1634
,"Brevard County, FL","12009","30-34 years","30-34",1433
,"Brevard County, FL","12009","35-39 years","35-39",672
,"Brevard County, FL","12009","40-44 years","40-44",129
,"Brevard County, FL","12009","45-49 years","45-49",Suppressed
,"Brevard County, FL","12009","50 years and over","50+",Suppressed
,"Broward County, FL","12011","Under 15 years","15",Suppressed
,"Broward County, FL","12011","15-19 years","15-19",713
,"Broward County, FL","12011","20-24 years","20-24",3324
,"Broward County, FL","12011","25-29 years","25-29",6000
,"Broward County, FL","12011","30-34 years","30-34",6915
,"Broward County, FL","12011","35-39 years","35-39",4260
,"Broward County, FL","12011","40-44 years","40-44",1034
,"Broward County, FL","12011","45-49 years","45-49",67
,"Broward County, FL","12011","50 years and over","50+",Suppressed
,"Charlotte County, FL","12015","Under 15 years","15",0
,"Charlotte County, FL","12015","15-19 years","15-19",71
,"Charlotte County, FL","12015","20-24 years","20-24",303
,"Charlotte County, FL","12015","25-29 years","25-29",297
,"Charlotte County, FL","12015","30-34 years","30-34",241
,"Charlotte County, FL","12015","35-39 years","35-39",121
,"Charlotte County, FL","12015","40-44 years","40-44",25
,"Charlotte County, FL","12015","45-49 years","45-49",Suppressed
,"Charlotte County, FL","12015","50 years and over","50+",0
,"Citrus County, FL","12017","Under 15 years","15",Suppressed
,"Citrus County, FL","12017","15-19 years","15-19",83
,"Citrus County, FL","12017","20-24 years","20-24",347
,"Citrus County, FL","12017","25-29 years","25-29",356
,"Citrus County, FL","12017","30-34 years","30-34",207
,"Citrus County, FL","12017","35-39 years","35-39",95
,"Citrus County, FL","12017","40-44 years","40-44",18
,"Citrus County, FL","12017","45-49 years","45-49",0
,"Citrus County, FL","12017","50 years and over","50+",0
,"Clay County, FL","12019","Under 15 years","15",Suppressed
,"Clay County, FL","12019","15-19 years","15-19",107
,"Clay County, FL","12019","20-24 years","20-24",484
,"Clay County, FL","12019","25-29 years","25-29",672
,"Clay County, FL","12019","30-34 years","30-34",609
,"Clay County, FL","12019","35-39 years","35-39",255
,"Clay County, FL","12019","40-44 years","40-44",61
,"Clay County, FL","12019","45-49 years","45-49",Suppressed
,"Clay County, FL","12019","50 years and over","50+",0
,"Collier County, FL","12021","Under 15 years","15",Suppressed
,"Collier County, FL","12021","15-19 years","15-19",144
,"Collier County, FL","12021","20-24 years","20-24",606
,"Collier County, FL","12021","25-29 years","25-29",882
,"Collier County, FL","12021","30-34 years","30-34",883
,"Collier County, FL","12021","35-39 years","35-39",519
,"Collier County, FL","12021","40-44 years","40-44",138
,"Collier County, FL","12021","45-49 years","45-49",Suppressed
,"Collier County, FL","12021","50 years and over","50+",Suppressed
,"Duval County, FL","12031","Under 15 years","15",10
,"Duval County, FL","12031","15-19 years","15-19",709
,"Duval County, FL","12031","20-24 years","20-24",2906
,"Duval County, FL","12031","25-29 years","25-29",4103
,"Duval County, FL","12031","30-34 years","30-34",3526
,"Duval County, FL","12031","35-39 years","35-39",1597
,"Duval County, FL","12031","40-44 years","40-44",296
,"Duval County, FL","12031","45-49 years","45-49",32
,"Duval County, FL","12031","50 years and over","50+",Suppressed
,"Escambia County, FL","12033","Under 15 years","15",Suppressed
,"Escambia County, FL","12033","15-19 years","15-19",270
,"Escambia County, FL","12033","20-24 years","20-24",1049
,"Escambia County, FL","12033","25-29 years","25-29",1262
,"Escambia County, FL","12033","30-34 years","30-34",938
,"Escambia County, FL","12033","35-39 years","35-39",344
,"Escambia County, FL","12033","40-44 years","40-44",81
,"Escambia County, FL","12033","45-49 years","45-49",Suppressed
,"Escambia County, FL","12033","50 years and over","50+",Suppressed
,"Hernando County, FL","12053","Under 15 years","15",0
,"Hernando County, FL","12053","15-19 years","15-19",95
,"Hernando County, FL","12053","20-24 years","20-24",386
,"Hernando County, FL","12053","25-29 years","25-29",509
,"Hernando County, FL","12053","30-34 years","30-34",370
,"Hernando County, FL","12053","35-39 years","35-39",164
,"Hernando County, FL","12053","40-44 years","40-44",24
,"Hernando County, FL","12053","45-49 years","45-49",Suppressed
,"Hernando County, FL","12053","50 years and over","50+",0
,"Hillsborough County, FL","12057","Under 15 years","15",Suppressed
,"Hillsborough County, FL","12057","15-19 years","15-19",832
,"Hillsborough County, FL","12057","20-24 years","20-24",3597
,"Hillsborough County, FL","12057","25-29 years","25-29",5144
,"Hillsborough County, FL","12057","30-34 years","30-34",4830
,"Hillsborough County, FL","12057","35-39 years","35-39",2455
,"Hillsborough County, FL","12057","40-44 years","40-44",520
,"Hillsborough County, FL","12057","45-49 years","45-49",26
,"Hillsborough County, FL","12057","50 years and over","50+",Suppressed
,"Indian River County, FL","12061","Under 15 years","15",Suppressed
,"Indian River County, FL","12061","15-19 years","15-19",71
,"Indian River County, FL","12061","20-24 years","20-24",254
,"Indian River County, FL","12061","25-29 years","25-29",376
,"Indian River County, FL","12061","30-34 years","30-34",356
,"Indian River County, FL","12061","35-39 years","35-39",182
,"Indian River County, FL","12061","40-44 years","40-44",31
,"Indian River County, FL","12061","45-49 years","45-49",Suppressed
,"Indian River County, FL","12061","50 years and over","50+",0
,"Lake County, FL","12069","Under 15 years","15",Suppressed
,"Lake County, FL","12069","15-19 years","15-19",179
,"Lake County, FL","12069","20-24 years","20-24",756
,"Lake County, FL","12069","25-29 years","25-29",1015
,"Lake County, FL","12069","30-34 years","30-34",846
,"Lake County, FL","12069","35-39 years","35-39",367
,"Lake County, FL","12069","40-44 years","40-44",91
,"Lake County, FL","12069","45-49 years","45-49",Suppressed
,"Lake County, FL","12069","50 years and over","50+",Suppressed
,"Lee County, FL","12071","Under 15 years","15",Suppressed
,"Lee County, FL","12071","15-19 years","15-19",360
,"Lee County, FL","12071","20-24 years","20-24",1394
,"Lee County, FL","12071","25-29 years","25-29",2067
,"Lee County, FL","12071","30-34 years","30-34",1784
,"Lee County, FL","12071","35-39 years","35-39",877
,"Lee County, FL","12071","40-44 years","40-44",180
,"Lee County, FL","12071","45-49 years","45-49",Suppressed
,"Lee County, FL","12071","50 years and over","50+",Suppressed
,"Leon County, FL","12073","Under 15 years","15",Suppressed
,"Leon County, FL","12073","15-19 years","15-19",163
,"Leon County, FL","12073","20-24 years","20-24",657
,"Leon County, FL","12073","25-29 years","25-29",923
,"Leon County, FL","12073","30-34 years","30-34",904
,"Leon County, FL","12073","35-39 years","35-39",396
,"Leon County, FL","12073","40-44 years","40-44",78
,"Leon County, FL","12073","45-49 years","45-49",Suppressed
,"Leon County, FL","12073","50 years and over","50+",Suppressed
,"Manatee County, FL","12081","Under 15 years","15",Suppressed
,"Manatee County, FL","12081","15-19 years","15-19",212
,"Manatee County, FL","12081","20-24 years","20-24",798
,"Manatee County, FL","12081","25-29 years","25-29",1033
,"Manatee County, FL","12081","30-34 years","30-34",892
,"Manatee County, FL","12081","35-39 years","35-39",443
,"Manatee County, FL","12081","40-44 years","40-44",88
