"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Ascension Parish, LA","22005","Under 15 years","15",0
,"Ascension Parish, LA","22005","15-19 years","15-19",88
,"Ascension Parish, LA","22005","20-24 years","20-24",331
,"Ascension Parish, LA","22005","25-29 years","25-29",568
,"Ascension Parish, LA","22005","30-34 years","30-34",492
,"Ascension Parish, LA","22005","35-39 years","35-39",193
,"Ascension Parish, LA","22005","40-44 years","40-44",30
,"Ascension Parish, LA","22005","45-49 years","45-49",Suppressed
,"Ascension Parish, LA","22005","50 years and over","50+",0
,"Bossier Parish, LA","22015","Under 15 years","15",Suppressed
,"Bossier Parish, LA","22015","15-19 years","15-19",88
,"Bossier Parish, LA","22015","20-24 years","20-24",411
,"Bossier Parish, LA","22015","25-29 years","25-29",540
,"Bossier Parish, LA","22015","30-34 years","30-34",402
,"Bossier Parish, LA","22015","35-39 years","35-39",154
,"Bossier Parish, LA","22015","40-44 years","40-44",27
,"Bossier Parish, LA","22015","45-49 years","45-49",Suppressed
,"Bossier Parish, LA","22015","50 years and over","50+",Suppressed
,"Caddo Parish, LA","22017","Under 15 years","15",Suppressed
,"Caddo Parish, LA","22017","15-19 years","15-19",289
,"Caddo Parish, LA","22017","20-24 years","20-24",901
,"Caddo Parish, LA","22017","25-29 years","25-29",964
,"Caddo Parish, LA","22017","30-34 years","30-34",711
,"Caddo Parish, LA","22017","35-39 years","35-39",310
,"Caddo Parish, LA","22017","40-44 years","40-44",51
,"Caddo Parish, LA","22017","45-49 years","45-49",Suppressed
,"Caddo Parish, LA","22017","50 years and over","50+",0
,"Calcasieu Parish, LA","22019","Under 15 years","15",Suppressed
,"Calcasieu Parish, LA","22019","15-19 years","15-19",270
,"Calcasieu Parish, LA","22019","20-24 years","20-24",899
,"Calcasieu Parish, LA","22019","25-29 years","25-29",913
,"Calcasieu Parish, LA","22019","30-34 years","30-34",610
,"Calcasieu Parish, LA","22019","35-39 years","35-39",251
,"Calcasieu Parish, LA","22019","40-44 years","40-44",41
,"Calcasieu Parish, LA","22019","45-49 years","45-49",Suppressed
,"Calcasieu Parish, LA","22019","50 years and over","50+",0
,"East Baton Rouge Parish, LA","22033","Under 15 years","15",Suppressed
,"East Baton Rouge Parish, LA","22033","15-19 years","15-19",408
,"East Baton Rouge Parish, LA","22033","20-24 years","20-24",1438
,"East Baton Rouge Parish, LA","22033","25-29 years","25-29",1734
,"East Baton Rouge Parish, LA","22033","30-34 years","30-34",1621
,"East Baton Rouge Parish, LA","22033","35-39 years","35-39",652
,"East Baton Rouge Parish, LA","22033","40-44 years","40-44",104
,"East Baton Rouge Parish, LA","22033","45-49 years","45-49",10
,"East Baton Rouge Parish, LA","22033","50 years and over","50+",0
,"Jefferson Parish, LA","22051","Under 15 years","15",Suppressed
,"Jefferson Parish, LA","22051","15-19 years","15-19",318
,"Jefferson Parish, LA","22051","20-24 years","20-24",1233
,"Jefferson Parish, LA","22051","25-29 years","25-29",1774
,"Jefferson Parish, LA","22051","30-34 years","30-34",1614
,"Jefferson Parish, LA","22051","35-39 years","35-39",739
,"Jefferson Parish, LA","22051","40-44 years","40-44",141
,"Jefferson Parish, LA","22051","45-49 years","45-49",Suppressed
,"Jefferson Parish, LA","22051","50 years and over","50+",0
,"Lafayette Parish, LA","22055","Under 15 years","15",Suppressed
,"Lafayette Parish, LA","22055","15-19 years","15-19",168
,"Lafayette Parish, LA","22055","20-24 years","20-24",726
,"Lafayette Parish, LA","22055","25-29 years","25-29",1059
,"Lafayette Parish, LA","22055","30-34 years","30-34",929
,"Lafayette Parish, LA","22055","35-39 years","35-39",389
,"Lafayette Parish, LA","22055","40-44 years","40-44",61
,"Lafayette Parish, LA","22055","45-49 years","45-49",Suppressed
,"Lafayette Parish, LA","22055","50 years and over","50+",0
,"Livingston Parish, LA","22063","Under 15 years","15",Suppressed
,"Livingston Parish, LA","22063","15-19 years","15-19",130
,"Livingston Parish, LA","22063","20-24 years","20-24",440
,"Livingston Parish, LA","22063","25-29 years","25-29",620
,"Livingston Parish, LA","22063","30-34 years","30-34",440
,"Livingston Parish, LA","22063","35-39 years","35-39",173
,"Livingston Parish, LA","22063","40-44 years","40-44",23
,"Livingston Parish, LA","22063","45-49 years","45-49",Suppressed
,"Livingston Parish, LA","22063","50 years and over","50+",0
,"Orleans Parish, LA","22071","Under 15 years","15",Suppressed
,"Orleans Parish, LA","22071","15-19 years","15-19",223
,"Orleans Parish, LA","22071","20-24 years","20-24",926
,"Orleans Parish, LA","22071","25-29 years","25-29",1228
,"Orleans Parish, LA","22071","30-34 years","30-34",1382
,"Orleans Parish, LA","22071","35-39 years","35-39",708
,"Orleans Parish, LA","22071","40-44 years","40-44",138
,"Orleans Parish, LA","22071","45-49 years","45-49",11
,"Orleans Parish, LA","22071","50 years and over","50+",0
,"Ouachita Parish, LA","22073","Under 15 years","15",Suppressed
,"Ouachita Parish, LA","22073","15-19 years","15-19",173
,"Ouachita Parish, LA","22073","20-24 years","20-24",660
,"Ouachita Parish, LA","22073","25-29 years","25-29",678
,"Ouachita Parish, LA","22073","30-34 years","30-34",436
,"Ouachita Parish, LA","22073","35-39 years","35-39",181
,"Ouachita Parish, LA","22073","40-44 years","40-44",23
,"Ouachita Parish, LA","22073","45-49 years","45-49",0
,"Ouachita Parish, LA","22073","50 years and over","50+",0
,"Rapides Parish, LA","22079","Under 15 years","15",Suppressed
,"Rapides Parish, LA","22079","15-19 years","15-19",157
,"Rapides Parish, LA","22079","20-24 years","20-24",491
,"Rapides Parish, LA","22079","25-29 years","25-29",543
,"Rapides Parish, LA","22079","30-34 years","30-34",367
,"Rapides Parish, LA","22079","35-39 years","35-39",139
,"Rapides Parish, LA","22079","40-44 years","40-44",23
,"Rapides Parish, LA","22079","45-49 years","45-49",Suppressed
,"Rapides Parish, LA","22079","50 years and over","50+",0
,"St. Tammany Parish, LA","22103","Under 15 years","15",0
,"St. Tammany Parish, LA","22103","15-19 years","15-19",111
,"St. Tammany Parish, LA","22103","20-24 years","20-24",499
,"St. Tammany Parish, LA","22103","25-29 years","25-29",882
,"St. Tammany Parish, LA","22103","30-34 years","30-34",896
,"St. Tammany Parish, LA","22103","35-39 years","35-39",403
,"St. Tammany Parish, LA","22103","40-44 years","40-44",72
,"St. Tammany Parish, LA","22103","45-49 years","45-49",Suppressed
,"St. Tammany Parish, LA","22103","50 years and over","50+",0
,"Tangipahoa Parish, LA","22105","Under 15 years","15",Suppressed
,"Tangipahoa Parish, LA","22105","15-19 years","15-19",149
,"Tangipahoa Parish, LA","22105","20-24 years","20-24",566
,"Tangipahoa Parish, LA","22105","25-29 years","25-29",631
,"Tangipahoa Parish, LA","22105","30-34 years","30-34",429
,"Tangipahoa Parish, LA","22105","35-39 years","35-39",174
,"Tangipahoa Parish, LA","22105","40-44 years","40-44",34
,"Tangipahoa Parish, LA","22105","45-49 years","45-49",Suppressed
,"Tangipahoa Parish, LA","22105","50 years and over","50+",0
,"Terrebonne Parish, LA","22109","Under 15 years","15",0
,"Terrebonne Parish, LA","22109","15-19 years","15-19",102
,"Terrebonne Parish, LA","22109","20-24 years","20-24",460
,"Terrebonne Parish, LA","22109","25-29 years","25-29",487
,"Terrebonne Parish, LA","22109","30-34 years","30-34",334
,"Terrebonne Parish, LA","22109","35-39 years","35-39",136
,"Terrebonne Parish, LA","22109","40-44 years","40-44",24
,"Terrebonne Parish, LA","22109","45-49 years","45-49",Suppressed
,"Terrebonne Parish, LA","22109","50 years and over","50+",0
,"Unidentified Counties, LA","22999","Under 15 years","15",23
,"Unidentified Counties, LA","22999","15-19 years","15-19",1595
,"Unidentified Counties, LA","22999","20-24 years","20-24",6013
,"Unidentified Counties, LA","22999","25-29 years","25-29",6318
,"Unidentified Counties, LA","22999","30-34 years","30-34",3875
,"Unidentified Counties, LA","22999","35-39 years","35-39",1505
,"Unidentified Counties, LA","22999","40-44 years","40-44",253
,"Unidentified Counties, LA","22999","45-49 years","45-49",18
,"Unidentified Counties, LA","22999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Louisiana (22)"
"Year: 2017"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 17, 2026 8:56:42 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 17, 2026 8:56:42 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
