"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Bell County, TX","48027","American Indian or Alaska Native","1002-5",29
,"Bell County, TX","48027","Asian","A",235
,"Bell County, TX","48027","Black or African American","2054-5",1616
,"Bell County, TX","48027","Native Hawaiian or Other Pacific Islander","NHOPI",94
,"Bell County, TX","48027","White","2106-3",3780
,"Bell County, TX","48027","More than one race","M",222
,"Bell County, TX","48027","Unknown or Not Stated","UNK",0
,"Bell County, TX","48027","Not Available","NA",0
,"Bell County, TX","48027","Not Reported","NR",0
,"Bexar County, TX","48029","American Indian or Alaska Native","1002-5",72
,"Bexar County, TX","48029","Asian","A",1222
,"Bexar County, TX","48029","Black or African American","2054-5",2868
,"Bexar County, TX","48029","Native Hawaiian or Other Pacific Islander","NHOPI",64
,"Bexar County, TX","48029","White","2106-3",22411
,"Bexar County, TX","48029","More than one race","M",377
,"Bexar County, TX","48029","Unknown or Not Stated","UNK",0
,"Bexar County, TX","48029","Not Available","NA",0
,"Bexar County, TX","48029","Not Reported","NR",0
,"Brazoria County, TX","48039","American Indian or Alaska Native","1002-5",21
,"Brazoria County, TX","48039","Asian","A",366
,"Brazoria County, TX","48039","Black or African American","2054-5",713
,"Brazoria County, TX","48039","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Brazoria County, TX","48039","White","2106-3",3467
,"Brazoria County, TX","48039","More than one race","M",58
,"Brazoria County, TX","48039","Unknown or Not Stated","UNK",0
,"Brazoria County, TX","48039","Not Available","NA",0
,"Brazoria County, TX","48039","Not Reported","NR",0
,"Brazos County, TX","48041","American Indian or Alaska Native","1002-5",Suppressed
,"Brazos County, TX","48041","Asian","A",173
,"Brazos County, TX","48041","Black or African American","2054-5",383
,"Brazos County, TX","48041","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Brazos County, TX","48041","White","2106-3",2096
,"Brazos County, TX","48041","More than one race","M",33
,"Brazos County, TX","48041","Unknown or Not Stated","UNK",0
,"Brazos County, TX","48041","Not Available","NA",0
,"Brazos County, TX","48041","Not Reported","NR",0
,"Cameron County, TX","48061","American Indian or Alaska Native","1002-5",0
,"Cameron County, TX","48061","Asian","A",29
,"Cameron County, TX","48061","Black or African American","2054-5",46
,"Cameron County, TX","48061","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Cameron County, TX","48061","White","2106-3",6195
,"Cameron County, TX","48061","More than one race","M",Suppressed
,"Cameron County, TX","48061","Unknown or Not Stated","UNK",0
,"Cameron County, TX","48061","Not Available","NA",0
,"Cameron County, TX","48061","Not Reported","NR",0
,"Collin County, TX","48085","American Indian or Alaska Native","1002-5",30
,"Collin County, TX","48085","Asian","A",2175
,"Collin County, TX","48085","Black or African American","2054-5",1159
,"Collin County, TX","48085","Native Hawaiian or Other Pacific Islander","NHOPI",12
,"Collin County, TX","48085","White","2106-3",7341
,"Collin County, TX","48085","More than one race","M",202
,"Collin County, TX","48085","Unknown or Not Stated","UNK",0
,"Collin County, TX","48085","Not Available","NA",0
,"Collin County, TX","48085","Not Reported","NR",0
,"Comal County, TX","48091","American Indian or Alaska Native","1002-5",0
,"Comal County, TX","48091","Asian","A",29
,"Comal County, TX","48091","Black or African American","2054-5",45
,"Comal County, TX","48091","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Comal County, TX","48091","White","2106-3",1391
,"Comal County, TX","48091","More than one race","M",13
,"Comal County, TX","48091","Unknown or Not Stated","UNK",0
,"Comal County, TX","48091","Not Available","NA",0
,"Comal County, TX","48091","Not Reported","NR",0
,"Dallas County, TX","48113","American Indian or Alaska Native","1002-5",77
,"Dallas County, TX","48113","Asian","A",3122
,"Dallas County, TX","48113","Black or African American","2054-5",8994
,"Dallas County, TX","48113","Native Hawaiian or Other Pacific Islander","NHOPI",34
,"Dallas County, TX","48113","White","2106-3",26576
