"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Alameda County, CA","06001","American Indian or Alaska Native","1002-5",26
,"Alameda County, CA","06001","Asian","A",6536
,"Alameda County, CA","06001","Black or African American","2054-5",1854
,"Alameda County, CA","06001","Native Hawaiian or Other Pacific Islander","NHOPI",171
,"Alameda County, CA","06001","White","2106-3",9464
,"Alameda County, CA","06001","More than one race","M",837
,"Alameda County, CA","06001","Unknown or Not Stated","UNK",0
,"Alameda County, CA","06001","Not Available","NA",0
,"Alameda County, CA","06001","Not Reported","NR",0
,"Butte County, CA","06007","American Indian or Alaska Native","1002-5",34
,"Butte County, CA","06007","Asian","A",184
,"Butte County, CA","06007","Black or African American","2054-5",33
,"Butte County, CA","06007","Native Hawaiian or Other Pacific Islander","NHOPI",11
,"Butte County, CA","06007","White","2106-3",1987
,"Butte County, CA","06007","More than one race","M",137
,"Butte County, CA","06007","Unknown or Not Stated","UNK",0
,"Butte County, CA","06007","Not Available","NA",0
,"Butte County, CA","06007","Not Reported","NR",0
,"Contra Costa County, CA","06013","American Indian or Alaska Native","1002-5",33
,"Contra Costa County, CA","06013","Asian","A",2209
,"Contra Costa County, CA","06013","Black or African American","2054-5",1179
,"Contra Costa County, CA","06013","Native Hawaiian or Other Pacific Islander","NHOPI",95
,"Contra Costa County, CA","06013","White","2106-3",7927
,"Contra Costa County, CA","06013","More than one race","M",737
,"Contra Costa County, CA","06013","Unknown or Not Stated","UNK",0
,"Contra Costa County, CA","06013","Not Available","NA",0
,"Contra Costa County, CA","06013","Not Reported","NR",0
,"El Dorado County, CA","06017","American Indian or Alaska Native","1002-5",11
,"El Dorado County, CA","06017","Asian","A",81
,"El Dorado County, CA","06017","Black or African American","2054-5",15
,"El Dorado County, CA","06017","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"El Dorado County, CA","06017","White","2106-3",1394
,"El Dorado County, CA","06017","More than one race","M",67
,"El Dorado County, CA","06017","Unknown or Not Stated","UNK",0
,"El Dorado County, CA","06017","Not Available","NA",0
,"El Dorado County, CA","06017","Not Reported","NR",0
,"Fresno County, CA","06019","American Indian or Alaska Native","1002-5",112
,"Fresno County, CA","06019","Asian","A",1749
,"Fresno County, CA","06019","Black or African American","2054-5",745
,"Fresno County, CA","06019","Native Hawaiian or Other Pacific Islander","NHOPI",17
,"Fresno County, CA","06019","White","2106-3",11521
,"Fresno County, CA","06019","More than one race","M",397
,"Fresno County, CA","06019","Unknown or Not Stated","UNK",0
,"Fresno County, CA","06019","Not Available","NA",0
,"Fresno County, CA","06019","Not Reported","NR",0
,"Humboldt County, CA","06023","American Indian or Alaska Native","1002-5",105
,"Humboldt County, CA","06023","Asian","A",60
,"Humboldt County, CA","06023","Black or African American","2054-5",24
,"Humboldt County, CA","06023","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Humboldt County, CA","06023","White","2106-3",1090
,"Humboldt County, CA","06023","More than one race","M",87
,"Humboldt County, CA","06023","Unknown or Not Stated","UNK",0
,"Humboldt County, CA","06023","Not Available","NA",0
,"Humboldt County, CA","06023","Not Reported","NR",0
,"Imperial County, CA","06025","American Indian or Alaska Native","1002-5",Suppressed
,"Imperial County, CA","06025","Asian","A",34
,"Imperial County, CA","06025","Black or African American","2054-5",19
,"Imperial County, CA","06025","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Imperial County, CA","06025","White","2106-3",2820
,"Imperial County, CA","06025","More than one race","M",15
,"Imperial County, CA","06025","Unknown or Not Stated","UNK",0
,"Imperial County, CA","06025","Not Available","NA",0
,"Imperial County, CA","06025","Not Reported","NR",0
,"Kern County, CA","06029","American Indian or Alaska Native","1002-5",102
,"Kern County, CA","06029","Asian","A",548
