"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Bartow County, GA","13015","Under 15 years","15",0
,"Bartow County, GA","13015","15-19 years","15-19",101
,"Bartow County, GA","13015","20-24 years","20-24",359
,"Bartow County, GA","13015","25-29 years","25-29",418
,"Bartow County, GA","13015","30-34 years","30-34",285
,"Bartow County, GA","13015","35-39 years","35-39",121
,"Bartow County, GA","13015","40-44 years","40-44",21
,"Bartow County, GA","13015","45-49 years","45-49",Suppressed
,"Bartow County, GA","13015","50 years and over","50+",0
,"Bibb County, GA","13021","Under 15 years","15",Suppressed
,"Bibb County, GA","13021","15-19 years","15-19",166
,"Bibb County, GA","13021","20-24 years","20-24",681
,"Bibb County, GA","13021","25-29 years","25-29",668
,"Bibb County, GA","13021","30-34 years","30-34",452
,"Bibb County, GA","13021","35-39 years","35-39",220
,"Bibb County, GA","13021","40-44 years","40-44",48
,"Bibb County, GA","13021","45-49 years","45-49",Suppressed
,"Bibb County, GA","13021","50 years and over","50+",0
,"Carroll County, GA","13045","Under 15 years","15",Suppressed
,"Carroll County, GA","13045","15-19 years","15-19",137
,"Carroll County, GA","13045","20-24 years","20-24",440
,"Carroll County, GA","13045","25-29 years","25-29",522
,"Carroll County, GA","13045","30-34 years","30-34",348
,"Carroll County, GA","13045","35-39 years","35-39",138
,"Carroll County, GA","13045","40-44 years","40-44",25
,"Carroll County, GA","13045","45-49 years","45-49",Suppressed
,"Carroll County, GA","13045","50 years and over","50+",0
,"Chatham County, GA","13051","Under 15 years","15",Suppressed
,"Chatham County, GA","13051","15-19 years","15-19",201
,"Chatham County, GA","13051","20-24 years","20-24",859
,"Chatham County, GA","13051","25-29 years","25-29",1151
,"Chatham County, GA","13051","30-34 years","30-34",958
,"Chatham County, GA","13051","35-39 years","35-39",457
,"Chatham County, GA","13051","40-44 years","40-44",82
,"Chatham County, GA","13051","45-49 years","45-49",Suppressed
,"Chatham County, GA","13051","50 years and over","50+",0
,"Cherokee County, GA","13057","Under 15 years","15",Suppressed
,"Cherokee County, GA","13057","15-19 years","15-19",79
,"Cherokee County, GA","13057","20-24 years","20-24",381
,"Cherokee County, GA","13057","25-29 years","25-29",808
,"Cherokee County, GA","13057","30-34 years","30-34",820
,"Cherokee County, GA","13057","35-39 years","35-39",383
,"Cherokee County, GA","13057","40-44 years","40-44",103
,"Cherokee County, GA","13057","45-49 years","45-49",Suppressed
,"Cherokee County, GA","13057","50 years and over","50+",0
,"Clarke County, GA","13059","Under 15 years","15",0
,"Clarke County, GA","13059","15-19 years","15-19",74
,"Clarke County, GA","13059","20-24 years","20-24",295
,"Clarke County, GA","13059","25-29 years","25-29",405
,"Clarke County, GA","13059","30-34 years","30-34",384
,"Clarke County, GA","13059","35-39 years","35-39",186
,"Clarke County, GA","13059","40-44 years","40-44",42
,"Clarke County, GA","13059","45-49 years","45-49",0
,"Clarke County, GA","13059","50 years and over","50+",0
,"Clayton County, GA","13063","Under 15 years","15",Suppressed
,"Clayton County, GA","13063","15-19 years","15-19",237
,"Clayton County, GA","13063","20-24 years","20-24",985
,"Clayton County, GA","13063","25-29 years","25-29",1220
,"Clayton County, GA","13063","30-34 years","30-34",830
,"Clayton County, GA","13063","35-39 years","35-39",427
,"Clayton County, GA","13063","40-44 years","40-44",104
,"Clayton County, GA","13063","45-49 years","45-49",Suppressed
,"Clayton County, GA","13063","50 years and over","50+",0
,"Cobb County, GA","13067","Under 15 years","15",Suppressed
,"Cobb County, GA","13067","15-19 years","15-19",351
,"Cobb County, GA","13067","20-24 years","20-24",1379
,"Cobb County, GA","13067","25-29 years","25-29",2563
,"Cobb County, GA","13067","30-34 years","30-34",3116
,"Cobb County, GA","13067","35-39 years","35-39",1751
,"Cobb County, GA","13067","40-44 years","40-44",391
,"Cobb County, GA","13067","45-49 years","45-49",30
,"Cobb County, GA","13067","50 years and over","50+",Suppressed
,"Columbia County, GA","13073","Under 15 years","15",0
,"Columbia County, GA","13073","15-19 years","15-19",42
,"Columbia County, GA","13073","20-24 years","20-24",266
,"Columbia County, GA","13073","25-29 years","25-29",552
,"Columbia County, GA","13073","30-34 years","30-34",510
,"Columbia County, GA","13073","35-39 years","35-39",244
,"Columbia County, GA","13073","40-44 years","40-44",48
,"Columbia County, GA","13073","45-49 years","45-49",Suppressed
,"Columbia County, GA","13073","50 years and over","50+",0
,"Coweta County, GA","13077","Under 15 years","15",Suppressed
,"Coweta County, GA","13077","15-19 years","15-19",89
,"Coweta County, GA","13077","20-24 years","20-24",335
,"Coweta County, GA","13077","25-29 years","25-29",547
