"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Alamance County, NC","37001","Under 15 years","15",Suppressed
,"Alamance County, NC","37001","15-19 years","15-19",124
,"Alamance County, NC","37001","20-24 years","20-24",448
,"Alamance County, NC","37001","25-29 years","25-29",603
,"Alamance County, NC","37001","30-34 years","30-34",491
,"Alamance County, NC","37001","35-39 years","35-39",224
,"Alamance County, NC","37001","40-44 years","40-44",45
,"Alamance County, NC","37001","45-49 years","45-49",Suppressed
,"Alamance County, NC","37001","50 years and over","50+",0
,"Brunswick County, NC","37019","Under 15 years","15",Suppressed
,"Brunswick County, NC","37019","15-19 years","15-19",71
,"Brunswick County, NC","37019","20-24 years","20-24",216
,"Brunswick County, NC","37019","25-29 years","25-29",318
,"Brunswick County, NC","37019","30-34 years","30-34",238
,"Brunswick County, NC","37019","35-39 years","35-39",134
,"Brunswick County, NC","37019","40-44 years","40-44",26
,"Brunswick County, NC","37019","45-49 years","45-49",Suppressed
,"Brunswick County, NC","37019","50 years and over","50+",0
,"Buncombe County, NC","37021","Under 15 years","15",Suppressed
,"Buncombe County, NC","37021","15-19 years","15-19",111
,"Buncombe County, NC","37021","20-24 years","20-24",443
,"Buncombe County, NC","37021","25-29 years","25-29",631
,"Buncombe County, NC","37021","30-34 years","30-34",702
,"Buncombe County, NC","37021","35-39 years","35-39",392
,"Buncombe County, NC","37021","40-44 years","40-44",108
,"Buncombe County, NC","37021","45-49 years","45-49",Suppressed
,"Buncombe County, NC","37021","50 years and over","50+",0
,"Cabarrus County, NC","37025","Under 15 years","15",Suppressed
,"Cabarrus County, NC","37025","15-19 years","15-19",115
,"Cabarrus County, NC","37025","20-24 years","20-24",461
,"Cabarrus County, NC","37025","25-29 years","25-29",780
,"Cabarrus County, NC","37025","30-34 years","30-34",788
,"Cabarrus County, NC","37025","35-39 years","35-39",387
,"Cabarrus County, NC","37025","40-44 years","40-44",57
,"Cabarrus County, NC","37025","45-49 years","45-49",Suppressed
,"Cabarrus County, NC","37025","50 years and over","50+",0
,"Catawba County, NC","37035","Under 15 years","15",Suppressed
,"Catawba County, NC","37035","15-19 years","15-19",95
,"Catawba County, NC","37035","20-24 years","20-24",431
,"Catawba County, NC","37035","25-29 years","25-29",547
,"Catawba County, NC","37035","30-34 years","30-34",362
,"Catawba County, NC","37035","35-39 years","35-39",175
,"Catawba County, NC","37035","40-44 years","40-44",37
,"Catawba County, NC","37035","45-49 years","45-49",Suppressed
,"Catawba County, NC","37035","50 years and over","50+",0
,"Craven County, NC","37049","Under 15 years","15",0
,"Craven County, NC","37049","15-19 years","15-19",92
,"Craven County, NC","37049","20-24 years","20-24",423
,"Craven County, NC","37049","25-29 years","25-29",394
,"Craven County, NC","37049","30-34 years","30-34",317
,"Craven County, NC","37049","35-39 years","35-39",133
,"Craven County, NC","37049","40-44 years","40-44",24
,"Craven County, NC","37049","45-49 years","45-49",Suppressed
,"Craven County, NC","37049","50 years and over","50+",0
,"Cumberland County, NC","37051","Under 15 years","15",Suppressed
,"Cumberland County, NC","37051","15-19 years","15-19",326
,"Cumberland County, NC","37051","20-24 years","20-24",1682
,"Cumberland County, NC","37051","25-29 years","25-29",1827
,"Cumberland County, NC","37051","30-34 years","30-34",1100
,"Cumberland County, NC","37051","35-39 years","35-39",481
,"Cumberland County, NC","37051","40-44 years","40-44",86
,"Cumberland County, NC","37051","45-49 years","45-49",Suppressed
,"Cumberland County, NC","37051","50 years and over","50+",0
,"Davidson County, NC","37057","Under 15 years","15",Suppressed
,"Davidson County, NC","37057","15-19 years","15-19",115
,"Davidson County, NC","37057","20-24 years","20-24",495
,"Davidson County, NC","37057","25-29 years","25-29",579
,"Davidson County, NC","37057","30-34 years","30-34",373
,"Davidson County, NC","37057","35-39 years","35-39",164
,"Davidson County, NC","37057","40-44 years","40-44",32
,"Davidson County, NC","37057","45-49 years","45-49",Suppressed
