"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Allen County, OH","39003","Under 15 years","15",Suppressed
,"Allen County, OH","39003","15-19 years","15-19",89
,"Allen County, OH","39003","20-24 years","20-24",345
,"Allen County, OH","39003","25-29 years","25-29",454
,"Allen County, OH","39003","30-34 years","30-34",237
,"Allen County, OH","39003","35-39 years","35-39",98
,"Allen County, OH","39003","40-44 years","40-44",17
,"Allen County, OH","39003","45-49 years","45-49",0
,"Allen County, OH","39003","50 years and over","50+",0
,"Ashtabula County, OH","39007","Under 15 years","15",Suppressed
,"Ashtabula County, OH","39007","15-19 years","15-19",82
,"Ashtabula County, OH","39007","20-24 years","20-24",342
,"Ashtabula County, OH","39007","25-29 years","25-29",382
,"Ashtabula County, OH","39007","30-34 years","30-34",217
,"Ashtabula County, OH","39007","35-39 years","35-39",100
,"Ashtabula County, OH","39007","40-44 years","40-44",20
,"Ashtabula County, OH","39007","45-49 years","45-49",Suppressed
,"Ashtabula County, OH","39007","50 years and over","50+",0
,"Butler County, OH","39017","Under 15 years","15",Suppressed
,"Butler County, OH","39017","15-19 years","15-19",253
,"Butler County, OH","39017","20-24 years","20-24",914
,"Butler County, OH","39017","25-29 years","25-29",1431
,"Butler County, OH","39017","30-34 years","30-34",1275
,"Butler County, OH","39017","35-39 years","35-39",506
,"Butler County, OH","39017","40-44 years","40-44",78
,"Butler County, OH","39017","45-49 years","45-49",Suppressed
,"Butler County, OH","39017","50 years and over","50+",0
,"Clark County, OH","39023","Under 15 years","15",Suppressed
,"Clark County, OH","39023","15-19 years","15-19",158
,"Clark County, OH","39023","20-24 years","20-24",511
,"Clark County, OH","39023","25-29 years","25-29",494
,"Clark County, OH","39023","30-34 years","30-34",315
,"Clark County, OH","39023","35-39 years","35-39",105
,"Clark County, OH","39023","40-44 years","40-44",26
,"Clark County, OH","39023","45-49 years","45-49",Suppressed
,"Clark County, OH","39023","50 years and over","50+",0
,"Clermont County, OH","39025","Under 15 years","15",0
,"Clermont County, OH","39025","15-19 years","15-19",124
,"Clermont County, OH","39025","20-24 years","20-24",478
,"Clermont County, OH","39025","25-29 years","25-29",714
,"Clermont County, OH","39025","30-34 years","30-34",664
,"Clermont County, OH","39025","35-39 years","35-39",278
,"Clermont County, OH","39025","40-44 years","40-44",52
,"Clermont County, OH","39025","45-49 years","45-49",Suppressed
,"Clermont County, OH","39025","50 years and over","50+",0
,"Columbiana County, OH","39029","Under 15 years","15",0
,"Columbiana County, OH","39029","15-19 years","15-19",67
,"Columbiana County, OH","39029","20-24 years","20-24",279
,"Columbiana County, OH","39029","25-29 years","25-29",337
,"Columbiana County, OH","39029","30-34 years","30-34",236
,"Columbiana County, OH","39029","35-39 years","35-39",83
,"Columbiana County, OH","39029","40-44 years","40-44",22
,"Columbiana County, OH","39029","45-49 years","45-49",Suppressed
,"Columbiana County, OH","39029","50 years and over","50+",0
,"Cuyahoga County, OH","39035","Under 15 years","15",Suppressed
,"Cuyahoga County, OH","39035","15-19 years","15-19",831
,"Cuyahoga County, OH","39035","20-24 years","20-24",3024
,"Cuyahoga County, OH","39035","25-29 years","25-29",4179
,"Cuyahoga County, OH","39035","30-34 years","30-34",4168
,"Cuyahoga County, OH","39035","35-39 years","35-39",1945
,"Cuyahoga County, OH","39035","40-44 years","40-44",373
,"Cuyahoga County, OH","39035","45-49 years","45-49",20
,"Cuyahoga County, OH","39035","50 years and over","50+",Suppressed
,"Delaware County, OH","39041","Under 15 years","15",0
,"Delaware County, OH","39041","15-19 years","15-19",24
,"Delaware County, OH","39041","20-24 years","20-24",169
,"Delaware County, OH","39041","25-29 years","25-29",511
,"Delaware County, OH","39041","30-34 years","30-34",900
,"Delaware County, OH","39041","35-39 years","35-39",411
,"Delaware County, OH","39041","40-44 years","40-44",58
,"Delaware County, OH","39041","45-49 years","45-49",Suppressed
,"Delaware County, OH","39041","50 years and over","50+",0
,"Fairfield County, OH","39045","Under 15 years","15",0
,"Fairfield County, OH","39045","15-19 years","15-19",83
,"Fairfield County, OH","39045","20-24 years","20-24",393
,"Fairfield County, OH","39045","25-29 years","25-29",541
,"Fairfield County, OH","39045","30-34 years","30-34",506
,"Fairfield County, OH","39045","35-39 years","35-39",192
,"Fairfield County, OH","39045","40-44 years","40-44",37
,"Fairfield County, OH","39045","45-49 years","45-49",Suppressed
,"Fairfield County, OH","39045","50 years and over","50+",0
,"Franklin County, OH","39049","Under 15 years","15",Suppressed
,"Franklin County, OH","39049","15-19 years","15-19",865
,"Franklin County, OH","39049","20-24 years","20-24",3379
,"Franklin County, OH","39049","25-29 years","25-29",5453
,"Franklin County, OH","39049","30-34 years","30-34",5952
,"Franklin County, OH","39049","35-39 years","35-39",2706
,"Franklin County, OH","39049","40-44 years","40-44",485
,"Franklin County, OH","39049","45-49 years","45-49",36
,"Franklin County, OH","39049","50 years and over","50+",Suppressed
,"Greene County, OH","39057","Under 15 years","15",0
,"Greene County, OH","39057","15-19 years","15-19",74
,"Greene County, OH","39057","20-24 years","20-24",333
,"Greene County, OH","39057","25-29 years","25-29",557
,"Greene County, OH","39057","30-34 years","30-34",529
,"Greene County, OH","39057","35-39 years","35-39",214
,"Greene County, OH","39057","40-44 years","40-44",35
,"Greene County, OH","39057","45-49 years","45-49",Suppressed
,"Greene County, OH","39057","50 years and over","50+",0
,"Hamilton County, OH","39061","Under 15 years","15",10
,"Hamilton County, OH","39061","15-19 years","15-19",567
,"Hamilton County, OH","39061","20-24 years","20-24",2014
,"Hamilton County, OH","39061","25-29 years","25-29",3247
,"Hamilton County, OH","39061","30-34 years","30-34",3277
,"Hamilton County, OH","39061","35-39 years","35-39",1469
,"Hamilton County, OH","39061","40-44 years","40-44",232
,"Hamilton County, OH","39061","45-49 years","45-49",17
,"Hamilton County, OH","39061","50 years and over","50+",0
,"Lake County, OH","39085","Under 15 years","15",0
,"Lake County, OH","39085","15-19 years","15-19",79
,"Lake County, OH","39085","20-24 years","20-24",350
,"Lake County, OH","39085","25-29 years","25-29",640
,"Lake County, OH","39085","30-34 years","30-34",739
,"Lake County, OH","39085","35-39 years","35-39",324
,"Lake County, OH","39085","40-44 years","40-44",61
,"Lake County, OH","39085","45-49 years","45-49",Suppressed
,"Lake County, OH","39085","50 years and over","50+",Suppressed
,"Licking County, OH","39089","Under 15 years","15",0
,"Licking County, OH","39089","15-19 years","15-19",110
,"Licking County, OH","39089","20-24 years","20-24",404
,"Licking County, OH","39089","25-29 years","25-29",639
,"Licking County, OH","39089","30-34 years","30-34",464
,"Licking County, OH","39089","35-39 years","35-39",215
,"Licking County, OH","39089","40-44 years","40-44",31
,"Licking County, OH","39089","45-49 years","45-49",Suppressed
,"Licking County, OH","39089","50 years and over","50+",Suppressed
,"Lorain County, OH","39093","Under 15 years","15",Suppressed
,"Lorain County, OH","39093","15-19 years","15-19",181
,"Lorain County, OH","39093","20-24 years","20-24",772
,"Lorain County, OH","39093","25-29 years","25-29",967
,"Lorain County, OH","39093","30-34 years","30-34",813
,"Lorain County, OH","39093","35-39 years","35-39",384
,"Lorain County, OH","39093","40-44 years","40-44",58
,"Lorain County, OH","39093","45-49 years","45-49",Suppressed
,"Lorain County, OH","39093","50 years and over","50+",0
,"Lucas County, OH","39095","Under 15 years","15",Suppressed
,"Lucas County, OH","39095","15-19 years","15-19",387
,"Lucas County, OH","39095","20-24 years","20-24",1361
,"Lucas County, OH","39095","25-29 years","25-29",1739
,"Lucas County, OH","39095","30-34 years","30-34",1332
,"Lucas County, OH","39095","35-39 years","35-39",526
,"Lucas County, OH","39095","40-44 years","40-44",83
,"Lucas County, OH","39095","45-49 years","45-49",Suppressed
,"Lucas County, OH","39095","50 years and over","50+",0
,"Mahoning County, OH","39099","Under 15 years","15",Suppressed
,"Mahoning County, OH","39099","15-19 years","15-19",159
,"Mahoning County, OH","39099","20-24 years","20-24",641
,"Mahoning County, OH","39099","25-29 years","25-29",745
,"Mahoning County, OH","39099","30-34 years","30-34",609
,"Mahoning County, OH","39099","35-39 years","35-39",254
,"Mahoning County, OH","39099","40-44 years","40-44",46
,"Mahoning County, OH","39099","45-49 years","45-49",Suppressed
,"Mahoning County, OH","39099","50 years and over","50+",0
,"Medina County, OH","39103","Under 15 years","15",0
,"Medina County, OH","39103","15-19 years","15-19",36
,"Medina County, OH","39103","20-24 years","20-24",229
,"Medina County, OH","39103","25-29 years","25-29",520
,"Medina County, OH","39103","30-34 years","30-34",608
,"Medina County, OH","39103","35-39 years","35-39",279
,"Medina County, OH","39103","40-44 years","40-44",45
,"Medina County, OH","39103","45-49 years","45-49",Suppressed
,"Medina County, OH","39103","50 years and over","50+",0
,"Miami County, OH","39109","Under 15 years","15",0
,"Miami County, OH","39109","15-19 years","15-19",82
,"Miami County, OH","39109","20-24 years","20-24",274
,"Miami County, OH","39109","25-29 years","25-29",376
,"Miami County, OH","39109","30-34 years","30-34",287
,"Miami County, OH","39109","35-39 years","35-39",121
,"Miami County, OH","39109","40-44 years","40-44",13
,"Miami County, OH","39109","45-49 years","45-49",Suppressed
,"Miami County, OH","39109","50 years and over","50+",0
,"Montgomery County, OH","39113","Under 15 years","15",Suppressed
,"Montgomery County, OH","39113","15-19 years","15-19",388
,"Montgomery County, OH","39113","20-24 years","20-24",1581
,"Montgomery County, OH","39113","25-29 years","25-29",2216
,"Montgomery County, OH","39113","30-34 years","30-34",1680
,"Montgomery County, OH","39113","35-39 years","35-39",722
,"Montgomery County, OH","39113","40-44 years","40-44",131
,"Montgomery County, OH","39113","45-49 years","45-49",Suppressed
,"Montgomery County, OH","39113","50 years and over","50+",0
,"Portage County, OH","39133","Under 15 years","15",Suppressed
,"Portage County, OH","39133","15-19 years","15-19",55
,"Portage County, OH","39133","20-24 years","20-24",254
,"Portage County, OH","39133","25-29 years","25-29",434
,"Portage County, OH","39133","30-34 years","30-34",411
,"Portage County, OH","39133","35-39 years","35-39",166
,"Portage County, OH","39133","40-44 years","40-44",28
,"Portage County, OH","39133","45-49 years","45-49",Suppressed
,"Portage County, OH","39133","50 years and over","50+",0
,"Richland County, OH","39139","Under 15 years","15",Suppressed
,"Richland County, OH","39139","15-19 years","15-19",110
,"Richland County, OH","39139","20-24 years","20-24",370
,"Richland County, OH","39139","25-29 years","25-29",438
,"Richland County, OH","39139","30-34 years","30-34",269
,"Richland County, OH","39139","35-39 years","35-39",106
,"Richland County, OH","39139","40-44 years","40-44",19
,"Richland County, OH","39139","45-49 years","45-49",Suppressed
,"Richland County, OH","39139","50 years and over","50+",0
,"Stark County, OH","39151","Under 15 years","15",0
,"Stark County, OH","39151","15-19 years","15-19",271
,"Stark County, OH","39151","20-24 years","20-24",978
,"Stark County, OH","39151","25-29 years","25-29",1331
,"Stark County, OH","39151","30-34 years","30-34",975
,"Stark County, OH","39151","35-39 years","35-39",408
,"Stark County, OH","39151","40-44 years","40-44",61
,"Stark County, OH","39151","45-49 years","45-49",Suppressed
,"Stark County, OH","39151","50 years and over","50+",0
,"Summit County, OH","39153","Under 15 years","15",Suppressed
,"Summit County, OH","39153","15-19 years","15-19",304
,"Summit County, OH","39153","20-24 years","20-24",1259
,"Summit County, OH","39153","25-29 years","25-29",1719
,"Summit County, OH","39153","30-34 years","30-34",1734
,"Summit County, OH","39153","35-39 years","35-39",765
,"Summit County, OH","39153","40-44 years","40-44",113
,"Summit County, OH","39153","45-49 years","45-49",Suppressed
,"Summit County, OH","39153","50 years and over","50+",Suppressed
,"Trumbull County, OH","39155","Under 15 years","15",0
,"Trumbull County, OH","39155","15-19 years","15-19",163
,"Trumbull County, OH","39155","20-24 years","20-24",551
,"Trumbull County, OH","39155","25-29 years","25-29",629
,"Trumbull County, OH","39155","30-34 years","30-34",526
,"Trumbull County, OH","39155","35-39 years","35-39",205
,"Trumbull County, OH","39155","40-44 years","40-44",32
,"Trumbull County, OH","39155","45-49 years","45-49",Suppressed
,"Trumbull County, OH","39155","50 years and over","50+",0
,"Warren County, OH","39165","Under 15 years","15",Suppressed
,"Warren County, OH","39165","15-19 years","15-19",68
,"Warren County, OH","39165","20-24 years","20-24",287
,"Warren County, OH","39165","25-29 years","25-29",639
,"Warren County, OH","39165","30-34 years","30-34",858
,"Warren County, OH","39165","35-39 years","35-39",356
,"Warren County, OH","39165","40-44 years","40-44",50
,"Warren County, OH","39165","45-49 years","45-49",Suppressed
,"Warren County, OH","39165","50 years and over","50+",0
,"Wayne County, OH","39169","Under 15 years","15",Suppressed
,"Wayne County, OH","39169","15-19 years","15-19",34
,"Wayne County, OH","39169","20-24 years","20-24",315
,"Wayne County, OH","39169","25-29 years","25-29",521
