"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Adams County, PA","42001","Under 15 years","15",0
,"Adams County, PA","42001","15-19 years","15-19",47
,"Adams County, PA","42001","20-24 years","20-24",199
,"Adams County, PA","42001","25-29 years","25-29",345
,"Adams County, PA","42001","30-34 years","30-34",260
,"Adams County, PA","42001","35-39 years","35-39",92
,"Adams County, PA","42001","40-44 years","40-44",27
,"Adams County, PA","42001","45-49 years","45-49",Suppressed
,"Adams County, PA","42001","50 years and over","50+",0
,"Allegheny County, PA","42003","Under 15 years","15",Suppressed
,"Allegheny County, PA","42003","15-19 years","15-19",362
,"Allegheny County, PA","42003","20-24 years","20-24",1766
,"Allegheny County, PA","42003","25-29 years","25-29",3596
,"Allegheny County, PA","42003","30-34 years","30-34",4657
,"Allegheny County, PA","42003","35-39 years","35-39",2127
,"Allegheny County, PA","42003","40-44 years","40-44",343
,"Allegheny County, PA","42003","45-49 years","45-49",21
,"Allegheny County, PA","42003","50 years and over","50+",Suppressed
,"Beaver County, PA","42007","Under 15 years","15",Suppressed
,"Beaver County, PA","42007","15-19 years","15-19",68
,"Beaver County, PA","42007","20-24 years","20-24",308
,"Beaver County, PA","42007","25-29 years","25-29",495
,"Beaver County, PA","42007","30-34 years","30-34",474
,"Beaver County, PA","42007","35-39 years","35-39",190
,"Beaver County, PA","42007","40-44 years","40-44",22
,"Beaver County, PA","42007","45-49 years","45-49",Suppressed
,"Beaver County, PA","42007","50 years and over","50+",0
,"Berks County, PA","42011","Under 15 years","15",Suppressed
,"Berks County, PA","42011","15-19 years","15-19",294
,"Berks County, PA","42011","20-24 years","20-24",1038
,"Berks County, PA","42011","25-29 years","25-29",1493
,"Berks County, PA","42011","30-34 years","30-34",1245
,"Berks County, PA","42011","35-39 years","35-39",526
,"Berks County, PA","42011","40-44 years","40-44",115
,"Berks County, PA","42011","45-49 years","45-49",Suppressed
,"Berks County, PA","42011","50 years and over","50+",0
,"Blair County, PA","42013","Under 15 years","15",Suppressed
,"Blair County, PA","42013","15-19 years","15-19",67
,"Blair County, PA","42013","20-24 years","20-24",291
,"Blair County, PA","42013","25-29 years","25-29",394
,"Blair County, PA","42013","30-34 years","30-34",313
,"Blair County, PA","42013","35-39 years","35-39",112
,"Blair County, PA","42013","40-44 years","40-44",26
,"Blair County, PA","42013","45-49 years","45-49",Suppressed
,"Blair County, PA","42013","50 years and over","50+",0
,"Bucks County, PA","42017","Under 15 years","15",0
,"Bucks County, PA","42017","15-19 years","15-19",103
,"Bucks County, PA","42017","20-24 years","20-24",575
,"Bucks County, PA","42017","25-29 years","25-29",1516
,"Bucks County, PA","42017","30-34 years","30-34",2231
,"Bucks County, PA","42017","35-39 years","35-39",1126
,"Bucks County, PA","42017","40-44 years","40-44",204
,"Bucks County, PA","42017","45-49 years","45-49",18
,"Bucks County, PA","42017","50 years and over","50+",Suppressed
,"Butler County, PA","42019","Under 15 years","15",0
,"Butler County, PA","42019","15-19 years","15-19",47
,"Butler County, PA","42019","20-24 years","20-24",251
,"Butler County, PA","42019","25-29 years","25-29",469
,"Butler County, PA","42019","30-34 years","30-34",646
,"Butler County, PA","42019","35-39 years","35-39",279
,"Butler County, PA","42019","40-44 years","40-44",43
,"Butler County, PA","42019","45-49 years","45-49",Suppressed
,"Butler County, PA","42019","50 years and over","50+",Suppressed
,"Cambria County, PA","42021","Under 15 years","15",Suppressed
,"Cambria County, PA","42021","15-19 years","15-19",78
,"Cambria County, PA","42021","20-24 years","20-24",289
,"Cambria County, PA","42021","25-29 years","25-29",433
,"Cambria County, PA","42021","30-34 years","30-34",326
,"Cambria County, PA","42021","35-39 years","35-39",116
,"Cambria County, PA","42021","40-44 years","40-44",25
,"Cambria County, PA","42021","45-49 years","45-49",Suppressed
,"Cambria County, PA","42021","50 years and over","50+",0
,"Centre County, PA","42027","Under 15 years","15",0
,"Centre County, PA","42027","15-19 years","15-19",16
,"Centre County, PA","42027","20-24 years","20-24",156
,"Centre County, PA","42027","25-29 years","25-29",348
,"Centre County, PA","42027","30-34 years","30-34",387
,"Centre County, PA","42027","35-39 years","35-39",214
,"Centre County, PA","42027","40-44 years","40-44",47
,"Centre County, PA","42027","45-49 years","45-49",Suppressed
,"Centre County, PA","42027","50 years and over","50+",0
,"Chester County, PA","42029","Under 15 years","15",0
,"Chester County, PA","42029","15-19 years","15-19",113
,"Chester County, PA","42029","20-24 years","20-24",551
,"Chester County, PA","42029","25-29 years","25-29",1282
,"Chester County, PA","42029","30-34 years","30-34",2055
,"Chester County, PA","42029","35-39 years","35-39",1113
,"Chester County, PA","42029","40-44 years","40-44",197
,"Chester County, PA","42029","45-49 years","45-49",12
,"Chester County, PA","42029","50 years and over","50+",0
,"Cumberland County, PA","42041","Under 15 years","15",0
,"Cumberland County, PA","42041","15-19 years","15-19",77
,"Cumberland County, PA","42041","20-24 years","20-24",404
,"Cumberland County, PA","42041","25-29 years","25-29",801
,"Cumberland County, PA","42041","30-34 years","30-34",873
,"Cumberland County, PA","42041","35-39 years","35-39",382
,"Cumberland County, PA","42041","40-44 years","40-44",67
,"Cumberland County, PA","42041","45-49 years","45-49",Suppressed
,"Cumberland County, PA","42041","50 years and over","50+",0
,"Dauphin County, PA","42043","Under 15 years","15",Suppressed
,"Dauphin County, PA","42043","15-19 years","15-19",174
,"Dauphin County, PA","42043","20-24 years","20-24",750
,"Dauphin County, PA","42043","25-29 years","25-29",1043
,"Dauphin County, PA","42043","30-34 years","30-34",900
,"Dauphin County, PA","42043","35-39 years","35-39",442
,"Dauphin County, PA","42043","40-44 years","40-44",86
,"Dauphin County, PA","42043","45-49 years","45-49",Suppressed
,"Dauphin County, PA","42043","50 years and over","50+",0
,"Delaware County, PA","42045","Under 15 years","15",Suppressed
,"Delaware County, PA","42045","15-19 years","15-19",184
,"Delaware County, PA","42045","20-24 years","20-24",854
,"Delaware County, PA","42045","25-29 years","25-29",1644
,"Delaware County, PA","42045","30-34 years","30-34",2381
,"Delaware County, PA","42045","35-39 years","35-39",1249
,"Delaware County, PA","42045","40-44 years","40-44",233
,"Delaware County, PA","42045","45-49 years","45-49",28
,"Delaware County, PA","42045","50 years and over","50+",Suppressed
,"Erie County, PA","42049","Under 15 years","15",Suppressed
,"Erie County, PA","42049","15-19 years","15-19",200
,"Erie County, PA","42049","20-24 years","20-24",670
,"Erie County, PA","42049","25-29 years","25-29",946
,"Erie County, PA","42049","30-34 years","30-34",785
,"Erie County, PA","42049","35-39 years","35-39",321
,"Erie County, PA","42049","40-44 years","40-44",67
,"Erie County, PA","42049","45-49 years","45-49",Suppressed
,"Erie County, PA","42049","50 years and over","50+",0
,"Fayette County, PA","42051","Under 15 years","15",Suppressed
,"Fayette County, PA","42051","15-19 years","15-19",111
,"Fayette County, PA","42051","20-24 years","20-24",312
,"Fayette County, PA","42051","25-29 years","25-29",451
,"Fayette County, PA","42051","30-34 years","30-34",289
,"Fayette County, PA","42051","35-39 years","35-39",108
,"Fayette County, PA","42051","40-44 years","40-44",20
,"Fayette County, PA","42051","45-49 years","45-49",Suppressed
,"Fayette County, PA","42051","50 years and over","50+",Suppressed
,"Franklin County, PA","42055","Under 15 years","15",Suppressed
,"Franklin County, PA","42055","15-19 years","15-19",94
,"Franklin County, PA","42055","20-24 years","20-24",414
,"Franklin County, PA","42055","25-29 years","25-29",617
,"Franklin County, PA","42055","30-34 years","30-34",413
,"Franklin County, PA","42055","35-39 years","35-39",200
,"Franklin County, PA","42055","40-44 years","40-44",46
,"Franklin County, PA","42055","45-49 years","45-49",Suppressed
,"Franklin County, PA","42055","50 years and over","50+",0
,"Lackawanna County, PA","42069","Under 15 years","15",0
,"Lackawanna County, PA","42069","15-19 years","15-19",99
,"Lackawanna County, PA","42069","20-24 years","20-24",415
,"Lackawanna County, PA","42069","25-29 years","25-29",582
,"Lackawanna County, PA","42069","30-34 years","30-34",629
,"Lackawanna County, PA","42069","35-39 years","35-39",294
,"Lackawanna County, PA","42069","40-44 years","40-44",54
,"Lackawanna County, PA","42069","45-49 years","45-49",Suppressed
,"Lackawanna County, PA","42069","50 years and over","50+",Suppressed
,"Lancaster County, PA","42071","Under 15 years","15",Suppressed
,"Lancaster County, PA","42071","15-19 years","15-19",231
,"Lancaster County, PA","42071","20-24 years","20-24",1460
,"Lancaster County, PA","42071","25-29 years","25-29",2388
,"Lancaster County, PA","42071","30-34 years","30-34",2067
,"Lancaster County, PA","42071","35-39 years","35-39",896
,"Lancaster County, PA","42071","40-44 years","40-44",196
,"Lancaster County, PA","42071","45-49 years","45-49",16
,"Lancaster County, PA","42071","50 years and over","50+",Suppressed
,"Lebanon County, PA","42075","Under 15 years","15",0
,"Lebanon County, PA","42075","15-19 years","15-19",73
,"Lebanon County, PA","42075","20-24 years","20-24",371
,"Lebanon County, PA","42075","25-29 years","25-29",514
,"Lebanon County, PA","42075","30-34 years","30-34",406
,"Lebanon County, PA","42075","35-39 years","35-39",185
,"Lebanon County, PA","42075","40-44 years","40-44",31
,"Lebanon County, PA","42075","45-49 years","45-49",Suppressed
,"Lebanon County, PA","42075","50 years and over","50+",0
,"Lehigh County, PA","42077","Under 15 years","15",Suppressed
,"Lehigh County, PA","42077","15-19 years","15-19",241
,"Lehigh County, PA","42077","20-24 years","20-24",865
,"Lehigh County, PA","42077","25-29 years","25-29",1226
,"Lehigh County, PA","42077","30-34 years","30-34",1266
,"Lehigh County, PA","42077","35-39 years","35-39",584
,"Lehigh County, PA","42077","40-44 years","40-44",100
,"Lehigh County, PA","42077","45-49 years","45-49",Suppressed
,"Lehigh County, PA","42077","50 years and over","50+",Suppressed
,"Luzerne County, PA","42079","Under 15 years","15",0
,"Luzerne County, PA","42079","15-19 years","15-19",194
,"Luzerne County, PA","42079","20-24 years","20-24",776
,"Luzerne County, PA","42079","25-29 years","25-29",1034
,"Luzerne County, PA","42079","30-34 years","30-34",803
,"Luzerne County, PA","42079","35-39 years","35-39",385
,"Luzerne County, PA","42079","40-44 years","40-44",91
,"Luzerne County, PA","42079","45-49 years","45-49",Suppressed
,"Luzerne County, PA","42079","50 years and over","50+",0
,"Lycoming County, PA","42081","Under 15 years","15",0
,"Lycoming County, PA","42081","15-19 years","15-19",49
,"Lycoming County, PA","42081","20-24 years","20-24",260
,"Lycoming County, PA","42081","25-29 years","25-29",400
,"Lycoming County, PA","42081","30-34 years","30-34",316
,"Lycoming County, PA","42081","35-39 years","35-39",130
,"Lycoming County, PA","42081","40-44 years","40-44",19
,"Lycoming County, PA","42081","45-49 years","45-49",0
,"Lycoming County, PA","42081","50 years and over","50+",0
,"Mercer County, PA","42085","Under 15 years","15",Suppressed
,"Mercer County, PA","42085","15-19 years","15-19",58
,"Mercer County, PA","42085","20-24 years","20-24",276
,"Mercer County, PA","42085","25-29 years","25-29",344
,"Mercer County, PA","42085","30-34 years","30-34",287
,"Mercer County, PA","42085","35-39 years","35-39",101
,"Mercer County, PA","42085","40-44 years","40-44",24
,"Mercer County, PA","42085","45-49 years","45-49",0
,"Mercer County, PA","42085","50 years and over","50+",0
,"Monroe County, PA","42089","Under 15 years","15",0
,"Monroe County, PA","42089","15-19 years","15-19",62
,"Monroe County, PA","42089","20-24 years","20-24",323
,"Monroe County, PA","42089","25-29 years","25-29",471
,"Monroe County, PA","42089","30-34 years","30-34",420
,"Monroe County, PA","42089","35-39 years","35-39",212
,"Monroe County, PA","42089","40-44 years","40-44",45
,"Monroe County, PA","42089","45-49 years","45-49",Suppressed
,"Monroe County, PA","42089","50 years and over","50+",Suppressed
,"Montgomery County, PA","42091","Under 15 years","15",Suppressed
,"Montgomery County, PA","42091","15-19 years","15-19",148
,"Montgomery County, PA","42091","20-24 years","20-24",768
,"Montgomery County, PA","42091","25-29 years","25-29",2079
,"Montgomery County, PA","42091","30-34 years","30-34",3519
,"Montgomery County, PA","42091","35-39 years","35-39",1823
,"Montgomery County, PA","42091","40-44 years","40-44",336
,"Montgomery County, PA","42091","45-49 years","45-49",24
,"Montgomery County, PA","42091","50 years and over","50+",Suppressed
,"Northampton County, PA","42095","Under 15 years","15",0
,"Northampton County, PA","42095","15-19 years","15-19",92
,"Northampton County, PA","42095","20-24 years","20-24",450
,"Northampton County, PA","42095","25-29 years","25-29",846
,"Northampton County, PA","42095","30-34 years","30-34",861
,"Northampton County, PA","42095","35-39 years","35-39",446
,"Northampton County, PA","42095","40-44 years","40-44",88
,"Northampton County, PA","42095","45-49 years","45-49",Suppressed
,"Northampton County, PA","42095","50 years and over","50+",Suppressed
,"Philadelphia County, PA","42101","Under 15 years","15",16
,"Philadelphia County, PA","42101","15-19 years","15-19",1249
,"Philadelphia County, PA","42101","20-24 years","20-24",4300
,"Philadelphia County, PA","42101","25-29 years","25-29",6217
,"Philadelphia County, PA","42101","30-34 years","30-34",5897
,"Philadelphia County, PA","42101","35-39 years","35-39",2971
,"Philadelphia County, PA","42101","40-44 years","40-44",588
,"Philadelphia County, PA","42101","45-49 years","45-49",45
,"Philadelphia County, PA","42101","50 years and over","50+",Suppressed
,"Schuylkill County, PA","42107","Under 15 years","15",Suppressed
,"Schuylkill County, PA","42107","15-19 years","15-19",73
,"Schuylkill County, PA","42107","20-24 years","20-24",306
,"Schuylkill County, PA","42107","25-29 years","25-29",427
,"Schuylkill County, PA","42107","30-34 years","30-34",337
,"Schuylkill County, PA","42107","35-39 years","35-39",141
,"Schuylkill County, PA","42107","40-44 years","40-44",26
,"Schuylkill County, PA","42107","45-49 years","45-49",Suppressed
,"Schuylkill County, PA","42107","50 years and over","50+",Suppressed
,"Washington County, PA","42125","Under 15 years","15",Suppressed
,"Washington County, PA","42125","15-19 years","15-19",65
,"Washington County, PA","42125","20-24 years","20-24",357
,"Washington County, PA","42125","25-29 years","25-29",604
,"Washington County, PA","42125","30-34 years","30-34",646
,"Washington County, PA","42125","35-39 years","35-39",247
,"Washington County, PA","42125","40-44 years","40-44",45
,"Washington County, PA","42125","45-49 years","45-49",Suppressed
,"Washington County, PA","42125","50 years and over","50+",0
,"Westmoreland County, PA","42129","Under 15 years","15",0
,"Westmoreland County, PA","42129","15-19 years","15-19",102
,"Westmoreland County, PA","42129","20-24 years","20-24",527
,"Westmoreland County, PA","42129","25-29 years","25-29",937
,"Westmoreland County, PA","42129","30-34 years","30-34",895
,"Westmoreland County, PA","42129","35-39 years","35-39",413
,"Westmoreland County, PA","42129","40-44 years","40-44",72
,"Westmoreland County, PA","42129","45-49 years","45-49",Suppressed
,"Westmoreland County, PA","42129","50 years and over","50+",Suppressed
,"York County, PA","42133","Under 15 years","15",Suppressed
,"York County, PA","42133","15-19 years","15-19",252
,"York County, PA","42133","20-24 years","20-24",1010
,"York County, PA","42133","25-29 years","25-29",1577
,"York County, PA","42133","30-34 years","30-34",1400
,"York County, PA","42133","35-39 years","35-39",585
,"York County, PA","42133","40-44 years","40-44",100
,"York County, PA","42133","45-49 years","45-49",Suppressed
,"York County, PA","42133","50 years and over","50+",0
,"Unidentified Counties, PA","42999","Under 15 years","15",Suppressed
,"Unidentified Counties, PA","42999","15-19 years","15-19",876
,"Unidentified Counties, PA","42999","20-24 years","20-24",4049
,"Unidentified Counties, PA","42999","25-29 years","25-29",5422
,"Unidentified Counties, PA","42999","30-34 years","30-34",3958
,"Unidentified Counties, PA","42999","35-39 years","35-39",1607
,"Unidentified Counties, PA","42999","40-44 years","40-44",276
,"Unidentified Counties, PA","42999","45-49 years","45-49",18
,"Unidentified Counties, PA","42999","50 years and over","50+",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Pennsylvania (42)"
"Year: 2017"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 17, 2026 9:18:01 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 17, 2026 9:18:01 PM"
"---"
Messages:
