"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Brown County, WI","55009","American Indian or Alaska Native","1002-5",150
,"Brown County, WI","55009","Asian","A",192
,"Brown County, WI","55009","Black or African American","2054-5",188
,"Brown County, WI","55009","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Brown County, WI","55009","White","2106-3",2715
,"Brown County, WI","55009","More than one race","M",76
,"Brown County, WI","55009","Unknown or Not Stated","UNK",0
,"Brown County, WI","55009","Not Available","NA",0
,"Brown County, WI","55009","Not Reported","NR",0
,"Dane County, WI","55025","American Indian or Alaska Native","1002-5",16
,"Dane County, WI","55025","Asian","A",516
,"Dane County, WI","55025","Black or African American","2054-5",525
,"Dane County, WI","55025","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Dane County, WI","55025","White","2106-3",4672
,"Dane County, WI","55025","More than one race","M",154
,"Dane County, WI","55025","Unknown or Not Stated","UNK",0
,"Dane County, WI","55025","Not Available","NA",0
,"Dane County, WI","55025","Not Reported","NR",0
,"Fond du Lac County, WI","55039","American Indian or Alaska Native","1002-5",Suppressed
,"Fond du Lac County, WI","55039","Asian","A",19
,"Fond du Lac County, WI","55039","Black or African American","2054-5",43
,"Fond du Lac County, WI","55039","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Fond du Lac County, WI","55039","White","2106-3",984
,"Fond du Lac County, WI","55039","More than one race","M",17
,"Fond du Lac County, WI","55039","Unknown or Not Stated","UNK",0
,"Fond du Lac County, WI","55039","Not Available","NA",0
,"Fond du Lac County, WI","55039","Not Reported","NR",0
,"Kenosha County, WI","55059","American Indian or Alaska Native","1002-5",Suppressed
,"Kenosha County, WI","55059","Asian","A",39
,"Kenosha County, WI","55059","Black or African American","2054-5",252
,"Kenosha County, WI","55059","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Kenosha County, WI","55059","White","2106-3",1515
,"Kenosha County, WI","55059","More than one race","M",64
,"Kenosha County, WI","55059","Unknown or Not Stated","UNK",0
,"Kenosha County, WI","55059","Not Available","NA",0
,"Kenosha County, WI","55059","Not Reported","NR",0
,"La Crosse County, WI","55063","American Indian or Alaska Native","1002-5",Suppressed
,"La Crosse County, WI","55063","Asian","A",98
,"La Crosse County, WI","55063","Black or African American","2054-5",23
,"La Crosse County, WI","55063","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"La Crosse County, WI","55063","White","2106-3",1038
,"La Crosse County, WI","55063","More than one race","M",26
,"La Crosse County, WI","55063","Unknown or Not Stated","UNK",0
,"La Crosse County, WI","55063","Not Available","NA",0
,"La Crosse County, WI","55063","Not Reported","NR",0
,"Marathon County, WI","55073","American Indian or Alaska Native","1002-5",Suppressed
,"Marathon County, WI","55073","Asian","A",194
,"Marathon County, WI","55073","Black or African American","2054-5",15
,"Marathon County, WI","55073","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Marathon County, WI","55073","White","2106-3",1203
,"Marathon County, WI","55073","More than one race","M",30
,"Marathon County, WI","55073","Unknown or Not Stated","UNK",0
,"Marathon County, WI","55073","Not Available","NA",0
,"Marathon County, WI","55073","Not Reported","NR",0
,"Milwaukee County, WI","55079","American Indian or Alaska Native","1002-5",81
,"Milwaukee County, WI","55079","Asian","A",916
,"Milwaukee County, WI","55079","Black or African American","2054-5",4964
,"Milwaukee County, WI","55079","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Milwaukee County, WI","55079","White","2106-3",6964
,"Milwaukee County, WI","55079","More than one race","M",497
,"Milwaukee County, WI","55079","Unknown or Not Stated","UNK",0
,"Milwaukee County, WI","55079","Not Available","NA",0
,"Milwaukee County, WI","55079","Not Reported","NR",0
,"Outagamie County, WI","55087","American Indian or Alaska Native","1002-5",45
,"Outagamie County, WI","55087","Asian","A",122
,"Outagamie County, WI","55087","Black or African American","2054-5",46
,"Outagamie County, WI","55087","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Outagamie County, WI","55087","White","2106-3",1957
,"Outagamie County, WI","55087","More than one race","M",29
,"Outagamie County, WI","55087","Unknown or Not Stated","UNK",0
,"Outagamie County, WI","55087","Not Available","NA",0
,"Outagamie County, WI","55087","Not Reported","NR",0
,"Racine County, WI","55101","American Indian or Alaska Native","1002-5",Suppressed
,"Racine County, WI","55101","Asian","A",41
,"Racine County, WI","55101","Black or African American","2054-5",486
,"Racine County, WI","55101","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Racine County, WI","55101","White","2106-3",1666
,"Racine County, WI","55101","More than one race","M",83
,"Racine County, WI","55101","Unknown or Not Stated","UNK",0
,"Racine County, WI","55101","Not Available","NA",0
,"Racine County, WI","55101","Not Reported","NR",0
,"Rock County, WI","55105","American Indian or Alaska Native","1002-5",0
,"Rock County, WI","55105","Asian","A",25
,"Rock County, WI","55105","Black or African American","2054-5",169
,"Rock County, WI","55105","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Rock County, WI","55105","White","2106-3",1670
,"Rock County, WI","55105","More than one race","M",47
,"Rock County, WI","55105","Unknown or Not Stated","UNK",0
,"Rock County, WI","55105","Not Available","NA",0
,"Rock County, WI","55105","Not Reported","NR",0
,"Sheboygan County, WI","55117","American Indian or Alaska Native","1002-5",Suppressed
,"Sheboygan County, WI","55117","Asian","A",137
,"Sheboygan County, WI","55117","Black or African American","2054-5",31
,"Sheboygan County, WI","55117","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Sheboygan County, WI","55117","White","2106-3",1005
,"Sheboygan County, WI","55117","More than one race","M",26
,"Sheboygan County, WI","55117","Unknown or Not Stated","UNK",0
,"Sheboygan County, WI","55117","Not Available","NA",0
,"Sheboygan County, WI","55117","Not Reported","NR",0
,"Walworth County, WI","55127","American Indian or Alaska Native","1002-5",Suppressed
,"Walworth County, WI","55127","Asian","A",11
,"Walworth County, WI","55127","Black or African American","2054-5",17
,"Walworth County, WI","55127","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Walworth County, WI","55127","White","2106-3",877
,"Walworth County, WI","55127","More than one race","M",Suppressed
,"Walworth County, WI","55127","Unknown or Not Stated","UNK",0
,"Walworth County, WI","55127","Not Available","NA",0
,"Walworth County, WI","55127","Not Reported","NR",0
,"Washington County, WI","55131","American Indian or Alaska Native","1002-5",Suppressed
,"Washington County, WI","55131","Asian","A",26
,"Washington County, WI","55131","Black or African American","2054-5",18
,"Washington County, WI","55131","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Washington County, WI","55131","White","2106-3",1234
,"Washington County, WI","55131","More than one race","M",11
,"Washington County, WI","55131","Unknown or Not Stated","UNK",0
,"Washington County, WI","55131","Not Available","NA",0
,"Washington County, WI","55131","Not Reported","NR",0
,"Waukesha County, WI","55133","American Indian or Alaska Native","1002-5",Suppressed
,"Waukesha County, WI","55133","Asian","A",226
,"Waukesha County, WI","55133","Black or African American","2054-5",79
,"Waukesha County, WI","55133","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Waukesha County, WI","55133","White","2106-3",3495
,"Waukesha County, WI","55133","More than one race","M",56
,"Waukesha County, WI","55133","Unknown or Not Stated","UNK",0
,"Waukesha County, WI","55133","Not Available","NA",0
,"Waukesha County, WI","55133","Not Reported","NR",0
,"Winnebago County, WI","55139","American Indian or Alaska Native","1002-5",14
,"Winnebago County, WI","55139","Asian","A",100
,"Winnebago County, WI","55139","Black or African American","2054-5",69
,"Winnebago County, WI","55139","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Winnebago County, WI","55139","White","2106-3",1620
,"Winnebago County, WI","55139","More than one race","M",29
,"Winnebago County, WI","55139","Unknown or Not Stated","UNK",0
,"Winnebago County, WI","55139","Not Available","NA",0
,"Winnebago County, WI","55139","Not Reported","NR",0
,"Unidentified Counties, WI","55999","American Indian or Alaska Native","1002-5",499
,"Unidentified Counties, WI","55999","Asian","A",452
,"Unidentified Counties, WI","55999","Black or African American","2054-5",223
