"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Allen County, OH","39003","American Indian or Alaska Native","1002-5",Suppressed
,"Allen County, OH","39003","Asian","A",13
,"Allen County, OH","39003","Black or African American","2054-5",175
,"Allen County, OH","39003","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Allen County, OH","39003","White","2106-3",1003
,"Allen County, OH","39003","More than one race","M",49
,"Allen County, OH","39003","Unknown or Not Stated","UNK",0
,"Allen County, OH","39003","Not Available","NA",0
,"Allen County, OH","39003","Not Reported","NR",0
,"Ashtabula County, OH","39007","American Indian or Alaska Native","1002-5",0
,"Ashtabula County, OH","39007","Asian","A",Suppressed
,"Ashtabula County, OH","39007","Black or African American","2054-5",34
,"Ashtabula County, OH","39007","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Ashtabula County, OH","39007","White","2106-3",1078
,"Ashtabula County, OH","39007","More than one race","M",33
,"Ashtabula County, OH","39007","Unknown or Not Stated","UNK",0
,"Ashtabula County, OH","39007","Not Available","NA",0
,"Ashtabula County, OH","39007","Not Reported","NR",0
,"Butler County, OH","39017","American Indian or Alaska Native","1002-5",Suppressed
,"Butler County, OH","39017","Asian","A",195
,"Butler County, OH","39017","Black or African American","2054-5",511
,"Butler County, OH","39017","Native Hawaiian or Other Pacific Islander","NHOPI",19
,"Butler County, OH","39017","White","2106-3",3631
,"Butler County, OH","39017","More than one race","M",106
,"Butler County, OH","39017","Unknown or Not Stated","UNK",0
,"Butler County, OH","39017","Not Available","NA",0
,"Butler County, OH","39017","Not Reported","NR",0
,"Clark County, OH","39023","American Indian or Alaska Native","1002-5",Suppressed
,"Clark County, OH","39023","Asian","A",12
,"Clark County, OH","39023","Black or African American","2054-5",174
,"Clark County, OH","39023","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Clark County, OH","39023","White","2106-3",1355
,"Clark County, OH","39023","More than one race","M",70
,"Clark County, OH","39023","Unknown or Not Stated","UNK",0
,"Clark County, OH","39023","Not Available","NA",0
,"Clark County, OH","39023","Not Reported","NR",0
,"Clermont County, OH","39025","American Indian or Alaska Native","1002-5",Suppressed
,"Clermont County, OH","39025","Asian","A",48
,"Clermont County, OH","39025","Black or African American","2054-5",46
,"Clermont County, OH","39025","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Clermont County, OH","39025","White","2106-3",2174
,"Clermont County, OH","39025","More than one race","M",38
,"Clermont County, OH","39025","Unknown or Not Stated","UNK",0
,"Clermont County, OH","39025","Not Available","NA",0
,"Clermont County, OH","39025","Not Reported","NR",0
,"Columbiana County, OH","39029","American Indian or Alaska Native","1002-5",Suppressed
,"Columbiana County, OH","39029","Asian","A",Suppressed
,"Columbiana County, OH","39029","Black or African American","2054-5",11
,"Columbiana County, OH","39029","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Columbiana County, OH","39029","White","2106-3",988
,"Columbiana County, OH","39029","More than one race","M",22
,"Columbiana County, OH","39029","Unknown or Not Stated","UNK",0
,"Columbiana County, OH","39029","Not Available","NA",0
,"Columbiana County, OH","39029","Not Reported","NR",0
,"Cuyahoga County, OH","39035","American Indian or Alaska Native","1002-5",16
,"Cuyahoga County, OH","39035","Asian","A",656
,"Cuyahoga County, OH","39035","Black or African American","2054-5",5625
,"Cuyahoga County, OH","39035","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Cuyahoga County, OH","39035","White","2106-3",7878
,"Cuyahoga County, OH","39035","More than one race","M",369
,"Cuyahoga County, OH","39035","Unknown or Not Stated","UNK",0
,"Cuyahoga County, OH","39035","Not Available","NA",0
,"Cuyahoga County, OH","39035","Not Reported","NR",0
,"Delaware County, OH","39041","American Indian or Alaska Native","1002-5",Suppressed
,"Delaware County, OH","39041","Asian","A",233
,"Delaware County, OH","39041","Black or African American","2054-5",67
,"Delaware County, OH","39041","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Delaware County, OH","39041","White","2106-3",1744
,"Delaware County, OH","39041","More than one race","M",28
,"Delaware County, OH","39041","Unknown or Not Stated","UNK",0
,"Delaware County, OH","39041","Not Available","NA",0
,"Delaware County, OH","39041","Not Reported","NR",0
,"Fairfield County, OH","39045","American Indian or Alaska Native","1002-5",Suppressed
,"Fairfield County, OH","39045","Asian","A",48
,"Fairfield County, OH","39045","Black or African American","2054-5",134
,"Fairfield County, OH","39045","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Fairfield County, OH","39045","White","2106-3",1530
,"Fairfield County, OH","39045","More than one race","M",41
,"Fairfield County, OH","39045","Unknown or Not Stated","UNK",0
,"Fairfield County, OH","39045","Not Available","NA",0
,"Fairfield County, OH","39045","Not Reported","NR",0
,"Franklin County, OH","39049","American Indian or Alaska Native","1002-5",24
,"Franklin County, OH","39049","Asian","A",1326
,"Franklin County, OH","39049","Black or African American","2054-5",5717
,"Franklin County, OH","39049","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Franklin County, OH","39049","White","2106-3",11127
,"Franklin County, OH","39049","More than one race","M",689
,"Franklin County, OH","39049","Unknown or Not Stated","UNK",0
,"Franklin County, OH","39049","Not Available","NA",0
,"Franklin County, OH","39049","Not Reported","NR",0
,"Greene County, OH","39057","American Indian or Alaska Native","1002-5",Suppressed
,"Greene County, OH","39057","Asian","A",71
,"Greene County, OH","39057","Black or African American","2054-5",146
,"Greene County, OH","39057","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Greene County, OH","39057","White","2106-3",1490
,"Greene County, OH","39057","More than one race","M",30
,"Greene County, OH","39057","Unknown or Not Stated","UNK",0
,"Greene County, OH","39057","Not Available","NA",0
,"Greene County, OH","39057","Not Reported","NR",0
,"Hamilton County, OH","39061","American Indian or Alaska Native","1002-5",Suppressed
,"Hamilton County, OH","39061","Asian","A",433
,"Hamilton County, OH","39061","Black or African American","2054-5",3487
,"Hamilton County, OH","39061","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Hamilton County, OH","39061","White","2106-3",6581
,"Hamilton County, OH","39061","More than one race","M",316
,"Hamilton County, OH","39061","Unknown or Not Stated","UNK",0
,"Hamilton County, OH","39061","Not Available","NA",0
,"Hamilton County, OH","39061","Not Reported","NR",0
,"Lake County, OH","39085","American Indian or Alaska Native","1002-5",Suppressed
,"Lake County, OH","39085","Asian","A",53
,"Lake County, OH","39085","Black or African American","2054-5",152
,"Lake County, OH","39085","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Lake County, OH","39085","White","2106-3",1937
,"Lake County, OH","39085","More than one race","M",50
,"Lake County, OH","39085","Unknown or Not Stated","UNK",0
,"Lake County, OH","39085","Not Available","NA",0
,"Lake County, OH","39085","Not Reported","NR",0
,"Licking County, OH","39089","American Indian or Alaska Native","1002-5",Suppressed
,"Licking County, OH","39089","Asian","A",54
,"Licking County, OH","39089","Black or African American","2054-5",80
,"Licking County, OH","39089","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Licking County, OH","39089","White","2106-3",1691
,"Licking County, OH","39089","More than one race","M",40
,"Licking County, OH","39089","Unknown or Not Stated","UNK",0
,"Licking County, OH","39089","Not Available","NA",0
,"Licking County, OH","39089","Not Reported","NR",0
,"Lorain County, OH","39093","American Indian or Alaska Native","1002-5",Suppressed
,"Lorain County, OH","39093","Asian","A",45
,"Lorain County, OH","39093","Black or African American","2054-5",383
,"Lorain County, OH","39093","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Lorain County, OH","39093","White","2106-3",2585
,"Lorain County, OH","39093","More than one race","M",160
,"Lorain County, OH","39093","Unknown or Not Stated","UNK",0
,"Lorain County, OH","39093","Not Available","NA",0
,"Lorain County, OH","39093","Not Reported","NR",0
,"Lucas County, OH","39095","American Indian or Alaska Native","1002-5",Suppressed
,"Lucas County, OH","39095","Asian","A",78
,"Lucas County, OH","39095","Black or African American","2054-5",1414
,"Lucas County, OH","39095","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Lucas County, OH","39095","White","2106-3",3702
,"Lucas County, OH","39095","More than one race","M",241
,"Lucas County, OH","39095","Unknown or Not Stated","UNK",0
,"Lucas County, OH","39095","Not Available","NA",0
,"Lucas County, OH","39095","Not Reported","NR",0
,"Mahoning County, OH","39099","American Indian or Alaska Native","1002-5",Suppressed
,"Mahoning County, OH","39099","Asian","A",25
,"Mahoning County, OH","39099","Black or African American","2054-5",688
