"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Bartow County, GA","13015","American Indian or Alaska Native","1002-5",0
,"Bartow County, GA","13015","Asian","A",16
,"Bartow County, GA","13015","Black or African American","2054-5",171
,"Bartow County, GA","13015","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Bartow County, GA","13015","White","2106-3",1095
,"Bartow County, GA","13015","More than one race","M",22
,"Bartow County, GA","13015","Unknown or Not Stated","UNK",0
,"Bartow County, GA","13015","Not Available","NA",0
,"Bartow County, GA","13015","Not Reported","NR",0
,"Bibb County, GA","13021","American Indian or Alaska Native","1002-5",Suppressed
,"Bibb County, GA","13021","Asian","A",38
,"Bibb County, GA","13021","Black or African American","2054-5",1445
,"Bibb County, GA","13021","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Bibb County, GA","13021","White","2106-3",723
,"Bibb County, GA","13021","More than one race","M",34
,"Bibb County, GA","13021","Unknown or Not Stated","UNK",0
,"Bibb County, GA","13021","Not Available","NA",0
,"Bibb County, GA","13021","Not Reported","NR",0
,"Carroll County, GA","13045","American Indian or Alaska Native","1002-5",Suppressed
,"Carroll County, GA","13045","Asian","A",15
,"Carroll County, GA","13045","Black or African American","2054-5",340
,"Carroll County, GA","13045","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Carroll County, GA","13045","White","2106-3",1214
,"Carroll County, GA","13045","More than one race","M",43
,"Carroll County, GA","13045","Unknown or Not Stated","UNK",0
,"Carroll County, GA","13045","Not Available","NA",0
,"Carroll County, GA","13045","Not Reported","NR",0
,"Chatham County, GA","13051","American Indian or Alaska Native","1002-5",Suppressed
,"Chatham County, GA","13051","Asian","A",124
,"Chatham County, GA","13051","Black or African American","2054-5",1642
,"Chatham County, GA","13051","Native Hawaiian or Other Pacific Islander","NHOPI",11
,"Chatham County, GA","13051","White","2106-3",1811
,"Chatham County, GA","13051","More than one race","M",117
,"Chatham County, GA","13051","Unknown or Not Stated","UNK",0
,"Chatham County, GA","13051","Not Available","NA",0
,"Chatham County, GA","13051","Not Reported","NR",0
,"Cherokee County, GA","13057","American Indian or Alaska Native","1002-5",Suppressed
,"Cherokee County, GA","13057","Asian","A",71
,"Cherokee County, GA","13057","Black or African American","2054-5",269
,"Cherokee County, GA","13057","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Cherokee County, GA","13057","White","2106-3",2204
,"Cherokee County, GA","13057","More than one race","M",32
,"Cherokee County, GA","13057","Unknown or Not Stated","UNK",0
,"Cherokee County, GA","13057","Not Available","NA",0
,"Cherokee County, GA","13057","Not Reported","NR",0
,"Clarke County, GA","13059","American Indian or Alaska Native","1002-5",0
,"Clarke County, GA","13059","Asian","A",51
,"Clarke County, GA","13059","Black or African American","2054-5",548
,"Clarke County, GA","13059","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Clarke County, GA","13059","White","2106-3",751
,"Clarke County, GA","13059","More than one race","M",32
,"Clarke County, GA","13059","Unknown or Not Stated","UNK",0
,"Clarke County, GA","13059","Not Available","NA",0
,"Clarke County, GA","13059","Not Reported","NR",0
,"Clayton County, GA","13063","American Indian or Alaska Native","1002-5",Suppressed
,"Clayton County, GA","13063","Asian","A",218
,"Clayton County, GA","13063","Black or African American","2054-5",2744
,"Clayton County, GA","13063","Native Hawaiian or Other Pacific Islander","NHOPI",13
,"Clayton County, GA","13063","White","2106-3",753
,"Clayton County, GA","13063","More than one race","M",81
,"Clayton County, GA","13063","Unknown or Not Stated","UNK",0
,"Clayton County, GA","13063","Not Available","NA",0
,"Clayton County, GA","13063","Not Reported","NR",0
,"Cobb County, GA","13067","American Indian or Alaska Native","1002-5",17
,"Cobb County, GA","13067","Asian","A",669
,"Cobb County, GA","13067","Black or African American","2054-5",3150
,"Cobb County, GA","13067","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Cobb County, GA","13067","White","2106-3",5567
,"Cobb County, GA","13067","More than one race","M",176
,"Cobb County, GA","13067","Unknown or Not Stated","UNK",0
,"Cobb County, GA","13067","Not Available","NA",0
,"Cobb County, GA","13067","Not Reported","NR",0
,"Columbia County, GA","13073","American Indian or Alaska Native","1002-5",Suppressed
,"Columbia County, GA","13073","Asian","A",85
