"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Benton County, WA","53005","American Indian or Alaska Native","1002-5",25
,"Benton County, WA","53005","Asian","A",104
,"Benton County, WA","53005","Black or African American","2054-5",55
,"Benton County, WA","53005","Native Hawaiian or Other Pacific Islander","NHOPI",10
,"Benton County, WA","53005","White","2106-3",2300
,"Benton County, WA","53005","More than one race","M",69
,"Benton County, WA","53005","Unknown or Not Stated","UNK",0
,"Benton County, WA","53005","Not Available","NA",0
,"Benton County, WA","53005","Not Reported","NR",0
,"Clark County, WA","53011","American Indian or Alaska Native","1002-5",40
,"Clark County, WA","53011","Asian","A",252
,"Clark County, WA","53011","Black or African American","2054-5",128
,"Clark County, WA","53011","Native Hawaiian or Other Pacific Islander","NHOPI",101
,"Clark County, WA","53011","White","2106-3",4745
,"Clark County, WA","53011","More than one race","M",254
,"Clark County, WA","53011","Unknown or Not Stated","UNK",0
,"Clark County, WA","53011","Not Available","NA",0
,"Clark County, WA","53011","Not Reported","NR",0
,"Cowlitz County, WA","53015","American Indian or Alaska Native","1002-5",14
,"Cowlitz County, WA","53015","Asian","A",20
,"Cowlitz County, WA","53015","Black or African American","2054-5",13
,"Cowlitz County, WA","53015","Native Hawaiian or Other Pacific Islander","NHOPI",16
,"Cowlitz County, WA","53015","White","2106-3",1178
,"Cowlitz County, WA","53015","More than one race","M",54
,"Cowlitz County, WA","53015","Unknown or Not Stated","UNK",0
,"Cowlitz County, WA","53015","Not Available","NA",0
,"Cowlitz County, WA","53015","Not Reported","NR",0
,"King County, WA","53033","American Indian or Alaska Native","1002-5",215
,"King County, WA","53033","Asian","A",6071
,"King County, WA","53033","Black or African American","2054-5",2527
,"King County, WA","53033","Native Hawaiian or Other Pacific Islander","NHOPI",457
,"King County, WA","53033","White","2106-3",14935
,"King County, WA","53033","More than one race","M",1095
,"King County, WA","53033","Unknown or Not Stated","UNK",0
,"King County, WA","53033","Not Available","NA",0
,"King County, WA","53033","Not Reported","NR",0
,"Kitsap County, WA","53035","American Indian or Alaska Native","1002-5",54
,"Kitsap County, WA","53035","Asian","A",178
,"Kitsap County, WA","53035","Black or African American","2054-5",140
,"Kitsap County, WA","53035","Native Hawaiian or Other Pacific Islander","NHOPI",52
,"Kitsap County, WA","53035","White","2106-3",2361
,"Kitsap County, WA","53035","More than one race","M",194
,"Kitsap County, WA","53035","Unknown or Not Stated","UNK",0
,"Kitsap County, WA","53035","Not Available","NA",0
,"Kitsap County, WA","53035","Not Reported","NR",0
,"Pierce County, WA","53053","American Indian or Alaska Native","1002-5",180
,"Pierce County, WA","53053","Asian","A",772
,"Pierce County, WA","53053","Black or African American","2054-5",982
,"Pierce County, WA","53053","Native Hawaiian or Other Pacific Islander","NHOPI",391
,"Pierce County, WA","53053","White","2106-3",8109
,"Pierce County, WA","53053","More than one race","M",863
,"Pierce County, WA","53053","Unknown or Not Stated","UNK",0
,"Pierce County, WA","53053","Not Available","NA",0
,"Pierce County, WA","53053","Not Reported","NR",0
,"Skagit County, WA","53057","American Indian or Alaska Native","1002-5",27
,"Skagit County, WA","53057","Asian","A",33
,"Skagit County, WA","53057","Black or African American","2054-5",22
,"Skagit County, WA","53057","Native Hawaiian or Other Pacific Islander","NHOPI",14
,"Skagit County, WA","53057","White","2106-3",1303
,"Skagit County, WA","53057","More than one race","M",30
,"Skagit County, WA","53057","Unknown or Not Stated","UNK",0
,"Skagit County, WA","53057","Not Available","NA",0
,"Skagit County, WA","53057","Not Reported","NR",0
,"Snohomish County, WA","53061","American Indian or Alaska Native","1002-5",145
,"Snohomish County, WA","53061","Asian","A",1451
,"Snohomish County, WA","53061","Black or African American","2054-5",489
,"Snohomish County, WA","53061","Native Hawaiian or Other Pacific Islander","NHOPI",105
,"Snohomish County, WA","53061","White","2106-3",7274
,"Snohomish County, WA","53061","More than one race","M",419
,"Snohomish County, WA","53061","Unknown or Not Stated","UNK",0
,"Snohomish County, WA","53061","Not Available","NA",0
,"Snohomish County, WA","53061","Not Reported","NR",0
,"Spokane County, WA","53063","American Indian or Alaska Native","1002-5",120
,"Spokane County, WA","53063","Asian","A",130
,"Spokane County, WA","53063","Black or African American","2054-5",125
,"Spokane County, WA","53063","Native Hawaiian or Other Pacific Islander","NHOPI",94
,"Spokane County, WA","53063","White","2106-3",5158
,"Spokane County, WA","53063","More than one race","M",268
,"Spokane County, WA","53063","Unknown or Not Stated","UNK",0
,"Spokane County, WA","53063","Not Available","NA",0
,"Spokane County, WA","53063","Not Reported","NR",0
,"Thurston County, WA","53067","American Indian or Alaska Native","1002-5",44
,"Thurston County, WA","53067","Asian","A",208
,"Thurston County, WA","53067","Black or African American","2054-5",111
,"Thurston County, WA","53067","Native Hawaiian or Other Pacific Islander","NHOPI",53
,"Thurston County, WA","53067","White","2106-3",2431
,"Thurston County, WA","53067","More than one race","M",220
,"Thurston County, WA","53067","Unknown or Not Stated","UNK",0
,"Thurston County, WA","53067","Not Available","NA",0
,"Thurston County, WA","53067","Not Reported","NR",0
,"Whatcom County, WA","53073","American Indian or Alaska Native","1002-5",96
,"Whatcom County, WA","53073","Asian","A",113
,"Whatcom County, WA","53073","Black or African American","2054-5",43
,"Whatcom County, WA","53073","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Whatcom County, WA","53073","White","2106-3",1817
,"Whatcom County, WA","53073","More than one race","M",89
,"Whatcom County, WA","53073","Unknown or Not Stated","UNK",0
,"Whatcom County, WA","53073","Not Available","NA",0
,"Whatcom County, WA","53073","Not Reported","NR",0
,"Yakima County, WA","53077","American Indian or Alaska Native","1002-5",270
,"Yakima County, WA","53077","Asian","A",136
,"Yakima County, WA","53077","Black or African American","2054-5",104
,"Yakima County, WA","53077","Native Hawaiian or Other Pacific Islander","NHOPI",26
,"Yakima County, WA","53077","White","2106-3",3174
,"Yakima County, WA","53077","More than one race","M",79
,"Yakima County, WA","53077","Unknown or Not Stated","UNK",0
,"Yakima County, WA","53077","Not Available","NA",0
,"Yakima County, WA","53077","Not Reported","NR",0
,"Unidentified Counties, WA","53999","American Indian or Alaska Native","1002-5",430
,"Unidentified Counties, WA","53999","Asian","A",401
,"Unidentified Counties, WA","53999","Black or African American","2054-5",241
,"Unidentified Counties, WA","53999","Native Hawaiian or Other Pacific Islander","NHOPI",71
,"Unidentified Counties, WA","53999","White","2106-3",10830
,"Unidentified Counties, WA","53999","More than one race","M",409
,"Unidentified Counties, WA","53999","Unknown or Not Stated","UNK",0
,"Unidentified Counties, WA","53999","Not Available","NA",0
,"Unidentified Counties, WA","53999","Not Reported","NR",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Washington (53)"
"Year: 2017"
"Group By: County of Residence; Mother's Single Race 6"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
