"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Alachua County, FL","12001","Under 15 years","15",Suppressed
,"Alachua County, FL","12001","15-19 years","15-19",107
,"Alachua County, FL","12001","20-24 years","20-24",445
,"Alachua County, FL","12001","25-29 years","25-29",700
,"Alachua County, FL","12001","30-34 years","30-34",819
,"Alachua County, FL","12001","35-39 years","35-39",400
,"Alachua County, FL","12001","40-44 years","40-44",74
,"Alachua County, FL","12001","45-49 years","45-49",Suppressed
,"Alachua County, FL","12001","50 years and over","50+",0
,"Bay County, FL","12005","Under 15 years","15",0
,"Bay County, FL","12005","15-19 years","15-19",126
,"Bay County, FL","12005","20-24 years","20-24",426
,"Bay County, FL","12005","25-29 years","25-29",591
,"Bay County, FL","12005","30-34 years","30-34",476
,"Bay County, FL","12005","35-39 years","35-39",231
,"Bay County, FL","12005","40-44 years","40-44",44
,"Bay County, FL","12005","45-49 years","45-49",Suppressed
,"Bay County, FL","12005","50 years and over","50+",0
,"Brevard County, FL","12009","Under 15 years","15",Suppressed
,"Brevard County, FL","12009","15-19 years","15-19",207
,"Brevard County, FL","12009","20-24 years","20-24",950
,"Brevard County, FL","12009","25-29 years","25-29",1462
,"Brevard County, FL","12009","30-34 years","30-34",1395
,"Brevard County, FL","12009","35-39 years","35-39",729
,"Brevard County, FL","12009","40-44 years","40-44",167
,"Brevard County, FL","12009","45-49 years","45-49",Suppressed
,"Brevard County, FL","12009","50 years and over","50+",Suppressed
,"Broward County, FL","12011","Under 15 years","15",Suppressed
,"Broward County, FL","12011","15-19 years","15-19",498
,"Broward County, FL","12011","20-24 years","20-24",2475
,"Broward County, FL","12011","25-29 years","25-29",5071
,"Broward County, FL","12011","30-34 years","30-34",6550
,"Broward County, FL","12011","35-39 years","35-39",4185
,"Broward County, FL","12011","40-44 years","40-44",1068
,"Broward County, FL","12011","45-49 years","45-49",86
,"Broward County, FL","12011","50 years and over","50+",Suppressed
,"Charlotte County, FL","12015","Under 15 years","15",0
,"Charlotte County, FL","12015","15-19 years","15-19",50
,"Charlotte County, FL","12015","20-24 years","20-24",219
,"Charlotte County, FL","12015","25-29 years","25-29",364
,"Charlotte County, FL","12015","30-34 years","30-34",245
,"Charlotte County, FL","12015","35-39 years","35-39",133
,"Charlotte County, FL","12015","40-44 years","40-44",26
,"Charlotte County, FL","12015","45-49 years","45-49",Suppressed
,"Charlotte County, FL","12015","50 years and over","50+",0
,"Citrus County, FL","12017","Under 15 years","15",0
,"Citrus County, FL","12017","15-19 years","15-19",64
,"Citrus County, FL","12017","20-24 years","20-24",259
,"Citrus County, FL","12017","25-29 years","25-29",352
,"Citrus County, FL","12017","30-34 years","30-34",244
,"Citrus County, FL","12017","35-39 years","35-39",113
,"Citrus County, FL","12017","40-44 years","40-44",22
,"Citrus County, FL","12017","45-49 years","45-49",Suppressed
,"Citrus County, FL","12017","50 years and over","50+",0
,"Clay County, FL","12019","Under 15 years","15",0
,"Clay County, FL","12019","15-19 years","15-19",77
,"Clay County, FL","12019","20-24 years","20-24",436
,"Clay County, FL","12019","25-29 years","25-29",638
,"Clay County, FL","12019","30-34 years","30-34",594
,"Clay County, FL","12019","35-39 years","35-39",302
,"Clay County, FL","12019","40-44 years","40-44",59
,"Clay County, FL","12019","45-49 years","45-49",Suppressed
,"Clay County, FL","12019","50 years and over","50+",0
,"Collier County, FL","12021","Under 15 years","15",Suppressed
,"Collier County, FL","12021","15-19 years","15-19",169
,"Collier County, FL","12021","20-24 years","20-24",502
