"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Albany County, NY","36001","American Indian or Alaska Native","1002-5",Suppressed
,"Albany County, NY","36001","Asian","A",321
,"Albany County, NY","36001","Black or African American","2054-5",612
,"Albany County, NY","36001","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Albany County, NY","36001","White","2106-3",1744
,"Albany County, NY","36001","More than one race","M",120
,"Albany County, NY","36001","Unknown or Not Stated","UNK",0
,"Albany County, NY","36001","Not Available","NA",0
,"Albany County, NY","36001","Not Reported","NR",0
,"Bronx County, NY","36005","American Indian or Alaska Native","1002-5",104
,"Bronx County, NY","36005","Asian","A",1050
,"Bronx County, NY","36005","Black or African American","2054-5",8495
,"Bronx County, NY","36005","Native Hawaiian or Other Pacific Islander","NHOPI",20
,"Bronx County, NY","36005","White","2106-3",7856
,"Bronx County, NY","36005","More than one race","M",326
,"Bronx County, NY","36005","Unknown or Not Stated","UNK",0
,"Bronx County, NY","36005","Not Available","NA",0
,"Bronx County, NY","36005","Not Reported","NR",0
,"Broome County, NY","36007","American Indian or Alaska Native","1002-5",Suppressed
,"Broome County, NY","36007","Asian","A",79
,"Broome County, NY","36007","Black or African American","2054-5",207
,"Broome County, NY","36007","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Broome County, NY","36007","White","2106-3",1432
,"Broome County, NY","36007","More than one race","M",63
,"Broome County, NY","36007","Unknown or Not Stated","UNK",0
,"Broome County, NY","36007","Not Available","NA",0
,"Broome County, NY","36007","Not Reported","NR",0
,"Chautauqua County, NY","36013","American Indian or Alaska Native","1002-5",Suppressed
,"Chautauqua County, NY","36013","Asian","A",15
,"Chautauqua County, NY","36013","Black or African American","2054-5",39
,"Chautauqua County, NY","36013","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Chautauqua County, NY","36013","White","2106-3",1137
,"Chautauqua County, NY","36013","More than one race","M",39
,"Chautauqua County, NY","36013","Unknown or Not Stated","UNK",0
,"Chautauqua County, NY","36013","Not Available","NA",0
,"Chautauqua County, NY","36013","Not Reported","NR",0
,"Dutchess County, NY","36027","American Indian or Alaska Native","1002-5",Suppressed
,"Dutchess County, NY","36027","Asian","A",91
,"Dutchess County, NY","36027","Black or African American","2054-5",404
,"Dutchess County, NY","36027","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Dutchess County, NY","36027","White","2106-3",1980
,"Dutchess County, NY","36027","More than one race","M",82
,"Dutchess County, NY","36027","Unknown or Not Stated","UNK",0
,"Dutchess County, NY","36027","Not Available","NA",0
,"Dutchess County, NY","36027","Not Reported","NR",0
,"Erie County, NY","36029","American Indian or Alaska Native","1002-5",75
,"Erie County, NY","36029","Asian","A",628
,"Erie County, NY","36029","Black or African American","2054-5",2022
,"Erie County, NY","36029","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Erie County, NY","36029","White","2106-3",6485
,"Erie County, NY","36029","More than one race","M",241
,"Erie County, NY","36029","Unknown or Not Stated","UNK",0
,"Erie County, NY","36029","Not Available","NA",0
,"Erie County, NY","36029","Not Reported","NR",0
,"Jefferson County, NY","36045","American Indian or Alaska Native","1002-5",Suppressed
,"Jefferson County, NY","36045","Asian","A",55
,"Jefferson County, NY","36045","Black or African American","2054-5",170
,"Jefferson County, NY","36045","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Jefferson County, NY","36045","White","2106-3",1494
,"Jefferson County, NY","36045","More than one race","M",61
,"Jefferson County, NY","36045","Unknown or Not Stated","UNK",0
,"Jefferson County, NY","36045","Not Available","NA",0
,"Jefferson County, NY","36045","Not Reported","NR",0
,"Kings County, NY","36047","American Indian or Alaska Native","1002-5",60
,"Kings County, NY","36047","Asian","A",4207
,"Kings County, NY","36047","Black or African American","2054-5",8469
,"Kings County, NY","36047","Native Hawaiian or Other Pacific Islander","NHOPI",12
,"Kings County, NY","36047","White","2106-3",20753
,"Kings County, NY","36047","More than one race","M",941
,"Kings County, NY","36047","Unknown or Not Stated","UNK",0
,"Kings County, NY","36047","Not Available","NA",0
,"Kings County, NY","36047","Not Reported","NR",0
,"Monroe County, NY","36055","American Indian or Alaska Native","1002-5",21
,"Monroe County, NY","36055","Asian","A",342
,"Monroe County, NY","36055","Black or African American","2054-5",1869
,"Monroe County, NY","36055","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Monroe County, NY","36055","White","2106-3",5047
,"Monroe County, NY","36055","More than one race","M",237
,"Monroe County, NY","36055","Unknown or Not Stated","UNK",0
,"Monroe County, NY","36055","Not Available","NA",0
,"Monroe County, NY","36055","Not Reported","NR",0
,"Nassau County, NY","36059","American Indian or Alaska Native","1002-5",17
,"Nassau County, NY","36059","Asian","A",1926
,"Nassau County, NY","36059","Black or African American","2054-5",1820
,"Nassau County, NY","36059","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Nassau County, NY","36059","White","2106-3",9295
,"Nassau County, NY","36059","More than one race","M",232
,"Nassau County, NY","36059","Unknown or Not Stated","UNK",0
,"Nassau County, NY","36059","Not Available","NA",0
,"Nassau County, NY","36059","Not Reported","NR",0
,"New York County, NY","36061","American Indian or Alaska Native","1002-5",32
,"New York County, NY","36061","Asian","A",2095
,"New York County, NY","36061","Black or African American","2054-5",2670
,"New York County, NY","36061","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"New York County, NY","36061","White","2106-3",9652
,"New York County, NY","36061","More than one race","M",298
,"New York County, NY","36061","Unknown or Not Stated","UNK",0
,"New York County, NY","36061","Not Available","NA",0
,"New York County, NY","36061","Not Reported","NR",0
,"Niagara County, NY","36063","American Indian or Alaska Native","1002-5",26
,"Niagara County, NY","36063","Asian","A",38
,"Niagara County, NY","36063","Black or African American","2054-5",240
,"Niagara County, NY","36063","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Niagara County, NY","36063","White","2106-3",1577
,"Niagara County, NY","36063","More than one race","M",95
,"Niagara County, NY","36063","Unknown or Not Stated","UNK",0
,"Niagara County, NY","36063","Not Available","NA",0
,"Niagara County, NY","36063","Not Reported","NR",0
,"Oneida County, NY","36065","American Indian or Alaska Native","1002-5",Suppressed
,"Oneida County, NY","36065","Asian","A",173
,"Oneida County, NY","36065","Black or African American","2054-5",292
,"Oneida County, NY","36065","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Oneida County, NY","36065","White","2106-3",1803
,"Oneida County, NY","36065","More than one race","M",106
,"Oneida County, NY","36065","Unknown or Not Stated","UNK",0
,"Oneida County, NY","36065","Not Available","NA",0
,"Oneida County, NY","36065","Not Reported","NR",0
,"Onondaga County, NY","36067","American Indian or Alaska Native","1002-5",45
,"Onondaga County, NY","36067","Asian","A",275
,"Onondaga County, NY","36067","Black or African American","2054-5",1038
,"Onondaga County, NY","36067","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Onondaga County, NY","36067","White","2106-3",3276
,"Onondaga County, NY","36067","More than one race","M",228
,"Onondaga County, NY","36067","Unknown or Not Stated","UNK",0
,"Onondaga County, NY","36067","Not Available","NA",0
,"Onondaga County, NY","36067","Not Reported","NR",0
,"Ontario County, NY","36069","American Indian or Alaska Native","1002-5",0
,"Ontario County, NY","36069","Asian","A",20
,"Ontario County, NY","36069","Black or African American","2054-5",29
,"Ontario County, NY","36069","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Ontario County, NY","36069","White","2106-3",869
,"Ontario County, NY","36069","More than one race","M",23
,"Ontario County, NY","36069","Unknown or Not Stated","UNK",0
,"Ontario County, NY","36069","Not Available","NA",0
,"Ontario County, NY","36069","Not Reported","NR",0
,"Orange County, NY","36071","American Indian or Alaska Native","1002-5",30
,"Orange County, NY","36071","Asian","A",137
,"Orange County, NY","36071","Black or African American","2054-5",648
,"Orange County, NY","36071","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Orange County, NY","36071","White","2106-3",4293
,"Orange County, NY","36071","More than one race","M",120
,"Orange County, NY","36071","Unknown or Not Stated","UNK",0
,"Orange County, NY","36071","Not Available","NA",0
,"Orange County, NY","36071","Not Reported","NR",0
,"Oswego County, NY","36075","American Indian or Alaska Native","1002-5",Suppressed
,"Oswego County, NY","36075","Asian","A",Suppressed
,"Oswego County, NY","36075","Black or African American","2054-5",12
,"Oswego County, NY","36075","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Oswego County, NY","36075","White","2106-3",1127
,"Oswego County, NY","36075","More than one race","M",14
,"Oswego County, NY","36075","Unknown or Not Stated","UNK",0
,"Oswego County, NY","36075","Not Available","NA",0
,"Oswego County, NY","36075","Not Reported","NR",0
,"Queens County, NY","36081","American Indian or Alaska Native","1002-5",83
,"Queens County, NY","36081","Asian","A",7311
,"Queens County, NY","36081","Black or African American","2054-5",5076
,"Queens County, NY","36081","Native Hawaiian or Other Pacific Islander","NHOPI",16
,"Queens County, NY","36081","White","2106-3",11519
,"Queens County, NY","36081","More than one race","M",630
,"Queens County, NY","36081","Unknown or Not Stated","UNK",0
,"Queens County, NY","36081","Not Available","NA",0
,"Queens County, NY","36081","Not Reported","NR",0
,"Rensselaer County, NY","36083","American Indian or Alaska Native","1002-5",0
,"Rensselaer County, NY","36083","Asian","A",71
,"Rensselaer County, NY","36083","Black or African American","2054-5",236
,"Rensselaer County, NY","36083","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Rensselaer County, NY","36083","White","2106-3",1230
,"Rensselaer County, NY","36083","More than one race","M",40
,"Rensselaer County, NY","36083","Unknown or Not Stated","UNK",0
,"Rensselaer County, NY","36083","Not Available","NA",0
,"Rensselaer County, NY","36083","Not Reported","NR",0
,"Richmond County, NY","36085","American Indian or Alaska Native","1002-5",14
,"Richmond County, NY","36085","Asian","A",606
,"Richmond County, NY","36085","Black or African American","2054-5",788
,"Richmond County, NY","36085","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Richmond County, NY","36085","White","2106-3",3442
,"Richmond County, NY","36085","More than one race","M",107
,"Richmond County, NY","36085","Unknown or Not Stated","UNK",0
,"Richmond County, NY","36085","Not Available","NA",0
,"Richmond County, NY","36085","Not Reported","NR",0
,"Rockland County, NY","36087","American Indian or Alaska Native","1002-5",Suppressed
,"Rockland County, NY","36087","Asian","A",193
,"Rockland County, NY","36087","Black or African American","2054-5",509
,"Rockland County, NY","36087","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Rockland County, NY","36087","White","2106-3",4987
,"Rockland County, NY","36087","More than one race","M",35
,"Rockland County, NY","36087","Unknown or Not Stated","UNK",0
,"Rockland County, NY","36087","Not Available","NA",0
,"Rockland County, NY","36087","Not Reported","NR",0
,"St. Lawrence County, NY","36089","American Indian or Alaska Native","1002-5",Suppressed
,"St. Lawrence County, NY","36089","Asian","A",13
,"St. Lawrence County, NY","36089","Black or African American","2054-5",14
,"St. Lawrence County, NY","36089","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"St. Lawrence County, NY","36089","White","2106-3",955
,"St. Lawrence County, NY","36089","More than one race","M",Suppressed
,"St. Lawrence County, NY","36089","Unknown or Not Stated","UNK",0
,"St. Lawrence County, NY","36089","Not Available","NA",0
,"St. Lawrence County, NY","36089","Not Reported","NR",0
,"Saratoga County, NY","36091","American Indian or Alaska Native","1002-5",0
,"Saratoga County, NY","36091","Asian","A",84
,"Saratoga County, NY","36091","Black or African American","2054-5",61
,"Saratoga County, NY","36091","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Saratoga County, NY","36091","White","2106-3",1781
,"Saratoga County, NY","36091","More than one race","M",35
,"Saratoga County, NY","36091","Unknown or Not Stated","UNK",0
,"Saratoga County, NY","36091","Not Available","NA",0
,"Saratoga County, NY","36091","Not Reported","NR",0
,"Schenectady County, NY","36093","American Indian or Alaska Native","1002-5",Suppressed
,"Schenectady County, NY","36093","Asian","A",123
,"Schenectady County, NY","36093","Black or African American","2054-5",336
,"Schenectady County, NY","36093","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Schenectady County, NY","36093","White","2106-3",1244
,"Schenectady County, NY","36093","More than one race","M",83
,"Schenectady County, NY","36093","Unknown or Not Stated","UNK",0
,"Schenectady County, NY","36093","Not Available","NA",0
,"Schenectady County, NY","36093","Not Reported","NR",0
,"Suffolk County, NY","36103","American Indian or Alaska Native","1002-5",39
,"Suffolk County, NY","36103","Asian","A",786
,"Suffolk County, NY","36103","Black or African American","2054-5",1602
,"Suffolk County, NY","36103","Native Hawaiian or Other Pacific Islander","NHOPI",10
,"Suffolk County, NY","36103","White","2106-3",12058
,"Suffolk County, NY","36103","More than one race","M",247
,"Suffolk County, NY","36103","Unknown or Not Stated","UNK",0
,"Suffolk County, NY","36103","Not Available","NA",0
,"Suffolk County, NY","36103","Not Reported","NR",0
,"Tompkins County, NY","36109","American Indian or Alaska Native","1002-5",Suppressed
,"Tompkins County, NY","36109","Asian","A",69
,"Tompkins County, NY","36109","Black or African American","2054-5",45
,"Tompkins County, NY","36109","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Tompkins County, NY","36109","White","2106-3",532
,"Tompkins County, NY","36109","More than one race","M",14
,"Tompkins County, NY","36109","Unknown or Not Stated","UNK",0
,"Tompkins County, NY","36109","Not Available","NA",0
,"Tompkins County, NY","36109","Not Reported","NR",0
,"Ulster County, NY","36111","American Indian or Alaska Native","1002-5",Suppressed
,"Ulster County, NY","36111","Asian","A",37
,"Ulster County, NY","36111","Black or African American","2054-5",138
,"Ulster County, NY","36111","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Ulster County, NY","36111","White","2106-3",1247
,"Ulster County, NY","36111","More than one race","M",51
,"Ulster County, NY","36111","Unknown or Not Stated","UNK",0
,"Ulster County, NY","36111","Not Available","NA",0
,"Ulster County, NY","36111","Not Reported","NR",0
,"Westchester County, NY","36119","American Indian or Alaska Native","1002-5",32
,"Westchester County, NY","36119","Asian","A",727
,"Westchester County, NY","36119","Black or African American","2054-5",1848
,"Westchester County, NY","36119","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Westchester County, NY","36119","White","2106-3",6863
,"Westchester County, NY","36119","More than one race","M",142
,"Westchester County, NY","36119","Unknown or Not Stated","UNK",0
,"Westchester County, NY","36119","Not Available","NA",0
,"Westchester County, NY","36119","Not Reported","NR",0
,"Unidentified Counties, NY","36999","American Indian or Alaska Native","1002-5",124
,"Unidentified Counties, NY","36999","Asian","A",250
,"Unidentified Counties, NY","36999","Black or African American","2054-5",479
,"Unidentified Counties, NY","36999","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Unidentified Counties, NY","36999","White","2106-3",15889
,"Unidentified Counties, NY","36999","More than one race","M",365
,"Unidentified Counties, NY","36999","Unknown or Not Stated","UNK",0
,"Unidentified Counties, NY","36999","Not Available","NA",0
,"Unidentified Counties, NY","36999","Not Reported","NR",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: New York (36)"
"Year: 2020"
"Group By: County of Residence; Mother's Single Race 6"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 10:06:14 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 10:06:14 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
"4. Bronx, New York (FIPS code 36005) represents Bronx Borough, New York City."
"5. Kings County, New York (FIPS code 36047) represents Brooklyn Borough, New York City."
"6. New York County, New York (FIPS code 36061) represents Manhattan Borough, New York City."
"7. Queens, New York (FIPS code 36081) represents Queens Borough, New York City."
