"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Bartow County, GA","13015","Under 15 years","15",Suppressed
,"Bartow County, GA","13015","15-19 years","15-19",74
,"Bartow County, GA","13015","20-24 years","20-24",329
,"Bartow County, GA","13015","25-29 years","25-29",441
,"Bartow County, GA","13015","30-34 years","30-34",308
,"Bartow County, GA","13015","35-39 years","35-39",126
,"Bartow County, GA","13015","40-44 years","40-44",20
,"Bartow County, GA","13015","45-49 years","45-49",Suppressed
,"Bartow County, GA","13015","50 years and over","50+",0
,"Bibb County, GA","13021","Under 15 years","15",Suppressed
,"Bibb County, GA","13021","15-19 years","15-19",168
,"Bibb County, GA","13021","20-24 years","20-24",583
,"Bibb County, GA","13021","25-29 years","25-29",658
,"Bibb County, GA","13021","30-34 years","30-34",449
,"Bibb County, GA","13021","35-39 years","35-39",199
,"Bibb County, GA","13021","40-44 years","40-44",49
,"Bibb County, GA","13021","45-49 years","45-49",Suppressed
,"Bibb County, GA","13021","50 years and over","50+",0
,"Carroll County, GA","13045","Under 15 years","15",Suppressed
,"Carroll County, GA","13045","15-19 years","15-19",110
,"Carroll County, GA","13045","20-24 years","20-24",401
,"Carroll County, GA","13045","25-29 years","25-29",516
,"Carroll County, GA","13045","30-34 years","30-34",384
,"Carroll County, GA","13045","35-39 years","35-39",175
,"Carroll County, GA","13045","40-44 years","40-44",36
,"Carroll County, GA","13045","45-49 years","45-49",Suppressed
,"Carroll County, GA","13045","50 years and over","50+",0
,"Chatham County, GA","13051","Under 15 years","15",Suppressed
,"Chatham County, GA","13051","15-19 years","15-19",180
,"Chatham County, GA","13051","20-24 years","20-24",722
,"Chatham County, GA","13051","25-29 years","25-29",1022
,"Chatham County, GA","13051","30-34 years","30-34",989
,"Chatham County, GA","13051","35-39 years","35-39",470
,"Chatham County, GA","13051","40-44 years","40-44",107
,"Chatham County, GA","13051","45-49 years","45-49",Suppressed
,"Chatham County, GA","13051","50 years and over","50+",Suppressed
,"Cherokee County, GA","13057","Under 15 years","15",0
,"Cherokee County, GA","13057","15-19 years","15-19",75
,"Cherokee County, GA","13057","20-24 years","20-24",373
,"Cherokee County, GA","13057","25-29 years","25-29",747
,"Cherokee County, GA","13057","30-34 years","30-34",842
,"Cherokee County, GA","13057","35-39 years","35-39",405
,"Cherokee County, GA","13057","40-44 years","40-44",83
,"Cherokee County, GA","13057","45-49 years","45-49",Suppressed
,"Cherokee County, GA","13057","50 years and over","50+",0
,"Clarke County, GA","13059","Under 15 years","15",0
,"Clarke County, GA","13059","15-19 years","15-19",61
,"Clarke County, GA","13059","20-24 years","20-24",255
,"Clarke County, GA","13059","25-29 years","25-29",392
,"Clarke County, GA","13059","30-34 years","30-34",373
,"Clarke County, GA","13059","35-39 years","35-39",174
,"Clarke County, GA","13059","40-44 years","40-44",43
,"Clarke County, GA","13059","45-49 years","45-49",Suppressed
,"Clarke County, GA","13059","50 years and over","50+",Suppressed
,"Clayton County, GA","13063","Under 15 years","15",Suppressed
,"Clayton County, GA","13063","15-19 years","15-19",237
,"Clayton County, GA","13063","20-24 years","20-24",903
,"Clayton County, GA","13063","25-29 years","25-29",1104
,"Clayton County, GA","13063","30-34 years","30-34",841
,"Clayton County, GA","13063","35-39 years","35-39",418
,"Clayton County, GA","13063","40-44 years","40-44",110
,"Clayton County, GA","13063","45-49 years","45-49",Suppressed
,"Clayton County, GA","13063","50 years and over","50+",Suppressed
,"Cobb County, GA","13067","Under 15 years","15",Suppressed
,"Cobb County, GA","13067","15-19 years","15-19",250
,"Cobb County, GA","13067","20-24 years","20-24",1183
,"Cobb County, GA","13067","25-29 years","25-29",2241
,"Cobb County, GA","13067","30-34 years","30-34",2921
,"Cobb County, GA","13067","35-39 years","35-39",1643
,"Cobb County, GA","13067","40-44 years","40-44",367
,"Cobb County, GA","13067","45-49 years","45-49",38
,"Cobb County, GA","13067","50 years and over","50+",Suppressed
,"Columbia County, GA","13073","Under 15 years","15",0
