"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Allen County, OH","39003","American Indian or Alaska Native","1002-5",Suppressed
,"Allen County, OH","39003","Asian","A",12
,"Allen County, OH","39003","Black or African American","2054-5",189
,"Allen County, OH","39003","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Allen County, OH","39003","White","2106-3",932
,"Allen County, OH","39003","More than one race","M",47
,"Allen County, OH","39003","Unknown or Not Stated","UNK",0
,"Allen County, OH","39003","Not Available","NA",0
,"Allen County, OH","39003","Not Reported","NR",0
,"Ashtabula County, OH","39007","American Indian or Alaska Native","1002-5",Suppressed
,"Ashtabula County, OH","39007","Asian","A",Suppressed
,"Ashtabula County, OH","39007","Black or African American","2054-5",20
,"Ashtabula County, OH","39007","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Ashtabula County, OH","39007","White","2106-3",958
,"Ashtabula County, OH","39007","More than one race","M",34
,"Ashtabula County, OH","39007","Unknown or Not Stated","UNK",0
,"Ashtabula County, OH","39007","Not Available","NA",0
,"Ashtabula County, OH","39007","Not Reported","NR",0
,"Butler County, OH","39017","American Indian or Alaska Native","1002-5",Suppressed
,"Butler County, OH","39017","Asian","A",240
,"Butler County, OH","39017","Black or African American","2054-5",596
,"Butler County, OH","39017","Native Hawaiian or Other Pacific Islander","NHOPI",33
,"Butler County, OH","39017","White","2106-3",3345
,"Butler County, OH","39017","More than one race","M",144
,"Butler County, OH","39017","Unknown or Not Stated","UNK",0
,"Butler County, OH","39017","Not Available","NA",0
,"Butler County, OH","39017","Not Reported","NR",0
,"Clark County, OH","39023","American Indian or Alaska Native","1002-5",Suppressed
,"Clark County, OH","39023","Asian","A",Suppressed
,"Clark County, OH","39023","Black or African American","2054-5",163
,"Clark County, OH","39023","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Clark County, OH","39023","White","2106-3",1267
,"Clark County, OH","39023","More than one race","M",62
,"Clark County, OH","39023","Unknown or Not Stated","UNK",0
,"Clark County, OH","39023","Not Available","NA",0
,"Clark County, OH","39023","Not Reported","NR",0
,"Clermont County, OH","39025","American Indian or Alaska Native","1002-5",Suppressed
,"Clermont County, OH","39025","Asian","A",41
,"Clermont County, OH","39025","Black or African American","2054-5",49
,"Clermont County, OH","39025","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Clermont County, OH","39025","White","2106-3",2022
,"Clermont County, OH","39025","More than one race","M",52
,"Clermont County, OH","39025","Unknown or Not Stated","UNK",0
,"Clermont County, OH","39025","Not Available","NA",0
,"Clermont County, OH","39025","Not Reported","NR",0
,"Columbiana County, OH","39029","American Indian or Alaska Native","1002-5",0
,"Columbiana County, OH","39029","Asian","A",Suppressed
,"Columbiana County, OH","39029","Black or African American","2054-5",21
,"Columbiana County, OH","39029","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Columbiana County, OH","39029","White","2106-3",939
,"Columbiana County, OH","39029","More than one race","M",22
,"Columbiana County, OH","39029","Unknown or Not Stated","UNK",0
,"Columbiana County, OH","39029","Not Available","NA",0
,"Columbiana County, OH","39029","Not Reported","NR",0
,"Cuyahoga County, OH","39035","American Indian or Alaska Native","1002-5",29
,"Cuyahoga County, OH","39035","Asian","A",535
,"Cuyahoga County, OH","39035","Black or African American","2054-5",4969
,"Cuyahoga County, OH","39035","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Cuyahoga County, OH","39035","White","2106-3",7264
,"Cuyahoga County, OH","39035","More than one race","M",386
,"Cuyahoga County, OH","39035","Unknown or Not Stated","UNK",0
,"Cuyahoga County, OH","39035","Not Available","NA",0
,"Cuyahoga County, OH","39035","Not Reported","NR",0
,"Delaware County, OH","39041","American Indian or Alaska Native","1002-5",Suppressed
,"Delaware County, OH","39041","Asian","A",219
,"Delaware County, OH","39041","Black or African American","2054-5",83
,"Delaware County, OH","39041","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Delaware County, OH","39041","White","2106-3",1638
,"Delaware County, OH","39041","More than one race","M",33
,"Delaware County, OH","39041","Unknown or Not Stated","UNK",0
,"Delaware County, OH","39041","Not Available","NA",0
,"Delaware County, OH","39041","Not Reported","NR",0
,"Fairfield County, OH","39045","American Indian or Alaska Native","1002-5",Suppressed
,"Fairfield County, OH","39045","Asian","A",42
,"Fairfield County, OH","39045","Black or African American","2054-5",171
,"Fairfield County, OH","39045","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Fairfield County, OH","39045","White","2106-3",1375
,"Fairfield County, OH","39045","More than one race","M",37
,"Fairfield County, OH","39045","Unknown or Not Stated","UNK",0
,"Fairfield County, OH","39045","Not Available","NA",0
,"Fairfield County, OH","39045","Not Reported","NR",0
,"Franklin County, OH","39049","American Indian or Alaska Native","1002-5",23
,"Franklin County, OH","39049","Asian","A",1125
,"Franklin County, OH","39049","Black or African American","2054-5",5506
,"Franklin County, OH","39049","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Franklin County, OH","39049","White","2106-3",10216
,"Franklin County, OH","39049","More than one race","M",681
,"Franklin County, OH","39049","Unknown or Not Stated","UNK",0
,"Franklin County, OH","39049","Not Available","NA",0
,"Franklin County, OH","39049","Not Reported","NR",0
,"Greene County, OH","39057","American Indian or Alaska Native","1002-5",Suppressed
,"Greene County, OH","39057","Asian","A",58
,"Greene County, OH","39057","Black or African American","2054-5",144
,"Greene County, OH","39057","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Greene County, OH","39057","White","2106-3",1448
,"Greene County, OH","39057","More than one race","M",60
,"Greene County, OH","39057","Unknown or Not Stated","UNK",0
,"Greene County, OH","39057","Not Available","NA",0
,"Greene County, OH","39057","Not Reported","NR",0
,"Hamilton County, OH","39061","American Indian or Alaska Native","1002-5",14
,"Hamilton County, OH","39061","Asian","A",362
,"Hamilton County, OH","39061","Black or African American","2054-5",3348
,"Hamilton County, OH","39061","Native Hawaiian or Other Pacific Islander","NHOPI",11
,"Hamilton County, OH","39061","White","2106-3",6284
,"Hamilton County, OH","39061","More than one race","M",364
,"Hamilton County, OH","39061","Unknown or Not Stated","UNK",0
,"Hamilton County, OH","39061","Not Available","NA",0
,"Hamilton County, OH","39061","Not Reported","NR",0
,"Lake County, OH","39085","American Indian or Alaska Native","1002-5",Suppressed
,"Lake County, OH","39085","Asian","A",49
,"Lake County, OH","39085","Black or African American","2054-5",149
,"Lake County, OH","39085","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Lake County, OH","39085","White","2106-3",1767
,"Lake County, OH","39085","More than one race","M",54
,"Lake County, OH","39085","Unknown or Not Stated","UNK",0
,"Lake County, OH","39085","Not Available","NA",0
