"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Ascension Parish, LA","22005","Under 15 years","15",Suppressed
,"Ascension Parish, LA","22005","15-19 years","15-19",68
,"Ascension Parish, LA","22005","20-24 years","20-24",289
,"Ascension Parish, LA","22005","25-29 years","25-29",523
,"Ascension Parish, LA","22005","30-34 years","30-34",515
,"Ascension Parish, LA","22005","35-39 years","35-39",215
,"Ascension Parish, LA","22005","40-44 years","40-44",40
,"Ascension Parish, LA","22005","45-49 years","45-49",Suppressed
,"Ascension Parish, LA","22005","50 years and over","50+",0
,"Bossier Parish, LA","22015","Under 15 years","15",Suppressed
,"Bossier Parish, LA","22015","15-19 years","15-19",90
,"Bossier Parish, LA","22015","20-24 years","20-24",379
,"Bossier Parish, LA","22015","25-29 years","25-29",555
,"Bossier Parish, LA","22015","30-34 years","30-34",396
,"Bossier Parish, LA","22015","35-39 years","35-39",166
,"Bossier Parish, LA","22015","40-44 years","40-44",29
,"Bossier Parish, LA","22015","45-49 years","45-49",Suppressed
,"Bossier Parish, LA","22015","50 years and over","50+",0
,"Caddo Parish, LA","22017","Under 15 years","15",Suppressed
,"Caddo Parish, LA","22017","15-19 years","15-19",233
,"Caddo Parish, LA","22017","20-24 years","20-24",796
,"Caddo Parish, LA","22017","25-29 years","25-29",882
,"Caddo Parish, LA","22017","30-34 years","30-34",644
,"Caddo Parish, LA","22017","35-39 years","35-39",303
,"Caddo Parish, LA","22017","40-44 years","40-44",56
,"Caddo Parish, LA","22017","45-49 years","45-49",Suppressed
,"Caddo Parish, LA","22017","50 years and over","50+",0
,"Calcasieu Parish, LA","22019","Under 15 years","15",Suppressed
,"Calcasieu Parish, LA","22019","15-19 years","15-19",171
,"Calcasieu Parish, LA","22019","20-24 years","20-24",708
,"Calcasieu Parish, LA","22019","25-29 years","25-29",856
,"Calcasieu Parish, LA","22019","30-34 years","30-34",639
,"Calcasieu Parish, LA","22019","35-39 years","35-39",240
,"Calcasieu Parish, LA","22019","40-44 years","40-44",47
,"Calcasieu Parish, LA","22019","45-49 years","45-49",Suppressed
,"Calcasieu Parish, LA","22019","50 years and over","50+",0
,"East Baton Rouge Parish, LA","22033","Under 15 years","15",Suppressed
,"East Baton Rouge Parish, LA","22033","15-19 years","15-19",327
,"East Baton Rouge Parish, LA","22033","20-24 years","20-24",1215
,"East Baton Rouge Parish, LA","22033","25-29 years","25-29",1666
,"East Baton Rouge Parish, LA","22033","30-34 years","30-34",1459
,"East Baton Rouge Parish, LA","22033","35-39 years","35-39",747
,"East Baton Rouge Parish, LA","22033","40-44 years","40-44",158
,"East Baton Rouge Parish, LA","22033","45-49 years","45-49",Suppressed
,"East Baton Rouge Parish, LA","22033","50 years and over","50+",0
,"Jefferson Parish, LA","22051","Under 15 years","15",Suppressed
,"Jefferson Parish, LA","22051","15-19 years","15-19",282
,"Jefferson Parish, LA","22051","20-24 years","20-24",1034
,"Jefferson Parish, LA","22051","25-29 years","25-29",1493
,"Jefferson Parish, LA","22051","30-34 years","30-34",1501
,"Jefferson Parish, LA","22051","35-39 years","35-39",801
,"Jefferson Parish, LA","22051","40-44 years","40-44",174
,"Jefferson Parish, LA","22051","45-49 years","45-49",12
,"Jefferson Parish, LA","22051","50 years and over","50+",0
,"Lafayette Parish, LA","22055","Under 15 years","15",Suppressed
,"Lafayette Parish, LA","22055","15-19 years","15-19",179
,"Lafayette Parish, LA","22055","20-24 years","20-24",710
,"Lafayette Parish, LA","22055","25-29 years","25-29",994
,"Lafayette Parish, LA","22055","30-34 years","30-34",910
,"Lafayette Parish, LA","22055","35-39 years","35-39",424
,"Lafayette Parish, LA","22055","40-44 years","40-44",68
,"Lafayette Parish, LA","22055","45-49 years","45-49",Suppressed
,"Lafayette Parish, LA","22055","50 years and over","50+",0
,"Livingston Parish, LA","22063","Under 15 years","15",Suppressed
,"Livingston Parish, LA","22063","15-19 years","15-19",90
,"Livingston Parish, LA","22063","20-24 years","20-24",466
,"Livingston Parish, LA","22063","25-29 years","25-29",634
,"Livingston Parish, LA","22063","30-34 years","30-34",452
,"Livingston Parish, LA","22063","35-39 years","35-39",180
,"Livingston Parish, LA","22063","40-44 years","40-44",24
,"Livingston Parish, LA","22063","45-49 years","45-49",0
,"Livingston Parish, LA","22063","50 years and over","50+",0
,"Orleans Parish, LA","22071","Under 15 years","15",Suppressed
,"Orleans Parish, LA","22071","15-19 years","15-19",222
,"Orleans Parish, LA","22071","20-24 years","20-24",738
,"Orleans Parish, LA","22071","25-29 years","25-29",1075
,"Orleans Parish, LA","22071","30-34 years","30-34",1311
,"Orleans Parish, LA","22071","35-39 years","35-39",841
,"Orleans Parish, LA","22071","40-44 years","40-44",173
,"Orleans Parish, LA","22071","45-49 years","45-49",11
,"Orleans Parish, LA","22071","50 years and over","50+",Suppressed
,"Ouachita Parish, LA","22073","Under 15 years","15",Suppressed
,"Ouachita Parish, LA","22073","15-19 years","15-19",148
,"Ouachita Parish, LA","22073","20-24 years","20-24",549
,"Ouachita Parish, LA","22073","25-29 years","25-29",637
,"Ouachita Parish, LA","22073","30-34 years","30-34",426
,"Ouachita Parish, LA","22073","35-39 years","35-39",162
,"Ouachita Parish, LA","22073","40-44 years","40-44",28
,"Ouachita Parish, LA","22073","45-49 years","45-49",Suppressed
,"Ouachita Parish, LA","22073","50 years and over","50+",0
,"Rapides Parish, LA","22079","Under 15 years","15",Suppressed
,"Rapides Parish, LA","22079","15-19 years","15-19",138
,"Rapides Parish, LA","22079","20-24 years","20-24",476
,"Rapides Parish, LA","22079","25-29 years","25-29",535
,"Rapides Parish, LA","22079","30-34 years","30-34",329
,"Rapides Parish, LA","22079","35-39 years","35-39",135
,"Rapides Parish, LA","22079","40-44 years","40-44",24
,"Rapides Parish, LA","22079","45-49 years","45-49",0
,"Rapides Parish, LA","22079","50 years and over","50+",0
,"St. Tammany Parish, LA","22103","Under 15 years","15",Suppressed
,"St. Tammany Parish, LA","22103","15-19 years","15-19",126
,"St. Tammany Parish, LA","22103","20-24 years","20-24",499
,"St. Tammany Parish, LA","22103","25-29 years","25-29",848
,"St. Tammany Parish, LA","22103","30-34 years","30-34",904
,"St. Tammany Parish, LA","22103","35-39 years","35-39",458
,"St. Tammany Parish, LA","22103","40-44 years","40-44",95
,"St. Tammany Parish, LA","22103","45-49 years","45-49",Suppressed
,"St. Tammany Parish, LA","22103","50 years and over","50+",0
