"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Alameda County, CA","06001","American Indian or Alaska Native","1002-5",47
,"Alameda County, CA","06001","Asian","A",5951
,"Alameda County, CA","06001","Black or African American","2054-5",1645
,"Alameda County, CA","06001","Native Hawaiian or Other Pacific Islander","NHOPI",172
,"Alameda County, CA","06001","White","2106-3",8750
,"Alameda County, CA","06001","More than one race","M",751
,"Alameda County, CA","06001","Unknown or Not Stated","UNK",0
,"Alameda County, CA","06001","Not Available","NA",0
,"Alameda County, CA","06001","Not Reported","NR",0
,"Butte County, CA","06007","American Indian or Alaska Native","1002-5",43
,"Butte County, CA","06007","Asian","A",144
,"Butte County, CA","06007","Black or African American","2054-5",45
,"Butte County, CA","06007","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Butte County, CA","06007","White","2106-3",1638
,"Butte County, CA","06007","More than one race","M",114
,"Butte County, CA","06007","Unknown or Not Stated","UNK",0
,"Butte County, CA","06007","Not Available","NA",0
,"Butte County, CA","06007","Not Reported","NR",0
,"Contra Costa County, CA","06013","American Indian or Alaska Native","1002-5",37
,"Contra Costa County, CA","06013","Asian","A",2145
,"Contra Costa County, CA","06013","Black or African American","2054-5",1101
,"Contra Costa County, CA","06013","Native Hawaiian or Other Pacific Islander","NHOPI",79
,"Contra Costa County, CA","06013","White","2106-3",7767
,"Contra Costa County, CA","06013","More than one race","M",631
,"Contra Costa County, CA","06013","Unknown or Not Stated","UNK",0
,"Contra Costa County, CA","06013","Not Available","NA",0
,"Contra Costa County, CA","06013","Not Reported","NR",0
,"El Dorado County, CA","06017","American Indian or Alaska Native","1002-5",Suppressed
,"El Dorado County, CA","06017","Asian","A",89
,"El Dorado County, CA","06017","Black or African American","2054-5",14
,"El Dorado County, CA","06017","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"El Dorado County, CA","06017","White","2106-3",1282
,"El Dorado County, CA","06017","More than one race","M",70
,"El Dorado County, CA","06017","Unknown or Not Stated","UNK",0
,"El Dorado County, CA","06017","Not Available","NA",0
,"El Dorado County, CA","06017","Not Reported","NR",0
,"Fresno County, CA","06019","American Indian or Alaska Native","1002-5",180
,"Fresno County, CA","06019","Asian","A",1848
,"Fresno County, CA","06019","Black or African American","2054-5",810
,"Fresno County, CA","06019","Native Hawaiian or Other Pacific Islander","NHOPI",24
,"Fresno County, CA","06019","White","2106-3",10565
,"Fresno County, CA","06019","More than one race","M",398
,"Fresno County, CA","06019","Unknown or Not Stated","UNK",0
,"Fresno County, CA","06019","Not Available","NA",0
,"Fresno County, CA","06019","Not Reported","NR",0
,"Humboldt County, CA","06023","American Indian or Alaska Native","1002-5",113
,"Humboldt County, CA","06023","Asian","A",70
,"Humboldt County, CA","06023","Black or African American","2054-5",30
,"Humboldt County, CA","06023","Native Hawaiian or Other Pacific Islander","NHOPI",10
,"Humboldt County, CA","06023","White","2106-3",959
,"Humboldt County, CA","06023","More than one race","M",83
,"Humboldt County, CA","06023","Unknown or Not Stated","UNK",0
,"Humboldt County, CA","06023","Not Available","NA",0
,"Humboldt County, CA","06023","Not Reported","NR",0
,"Imperial County, CA","06025","American Indian or Alaska Native","1002-5",22
,"Imperial County, CA","06025","Asian","A",25
,"Imperial County, CA","06025","Black or African American","2054-5",20
,"Imperial County, CA","06025","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Imperial County, CA","06025","White","2106-3",2249
,"Imperial County, CA","06025","More than one race","M",11
,"Imperial County, CA","06025","Unknown or Not Stated","UNK",0
,"Imperial County, CA","06025","Not Available","NA",0
,"Imperial County, CA","06025","Not Reported","NR",0
,"Kern County, CA","06029","American Indian or Alaska Native","1002-5",98
,"Kern County, CA","06029","Asian","A",620
,"Kern County, CA","06029","Black or African American","2054-5",797
,"Kern County, CA","06029","Native Hawaiian or Other Pacific Islander","NHOPI",16
,"Kern County, CA","06029","White","2106-3",10460
,"Kern County, CA","06029","More than one race","M",365
,"Kern County, CA","06029","Unknown or Not Stated","UNK",0
,"Kern County, CA","06029","Not Available","NA",0
,"Kern County, CA","06029","Not Reported","NR",0
,"Kings County, CA","06031","American Indian or Alaska Native","1002-5",26
,"Kings County, CA","06031","Asian","A",76
,"Kings County, CA","06031","Black or African American","2054-5",127
,"Kings County, CA","06031","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Kings County, CA","06031","White","2106-3",1933
,"Kings County, CA","06031","More than one race","M",84
,"Kings County, CA","06031","Unknown or Not Stated","UNK",0
,"Kings County, CA","06031","Not Available","NA",0
,"Kings County, CA","06031","Not Reported","NR",0
,"Los Angeles County, CA","06037","American Indian or Alaska Native","1002-5",317
,"Los Angeles County, CA","06037","Asian","A",13960
,"Los Angeles County, CA","06037","Black or African American","2054-5",8047
