"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Allen County, IN","18003","American Indian or Alaska Native","1002-5",Suppressed
,"Allen County, IN","18003","Asian","A",337
,"Allen County, IN","18003","Black or African American","2054-5",796
,"Allen County, IN","18003","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Allen County, IN","18003","White","2106-3",3942
,"Allen County, IN","18003","More than one race","M",151
,"Allen County, IN","18003","Unknown or Not Stated","UNK",0
,"Allen County, IN","18003","Not Available","NA",0
,"Allen County, IN","18003","Not Reported","NR",0
,"Clark County, IN","18019","American Indian or Alaska Native","1002-5",Suppressed
,"Clark County, IN","18019","Asian","A",13
,"Clark County, IN","18019","Black or African American","2054-5",120
,"Clark County, IN","18019","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Clark County, IN","18019","White","2106-3",1215
,"Clark County, IN","18019","More than one race","M",43
,"Clark County, IN","18019","Unknown or Not Stated","UNK",0
,"Clark County, IN","18019","Not Available","NA",0
,"Clark County, IN","18019","Not Reported","NR",0
,"Delaware County, IN","18035","American Indian or Alaska Native","1002-5",Suppressed
,"Delaware County, IN","18035","Asian","A",14
,"Delaware County, IN","18035","Black or African American","2054-5",106
,"Delaware County, IN","18035","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Delaware County, IN","18035","White","2106-3",914
,"Delaware County, IN","18035","More than one race","M",36
,"Delaware County, IN","18035","Unknown or Not Stated","UNK",0
,"Delaware County, IN","18035","Not Available","NA",0
,"Delaware County, IN","18035","Not Reported","NR",0
,"Elkhart County, IN","18039","American Indian or Alaska Native","1002-5",Suppressed
,"Elkhart County, IN","18039","Asian","A",30
,"Elkhart County, IN","18039","Black or African American","2054-5",266
,"Elkhart County, IN","18039","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Elkhart County, IN","18039","White","2106-3",2784
,"Elkhart County, IN","18039","More than one race","M",33
,"Elkhart County, IN","18039","Unknown or Not Stated","UNK",0
,"Elkhart County, IN","18039","Not Available","NA",0
,"Elkhart County, IN","18039","Not Reported","NR",0
,"Hamilton County, IN","18057","American Indian or Alaska Native","1002-5",Suppressed
,"Hamilton County, IN","18057","Asian","A",273
,"Hamilton County, IN","18057","Black or African American","2054-5",179
,"Hamilton County, IN","18057","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Hamilton County, IN","18057","White","2106-3",3220
,"Hamilton County, IN","18057","More than one race","M",41
,"Hamilton County, IN","18057","Unknown or Not Stated","UNK",0
,"Hamilton County, IN","18057","Not Available","NA",0
,"Hamilton County, IN","18057","Not Reported","NR",0
,"Hendricks County, IN","18063","American Indian or Alaska Native","1002-5",0
,"Hendricks County, IN","18063","Asian","A",68
,"Hendricks County, IN","18063","Black or African American","2054-5",121
,"Hendricks County, IN","18063","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Hendricks County, IN","18063","White","2106-3",1405
,"Hendricks County, IN","18063","More than one race","M",24
,"Hendricks County, IN","18063","Unknown or Not Stated","UNK",0
,"Hendricks County, IN","18063","Not Available","NA",0
,"Hendricks County, IN","18063","Not Reported","NR",0
,"Johnson County, IN","18081","American Indian or Alaska Native","1002-5",Suppressed
,"Johnson County, IN","18081","Asian","A",92
,"Johnson County, IN","18081","Black or African American","2054-5",61
,"Johnson County, IN","18081","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Johnson County, IN","18081","White","2106-3",1689
,"Johnson County, IN","18081","More than one race","M",32
,"Johnson County, IN","18081","Unknown or Not Stated","UNK",0
,"Johnson County, IN","18081","Not Available","NA",0
,"Johnson County, IN","18081","Not Reported","NR",0
,"Lake County, IN","18089","American Indian or Alaska Native","1002-5",13
,"Lake County, IN","18089","Asian","A",62
,"Lake County, IN","18089","Black or African American","2054-5",1867
,"Lake County, IN","18089","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Lake County, IN","18089","White","2106-3",3723
,"Lake County, IN","18089","More than one race","M",115
,"Lake County, IN","18089","Unknown or Not Stated","UNK",0
,"Lake County, IN","18089","Not Available","NA",0
,"Lake County, IN","18089","Not Reported","NR",0
,"La Porte County, IN","18091","American Indian or Alaska Native","1002-5",0
,"La Porte County, IN","18091","Asian","A",Suppressed
,"La Porte County, IN","18091","Black or African American","2054-5",196
,"La Porte County, IN","18091","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"La Porte County, IN","18091","White","2106-3",1031
,"La Porte County, IN","18091","More than one race","M",36
,"La Porte County, IN","18091","Unknown or Not Stated","UNK",0
,"La Porte County, IN","18091","Not Available","NA",0
,"La Porte County, IN","18091","Not Reported","NR",0
,"Madison County, IN","18095","American Indian or Alaska Native","1002-5",Suppressed
,"Madison County, IN","18095","Asian","A",Suppressed
,"Madison County, IN","18095","Black or African American","2054-5",137
,"Madison County, IN","18095","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Madison County, IN","18095","White","2106-3",1239
,"Madison County, IN","18095","More than one race","M",27
