"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Bell County, TX","48027","American Indian or Alaska Native","1002-5",42
,"Bell County, TX","48027","Asian","A",173
,"Bell County, TX","48027","Black or African American","2054-5",1554
,"Bell County, TX","48027","Native Hawaiian or Other Pacific Islander","NHOPI",87
,"Bell County, TX","48027","White","2106-3",3789
,"Bell County, TX","48027","More than one race","M",244
,"Bell County, TX","48027","Unknown or Not Stated","UNK",0
,"Bell County, TX","48027","Not Available","NA",0
,"Bell County, TX","48027","Not Reported","NR",0
,"Bexar County, TX","48029","American Indian or Alaska Native","1002-5",64
,"Bexar County, TX","48029","Asian","A",937
,"Bexar County, TX","48029","Black or African American","2054-5",2346
,"Bexar County, TX","48029","Native Hawaiian or Other Pacific Islander","NHOPI",56
,"Bexar County, TX","48029","White","2106-3",22725
,"Bexar County, TX","48029","More than one race","M",434
,"Bexar County, TX","48029","Unknown or Not Stated","UNK",0
,"Bexar County, TX","48029","Not Available","NA",0
,"Bexar County, TX","48029","Not Reported","NR",0
,"Brazoria County, TX","48039","American Indian or Alaska Native","1002-5",18
,"Brazoria County, TX","48039","Asian","A",339
,"Brazoria County, TX","48039","Black or African American","2054-5",620
,"Brazoria County, TX","48039","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Brazoria County, TX","48039","White","2106-3",3703
,"Brazoria County, TX","48039","More than one race","M",48
,"Brazoria County, TX","48039","Unknown or Not Stated","UNK",0
,"Brazoria County, TX","48039","Not Available","NA",0
,"Brazoria County, TX","48039","Not Reported","NR",0
,"Brazos County, TX","48041","American Indian or Alaska Native","1002-5",Suppressed
,"Brazos County, TX","48041","Asian","A",160
,"Brazos County, TX","48041","Black or African American","2054-5",354
,"Brazos County, TX","48041","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Brazos County, TX","48041","White","2106-3",2019
,"Brazos County, TX","48041","More than one race","M",41
,"Brazos County, TX","48041","Unknown or Not Stated","UNK",0
,"Brazos County, TX","48041","Not Available","NA",0
,"Brazos County, TX","48041","Not Reported","NR",0
,"Cameron County, TX","48061","American Indian or Alaska Native","1002-5",Suppressed
,"Cameron County, TX","48061","Asian","A",19
,"Cameron County, TX","48061","Black or African American","2054-5",15
,"Cameron County, TX","48061","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Cameron County, TX","48061","White","2106-3",6264
,"Cameron County, TX","48061","More than one race","M",Suppressed
,"Cameron County, TX","48061","Unknown or Not Stated","UNK",0
,"Cameron County, TX","48061","Not Available","NA",0
,"Cameron County, TX","48061","Not Reported","NR",0
,"Collin County, TX","48085","American Indian or Alaska Native","1002-5",47
,"Collin County, TX","48085","Asian","A",2256
,"Collin County, TX","48085","Black or African American","2054-5",1254
,"Collin County, TX","48085","Native Hawaiian or Other Pacific Islander","NHOPI",12
,"Collin County, TX","48085","White","2106-3",7387
,"Collin County, TX","48085","More than one race","M",191
,"Collin County, TX","48085","Unknown or Not Stated","UNK",0
,"Collin County, TX","48085","Not Available","NA",0
,"Collin County, TX","48085","Not Reported","NR",0
,"Comal County, TX","48091","American Indian or Alaska Native","1002-5",Suppressed
,"Comal County, TX","48091","Asian","A",31
,"Comal County, TX","48091","Black or African American","2054-5",41
,"Comal County, TX","48091","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Comal County, TX","48091","White","2106-3",1413
,"Comal County, TX","48091","More than one race","M",27
,"Comal County, TX","48091","Unknown or Not Stated","UNK",0
,"Comal County, TX","48091","Not Available","NA",0
,"Comal County, TX","48091","Not Reported","NR",0
,"Dallas County, TX","48113","American Indian or Alaska Native","1002-5",105
,"Dallas County, TX","48113","Asian","A",2783
,"Dallas County, TX","48113","Black or African American","2054-5",8791
,"Dallas County, TX","48113","Native Hawaiian or Other Pacific Islander","NHOPI",24
,"Dallas County, TX","48113","White","2106-3",25981
,"Dallas County, TX","48113","More than one race","M",498
,"Dallas County, TX","48113","Unknown or Not Stated","UNK",0
,"Dallas County, TX","48113","Not Available","NA",0
,"Dallas County, TX","48113","Not Reported","NR",0
,"Denton County, TX","48121","American Indian or Alaska Native","1002-5",37
,"Denton County, TX","48121","Asian","A",1140
,"Denton County, TX","48121","Black or African American","2054-5",1150
,"Denton County, TX","48121","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Denton County, TX","48121","White","2106-3",7333
,"Denton County, TX","48121","More than one race","M",189
,"Denton County, TX","48121","Unknown or Not Stated","UNK",0
,"Denton County, TX","48121","Not Available","NA",0
,"Denton County, TX","48121","Not Reported","NR",0
,"Ector County, TX","48135","American Indian or Alaska Native","1002-5",Suppressed
,"Ector County, TX","48135","Asian","A",41
,"Ector County, TX","48135","Black or African American","2054-5",169
,"Ector County, TX","48135","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Ector County, TX","48135","White","2106-3",2758
,"Ector County, TX","48135","More than one race","M",20
,"Ector County, TX","48135","Unknown or Not Stated","UNK",0
,"Ector County, TX","48135","Not Available","NA",0
,"Ector County, TX","48135","Not Reported","NR",0
,"Ellis County, TX","48139","American Indian or Alaska Native","1002-5",13
,"Ellis County, TX","48139","Asian","A",18
,"Ellis County, TX","48139","Black or African American","2054-5",260
