"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Alamance County, NC","37001","American Indian or Alaska Native","1002-5",Suppressed
,"Alamance County, NC","37001","Asian","A",51
,"Alamance County, NC","37001","Black or African American","2054-5",503
,"Alamance County, NC","37001","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Alamance County, NC","37001","White","2106-3",1350
,"Alamance County, NC","37001","More than one race","M",43
,"Alamance County, NC","37001","Unknown or Not Stated","UNK",0
,"Alamance County, NC","37001","Not Available","NA",0
,"Alamance County, NC","37001","Not Reported","NR",0
,"Brunswick County, NC","37019","American Indian or Alaska Native","1002-5",Suppressed
,"Brunswick County, NC","37019","Asian","A",Suppressed
,"Brunswick County, NC","37019","Black or African American","2054-5",117
,"Brunswick County, NC","37019","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Brunswick County, NC","37019","White","2106-3",816
,"Brunswick County, NC","37019","More than one race","M",35
,"Brunswick County, NC","37019","Unknown or Not Stated","UNK",0
,"Brunswick County, NC","37019","Not Available","NA",0
,"Brunswick County, NC","37019","Not Reported","NR",0
,"Buncombe County, NC","37021","American Indian or Alaska Native","1002-5",Suppressed
,"Buncombe County, NC","37021","Asian","A",44
,"Buncombe County, NC","37021","Black or African American","2054-5",216
,"Buncombe County, NC","37021","Native Hawaiian or Other Pacific Islander","NHOPI",12
,"Buncombe County, NC","37021","White","2106-3",2146
,"Buncombe County, NC","37021","More than one race","M",57
,"Buncombe County, NC","37021","Unknown or Not Stated","UNK",0
,"Buncombe County, NC","37021","Not Available","NA",0
,"Buncombe County, NC","37021","Not Reported","NR",0
,"Cabarrus County, NC","37025","American Indian or Alaska Native","1002-5",20
,"Cabarrus County, NC","37025","Asian","A",194
,"Cabarrus County, NC","37025","Black or African American","2054-5",594
,"Cabarrus County, NC","37025","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Cabarrus County, NC","37025","White","2106-3",1639
,"Cabarrus County, NC","37025","More than one race","M",54
,"Cabarrus County, NC","37025","Unknown or Not Stated","UNK",0
,"Cabarrus County, NC","37025","Not Available","NA",0
,"Cabarrus County, NC","37025","Not Reported","NR",0
,"Catawba County, NC","37035","American Indian or Alaska Native","1002-5",Suppressed
,"Catawba County, NC","37035","Asian","A",132
,"Catawba County, NC","37035","Black or African American","2054-5",212
,"Catawba County, NC","37035","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Catawba County, NC","37035","White","2106-3",1284
,"Catawba County, NC","37035","More than one race","M",53
,"Catawba County, NC","37035","Unknown or Not Stated","UNK",0
,"Catawba County, NC","37035","Not Available","NA",0
,"Catawba County, NC","37035","Not Reported","NR",0
,"Craven County, NC","37049","American Indian or Alaska Native","1002-5",Suppressed
,"Craven County, NC","37049","Asian","A",60
,"Craven County, NC","37049","Black or African American","2054-5",303
,"Craven County, NC","37049","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Craven County, NC","37049","White","2106-3",919
,"Craven County, NC","37049","More than one race","M",44
,"Craven County, NC","37049","Unknown or Not Stated","UNK",0
,"Craven County, NC","37049","Not Available","NA",0
,"Craven County, NC","37049","Not Reported","NR",0
,"Cumberland County, NC","37051","American Indian or Alaska Native","1002-5",92
,"Cumberland County, NC","37051","Asian","A",152
,"Cumberland County, NC","37051","Black or African American","2054-5",2137
,"Cumberland County, NC","37051","Native Hawaiian or Other Pacific Islander","NHOPI",44
,"Cumberland County, NC","37051","White","2106-3",2580
,"Cumberland County, NC","37051","More than one race","M",396
,"Cumberland County, NC","37051","Unknown or Not Stated","UNK",0
,"Cumberland County, NC","37051","Not Available","NA",0
,"Cumberland County, NC","37051","Not Reported","NR",0
,"Davidson County, NC","37057","American Indian or Alaska Native","1002-5",Suppressed
,"Davidson County, NC","37057","Asian","A",34
,"Davidson County, NC","37057","Black or African American","2054-5",227
,"Davidson County, NC","37057","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Davidson County, NC","37057","White","2106-3",1440
,"Davidson County, NC","37057","More than one race","M",36
,"Davidson County, NC","37057","Unknown or Not Stated","UNK",0
,"Davidson County, NC","37057","Not Available","NA",0
,"Davidson County, NC","37057","Not Reported","NR",0
,"Durham County, NC","37063","American Indian or Alaska Native","1002-5",34
,"Durham County, NC","37063","Asian","A",228
,"Durham County, NC","37063","Black or African American","2054-5",1453
,"Durham County, NC","37063","Native Hawaiian or Other Pacific Islander","NHOPI",18
,"Durham County, NC","37063","White","2106-3",2303
,"Durham County, NC","37063","More than one race","M",116
,"Durham County, NC","37063","Unknown or Not Stated","UNK",0
,"Durham County, NC","37063","Not Available","NA",0
,"Durham County, NC","37063","Not Reported","NR",0
,"Forsyth County, NC","37067","American Indian or Alaska Native","1002-5",17
,"Forsyth County, NC","37067","Asian","A",140
,"Forsyth County, NC","37067","Black or African American","2054-5",1402
,"Forsyth County, NC","37067","Native Hawaiian or Other Pacific Islander","NHOPI",26
,"Forsyth County, NC","37067","White","2106-3",2677
,"Forsyth County, NC","37067","More than one race","M",68
,"Forsyth County, NC","37067","Unknown or Not Stated","UNK",0
,"Forsyth County, NC","37067","Not Available","NA",0
,"Forsyth County, NC","37067","Not Reported","NR",0
,"Gaston County, NC","37071","American Indian or Alaska Native","1002-5",11
,"Gaston County, NC","37071","Asian","A",44
,"Gaston County, NC","37071","Black or African American","2054-5",554
,"Gaston County, NC","37071","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Gaston County, NC","37071","White","2106-3",1842
,"Gaston County, NC","37071","More than one race","M",71
,"Gaston County, NC","37071","Unknown or Not Stated","UNK",0
,"Gaston County, NC","37071","Not Available","NA",0
,"Gaston County, NC","37071","Not Reported","NR",0
,"Guilford County, NC","37081","American Indian or Alaska Native","1002-5",40
,"Guilford County, NC","37081","Asian","A",444
,"Guilford County, NC","37081","Black or African American","2054-5",2640
,"Guilford County, NC","37081","Native Hawaiian or Other Pacific Islander","NHOPI",10
,"Guilford County, NC","37081","White","2106-3",2823
,"Guilford County, NC","37081","More than one race","M",158
,"Guilford County, NC","37081","Unknown or Not Stated","UNK",0
,"Guilford County, NC","37081","Not Available","NA",0
,"Guilford County, NC","37081","Not Reported","NR",0
,"Harnett County, NC","37085","American Indian or Alaska Native","1002-5",24
,"Harnett County, NC","37085","Asian","A",24
,"Harnett County, NC","37085","Black or African American","2054-5",465
,"Harnett County, NC","37085","Native Hawaiian or Other Pacific Islander","NHOPI",13
,"Harnett County, NC","37085","White","2106-3",1232
,"Harnett County, NC","37085","More than one race","M",87
,"Harnett County, NC","37085","Unknown or Not Stated","UNK",0
,"Harnett County, NC","37085","Not Available","NA",0
,"Harnett County, NC","37085","Not Reported","NR",0
,"Henderson County, NC","37089","American Indian or Alaska Native","1002-5",0
,"Henderson County, NC","37089","Asian","A",20
,"Henderson County, NC","37089","Black or African American","2054-5",50
,"Henderson County, NC","37089","Native Hawaiian or Other Pacific Islander","NHOPI",12
,"Henderson County, NC","37089","White","2106-3",992
,"Henderson County, NC","37089","More than one race","M",19
,"Henderson County, NC","37089","Unknown or Not Stated","UNK",0
,"Henderson County, NC","37089","Not Available","NA",0
,"Henderson County, NC","37089","Not Reported","NR",0
,"Iredell County, NC","37097","American Indian or Alaska Native","1002-5",Suppressed
,"Iredell County, NC","37097","Asian","A",60
,"Iredell County, NC","37097","Black or African American","2054-5",276
,"Iredell County, NC","37097","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Iredell County, NC","37097","White","2106-3",1503
,"Iredell County, NC","37097","More than one race","M",45
,"Iredell County, NC","37097","Unknown or Not Stated","UNK",0
,"Iredell County, NC","37097","Not Available","NA",0
,"Iredell County, NC","37097","Not Reported","NR",0
,"Johnston County, NC","37101","American Indian or Alaska Native","1002-5",18
,"Johnston County, NC","37101","Asian","A",41
,"Johnston County, NC","37101","Black or African American","2054-5",465
,"Johnston County, NC","37101","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Johnston County, NC","37101","White","2106-3",1717
,"Johnston County, NC","37101","More than one race","M",52
,"Johnston County, NC","37101","Unknown or Not Stated","UNK",0
,"Johnston County, NC","37101","Not Available","NA",0
,"Johnston County, NC","37101","Not Reported","NR",0
,"Mecklenburg County, NC","37119","American Indian or Alaska Native","1002-5",62
,"Mecklenburg County, NC","37119","Asian","A",1254
,"Mecklenburg County, NC","37119","Black or African American","2054-5",5195
,"Mecklenburg County, NC","37119","Native Hawaiian or Other Pacific Islander","NHOPI",76
,"Mecklenburg County, NC","37119","White","2106-3",7730
,"Mecklenburg County, NC","37119","More than one race","M",333
,"Mecklenburg County, NC","37119","Unknown or Not Stated","UNK",0
,"Mecklenburg County, NC","37119","Not Available","NA",0
,"Mecklenburg County, NC","37119","Not Reported","NR",0
,"New Hanover County, NC","37129","American Indian or Alaska Native","1002-5",Suppressed
,"New Hanover County, NC","37129","Asian","A",38
,"New Hanover County, NC","37129","Black or African American","2054-5",405
,"New Hanover County, NC","37129","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"New Hanover County, NC","37129","White","2106-3",1621
,"New Hanover County, NC","37129","More than one race","M",66
,"New Hanover County, NC","37129","Unknown or Not Stated","UNK",0
,"New Hanover County, NC","37129","Not Available","NA",0
,"New Hanover County, NC","37129","Not Reported","NR",0
,"Onslow County, NC","37133","American Indian or Alaska Native","1002-5",24
,"Onslow County, NC","37133","Asian","A",71
,"Onslow County, NC","37133","Black or African American","2054-5",499
,"Onslow County, NC","37133","Native Hawaiian or Other Pacific Islander","NHOPI",17
,"Onslow County, NC","37133","White","2106-3",3114
,"Onslow County, NC","37133","More than one race","M",198
,"Onslow County, NC","37133","Unknown or Not Stated","UNK",0
,"Onslow County, NC","37133","Not Available","NA",0
,"Onslow County, NC","37133","Not Reported","NR",0
,"Orange County, NC","37135","American Indian or Alaska Native","1002-5",Suppressed
,"Orange County, NC","37135","Asian","A",121
,"Orange County, NC","37135","Black or African American","2054-5",156
,"Orange County, NC","37135","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Orange County, NC","37135","White","2106-3",821
,"Orange County, NC","37135","More than one race","M",26
,"Orange County, NC","37135","Unknown or Not Stated","UNK",0
