"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Brown County, WI","55009","American Indian or Alaska Native","1002-5",151
,"Brown County, WI","55009","Asian","A",202
,"Brown County, WI","55009","Black or African American","2054-5",190
,"Brown County, WI","55009","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Brown County, WI","55009","White","2106-3",2549
,"Brown County, WI","55009","More than one race","M",64
,"Brown County, WI","55009","Unknown or Not Stated","UNK",0
,"Brown County, WI","55009","Not Available","NA",0
,"Brown County, WI","55009","Not Reported","NR",0
,"Dane County, WI","55025","American Indian or Alaska Native","1002-5",22
,"Dane County, WI","55025","Asian","A",518
,"Dane County, WI","55025","Black or African American","2054-5",545
,"Dane County, WI","55025","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Dane County, WI","55025","White","2106-3",4514
,"Dane County, WI","55025","More than one race","M",152
,"Dane County, WI","55025","Unknown or Not Stated","UNK",0
,"Dane County, WI","55025","Not Available","NA",0
,"Dane County, WI","55025","Not Reported","NR",0
,"Fond du Lac County, WI","55039","American Indian or Alaska Native","1002-5",Suppressed
,"Fond du Lac County, WI","55039","Asian","A",34
,"Fond du Lac County, WI","55039","Black or African American","2054-5",44
,"Fond du Lac County, WI","55039","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Fond du Lac County, WI","55039","White","2106-3",965
,"Fond du Lac County, WI","55039","More than one race","M",21
,"Fond du Lac County, WI","55039","Unknown or Not Stated","UNK",0
,"Fond du Lac County, WI","55039","Not Available","NA",0
,"Fond du Lac County, WI","55039","Not Reported","NR",0
,"Kenosha County, WI","55059","American Indian or Alaska Native","1002-5",Suppressed
,"Kenosha County, WI","55059","Asian","A",36
,"Kenosha County, WI","55059","Black or African American","2054-5",213
,"Kenosha County, WI","55059","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Kenosha County, WI","55059","White","2106-3",1456
,"Kenosha County, WI","55059","More than one race","M",74
,"Kenosha County, WI","55059","Unknown or Not Stated","UNK",0
,"Kenosha County, WI","55059","Not Available","NA",0
,"Kenosha County, WI","55059","Not Reported","NR",0
,"La Crosse County, WI","55063","American Indian or Alaska Native","1002-5",Suppressed
,"La Crosse County, WI","55063","Asian","A",102
,"La Crosse County, WI","55063","Black or African American","2054-5",23
,"La Crosse County, WI","55063","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"La Crosse County, WI","55063","White","2106-3",1010
,"La Crosse County, WI","55063","More than one race","M",33
,"La Crosse County, WI","55063","Unknown or Not Stated","UNK",0
,"La Crosse County, WI","55063","Not Available","NA",0
,"La Crosse County, WI","55063","Not Reported","NR",0
,"Marathon County, WI","55073","American Indian or Alaska Native","1002-5",Suppressed
,"Marathon County, WI","55073","Asian","A",187
,"Marathon County, WI","55073","Black or African American","2054-5",21
,"Marathon County, WI","55073","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Marathon County, WI","55073","White","2106-3",1320
,"Marathon County, WI","55073","More than one race","M",24
,"Marathon County, WI","55073","Unknown or Not Stated","UNK",0
,"Marathon County, WI","55073","Not Available","NA",0
,"Marathon County, WI","55073","Not Reported","NR",0
,"Milwaukee County, WI","55079","American Indian or Alaska Native","1002-5",85
,"Milwaukee County, WI","55079","Asian","A",929
,"Milwaukee County, WI","55079","Black or African American","2054-5",4786
,"Milwaukee County, WI","55079","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Milwaukee County, WI","55079","White","2106-3",6740
,"Milwaukee County, WI","55079","More than one race","M",483
,"Milwaukee County, WI","55079","Unknown or Not Stated","UNK",0
,"Milwaukee County, WI","55079","Not Available","NA",0
,"Milwaukee County, WI","55079","Not Reported","NR",0
,"Outagamie County, WI","55087","American Indian or Alaska Native","1002-5",42
,"Outagamie County, WI","55087","Asian","A",168
,"Outagamie County, WI","55087","Black or African American","2054-5",57
,"Outagamie County, WI","55087","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Outagamie County, WI","55087","White","2106-3",1919
,"Outagamie County, WI","55087","More than one race","M",26
,"Outagamie County, WI","55087","Unknown or Not Stated","UNK",0
,"Outagamie County, WI","55087","Not Available","NA",0
,"Outagamie County, WI","55087","Not Reported","NR",0
,"Racine County, WI","55101","American Indian or Alaska Native","1002-5",12
,"Racine County, WI","55101","Asian","A",36
,"Racine County, WI","55101","Black or African American","2054-5",416
,"Racine County, WI","55101","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Racine County, WI","55101","White","2106-3",1732
,"Racine County, WI","55101","More than one race","M",75
,"Racine County, WI","55101","Unknown or Not Stated","UNK",0
,"Racine County, WI","55101","Not Available","NA",0
,"Racine County, WI","55101","Not Reported","NR",0
,"Rock County, WI","55105","American Indian or Alaska Native","1002-5",Suppressed
,"Rock County, WI","55105","Asian","A",34
,"Rock County, WI","55105","Black or African American","2054-5",140
,"Rock County, WI","55105","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Rock County, WI","55105","White","2106-3",1626
,"Rock County, WI","55105","More than one race","M",62
,"Rock County, WI","55105","Unknown or Not Stated","UNK",0
,"Rock County, WI","55105","Not Available","NA",0
,"Rock County, WI","55105","Not Reported","NR",0
,"Sheboygan County, WI","55117","American Indian or Alaska Native","1002-5",Suppressed
,"Sheboygan County, WI","55117","Asian","A",132
,"Sheboygan County, WI","55117","Black or African American","2054-5",36
