"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Ascension Parish, LA","22005","American Indian or Alaska Native","1002-5",Suppressed
,"Ascension Parish, LA","22005","Asian","A",34
,"Ascension Parish, LA","22005","Black or African American","2054-5",450
,"Ascension Parish, LA","22005","Native Hawaiian or Other Pacific Islander","NHOPI",10
,"Ascension Parish, LA","22005","White","2106-3",1170
,"Ascension Parish, LA","22005","More than one race","M",19
,"Ascension Parish, LA","22005","Unknown or Not Stated","UNK",0
,"Ascension Parish, LA","22005","Not Available","NA",0
,"Ascension Parish, LA","22005","Not Reported","NR",0
,"Bossier Parish, LA","22015","American Indian or Alaska Native","1002-5",Suppressed
,"Bossier Parish, LA","22015","Asian","A",30
,"Bossier Parish, LA","22015","Black or African American","2054-5",453
,"Bossier Parish, LA","22015","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Bossier Parish, LA","22015","White","2106-3",1131
,"Bossier Parish, LA","22015","More than one race","M",64
,"Bossier Parish, LA","22015","Unknown or Not Stated","UNK",0
,"Bossier Parish, LA","22015","Not Available","NA",0
,"Bossier Parish, LA","22015","Not Reported","NR",0
,"Caddo Parish, LA","22017","American Indian or Alaska Native","1002-5",0
,"Caddo Parish, LA","22017","Asian","A",50
,"Caddo Parish, LA","22017","Black or African American","2054-5",1804
,"Caddo Parish, LA","22017","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Caddo Parish, LA","22017","White","2106-3",1145
,"Caddo Parish, LA","22017","More than one race","M",68
,"Caddo Parish, LA","22017","Unknown or Not Stated","UNK",0
,"Caddo Parish, LA","22017","Not Available","NA",0
,"Caddo Parish, LA","22017","Not Reported","NR",0
,"Calcasieu Parish, LA","22019","American Indian or Alaska Native","1002-5",18
,"Calcasieu Parish, LA","22019","Asian","A",78
,"Calcasieu Parish, LA","22019","Black or African American","2054-5",1038
,"Calcasieu Parish, LA","22019","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Calcasieu Parish, LA","22019","White","2106-3",1898
,"Calcasieu Parish, LA","22019","More than one race","M",20
,"Calcasieu Parish, LA","22019","Unknown or Not Stated","UNK",0
,"Calcasieu Parish, LA","22019","Not Available","NA",0
,"Calcasieu Parish, LA","22019","Not Reported","NR",0
,"East Baton Rouge Parish, LA","22033","American Indian or Alaska Native","1002-5",14
,"East Baton Rouge Parish, LA","22033","Asian","A",214
,"East Baton Rouge Parish, LA","22033","Black or African American","2054-5",3226
,"East Baton Rouge Parish, LA","22033","Native Hawaiian or Other Pacific Islander","NHOPI",42
,"East Baton Rouge Parish, LA","22033","White","2106-3",2230
,"East Baton Rouge Parish, LA","22033","More than one race","M",54
,"East Baton Rouge Parish, LA","22033","Unknown or Not Stated","UNK",0
,"East Baton Rouge Parish, LA","22033","Not Available","NA",0
,"East Baton Rouge Parish, LA","22033","Not Reported","NR",0
,"Jefferson Parish, LA","22051","American Indian or Alaska Native","1002-5",17
,"Jefferson Parish, LA","22051","Asian","A",275
,"Jefferson Parish, LA","22051","Black or African American","2054-5",2023
,"Jefferson Parish, LA","22051","Native Hawaiian or Other Pacific Islander","NHOPI",19
,"Jefferson Parish, LA","22051","White","2106-3",3232
,"Jefferson Parish, LA","22051","More than one race","M",83
,"Jefferson Parish, LA","22051","Unknown or Not Stated","UNK",0
,"Jefferson Parish, LA","22051","Not Available","NA",0
,"Jefferson Parish, LA","22051","Not Reported","NR",0
,"Lafayette Parish, LA","22055","American Indian or Alaska Native","1002-5",10
,"Lafayette Parish, LA","22055","Asian","A",82
,"Lafayette Parish, LA","22055","Black or African American","2054-5",1122
,"Lafayette Parish, LA","22055","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Lafayette Parish, LA","22055","White","2106-3",1981
,"Lafayette Parish, LA","22055","More than one race","M",38
,"Lafayette Parish, LA","22055","Unknown or Not Stated","UNK",0
,"Lafayette Parish, LA","22055","Not Available","NA",0
,"Lafayette Parish, LA","22055","Not Reported","NR",0
,"Livingston Parish, LA","22063","American Indian or Alaska Native","1002-5",Suppressed
,"Livingston Parish, LA","22063","Asian","A",24
,"Livingston Parish, LA","22063","Black or African American","2054-5",188
,"Livingston Parish, LA","22063","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Livingston Parish, LA","22063","White","2106-3",1539
,"Livingston Parish, LA","22063","More than one race","M",10
,"Livingston Parish, LA","22063","Unknown or Not Stated","UNK",0
,"Livingston Parish, LA","22063","Not Available","NA",0
,"Livingston Parish, LA","22063","Not Reported","NR",0
,"Orleans Parish, LA","22071","American Indian or Alaska Native","1002-5",Suppressed
,"Orleans Parish, LA","22071","Asian","A",137
,"Orleans Parish, LA","22071","Black or African American","2054-5",2871
,"Orleans Parish, LA","22071","Native Hawaiian or Other Pacific Islander","NHOPI",10
,"Orleans Parish, LA","22071","White","2106-3",1575
,"Orleans Parish, LA","22071","More than one race","M",57
,"Orleans Parish, LA","22071","Unknown or Not Stated","UNK",0
,"Orleans Parish, LA","22071","Not Available","NA",0
,"Orleans Parish, LA","22071","Not Reported","NR",0
,"Ouachita Parish, LA","22073","American Indian or Alaska Native","1002-5",Suppressed
,"Ouachita Parish, LA","22073","Asian","A",30
,"Ouachita Parish, LA","22073","Black or African American","2054-5",986
,"Ouachita Parish, LA","22073","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Ouachita Parish, LA","22073","White","2106-3",1021
,"Ouachita Parish, LA","22073","More than one race","M",21
,"Ouachita Parish, LA","22073","Unknown or Not Stated","UNK",0
,"Ouachita Parish, LA","22073","Not Available","NA",0
,"Ouachita Parish, LA","22073","Not Reported","NR",0
,"Rapides Parish, LA","22079","American Indian or Alaska Native","1002-5",Suppressed
,"Rapides Parish, LA","22079","Asian","A",33
,"Rapides Parish, LA","22079","Black or African American","2054-5",678
,"Rapides Parish, LA","22079","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Rapides Parish, LA","22079","White","2106-3",977
,"Rapides Parish, LA","22079","More than one race","M",19
,"Rapides Parish, LA","22079","Unknown or Not Stated","UNK",0
,"Rapides Parish, LA","22079","Not Available","NA",0
,"Rapides Parish, LA","22079","Not Reported","NR",0
,"St. Tammany Parish, LA","22103","American Indian or Alaska Native","1002-5",11
,"St. Tammany Parish, LA","22103","Asian","A",59
,"St. Tammany Parish, LA","22103","Black or African American","2054-5",478
,"St. Tammany Parish, LA","22103","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"St. Tammany Parish, LA","22103","White","2106-3",2338
,"St. Tammany Parish, LA","22103","More than one race","M",42
,"St. Tammany Parish, LA","22103","Unknown or Not Stated","UNK",0
,"St. Tammany Parish, LA","22103","Not Available","NA",0
,"St. Tammany Parish, LA","22103","Not Reported","NR",0
,"Tangipahoa Parish, LA","22105","American Indian or Alaska Native","1002-5",Suppressed
,"Tangipahoa Parish, LA","22105","Asian","A",21
,"Tangipahoa Parish, LA","22105","Black or African American","2054-5",759
,"Tangipahoa Parish, LA","22105","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Tangipahoa Parish, LA","22105","White","2106-3",1109
,"Tangipahoa Parish, LA","22105","More than one race","M",18
,"Tangipahoa Parish, LA","22105","Unknown or Not Stated","UNK",0
,"Tangipahoa Parish, LA","22105","Not Available","NA",0
,"Tangipahoa Parish, LA","22105","Not Reported","NR",0
,"Terrebonne Parish, LA","22109","American Indian or Alaska Native","1002-5",111
,"Terrebonne Parish, LA","22109","Asian","A",24
,"Terrebonne Parish, LA","22109","Black or African American","2054-5",382
,"Terrebonne Parish, LA","22109","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Terrebonne Parish, LA","22109","White","2106-3",936
,"Terrebonne Parish, LA","22109","More than one race","M",47
,"Terrebonne Parish, LA","22109","Unknown or Not Stated","UNK",0
,"Terrebonne Parish, LA","22109","Not Available","NA",0
,"Terrebonne Parish, LA","22109","Not Reported","NR",0
,"Unidentified Counties, LA","22999","American Indian or Alaska Native","1002-5",123
,"Unidentified Counties, LA","22999","Asian","A",188
,"Unidentified Counties, LA","22999","Black or African American","2054-5",6620
,"Unidentified Counties, LA","22999","Native Hawaiian or Other Pacific Islander","NHOPI",30
,"Unidentified Counties, LA","22999","White","2106-3",11640
,"Unidentified Counties, LA","22999","More than one race","M",273
,"Unidentified Counties, LA","22999","Unknown or Not Stated","UNK",0
,"Unidentified Counties, LA","22999","Not Available","NA",0
,"Unidentified Counties, LA","22999","Not Reported","NR",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Louisiana (22)"
"Year: 2018"
"Group By: County of Residence; Mother's Single Race 6"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 2:31:27 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 2:31:27 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
