"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Allen County, OH","39003","Under 15 years","15",0
,"Allen County, OH","39003","15-19 years","15-19",84
,"Allen County, OH","39003","20-24 years","20-24",346
,"Allen County, OH","39003","25-29 years","25-29",394
,"Allen County, OH","39003","30-34 years","30-34",295
,"Allen County, OH","39003","35-39 years","35-39",110
,"Allen County, OH","39003","40-44 years","40-44",19
,"Allen County, OH","39003","45-49 years","45-49",0
,"Allen County, OH","39003","50 years and over","50+",0
,"Ashtabula County, OH","39007","Under 15 years","15",0
,"Ashtabula County, OH","39007","15-19 years","15-19",67
,"Ashtabula County, OH","39007","20-24 years","20-24",334
,"Ashtabula County, OH","39007","25-29 years","25-29",349
,"Ashtabula County, OH","39007","30-34 years","30-34",230
,"Ashtabula County, OH","39007","35-39 years","35-39",101
,"Ashtabula County, OH","39007","40-44 years","40-44",24
,"Ashtabula County, OH","39007","45-49 years","45-49",Suppressed
,"Ashtabula County, OH","39007","50 years and over","50+",0
,"Butler County, OH","39017","Under 15 years","15",Suppressed
,"Butler County, OH","39017","15-19 years","15-19",235
,"Butler County, OH","39017","20-24 years","20-24",874
,"Butler County, OH","39017","25-29 years","25-29",1387
,"Butler County, OH","39017","30-34 years","30-34",1271
,"Butler County, OH","39017","35-39 years","35-39",583
,"Butler County, OH","39017","40-44 years","40-44",114
,"Butler County, OH","39017","45-49 years","45-49",Suppressed
,"Butler County, OH","39017","50 years and over","50+",0
,"Clark County, OH","39023","Under 15 years","15",Suppressed
,"Clark County, OH","39023","15-19 years","15-19",148
,"Clark County, OH","39023","20-24 years","20-24",447
,"Clark County, OH","39023","25-29 years","25-29",517
,"Clark County, OH","39023","30-34 years","30-34",312
,"Clark County, OH","39023","35-39 years","35-39",107
,"Clark County, OH","39023","40-44 years","40-44",18
,"Clark County, OH","39023","45-49 years","45-49",Suppressed
,"Clark County, OH","39023","50 years and over","50+",0
,"Clermont County, OH","39025","Under 15 years","15",Suppressed
,"Clermont County, OH","39025","15-19 years","15-19",110
,"Clermont County, OH","39025","20-24 years","20-24",449
,"Clermont County, OH","39025","25-29 years","25-29",744
,"Clermont County, OH","39025","30-34 years","30-34",696
,"Clermont County, OH","39025","35-39 years","35-39",264
