"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Allegan County, MI","26005","American Indian or Alaska Native","1002-5",Suppressed
,"Allegan County, MI","26005","Asian","A",10
,"Allegan County, MI","26005","Black or African American","2054-5",27
,"Allegan County, MI","26005","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Allegan County, MI","26005","White","2106-3",1346
,"Allegan County, MI","26005","More than one race","M",30
,"Allegan County, MI","26005","Unknown or Not Stated","UNK",0
,"Allegan County, MI","26005","Not Available","NA",0
,"Allegan County, MI","26005","Not Reported","NR",0
,"Bay County, MI","26017","American Indian or Alaska Native","1002-5",Suppressed
,"Bay County, MI","26017","Asian","A",Suppressed
,"Bay County, MI","26017","Black or African American","2054-5",21
,"Bay County, MI","26017","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Bay County, MI","26017","White","2106-3",876
,"Bay County, MI","26017","More than one race","M",42
,"Bay County, MI","26017","Unknown or Not Stated","UNK",0
,"Bay County, MI","26017","Not Available","NA",0
,"Bay County, MI","26017","Not Reported","NR",0
,"Berrien County, MI","26021","American Indian or Alaska Native","1002-5",11
,"Berrien County, MI","26021","Asian","A",46
,"Berrien County, MI","26021","Black or African American","2054-5",391
,"Berrien County, MI","26021","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Berrien County, MI","26021","White","2106-3",1192
,"Berrien County, MI","26021","More than one race","M",31
,"Berrien County, MI","26021","Unknown or Not Stated","UNK",0
,"Berrien County, MI","26021","Not Available","NA",0
,"Berrien County, MI","26021","Not Reported","NR",0
,"Calhoun County, MI","26025","American Indian or Alaska Native","1002-5",Suppressed
,"Calhoun County, MI","26025","Asian","A",70
,"Calhoun County, MI","26025","Black or African American","2054-5",214
,"Calhoun County, MI","26025","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Calhoun County, MI","26025","White","2106-3",1195
,"Calhoun County, MI","26025","More than one race","M",53
,"Calhoun County, MI","26025","Unknown or Not Stated","UNK",0
,"Calhoun County, MI","26025","Not Available","NA",0
,"Calhoun County, MI","26025","Not Reported","NR",0
,"Eaton County, MI","26045","American Indian or Alaska Native","1002-5",Suppressed
,"Eaton County, MI","26045","Asian","A",46
,"Eaton County, MI","26045","Black or African American","2054-5",90
,"Eaton County, MI","26045","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Eaton County, MI","26045","White","2106-3",944
,"Eaton County, MI","26045","More than one race","M",25
,"Eaton County, MI","26045","Unknown or Not Stated","UNK",0
,"Eaton County, MI","26045","Not Available","NA",0
,"Eaton County, MI","26045","Not Reported","NR",0
,"Genesee County, MI","26049","American Indian or Alaska Native","1002-5",Suppressed
,"Genesee County, MI","26049","Asian","A",44
,"Genesee County, MI","26049","Black or African American","2054-5",1330
,"Genesee County, MI","26049","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Genesee County, MI","26049","White","2106-3",3097
,"Genesee County, MI","26049","More than one race","M",79
,"Genesee County, MI","26049","Unknown or Not Stated","UNK",0
,"Genesee County, MI","26049","Not Available","NA",0
,"Genesee County, MI","26049","Not Reported","NR",0
,"Ingham County, MI","26065","American Indian or Alaska Native","1002-5",Suppressed
,"Ingham County, MI","26065","Asian","A",216
,"Ingham County, MI","26065","Black or African American","2054-5",621
,"Ingham County, MI","26065","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Ingham County, MI","26065","White","2106-3",2105
,"Ingham County, MI","26065","More than one race","M",99
,"Ingham County, MI","26065","Unknown or Not Stated","UNK",0
,"Ingham County, MI","26065","Not Available","NA",0
,"Ingham County, MI","26065","Not Reported","NR",0
,"Jackson County, MI","26075","American Indian or Alaska Native","1002-5",Suppressed
,"Jackson County, MI","26075","Asian","A",21
,"Jackson County, MI","26075","Black or African American","2054-5",167
,"Jackson County, MI","26075","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Jackson County, MI","26075","White","2106-3",1467
,"Jackson County, MI","26075","More than one race","M",80
,"Jackson County, MI","26075","Unknown or Not Stated","UNK",0
,"Jackson County, MI","26075","Not Available","NA",0
,"Jackson County, MI","26075","Not Reported","NR",0
,"Kalamazoo County, MI","26077","American Indian or Alaska Native","1002-5",Suppressed
,"Kalamazoo County, MI","26077","Asian","A",59
,"Kalamazoo County, MI","26077","Black or African American","2054-5",634
,"Kalamazoo County, MI","26077","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Kalamazoo County, MI","26077","White","2106-3",2287
,"Kalamazoo County, MI","26077","More than one race","M",91
,"Kalamazoo County, MI","26077","Unknown or Not Stated","UNK",0
,"Kalamazoo County, MI","26077","Not Available","NA",0
,"Kalamazoo County, MI","26077","Not Reported","NR",0
,"Kent County, MI","26081","American Indian or Alaska Native","1002-5",25
,"Kent County, MI","26081","Asian","A",357
,"Kent County, MI","26081","Black or African American","2054-5",1328
,"Kent County, MI","26081","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Kent County, MI","26081","White","2106-3",6654
,"Kent County, MI","26081","More than one race","M",277
,"Kent County, MI","26081","Unknown or Not Stated","UNK",0
,"Kent County, MI","26081","Not Available","NA",0
,"Kent County, MI","26081","Not Reported","NR",0
,"Livingston County, MI","26093","American Indian or Alaska Native","1002-5",Suppressed
,"Livingston County, MI","26093","Asian","A",14
,"Livingston County, MI","26093","Black or African American","2054-5",Suppressed
,"Livingston County, MI","26093","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Livingston County, MI","26093","White","2106-3",1659
,"Livingston County, MI","26093","More than one race","M",17
,"Livingston County, MI","26093","Unknown or Not Stated","UNK",0
,"Livingston County, MI","26093","Not Available","NA",0
,"Livingston County, MI","26093","Not Reported","NR",0
,"Macomb County, MI","26099","American Indian or Alaska Native","1002-5",15
,"Macomb County, MI","26099","Asian","A",516
,"Macomb County, MI","26099","Black or African American","2054-5",1729
,"Macomb County, MI","26099","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Macomb County, MI","26099","White","2106-3",6729
,"Macomb County, MI","26099","More than one race","M",179
,"Macomb County, MI","26099","Unknown or Not Stated","UNK",0
,"Macomb County, MI","26099","Not Available","NA",0
,"Macomb County, MI","26099","Not Reported","NR",0
,"Monroe County, MI","26115","American Indian or Alaska Native","1002-5",Suppressed
,"Monroe County, MI","26115","Asian","A",19
,"Monroe County, MI","26115","Black or African American","2054-5",48
,"Monroe County, MI","26115","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Monroe County, MI","26115","White","2106-3",1375
,"Monroe County, MI","26115","More than one race","M",24
,"Monroe County, MI","26115","Unknown or Not Stated","UNK",0
,"Monroe County, MI","26115","Not Available","NA",0
,"Monroe County, MI","26115","Not Reported","NR",0
,"Muskegon County, MI","26121","American Indian or Alaska Native","1002-5",Suppressed
,"Muskegon County, MI","26121","Asian","A",12
,"Muskegon County, MI","26121","Black or African American","2054-5",440
,"Muskegon County, MI","26121","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Muskegon County, MI","26121","White","2106-3",1432
,"Muskegon County, MI","26121","More than one race","M",157
,"Muskegon County, MI","26121","Unknown or Not Stated","UNK",0
,"Muskegon County, MI","26121","Not Available","NA",0
,"Muskegon County, MI","26121","Not Reported","NR",0
,"Oakland County, MI","26125","American Indian or Alaska Native","1002-5",22
,"Oakland County, MI","26125","Asian","A",1422
,"Oakland County, MI","26125","Black or African American","2054-5",2028
,"Oakland County, MI","26125","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Oakland County, MI","26125","White","2106-3",9510
,"Oakland County, MI","26125","More than one race","M",192
,"Oakland County, MI","26125","Unknown or Not Stated","UNK",0
,"Oakland County, MI","26125","Not Available","NA",0
,"Oakland County, MI","26125","Not Reported","NR",0
,"Ottawa County, MI","26139","American Indian or Alaska Native","1002-5",11
,"Ottawa County, MI","26139","Asian","A",89
,"Ottawa County, MI","26139","Black or African American","2054-5",61
,"Ottawa County, MI","26139","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Ottawa County, MI","26139","White","2106-3",2898
,"Ottawa County, MI","26139","More than one race","M",78
