"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Alameda County, CA","06001","Under 15 years","15",Suppressed
,"Alameda County, CA","06001","15-19 years","15-19",283
,"Alameda County, CA","06001","20-24 years","20-24",1333
,"Alameda County, CA","06001","25-29 years","25-29",2873
,"Alameda County, CA","06001","30-34 years","30-34",5919
,"Alameda County, CA","06001","35-39 years","35-39",4518
,"Alameda County, CA","06001","40-44 years","40-44",1144
,"Alameda County, CA","06001","45-49 years","45-49",108
,"Alameda County, CA","06001","50 years and over","50+",Suppressed
,"Butte County, CA","06007","Under 15 years","15",Suppressed
,"Butte County, CA","06007","15-19 years","15-19",78
,"Butte County, CA","06007","20-24 years","20-24",343
,"Butte County, CA","06007","25-29 years","25-29",570
,"Butte County, CA","06007","30-34 years","30-34",646
,"Butte County, CA","06007","35-39 years","35-39",319
,"Butte County, CA","06007","40-44 years","40-44",80
,"Butte County, CA","06007","45-49 years","45-49",Suppressed
,"Butte County, CA","06007","50 years and over","50+",0
,"Contra Costa County, CA","06013","Under 15 years","15",Suppressed
,"Contra Costa County, CA","06013","15-19 years","15-19",211
,"Contra Costa County, CA","06013","20-24 years","20-24",1051
,"Contra Costa County, CA","06013","25-29 years","25-29",2275
,"Contra Costa County, CA","06013","30-34 years","30-34",3819
,"Contra Costa County, CA","06013","35-39 years","35-39",3026
,"Contra Costa County, CA","06013","40-44 years","40-44",730
,"Contra Costa County, CA","06013","45-49 years","45-49",69
,"Contra Costa County, CA","06013","50 years and over","50+",15
,"El Dorado County, CA","06017","Under 15 years","15",0
,"El Dorado County, CA","06017","15-19 years","15-19",22
,"El Dorado County, CA","06017","20-24 years","20-24",142
,"El Dorado County, CA","06017","25-29 years","25-29",325
,"El Dorado County, CA","06017","30-34 years","30-34",520
,"El Dorado County, CA","06017","35-39 years","35-39",334
,"El Dorado County, CA","06017","40-44 years","40-44",82
,"El Dorado County, CA","06017","45-49 years","45-49",Suppressed
,"El Dorado County, CA","06017","50 years and over","50+",Suppressed
,"Fresno County, CA","06019","Under 15 years","15",Suppressed
,"Fresno County, CA","06019","15-19 years","15-19",556
,"Fresno County, CA","06019","20-24 years","20-24",2351
,"Fresno County, CA","06019","25-29 years","25-29",3736
,"Fresno County, CA","06019","30-34 years","30-34",3899
,"Fresno County, CA","06019","35-39 years","35-39",2051
,"Fresno County, CA","06019","40-44 years","40-44",459
,"Fresno County, CA","06019","45-49 years","45-49",35
,"Fresno County, CA","06019","50 years and over","50+",Suppressed
,"Humboldt County, CA","06023","Under 15 years","15",0
,"Humboldt County, CA","06023","15-19 years","15-19",42
,"Humboldt County, CA","06023","20-24 years","20-24",160
,"Humboldt County, CA","06023","25-29 years","25-29",300
,"Humboldt County, CA","06023","30-34 years","30-34",334
,"Humboldt County, CA","06023","35-39 years","35-39",189
,"Humboldt County, CA","06023","40-44 years","40-44",42
,"Humboldt County, CA","06023","45-49 years","45-49",Suppressed
,"Humboldt County, CA","06023","50 years and over","50+",Suppressed
,"Imperial County, CA","06025","Under 15 years","15",Suppressed
,"Imperial County, CA","06025","15-19 years","15-19",105
,"Imperial County, CA","06025","20-24 years","20-24",456
,"Imperial County, CA","06025","25-29 years","25-29",675
,"Imperial County, CA","06025","30-34 years","30-34",630
,"Imperial County, CA","06025","35-39 years","35-39",319
,"Imperial County, CA","06025","40-44 years","40-44",73
,"Imperial County, CA","06025","45-49 years","45-49",Suppressed
,"Imperial County, CA","06025","50 years and over","50+",0
,"Kern County, CA","06029","Under 15 years","15",Suppressed
,"Kern County, CA","06029","15-19 years","15-19",658
,"Kern County, CA","06029","20-24 years","20-24",2464
,"Kern County, CA","06029","25-29 years","25-29",3602
,"Kern County, CA","06029","30-34 years","30-34",3271
,"Kern County, CA","06029","35-39 years","35-39",1654
,"Kern County, CA","06029","40-44 years","40-44",377
,"Kern County, CA","06029","45-49 years","45-49",32
,"Kern County, CA","06029","50 years and over","50+",Suppressed
,"Kings County, CA","06031","Under 15 years","15",Suppressed
,"Kings County, CA","06031","15-19 years","15-19",93
,"Kings County, CA","06031","20-24 years","20-24",421
,"Kings County, CA","06031","25-29 years","25-29",650
,"Kings County, CA","06031","30-34 years","30-34",550
,"Kings County, CA","06031","35-39 years","35-39",231
,"Kings County, CA","06031","40-44 years","40-44",67
,"Kings County, CA","06031","45-49 years","45-49",Suppressed
,"Kings County, CA","06031","50 years and over","50+",Suppressed
,"Los Angeles County, CA","06037","Under 15 years","15",28
,"Los Angeles County, CA","06037","15-19 years","15-19",2309
,"Los Angeles County, CA","06037","20-24 years","20-24",10925
,"Los Angeles County, CA","06037","25-29 years","25-29",20476
,"Los Angeles County, CA","06037","30-34 years","30-34",29080
,"Los Angeles County, CA","06037","35-39 years","35-39",21364
,"Los Angeles County, CA","06037","40-44 years","40-44",5971
,"Los Angeles County, CA","06037","45-49 years","45-49",531
,"Los Angeles County, CA","06037","50 years and over","50+",83
,"Madera County, CA","06039","Under 15 years","15",0
,"Madera County, CA","06039","15-19 years","15-19",118
,"Madera County, CA","06039","20-24 years","20-24",385
,"Madera County, CA","06039","25-29 years","25-29",620
,"Madera County, CA","06039","30-34 years","30-34",631
,"Madera County, CA","06039","35-39 years","35-39",327
,"Madera County, CA","06039","40-44 years","40-44",88
