"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Bartow County, GA","13015","American Indian or Alaska Native","1002-5",Suppressed
,"Bartow County, GA","13015","Asian","A",22
,"Bartow County, GA","13015","Black or African American","2054-5",157
,"Bartow County, GA","13015","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Bartow County, GA","13015","White","2106-3",1148
,"Bartow County, GA","13015","More than one race","M",43
,"Bartow County, GA","13015","Unknown or Not Stated","UNK",0
,"Bartow County, GA","13015","Not Available","NA",0
,"Bartow County, GA","13015","Not Reported","NR",0
,"Bibb County, GA","13021","American Indian or Alaska Native","1002-5",0
,"Bibb County, GA","13021","Asian","A",35
,"Bibb County, GA","13021","Black or African American","2054-5",1261
,"Bibb County, GA","13021","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Bibb County, GA","13021","White","2106-3",582
,"Bibb County, GA","13021","More than one race","M",35
,"Bibb County, GA","13021","Unknown or Not Stated","UNK",0
,"Bibb County, GA","13021","Not Available","NA",0
,"Bibb County, GA","13021","Not Reported","NR",0
,"Carroll County, GA","13045","American Indian or Alaska Native","1002-5",Suppressed
,"Carroll County, GA","13045","Asian","A",21
,"Carroll County, GA","13045","Black or African American","2054-5",339
,"Carroll County, GA","13045","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Carroll County, GA","13045","White","2106-3",1174
,"Carroll County, GA","13045","More than one race","M",52
,"Carroll County, GA","13045","Unknown or Not Stated","UNK",0
,"Carroll County, GA","13045","Not Available","NA",0
,"Carroll County, GA","13045","Not Reported","NR",0
,"Chatham County, GA","13051","American Indian or Alaska Native","1002-5",10
,"Chatham County, GA","13051","Asian","A",110
,"Chatham County, GA","13051","Black or African American","2054-5",1502
,"Chatham County, GA","13051","Native Hawaiian or Other Pacific Islander","NHOPI",13
,"Chatham County, GA","13051","White","2106-3",1837
,"Chatham County, GA","13051","More than one race","M",104
,"Chatham County, GA","13051","Unknown or Not Stated","UNK",0
,"Chatham County, GA","13051","Not Available","NA",0
,"Chatham County, GA","13051","Not Reported","NR",0
,"Cherokee County, GA","13057","American Indian or Alaska Native","1002-5",Suppressed
,"Cherokee County, GA","13057","Asian","A",116
,"Cherokee County, GA","13057","Black or African American","2054-5",246
,"Cherokee County, GA","13057","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Cherokee County, GA","13057","White","2106-3",2649
,"Cherokee County, GA","13057","More than one race","M",70
,"Cherokee County, GA","13057","Unknown or Not Stated","UNK",0
,"Cherokee County, GA","13057","Not Available","NA",0
,"Cherokee County, GA","13057","Not Reported","NR",0
,"Clarke County, GA","13059","American Indian or Alaska Native","1002-5",Suppressed
,"Clarke County, GA","13059","Asian","A",46
,"Clarke County, GA","13059","Black or African American","2054-5",447
,"Clarke County, GA","13059","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Clarke County, GA","13059","White","2106-3",799
,"Clarke County, GA","13059","More than one race","M",40
,"Clarke County, GA","13059","Unknown or Not Stated","UNK",0
,"Clarke County, GA","13059","Not Available","NA",0
,"Clarke County, GA","13059","Not Reported","NR",0
,"Clayton County, GA","13063","American Indian or Alaska Native","1002-5",Suppressed
,"Clayton County, GA","13063","Asian","A",149
,"Clayton County, GA","13063","Black or African American","2054-5",2318
,"Clayton County, GA","13063","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Clayton County, GA","13063","White","2106-3",776
,"Clayton County, GA","13063","More than one race","M",80
,"Clayton County, GA","13063","Unknown or Not Stated","UNK",0
,"Clayton County, GA","13063","Not Available","NA",0
,"Clayton County, GA","13063","Not Reported","NR",0
,"Cobb County, GA","13067","American Indian or Alaska Native","1002-5",23
,"Cobb County, GA","13067","Asian","A",513
,"Cobb County, GA","13067","Black or African American","2054-5",2494
,"Cobb County, GA","13067","Native Hawaiian or Other Pacific Islander","NHOPI",19
,"Cobb County, GA","13067","White","2106-3",5418
,"Cobb County, GA","13067","More than one race","M",236
,"Cobb County, GA","13067","Unknown or Not Stated","UNK",0
,"Cobb County, GA","13067","Not Available","NA",0
,"Cobb County, GA","13067","Not Reported","NR",0
,"Columbia County, GA","13073","American Indian or Alaska Native","1002-5",Suppressed
,"Columbia County, GA","13073","Asian","A",97
,"Columbia County, GA","13073","Black or African American","2054-5",333
,"Columbia County, GA","13073","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Columbia County, GA","13073","White","2106-3",1144
,"Columbia County, GA","13073","More than one race","M",54
,"Columbia County, GA","13073","Unknown or Not Stated","UNK",0
,"Columbia County, GA","13073","Not Available","NA",0
,"Columbia County, GA","13073","Not Reported","NR",0
,"Coweta County, GA","13077","American Indian or Alaska Native","1002-5",Suppressed
,"Coweta County, GA","13077","Asian","A",47
,"Coweta County, GA","13077","Black or African American","2054-5",386
,"Coweta County, GA","13077","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Coweta County, GA","13077","White","2106-3",1173
,"Coweta County, GA","13077","More than one race","M",54
,"Coweta County, GA","13077","Unknown or Not Stated","UNK",0
,"Coweta County, GA","13077","Not Available","NA",0
,"Coweta County, GA","13077","Not Reported","NR",0
,"DeKalb County, GA","13089","American Indian or Alaska Native","1002-5",20
,"DeKalb County, GA","13089","Asian","A",669
,"DeKalb County, GA","13089","Black or African American","2054-5",4507
,"DeKalb County, GA","13089","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"DeKalb County, GA","13089","White","2106-3",4033
,"DeKalb County, GA","13089","More than one race","M",245
,"DeKalb County, GA","13089","Unknown or Not Stated","UNK",0
,"DeKalb County, GA","13089","Not Available","NA",0
,"DeKalb County, GA","13089","Not Reported","NR",0
,"Douglas County, GA","13097","American Indian or Alaska Native","1002-5",Suppressed
,"Douglas County, GA","13097","Asian","A",27
,"Douglas County, GA","13097","Black or African American","2054-5",985
,"Douglas County, GA","13097","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Douglas County, GA","13097","White","2106-3",625
,"Douglas County, GA","13097","More than one race","M",60
,"Douglas County, GA","13097","Unknown or Not Stated","UNK",0
,"Douglas County, GA","13097","Not Available","NA",0
,"Douglas County, GA","13097","Not Reported","NR",0
,"Fayette County, GA","13113","American Indian or Alaska Native","1002-5",0
,"Fayette County, GA","13113","Asian","A",76
,"Fayette County, GA","13113","Black or African American","2054-5",310
,"Fayette County, GA","13113","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Fayette County, GA","13113","White","2106-3",489
,"Fayette County, GA","13113","More than one race","M",19
,"Fayette County, GA","13113","Unknown or Not Stated","UNK",0
,"Fayette County, GA","13113","Not Available","NA",0
,"Fayette County, GA","13113","Not Reported","NR",0
,"Forsyth County, GA","13117","American Indian or Alaska Native","1002-5",0
,"Forsyth County, GA","13117","Asian","A",621
,"Forsyth County, GA","13117","Black or African American","2054-5",119
,"Forsyth County, GA","13117","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Forsyth County, GA","13117","White","2106-3",1587
,"Forsyth County, GA","13117","More than one race","M",24
,"Forsyth County, GA","13117","Unknown or Not Stated","UNK",0
,"Forsyth County, GA","13117","Not Available","NA",0
,"Forsyth County, GA","13117","Not Reported","NR",0
,"Fulton County, GA","13121","American Indian or Alaska Native","1002-5",18
,"Fulton County, GA","13121","Asian","A",1061
,"Fulton County, GA","13121","Black or African American","2054-5",6170
,"Fulton County, GA","13121","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Fulton County, GA","13121","White","2106-3",4850
,"Fulton County, GA","13121","More than one race","M",251
,"Fulton County, GA","13121","Unknown or Not Stated","UNK",0
,"Fulton County, GA","13121","Not Available","NA",0
,"Fulton County, GA","13121","Not Reported","NR",0
