"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Allen County, OH","39003","American Indian or Alaska Native","1002-5",Suppressed
,"Allen County, OH","39003","Asian","A",Suppressed
,"Allen County, OH","39003","Black or African American","2054-5",182
,"Allen County, OH","39003","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Allen County, OH","39003","White","2106-3",926
,"Allen County, OH","39003","More than one race","M",86
,"Allen County, OH","39003","Unknown or Not Stated","UNK",0
,"Allen County, OH","39003","Not Available","NA",0
,"Allen County, OH","39003","Not Reported","NR",0
,"Ashtabula County, OH","39007","American Indian or Alaska Native","1002-5",0
,"Ashtabula County, OH","39007","Asian","A",Suppressed
,"Ashtabula County, OH","39007","Black or African American","2054-5",23
,"Ashtabula County, OH","39007","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Ashtabula County, OH","39007","White","2106-3",916
,"Ashtabula County, OH","39007","More than one race","M",27
,"Ashtabula County, OH","39007","Unknown or Not Stated","UNK",0
,"Ashtabula County, OH","39007","Not Available","NA",0
,"Ashtabula County, OH","39007","Not Reported","NR",0
,"Butler County, OH","39017","American Indian or Alaska Native","1002-5",13
,"Butler County, OH","39017","Asian","A",262
,"Butler County, OH","39017","Black or African American","2054-5",580
,"Butler County, OH","39017","Native Hawaiian or Other Pacific Islander","NHOPI",51
,"Butler County, OH","39017","White","2106-3",3144
,"Butler County, OH","39017","More than one race","M",147
,"Butler County, OH","39017","Unknown or Not Stated","UNK",0
,"Butler County, OH","39017","Not Available","NA",0
,"Butler County, OH","39017","Not Reported","NR",0
,"Clark County, OH","39023","American Indian or Alaska Native","1002-5",Suppressed
,"Clark County, OH","39023","Asian","A",Suppressed
,"Clark County, OH","39023","Black or African American","2054-5",383
,"Clark County, OH","39023","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Clark County, OH","39023","White","2106-3",1157
,"Clark County, OH","39023","More than one race","M",85
,"Clark County, OH","39023","Unknown or Not Stated","UNK",0
,"Clark County, OH","39023","Not Available","NA",0
,"Clark County, OH","39023","Not Reported","NR",0
,"Clermont County, OH","39025","American Indian or Alaska Native","1002-5",Suppressed
,"Clermont County, OH","39025","Asian","A",39
,"Clermont County, OH","39025","Black or African American","2054-5",58
,"Clermont County, OH","39025","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Clermont County, OH","39025","White","2106-3",2093
,"Clermont County, OH","39025","More than one race","M",62
,"Clermont County, OH","39025","Unknown or Not Stated","UNK",0
,"Clermont County, OH","39025","Not Available","NA",0
,"Clermont County, OH","39025","Not Reported","NR",0
,"Columbiana County, OH","39029","American Indian or Alaska Native","1002-5",0
,"Columbiana County, OH","39029","Asian","A",Suppressed
,"Columbiana County, OH","39029","Black or African American","2054-5",18
,"Columbiana County, OH","39029","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Columbiana County, OH","39029","White","2106-3",835
,"Columbiana County, OH","39029","More than one race","M",24
,"Columbiana County, OH","39029","Unknown or Not Stated","UNK",0
,"Columbiana County, OH","39029","Not Available","NA",0
,"Columbiana County, OH","39029","Not Reported","NR",0
,"Cuyahoga County, OH","39035","American Indian or Alaska Native","1002-5",16
,"Cuyahoga County, OH","39035","Asian","A",508
,"Cuyahoga County, OH","39035","Black or African American","2054-5",4358
,"Cuyahoga County, OH","39035","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Cuyahoga County, OH","39035","White","2106-3",7400
,"Cuyahoga County, OH","39035","More than one race","M",413
,"Cuyahoga County, OH","39035","Unknown or Not Stated","UNK",0
,"Cuyahoga County, OH","39035","Not Available","NA",0
,"Cuyahoga County, OH","39035","Not Reported","NR",0
,"Delaware County, OH","39041","American Indian or Alaska Native","1002-5",Suppressed
,"Delaware County, OH","39041","Asian","A",274
,"Delaware County, OH","39041","Black or African American","2054-5",150
,"Delaware County, OH","39041","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Delaware County, OH","39041","White","2106-3",1647
,"Delaware County, OH","39041","More than one race","M",44
,"Delaware County, OH","39041","Unknown or Not Stated","UNK",0
,"Delaware County, OH","39041","Not Available","NA",0
,"Delaware County, OH","39041","Not Reported","NR",0
,"Fairfield County, OH","39045","American Indian or Alaska Native","1002-5",Suppressed
,"Fairfield County, OH","39045","Asian","A",77
,"Fairfield County, OH","39045","Black or African American","2054-5",201
,"Fairfield County, OH","39045","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Fairfield County, OH","39045","White","2106-3",1338
,"Fairfield County, OH","39045","More than one race","M",48
,"Fairfield County, OH","39045","Unknown or Not Stated","UNK",0
,"Fairfield County, OH","39045","Not Available","NA",0
,"Fairfield County, OH","39045","Not Reported","NR",0
,"Franklin County, OH","39049","American Indian or Alaska Native","1002-5",32
,"Franklin County, OH","39049","Asian","A",958
,"Franklin County, OH","39049","Black or African American","2054-5",5560
,"Franklin County, OH","39049","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Franklin County, OH","39049","White","2106-3",9869
,"Franklin County, OH","39049","More than one race","M",716
,"Franklin County, OH","39049","Unknown or Not Stated","UNK",0
,"Franklin County, OH","39049","Not Available","NA",0
,"Franklin County, OH","39049","Not Reported","NR",0
,"Greene County, OH","39057","American Indian or Alaska Native","1002-5",Suppressed
,"Greene County, OH","39057","Asian","A",62
,"Greene County, OH","39057","Black or African American","2054-5",133
,"Greene County, OH","39057","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Greene County, OH","39057","White","2106-3",1477
,"Greene County, OH","39057","More than one race","M",46
,"Greene County, OH","39057","Unknown or Not Stated","UNK",0
,"Greene County, OH","39057","Not Available","NA",0
,"Greene County, OH","39057","Not Reported","NR",0
,"Hamilton County, OH","39061","American Indian or Alaska Native","1002-5",27
,"Hamilton County, OH","39061","Asian","A",313
,"Hamilton County, OH","39061","Black or African American","2054-5",3069
,"Hamilton County, OH","39061","Native Hawaiian or Other Pacific Islander","NHOPI",31
,"Hamilton County, OH","39061","White","2106-3",6290
,"Hamilton County, OH","39061","More than one race","M",369
,"Hamilton County, OH","39061","Unknown or Not Stated","UNK",0
,"Hamilton County, OH","39061","Not Available","NA",0
,"Hamilton County, OH","39061","Not Reported","NR",0
,"Lake County, OH","39085","American Indian or Alaska Native","1002-5",Suppressed
,"Lake County, OH","39085","Asian","A",45
,"Lake County, OH","39085","Black or African American","2054-5",192
,"Lake County, OH","39085","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Lake County, OH","39085","White","2106-3",1776
,"Lake County, OH","39085","More than one race","M",62
,"Lake County, OH","39085","Unknown or Not Stated","UNK",0
,"Lake County, OH","39085","Not Available","NA",0
,"Lake County, OH","39085","Not Reported","NR",0
,"Licking County, OH","39089","American Indian or Alaska Native","1002-5",Suppressed
,"Licking County, OH","39089","Asian","A",128
,"Licking County, OH","39089","Black or African American","2054-5",89
,"Licking County, OH","39089","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Licking County, OH","39089","White","2106-3",1551
,"Licking County, OH","39089","More than one race","M",57
,"Licking County, OH","39089","Unknown or Not Stated","UNK",0
,"Licking County, OH","39089","Not Available","NA",0
,"Licking County, OH","39089","Not Reported","NR",0
,"Lorain County, OH","39093","American Indian or Alaska Native","1002-5",Suppressed
,"Lorain County, OH","39093","Asian","A",60
,"Lorain County, OH","39093","Black or African American","2054-5",364
,"Lorain County, OH","39093","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Lorain County, OH","39093","White","2106-3",2449
,"Lorain County, OH","39093","More than one race","M",194
,"Lorain County, OH","39093","Unknown or Not Stated","UNK",0
,"Lorain County, OH","39093","Not Available","NA",0
,"Lorain County, OH","39093","Not Reported","NR",0
,"Lucas County, OH","39095","American Indian or Alaska Native","1002-5",Suppressed
,"Lucas County, OH","39095","Asian","A",75
,"Lucas County, OH","39095","Black or African American","2054-5",1136
,"Lucas County, OH","39095","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Lucas County, OH","39095","White","2106-3",3073
,"Lucas County, OH","39095","More than one race","M",252
,"Lucas County, OH","39095","Unknown or Not Stated","UNK",0
,"Lucas County, OH","39095","Not Available","NA",0
,"Lucas County, OH","39095","Not Reported","NR",0
,"Mahoning County, OH","39099","American Indian or Alaska Native","1002-5",Suppressed
,"Mahoning County, OH","39099","Asian","A",19
,"Mahoning County, OH","39099","Black or African American","2054-5",543
,"Mahoning County, OH","39099","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Mahoning County, OH","39099","White","2106-3",1630
,"Mahoning County, OH","39099","More than one race","M",78
,"Mahoning County, OH","39099","Unknown or Not Stated","UNK",0
,"Mahoning County, OH","39099","Not Available","NA",0
,"Mahoning County, OH","39099","Not Reported","NR",0
,"Medina County, OH","39103","American Indian or Alaska Native","1002-5",Suppressed
,"Medina County, OH","39103","Asian","A",27
,"Medina County, OH","39103","Black or African American","2054-5",37
,"Medina County, OH","39103","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Medina County, OH","39103","White","2106-3",1534
,"Medina County, OH","39103","More than one race","M",36
,"Medina County, OH","39103","Unknown or Not Stated","UNK",0
,"Medina County, OH","39103","Not Available","NA",0
,"Medina County, OH","39103","Not Reported","NR",0
,"Miami County, OH","39109","American Indian or Alaska Native","1002-5",Suppressed
,"Miami County, OH","39109","Asian","A",17
,"Miami County, OH","39109","Black or African American","2054-5",34
,"Miami County, OH","39109","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Miami County, OH","39109","White","2106-3",1019
,"Miami County, OH","39109","More than one race","M",38
,"Miami County, OH","39109","Unknown or Not Stated","UNK",0
,"Miami County, OH","39109","Not Available","NA",0
,"Miami County, OH","39109","Not Reported","NR",0
,"Montgomery County, OH","39113","American Indian or Alaska Native","1002-5",Suppressed
,"Montgomery County, OH","39113","Asian","A",155
,"Montgomery County, OH","39113","Black or African American","2054-5",1738
,"Montgomery County, OH","39113","Native Hawaiian or Other Pacific Islander","NHOPI",12
,"Montgomery County, OH","39113","White","2106-3",3988
,"Montgomery County, OH","39113","More than one race","M",196
,"Montgomery County, OH","39113","Unknown or Not Stated","UNK",0
,"Montgomery County, OH","39113","Not Available","NA",0
,"Montgomery County, OH","39113","Not Reported","NR",0
,"Portage County, OH","39133","American Indian or Alaska Native","1002-5",Suppressed
,"Portage County, OH","39133","Asian","A",49
,"Portage County, OH","39133","Black or African American","2054-5",70
,"Portage County, OH","39133","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Portage County, OH","39133","White","2106-3",1163
,"Portage County, OH","39133","More than one race","M",38
,"Portage County, OH","39133","Unknown or Not Stated","UNK",0
,"Portage County, OH","39133","Not Available","NA",0
,"Portage County, OH","39133","Not Reported","NR",0
,"Richland County, OH","39139","American Indian or Alaska Native","1002-5",Suppressed
,"Richland County, OH","39139","Asian","A",Suppressed
,"Richland County, OH","39139","Black or African American","2054-5",101
,"Richland County, OH","39139","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Richland County, OH","39139","White","2106-3",1154
,"Richland County, OH","39139","More than one race","M",47
,"Richland County, OH","39139","Unknown or Not Stated","UNK",0
,"Richland County, OH","39139","Not Available","NA",0
,"Richland County, OH","39139","Not Reported","NR",0
,"Stark County, OH","39151","American Indian or Alaska Native","1002-5",Suppressed
,"Stark County, OH","39151","Asian","A",43
,"Stark County, OH","39151","Black or African American","2054-5",435
,"Stark County, OH","39151","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Stark County, OH","39151","White","2106-3",3331
,"Stark County, OH","39151","More than one race","M",153
,"Stark County, OH","39151","Unknown or Not Stated","UNK",0
,"Stark County, OH","39151","Not Available","NA",0
,"Stark County, OH","39151","Not Reported","NR",0
,"Summit County, OH","39153","American Indian or Alaska Native","1002-5",Suppressed
,"Summit County, OH","39153","Asian","A",317
,"Summit County, OH","39153","Black or African American","2054-5",1043
,"Summit County, OH","39153","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Summit County, OH","39153","White","2106-3",3675
,"Summit County, OH","39153","More than one race","M",249
,"Summit County, OH","39153","Unknown or Not Stated","UNK",0
,"Summit County, OH","39153","Not Available","NA",0
,"Summit County, OH","39153","Not Reported","NR",0
,"Trumbull County, OH","39155","American Indian or Alaska Native","1002-5",0
,"Trumbull County, OH","39155","Asian","A",15
,"Trumbull County, OH","39155","Black or African American","2054-5",211
,"Trumbull County, OH","39155","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Trumbull County, OH","39155","White","2106-3",1635
,"Trumbull County, OH","39155","More than one race","M",46
,"Trumbull County, OH","39155","Unknown or Not Stated","UNK",0
,"Trumbull County, OH","39155","Not Available","NA",0
,"Trumbull County, OH","39155","Not Reported","NR",0
,"Warren County, OH","39165","American Indian or Alaska Native","1002-5",Suppressed
,"Warren County, OH","39165","Asian","A",237
,"Warren County, OH","39165","Black or African American","2054-5",82
,"Warren County, OH","39165","Native Hawaiian or Other Pacific Islander","NHOPI",15
,"Warren County, OH","39165","White","2106-3",1929
,"Warren County, OH","39165","More than one race","M",152
,"Warren County, OH","39165","Unknown or Not Stated","UNK",0
,"Warren County, OH","39165","Not Available","NA",0
,"Warren County, OH","39165","Not Reported","NR",0
,"Wayne County, OH","39169","American Indian or Alaska Native","1002-5",Suppressed
,"Wayne County, OH","39169","Asian","A",11
,"Wayne County, OH","39169","Black or African American","2054-5",14
,"Wayne County, OH","39169","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Wayne County, OH","39169","White","2106-3",1340
,"Wayne County, OH","39169","More than one race","M",13
,"Wayne County, OH","39169","Unknown or Not Stated","UNK",0
,"Wayne County, OH","39169","Not Available","NA",0
,"Wayne County, OH","39169","Not Reported","NR",0
,"Wood County, OH","39173","American Indian or Alaska Native","1002-5",Suppressed
,"Wood County, OH","39173","Asian","A",31
,"Wood County, OH","39173","Black or African American","2054-5",31
,"Wood County, OH","39173","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Wood County, OH","39173","White","2106-3",1167
,"Wood County, OH","39173","More than one race","M",35
,"Wood County, OH","39173","Unknown or Not Stated","UNK",0
,"Wood County, OH","39173","Not Available","NA",0
,"Wood County, OH","39173","Not Reported","NR",0
,"Unidentified Counties, OH","39999","American Indian or Alaska Native","1002-5",26
,"Unidentified Counties, OH","39999","Asian","A",225
,"Unidentified Counties, OH","39999","Black or African American","2054-5",535
,"Unidentified Counties, OH","39999","Native Hawaiian or Other Pacific Islander","NHOPI",35
,"Unidentified Counties, OH","39999","White","2106-3",27363
,"Unidentified Counties, OH","39999","More than one race","M",617
,"Unidentified Counties, OH","39999","Unknown or Not Stated","UNK",0
,"Unidentified Counties, OH","39999","Not Available","NA",0
,"Unidentified Counties, OH","39999","Not Reported","NR",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Ohio (39)"
"Year: 2023"
"Group By: County of Residence; Mother's Single Race 6"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 19, 2026 12:36:51 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 19, 2026 12:36:51 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
