"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Ascension Parish, LA","22005","American Indian or Alaska Native","1002-5",Suppressed
,"Ascension Parish, LA","22005","Asian","A",34
,"Ascension Parish, LA","22005","Black or African American","2054-5",515
,"Ascension Parish, LA","22005","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Ascension Parish, LA","22005","White","2106-3",1100
,"Ascension Parish, LA","22005","More than one race","M",16
,"Ascension Parish, LA","22005","Unknown or Not Stated","UNK",0
,"Ascension Parish, LA","22005","Not Available","NA",0
,"Ascension Parish, LA","22005","Not Reported","NR",0
,"Bossier Parish, LA","22015","American Indian or Alaska Native","1002-5",11
,"Bossier Parish, LA","22015","Asian","A",42
,"Bossier Parish, LA","22015","Black or African American","2054-5",451
,"Bossier Parish, LA","22015","Native Hawaiian or Other Pacific Islander","NHOPI",22
,"Bossier Parish, LA","22015","White","2106-3",979
,"Bossier Parish, LA","22015","More than one race","M",56
,"Bossier Parish, LA","22015","Unknown or Not Stated","UNK",0
,"Bossier Parish, LA","22015","Not Available","NA",0
,"Bossier Parish, LA","22015","Not Reported","NR",0
,"Caddo Parish, LA","22017","American Indian or Alaska Native","1002-5",11
,"Caddo Parish, LA","22017","Asian","A",47
,"Caddo Parish, LA","22017","Black or African American","2054-5",1556
,"Caddo Parish, LA","22017","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Caddo Parish, LA","22017","White","2106-3",1088
,"Caddo Parish, LA","22017","More than one race","M",59
,"Caddo Parish, LA","22017","Unknown or Not Stated","UNK",0
,"Caddo Parish, LA","22017","Not Available","NA",0
,"Caddo Parish, LA","22017","Not Reported","NR",0
,"Calcasieu Parish, LA","22019","American Indian or Alaska Native","1002-5",11
,"Calcasieu Parish, LA","22019","Asian","A",52
,"Calcasieu Parish, LA","22019","Black or African American","2054-5",787
,"Calcasieu Parish, LA","22019","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Calcasieu Parish, LA","22019","White","2106-3",1630
,"Calcasieu Parish, LA","22019","More than one race","M",41
,"Calcasieu Parish, LA","22019","Unknown or Not Stated","UNK",0
,"Calcasieu Parish, LA","22019","Not Available","NA",0
,"Calcasieu Parish, LA","22019","Not Reported","NR",0
,"East Baton Rouge Parish, LA","22033","American Indian or Alaska Native","1002-5",10
,"East Baton Rouge Parish, LA","22033","Asian","A",163
,"East Baton Rouge Parish, LA","22033","Black or African American","2054-5",2926
,"East Baton Rouge Parish, LA","22033","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"East Baton Rouge Parish, LA","22033","White","2106-3",2234
,"East Baton Rouge Parish, LA","22033","More than one race","M",42
,"East Baton Rouge Parish, LA","22033","Unknown or Not Stated","UNK",0
,"East Baton Rouge Parish, LA","22033","Not Available","NA",0
,"East Baton Rouge Parish, LA","22033","Not Reported","NR",0
,"Jefferson Parish, LA","22051","American Indian or Alaska Native","1002-5",33
,"Jefferson Parish, LA","22051","Asian","A",218
,"Jefferson Parish, LA","22051","Black or African American","2054-5",1814
,"Jefferson Parish, LA","22051","Native Hawaiian or Other Pacific Islander","NHOPI",47
,"Jefferson Parish, LA","22051","White","2106-3",2892
,"Jefferson Parish, LA","22051","More than one race","M",65
,"Jefferson Parish, LA","22051","Unknown or Not Stated","UNK",0
,"Jefferson Parish, LA","22051","Not Available","NA",0
,"Jefferson Parish, LA","22051","Not Reported","NR",0
,"Lafayette Parish, LA","22055","American Indian or Alaska Native","1002-5",14
,"Lafayette Parish, LA","22055","Asian","A",105
,"Lafayette Parish, LA","22055","Black or African American","2054-5",1206
,"Lafayette Parish, LA","22055","Native Hawaiian or Other Pacific Islander","NHOPI",13
,"Lafayette Parish, LA","22055","White","2106-3",1891
,"Lafayette Parish, LA","22055","More than one race","M",55
,"Lafayette Parish, LA","22055","Unknown or Not Stated","UNK",0
,"Lafayette Parish, LA","22055","Not Available","NA",0
,"Lafayette Parish, LA","22055","Not Reported","NR",0
,"Livingston Parish, LA","22063","American Indian or Alaska Native","1002-5",Suppressed
,"Livingston Parish, LA","22063","Asian","A",31
,"Livingston Parish, LA","22063","Black or African American","2054-5",292
,"Livingston Parish, LA","22063","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Livingston Parish, LA","22063","White","2106-3",1491
,"Livingston Parish, LA","22063","More than one race","M",21
,"Livingston Parish, LA","22063","Unknown or Not Stated","UNK",0
,"Livingston Parish, LA","22063","Not Available","NA",0
,"Livingston Parish, LA","22063","Not Reported","NR",0
,"Orleans Parish, LA","22071","American Indian or Alaska Native","1002-5",Suppressed
,"Orleans Parish, LA","22071","Asian","A",120
,"Orleans Parish, LA","22071","Black or African American","2054-5",2200
,"Orleans Parish, LA","22071","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Orleans Parish, LA","22071","White","2106-3",1450
,"Orleans Parish, LA","22071","More than one race","M",35
,"Orleans Parish, LA","22071","Unknown or Not Stated","UNK",0
,"Orleans Parish, LA","22071","Not Available","NA",0
,"Orleans Parish, LA","22071","Not Reported","NR",0
,"Ouachita Parish, LA","22073","American Indian or Alaska Native","1002-5",Suppressed
,"Ouachita Parish, LA","22073","Asian","A",24
,"Ouachita Parish, LA","22073","Black or African American","2054-5",947
,"Ouachita Parish, LA","22073","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Ouachita Parish, LA","22073","White","2106-3",982
,"Ouachita Parish, LA","22073","More than one race","M",16
,"Ouachita Parish, LA","22073","Unknown or Not Stated","UNK",0
,"Ouachita Parish, LA","22073","Not Available","NA",0
,"Ouachita Parish, LA","22073","Not Reported","NR",0
,"Rapides Parish, LA","22079","American Indian or Alaska Native","1002-5",Suppressed
,"Rapides Parish, LA","22079","Asian","A",35
,"Rapides Parish, LA","22079","Black or African American","2054-5",596
,"Rapides Parish, LA","22079","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Rapides Parish, LA","22079","White","2106-3",891
,"Rapides Parish, LA","22079","More than one race","M",31
,"Rapides Parish, LA","22079","Unknown or Not Stated","UNK",0
,"Rapides Parish, LA","22079","Not Available","NA",0
,"Rapides Parish, LA","22079","Not Reported","NR",0
,"St. Tammany Parish, LA","22103","American Indian or Alaska Native","1002-5",11
,"St. Tammany Parish, LA","22103","Asian","A",44
,"St. Tammany Parish, LA","22103","Black or African American","2054-5",548
,"St. Tammany Parish, LA","22103","Native Hawaiian or Other Pacific Islander","NHOPI",12
,"St. Tammany Parish, LA","22103","White","2106-3",2144
,"St. Tammany Parish, LA","22103","More than one race","M",51
,"St. Tammany Parish, LA","22103","Unknown or Not Stated","UNK",0
,"St. Tammany Parish, LA","22103","Not Available","NA",0
,"St. Tammany Parish, LA","22103","Not Reported","NR",0
,"Tangipahoa Parish, LA","22105","American Indian or Alaska Native","1002-5",Suppressed
,"Tangipahoa Parish, LA","22105","Asian","A",16
,"Tangipahoa Parish, LA","22105","Black or African American","2054-5",766
,"Tangipahoa Parish, LA","22105","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Tangipahoa Parish, LA","22105","White","2106-3",1133
,"Tangipahoa Parish, LA","22105","More than one race","M",28
,"Tangipahoa Parish, LA","22105","Unknown or Not Stated","UNK",0
,"Tangipahoa Parish, LA","22105","Not Available","NA",0
,"Tangipahoa Parish, LA","22105","Not Reported","NR",0
,"Terrebonne Parish, LA","22109","American Indian or Alaska Native","1002-5",95
,"Terrebonne Parish, LA","22109","Asian","A",18
,"Terrebonne Parish, LA","22109","Black or African American","2054-5",311
,"Terrebonne Parish, LA","22109","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Terrebonne Parish, LA","22109","White","2106-3",779
,"Terrebonne Parish, LA","22109","More than one race","M",32
,"Terrebonne Parish, LA","22109","Unknown or Not Stated","UNK",0
,"Terrebonne Parish, LA","22109","Not Available","NA",0
,"Terrebonne Parish, LA","22109","Not Reported","NR",0
,"Unidentified Counties, LA","22999","American Indian or Alaska Native","1002-5",137
,"Unidentified Counties, LA","22999","Asian","A",133
,"Unidentified Counties, LA","22999","Black or African American","2054-5",5940
,"Unidentified Counties, LA","22999","Native Hawaiian or Other Pacific Islander","NHOPI",44
,"Unidentified Counties, LA","22999","White","2106-3",10865
,"Unidentified Counties, LA","22999","More than one race","M",350
,"Unidentified Counties, LA","22999","Unknown or Not Stated","UNK",0
,"Unidentified Counties, LA","22999","Not Available","NA",0
,"Unidentified Counties, LA","22999","Not Reported","NR",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Louisiana (22)"
"Year: 2023"
"Group By: County of Residence; Mother's Single Race 6"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 19, 2026 12:18:31 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 19, 2026 12:18:31 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
