"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Allen County, IN","18003","American Indian or Alaska Native","1002-5",10
,"Allen County, IN","18003","Asian","A",412
,"Allen County, IN","18003","Black or African American","2054-5",771
,"Allen County, IN","18003","Native Hawaiian or Other Pacific Islander","NHOPI",10
,"Allen County, IN","18003","White","2106-3",3729
,"Allen County, IN","18003","More than one race","M",168
,"Allen County, IN","18003","Unknown or Not Stated","UNK",0
,"Allen County, IN","18003","Not Available","NA",0
,"Allen County, IN","18003","Not Reported","NR",0
,"Clark County, IN","18019","American Indian or Alaska Native","1002-5",Suppressed
,"Clark County, IN","18019","Asian","A",19
,"Clark County, IN","18019","Black or African American","2054-5",137
,"Clark County, IN","18019","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Clark County, IN","18019","White","2106-3",1222
,"Clark County, IN","18019","More than one race","M",46
,"Clark County, IN","18019","Unknown or Not Stated","UNK",0
,"Clark County, IN","18019","Not Available","NA",0
,"Clark County, IN","18019","Not Reported","NR",0
,"Delaware County, IN","18035","American Indian or Alaska Native","1002-5",Suppressed
,"Delaware County, IN","18035","Asian","A",19
,"Delaware County, IN","18035","Black or African American","2054-5",112
,"Delaware County, IN","18035","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Delaware County, IN","18035","White","2106-3",883
,"Delaware County, IN","18035","More than one race","M",45
,"Delaware County, IN","18035","Unknown or Not Stated","UNK",0
,"Delaware County, IN","18035","Not Available","NA",0
,"Delaware County, IN","18035","Not Reported","NR",0
,"Elkhart County, IN","18039","American Indian or Alaska Native","1002-5",Suppressed
,"Elkhart County, IN","18039","Asian","A",19
,"Elkhart County, IN","18039","Black or African American","2054-5",175
,"Elkhart County, IN","18039","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Elkhart County, IN","18039","White","2106-3",2627
,"Elkhart County, IN","18039","More than one race","M",33
,"Elkhart County, IN","18039","Unknown or Not Stated","UNK",0
,"Elkhart County, IN","18039","Not Available","NA",0
,"Elkhart County, IN","18039","Not Reported","NR",0
,"Hamilton County, IN","18057","American Indian or Alaska Native","1002-5",Suppressed
,"Hamilton County, IN","18057","Asian","A",328
,"Hamilton County, IN","18057","Black or African American","2054-5",200
,"Hamilton County, IN","18057","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Hamilton County, IN","18057","White","2106-3",3299
,"Hamilton County, IN","18057","More than one race","M",69
,"Hamilton County, IN","18057","Unknown or Not Stated","UNK",0
,"Hamilton County, IN","18057","Not Available","NA",0
,"Hamilton County, IN","18057","Not Reported","NR",0
,"Hendricks County, IN","18063","American Indian or Alaska Native","1002-5",Suppressed
,"Hendricks County, IN","18063","Asian","A",92
,"Hendricks County, IN","18063","Black or African American","2054-5",318
,"Hendricks County, IN","18063","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Hendricks County, IN","18063","White","2106-3",1404
