"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Albany County, NY","36001","Under 15 years","15",0
,"Albany County, NY","36001","15-19 years","15-19",66
,"Albany County, NY","36001","20-24 years","20-24",320
,"Albany County, NY","36001","25-29 years","25-29",629
,"Albany County, NY","36001","30-34 years","30-34",978
,"Albany County, NY","36001","35-39 years","35-39",580
,"Albany County, NY","36001","40-44 years","40-44",115
,"Albany County, NY","36001","45-49 years","45-49",Suppressed
,"Albany County, NY","36001","50 years and over","50+",0
,"Bronx County, NY","36005","Under 15 years","15",14
,"Bronx County, NY","36005","15-19 years","15-19",562
,"Bronx County, NY","36005","20-24 years","20-24",2780
,"Bronx County, NY","36005","25-29 years","25-29",4355
,"Bronx County, NY","36005","30-34 years","30-34",4767
,"Bronx County, NY","36005","35-39 years","35-39",2911
,"Bronx County, NY","36005","40-44 years","40-44",860
,"Bronx County, NY","36005","45-49 years","45-49",73
,"Bronx County, NY","36005","50 years and over","50+",25
,"Broome County, NY","36007","Under 15 years","15",Suppressed
,"Broome County, NY","36007","15-19 years","15-19",76
,"Broome County, NY","36007","20-24 years","20-24",305
,"Broome County, NY","36007","25-29 years","25-29",494
,"Broome County, NY","36007","30-34 years","30-34",511
,"Broome County, NY","36007","35-39 years","35-39",261
,"Broome County, NY","36007","40-44 years","40-44",49
,"Broome County, NY","36007","45-49 years","45-49",Suppressed
,"Broome County, NY","36007","50 years and over","50+",0
,"Chautauqua County, NY","36013","Under 15 years","15",Suppressed
,"Chautauqua County, NY","36013","15-19 years","15-19",89
,"Chautauqua County, NY","36013","20-24 years","20-24",316
,"Chautauqua County, NY","36013","25-29 years","25-29",345
,"Chautauqua County, NY","36013","30-34 years","30-34",322
,"Chautauqua County, NY","36013","35-39 years","35-39",124
,"Chautauqua County, NY","36013","40-44 years","40-44",22
,"Chautauqua County, NY","36013","45-49 years","45-49",Suppressed
,"Chautauqua County, NY","36013","50 years and over","50+",0
,"Dutchess County, NY","36027","Under 15 years","15",Suppressed
,"Dutchess County, NY","36027","15-19 years","15-19",53
,"Dutchess County, NY","36027","20-24 years","20-24",268
,"Dutchess County, NY","36027","25-29 years","25-29",543
,"Dutchess County, NY","36027","30-34 years","30-34",913
,"Dutchess County, NY","36027","35-39 years","35-39",580
,"Dutchess County, NY","36027","40-44 years","40-44",154
,"Dutchess County, NY","36027","45-49 years","45-49",17
,"Dutchess County, NY","36027","50 years and over","50+",Suppressed
,"Erie County, NY","36029","Under 15 years","15",Suppressed
,"Erie County, NY","36029","15-19 years","15-19",226
,"Erie County, NY","36029","20-24 years","20-24",1117
,"Erie County, NY","36029","25-29 years","25-29",2311
,"Erie County, NY","36029","30-34 years","30-34",3125
,"Erie County, NY","36029","35-39 years","35-39",1617
,"Erie County, NY","36029","40-44 years","40-44",321
,"Erie County, NY","36029","45-49 years","45-49",17
,"Erie County, NY","36029","50 years and over","50+",Suppressed
,"Jefferson County, NY","36045","Under 15 years","15",0
,"Jefferson County, NY","36045","15-19 years","15-19",68
,"Jefferson County, NY","36045","20-24 years","20-24",483
,"Jefferson County, NY","36045","25-29 years","25-29",532
,"Jefferson County, NY","36045","30-34 years","30-34",356
,"Jefferson County, NY","36045","35-39 years","35-39",154
,"Jefferson County, NY","36045","40-44 years","40-44",34
,"Jefferson County, NY","36045","45-49 years","45-49",0
,"Jefferson County, NY","36045","50 years and over","50+",0
,"Kings County, NY","36047","Under 15 years","15",Suppressed
,"Kings County, NY","36047","15-19 years","15-19",621
,"Kings County, NY","36047","20-24 years","20-24",5653
,"Kings County, NY","36047","25-29 years","25-29",7527
,"Kings County, NY","36047","30-34 years","30-34",9307
,"Kings County, NY","36047","35-39 years","35-39",7449
,"Kings County, NY","36047","40-44 years","40-44",2338
,"Kings County, NY","36047","45-49 years","45-49",180
,"Kings County, NY","36047","50 years and over","50+",16
,"Monroe County, NY","36055","Under 15 years","15",Suppressed
,"Monroe County, NY","36055","15-19 years","15-19",221
,"Monroe County, NY","36055","20-24 years","20-24",968
,"Monroe County, NY","36055","25-29 years","25-29",1697
,"Monroe County, NY","36055","30-34 years","30-34",2558
,"Monroe County, NY","36055","35-39 years","35-39",1451
,"Monroe County, NY","36055","40-44 years","40-44",247
,"Monroe County, NY","36055","45-49 years","45-49",Suppressed
,"Monroe County, NY","36055","50 years and over","50+",Suppressed
,"Nassau County, NY","36059","Under 15 years","15",Suppressed
,"Nassau County, NY","36059","15-19 years","15-19",209
,"Nassau County, NY","36059","20-24 years","20-24",968
,"Nassau County, NY","36059","25-29 years","25-29",2514
,"Nassau County, NY","36059","30-34 years","30-34",5167
,"Nassau County, NY","36059","35-39 years","35-39",3634
,"Nassau County, NY","36059","40-44 years","40-44",871
,"Nassau County, NY","36059","45-49 years","45-49",82
,"Nassau County, NY","36059","50 years and over","50+",15
,"New York County, NY","36061","Under 15 years","15",Suppressed
,"New York County, NY","36061","15-19 years","15-19",224
,"New York County, NY","36061","20-24 years","20-24",1002
,"New York County, NY","36061","25-29 years","25-29",2133
,"New York County, NY","36061","30-34 years","30-34",4987
,"New York County, NY","36061","35-39 years","35-39",3907
,"New York County, NY","36061","40-44 years","40-44",1117
,"New York County, NY","36061","45-49 years","45-49",131
