"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Benton County, WA","53005","American Indian or Alaska Native","1002-5",28
,"Benton County, WA","53005","Asian","A",111
,"Benton County, WA","53005","Black or African American","2054-5",66
,"Benton County, WA","53005","Native Hawaiian or Other Pacific Islander","NHOPI",12
,"Benton County, WA","53005","White","2106-3",2179
,"Benton County, WA","53005","More than one race","M",67
,"Benton County, WA","53005","Unknown or Not Stated","UNK",0
,"Benton County, WA","53005","Not Available","NA",0
,"Benton County, WA","53005","Not Reported","NR",0
,"Clark County, WA","53011","American Indian or Alaska Native","1002-5",58
,"Clark County, WA","53011","Asian","A",280
,"Clark County, WA","53011","Black or African American","2054-5",163
,"Clark County, WA","53011","Native Hawaiian or Other Pacific Islander","NHOPI",194
,"Clark County, WA","53011","White","2106-3",4521
,"Clark County, WA","53011","More than one race","M",271
,"Clark County, WA","53011","Unknown or Not Stated","UNK",0
,"Clark County, WA","53011","Not Available","NA",0
,"Clark County, WA","53011","Not Reported","NR",0
,"Cowlitz County, WA","53015","American Indian or Alaska Native","1002-5",21
,"Cowlitz County, WA","53015","Asian","A",25
,"Cowlitz County, WA","53015","Black or African American","2054-5",15
,"Cowlitz County, WA","53015","Native Hawaiian or Other Pacific Islander","NHOPI",37
,"Cowlitz County, WA","53015","White","2106-3",1049
,"Cowlitz County, WA","53015","More than one race","M",56
,"Cowlitz County, WA","53015","Unknown or Not Stated","UNK",0
,"Cowlitz County, WA","53015","Not Available","NA",0
,"Cowlitz County, WA","53015","Not Reported","NR",0
,"King County, WA","53033","American Indian or Alaska Native","1002-5",222
,"King County, WA","53033","Asian","A",5643
,"King County, WA","53033","Black or African American","2054-5",2201
,"King County, WA","53033","Native Hawaiian or Other Pacific Islander","NHOPI",470
,"King County, WA","53033","White","2106-3",12744
,"King County, WA","53033","More than one race","M",1162
,"King County, WA","53033","Unknown or Not Stated","UNK",0
,"King County, WA","53033","Not Available","NA",0
,"King County, WA","53033","Not Reported","NR",0
,"Kitsap County, WA","53035","American Indian or Alaska Native","1002-5",47
,"Kitsap County, WA","53035","Asian","A",147
,"Kitsap County, WA","53035","Black or African American","2054-5",102
,"Kitsap County, WA","53035","Native Hawaiian or Other Pacific Islander","NHOPI",54
,"Kitsap County, WA","53035","White","2106-3",2107
,"Kitsap County, WA","53035","More than one race","M",234
,"Kitsap County, WA","53035","Unknown or Not Stated","UNK",0
,"Kitsap County, WA","53035","Not Available","NA",0
,"Kitsap County, WA","53035","Not Reported","NR",0
,"Pierce County, WA","53053","American Indian or Alaska Native","1002-5",165
,"Pierce County, WA","53053","Asian","A",838
,"Pierce County, WA","53053","Black or African American","2054-5",955
,"Pierce County, WA","53053","Native Hawaiian or Other Pacific Islander","NHOPI",448
,"Pierce County, WA","53053","White","2106-3",7048
,"Pierce County, WA","53053","More than one race","M",996
,"Pierce County, WA","53053","Unknown or Not Stated","UNK",0
,"Pierce County, WA","53053","Not Available","NA",0
,"Pierce County, WA","53053","Not Reported","NR",0
,"Skagit County, WA","53057","American Indian or Alaska Native","1002-5",81
,"Skagit County, WA","53057","Asian","A",38
,"Skagit County, WA","53057","Black or African American","2054-5",27
,"Skagit County, WA","53057","Native Hawaiian or Other Pacific Islander","NHOPI",10
,"Skagit County, WA","53057","White","2106-3",1153
,"Skagit County, WA","53057","More than one race","M",45
,"Skagit County, WA","53057","Unknown or Not Stated","UNK",0
,"Skagit County, WA","53057","Not Available","NA",0
,"Skagit County, WA","53057","Not Reported","NR",0
,"Snohomish County, WA","53061","American Indian or Alaska Native","1002-5",134
,"Snohomish County, WA","53061","Asian","A",1965
,"Snohomish County, WA","53061","Black or African American","2054-5",542
,"Snohomish County, WA","53061","Native Hawaiian or Other Pacific Islander","NHOPI",98
,"Snohomish County, WA","53061","White","2106-3",6687
,"Snohomish County, WA","53061","More than one race","M",450
,"Snohomish County, WA","53061","Unknown or Not Stated","UNK",0
,"Snohomish County, WA","53061","Not Available","NA",0
,"Snohomish County, WA","53061","Not Reported","NR",0
,"Spokane County, WA","53063","American Indian or Alaska Native","1002-5",112
,"Spokane County, WA","53063","Asian","A",135
,"Spokane County, WA","53063","Black or African American","2054-5",178
,"Spokane County, WA","53063","Native Hawaiian or Other Pacific Islander","NHOPI",161
,"Spokane County, WA","53063","White","2106-3",4816
,"Spokane County, WA","53063","More than one race","M",304
,"Spokane County, WA","53063","Unknown or Not Stated","UNK",0
,"Spokane County, WA","53063","Not Available","NA",0
,"Spokane County, WA","53063","Not Reported","NR",0
,"Thurston County, WA","53067","American Indian or Alaska Native","1002-5",53
,"Thurston County, WA","53067","Asian","A",197
,"Thurston County, WA","53067","Black or African American","2054-5",150
,"Thurston County, WA","53067","Native Hawaiian or Other Pacific Islander","NHOPI",72
,"Thurston County, WA","53067","White","2106-3",2145
,"Thurston County, WA","53067","More than one race","M",223
,"Thurston County, WA","53067","Unknown or Not Stated","UNK",0
,"Thurston County, WA","53067","Not Available","NA",0
,"Thurston County, WA","53067","Not Reported","NR",0
,"Whatcom County, WA","53073","American Indian or Alaska Native","1002-5",73
,"Whatcom County, WA","53073","Asian","A",133
,"Whatcom County, WA","53073","Black or African American","2054-5",32
,"Whatcom County, WA","53073","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Whatcom County, WA","53073","White","2106-3",1599
,"Whatcom County, WA","53073","More than one race","M",93
,"Whatcom County, WA","53073","Unknown or Not Stated","UNK",0
,"Whatcom County, WA","53073","Not Available","NA",0
,"Whatcom County, WA","53073","Not Reported","NR",0
,"Yakima County, WA","53077","American Indian or Alaska Native","1002-5",181
,"Yakima County, WA","53077","Asian","A",71
,"Yakima County, WA","53077","Black or African American","2054-5",69
,"Yakima County, WA","53077","Native Hawaiian or Other Pacific Islander","NHOPI",12
,"Yakima County, WA","53077","White","2106-3",2711
,"Yakima County, WA","53077","More than one race","M",83
,"Yakima County, WA","53077","Unknown or Not Stated","UNK",0
,"Yakima County, WA","53077","Not Available","NA",0
,"Yakima County, WA","53077","Not Reported","NR",0
,"Unidentified Counties, WA","53999","American Indian or Alaska Native","1002-5",352
,"Unidentified Counties, WA","53999","Asian","A",272
,"Unidentified Counties, WA","53999","Black or African American","2054-5",193
,"Unidentified Counties, WA","53999","Native Hawaiian or Other Pacific Islander","NHOPI",44
,"Unidentified Counties, WA","53999","White","2106-3",10106
,"Unidentified Counties, WA","53999","More than one race","M",387
,"Unidentified Counties, WA","53999","Unknown or Not Stated","UNK",0
,"Unidentified Counties, WA","53999","Not Available","NA",0
,"Unidentified Counties, WA","53999","Not Reported","NR",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Washington (53)"
"Year: 2023"
"Group By: County of Residence; Mother's Single Race 6"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 19, 2026 12:49:39 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 19, 2026 12:49:39 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
