"Notes","County of Residence","County of Residence Code","Mother's Hispanic Origin","Mother's Hispanic Origin Code",Births
,"Bell County, TX","48027","Hispanic or Latino","2135-2",1924
,"Bell County, TX","48027","Not Hispanic or Latino","2186-5",3979
,"Bell County, TX","48027","Unknown or Not Stated","9",20
,"Bexar County, TX","48029","Hispanic or Latino","2135-2",17496
,"Bexar County, TX","48029","Not Hispanic or Latino","2186-5",8817
,"Bexar County, TX","48029","Unknown or Not Stated","9",210
,"Brazoria County, TX","48039","Hispanic or Latino","2135-2",1809
,"Brazoria County, TX","48039","Not Hispanic or Latino","2186-5",2798
,"Brazoria County, TX","48039","Unknown or Not Stated","9",10
,"Brazos County, TX","48041","Hispanic or Latino","2135-2",973
,"Brazos County, TX","48041","Not Hispanic or Latino","2186-5",1840
,"Brazos County, TX","48041","Unknown or Not Stated","9",Suppressed
,"Cameron County, TX","48061","Hispanic or Latino","2135-2",5215
,"Cameron County, TX","48061","Not Hispanic or Latino","2186-5",614
,"Cameron County, TX","48061","Unknown or Not Stated","9",Suppressed
,"Collin County, TX","48085","Hispanic or Latino","2135-2",2823
,"Collin County, TX","48085","Not Hispanic or Latino","2186-5",10193
,"Collin County, TX","48085","Unknown or Not Stated","9",100
,"Comal County, TX","48091","Hispanic or Latino","2135-2",772
,"Comal County, TX","48091","Not Hispanic or Latino","2186-5",1272
,"Comal County, TX","48091","Unknown or Not Stated","9",13
,"Dallas County, TX","48113","Hispanic or Latino","2135-2",19641
,"Dallas County, TX","48113","Not Hispanic or Latino","2186-5",17185
,"Dallas County, TX","48113","Unknown or Not Stated","9",96
,"Denton County, TX","48121","Hispanic or Latino","2135-2",3116
,"Denton County, TX","48121","Not Hispanic or Latino","2186-5",8387
,"Denton County, TX","48121","Unknown or Not Stated","9",54
,"Ector County, TX","48135","Hispanic or Latino","2135-2",2314
,"Ector County, TX","48135","Not Hispanic or Latino","2186-5",692
,"Ector County, TX","48135","Unknown or Not Stated","9",Suppressed
,"Ellis County, TX","48139","Hispanic or Latino","2135-2",1056
,"Ellis County, TX","48139","Not Hispanic or Latino","2186-5",1805
,"Ellis County, TX","48139","Unknown or Not Stated","9",Suppressed
,"El Paso County, TX","48141","Hispanic or Latino","2135-2",9131
,"El Paso County, TX","48141","Not Hispanic or Latino","2186-5",1598
,"El Paso County, TX","48141","Unknown or Not Stated","9",Suppressed
,"Fort Bend County, TX","48157","Hispanic or Latino","2135-2",2887
,"Fort Bend County, TX","48157","Not Hispanic or Latino","2186-5",6547
,"Fort Bend County, TX","48157","Unknown or Not Stated","9",21
,"Galveston County, TX","48167","Hispanic or Latino","2135-2",1440
,"Galveston County, TX","48167","Not Hispanic or Latino","2186-5",2449
,"Galveston County, TX","48167","Unknown or Not Stated","9",Suppressed
,"Grayson County, TX","48181","Hispanic or Latino","2135-2",462
,"Grayson County, TX","48181","Not Hispanic or Latino","2186-5",1399
,"Grayson County, TX","48181","Unknown or Not Stated","9",10
,"Gregg County, TX","48183","Hispanic or Latino","2135-2",457
,"Gregg County, TX","48183","Not Hispanic or Latino","2186-5",1143
,"Gregg County, TX","48183","Unknown or Not Stated","9",0
,"Guadalupe County, TX","48187","Hispanic or Latino","2135-2",1031
,"Guadalupe County, TX","48187","Not Hispanic or Latino","2186-5",1099
,"Guadalupe County, TX","48187","Unknown or Not Stated","9",14
,"Harris County, TX","48201","Hispanic or Latino","2135-2",35309
,"Harris County, TX","48201","Not Hispanic or Latino","2186-5",29529
,"Harris County, TX","48201","Unknown or Not Stated","9",189
,"Hays County, TX","48209","Hispanic or Latino","2135-2",1648
,"Hays County, TX","48209","Not Hispanic or Latino","2186-5",1728
,"Hays County, TX","48209","Unknown or Not Stated","9",Suppressed
,"Hidalgo County, TX","48215","Hispanic or Latino","2135-2",13603
,"Hidalgo County, TX","48215","Not Hispanic or Latino","2186-5",332
,"Hidalgo County, TX","48215","Unknown or Not Stated","9",Suppressed
,"Jefferson County, TX","48245","Hispanic or Latino","2135-2",1066
,"Jefferson County, TX","48245","Not Hispanic or Latino","2186-5",2046
,"Jefferson County, TX","48245","Unknown or Not Stated","9",Suppressed
,"Johnson County, TX","48251","Hispanic or Latino","2135-2",894
,"Johnson County, TX","48251","Not Hispanic or Latino","2186-5",1734
,"Johnson County, TX","48251","Unknown or Not Stated","9",19
,"Kaufman County, TX","48257","Hispanic or Latino","2135-2",1017
,"Kaufman County, TX","48257","Not Hispanic or Latino","2186-5",1891
,"Kaufman County, TX","48257","Unknown or Not Stated","9",12
,"Lubbock County, TX","48303","Hispanic or Latino","2135-2",1833
,"Lubbock County, TX","48303","Not Hispanic or Latino","2186-5",2166
,"Lubbock County, TX","48303","Unknown or Not Stated","9",Suppressed
,"McLennan County, TX","48309","Hispanic or Latino","2135-2",1247
,"McLennan County, TX","48309","Not Hispanic or Latino","2186-5",2136
,"McLennan County, TX","48309","Unknown or Not Stated","9",Suppressed
,"Midland County, TX","48329","Hispanic or Latino","2135-2",1721
,"Midland County, TX","48329","Not Hispanic or Latino","2186-5",1339
,"Midland County, TX","48329","Unknown or Not Stated","9",Suppressed
,"Montgomery County, TX","48339","Hispanic or Latino","2135-2",3317
,"Montgomery County, TX","48339","Not Hispanic or Latino","2186-5",5492
,"Montgomery County, TX","48339","Unknown or Not Stated","9",15
,"Nueces County, TX","48355","Hispanic or Latino","2135-2",3138
,"Nueces County, TX","48355","Not Hispanic or Latino","2186-5",1056
,"Nueces County, TX","48355","Unknown or Not Stated","9",Suppressed
,"Parker County, TX","48367","Hispanic or Latino","2135-2",414
,"Parker County, TX","48367","Not Hispanic or Latino","2186-5",1522
,"Parker County, TX","48367","Unknown or Not Stated","9",23
,"Potter County, TX","48375","Hispanic or Latino","2135-2",769
,"Potter County, TX","48375","Not Hispanic or Latino","2186-5",746
,"Potter County, TX","48375","Unknown or Not Stated","9",Suppressed
,"Randall County, TX","48381","Hispanic or Latino","2135-2",573
,"Randall County, TX","48381","Not Hispanic or Latino","2186-5",1102
,"Randall County, TX","48381","Unknown or Not Stated","9",0
,"Smith County, TX","48423","Hispanic or Latino","2135-2",981
,"Smith County, TX","48423","Not Hispanic or Latino","2186-5",2096
,"Smith County, TX","48423","Unknown or Not Stated","9",Suppressed
,"Tarrant County, TX","48439","Hispanic or Latino","2135-2",10729
,"Tarrant County, TX","48439","Not Hispanic or Latino","2186-5",16731
,"Tarrant County, TX","48439","Unknown or Not Stated","9",140
,"Taylor County, TX","48441","Hispanic or Latino","2135-2",667
,"Taylor County, TX","48441","Not Hispanic or Latino","2186-5",1320
,"Taylor County, TX","48441","Unknown or Not Stated","9",Suppressed
,"Tom Green County, TX","48451","Hispanic or Latino","2135-2",751
,"Tom Green County, TX","48451","Not Hispanic or Latino","2186-5",752
,"Tom Green County, TX","48451","Unknown or Not Stated","9",Suppressed
,"Travis County, TX","48453","Hispanic or Latino","2135-2",7416
,"Travis County, TX","48453","Not Hispanic or Latino","2186-5",8758
,"Travis County, TX","48453","Unknown or Not Stated","9",38
,"Webb County, TX","48479","Hispanic or Latino","2135-2",4345
,"Webb County, TX","48479","Not Hispanic or Latino","2186-5",60
,"Webb County, TX","48479","Unknown or Not Stated","9",Suppressed
,"Wichita County, TX","48485","Hispanic or Latino","2135-2",408
,"Wichita County, TX","48485","Not Hispanic or Latino","2186-5",1076
,"Wichita County, TX","48485","Unknown or Not Stated","9",Suppressed
,"Williamson County, TX","48491","Hispanic or Latino","2135-2",2559
,"Williamson County, TX","48491","Not Hispanic or Latino","2186-5",5855
,"Williamson County, TX","48491","Unknown or Not Stated","9",27
,"Unidentified Counties, TX","48999","Hispanic or Latino","2135-2",25015
,"Unidentified Counties, TX","48999","Not Hispanic or Latino","2186-5",33481
,"Unidentified Counties, TX","48999","Unknown or Not Stated","9",142
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Texas (48)"
"Year: 2023"
"Group By: County of Residence; Mother's Hispanic Origin"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 19, 2026 1:39:44 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 19, 2026 1:39:44 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
