"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Champaign County, IL","17019","Under 15 years","15",Suppressed
,"Champaign County, IL","17019","15-19 years","15-19",105
,"Champaign County, IL","17019","20-24 years","20-24",298
,"Champaign County, IL","17019","25-29 years","25-29",522
,"Champaign County, IL","17019","30-34 years","30-34",593
,"Champaign County, IL","17019","35-39 years","35-39",314
,"Champaign County, IL","17019","40-44 years","40-44",55
,"Champaign County, IL","17019","45-49 years","45-49",Suppressed
,"Champaign County, IL","17019","50 years and over","50+",0
,"Cook County, IL","17031","Under 15 years","15",26
,"Cook County, IL","17031","15-19 years","15-19",1573
,"Cook County, IL","17031","20-24 years","20-24",6684
,"Cook County, IL","17031","25-29 years","25-29",11373
,"Cook County, IL","17031","30-34 years","30-34",17265
,"Cook County, IL","17031","35-39 years","35-39",10961
,"Cook County, IL","17031","40-44 years","40-44",2696
,"Cook County, IL","17031","45-49 years","45-49",169
,"Cook County, IL","17031","50 years and over","50+",17
,"DeKalb County, IL","17037","Under 15 years","15",0
,"DeKalb County, IL","17037","15-19 years","15-19",27
,"DeKalb County, IL","17037","20-24 years","20-24",154
,"DeKalb County, IL","17037","25-29 years","25-29",287
,"DeKalb County, IL","17037","30-34 years","30-34",326
,"DeKalb County, IL","17037","35-39 years","35-39",157
,"DeKalb County, IL","17037","40-44 years","40-44",31
,"DeKalb County, IL","17037","45-49 years","45-49",0
,"DeKalb County, IL","17037","50 years and over","50+",0
,"DuPage County, IL","17043","Under 15 years","15",Suppressed
,"DuPage County, IL","17043","15-19 years","15-19",120
,"DuPage County, IL","17043","20-24 years","20-24",752
,"DuPage County, IL","17043","25-29 years","25-29",1922
,"DuPage County, IL","17043","30-34 years","30-34",3920
,"DuPage County, IL","17043","35-39 years","35-39",2331
,"DuPage County, IL","17043","40-44 years","40-44",468
,"DuPage County, IL","17043","45-49 years","45-49",32
,"DuPage County, IL","17043","50 years and over","50+",Suppressed
,"Kane County, IL","17089","Under 15 years","15",Suppressed
,"Kane County, IL","17089","15-19 years","15-19",220
,"Kane County, IL","17089","20-24 years","20-24",711
,"Kane County, IL","17089","25-29 years","25-29",1442
,"Kane County, IL","17089","30-34 years","30-34",1886
,"Kane County, IL","17089","35-39 years","35-39",1019
,"Kane County, IL","17089","40-44 years","40-44",211
,"Kane County, IL","17089","45-49 years","45-49",13
,"Kane County, IL","17089","50 years and over","50+",0
,"Kankakee County, IL","17091","Under 15 years","15",0
,"Kankakee County, IL","17091","15-19 years","15-19",45
,"Kankakee County, IL","17091","20-24 years","20-24",196
,"Kankakee County, IL","17091","25-29 years","25-29",332
,"Kankakee County, IL","17091","30-34 years","30-34",346
,"Kankakee County, IL","17091","35-39 years","35-39",131
,"Kankakee County, IL","17091","40-44 years","40-44",17
,"Kankakee County, IL","17091","45-49 years","45-49",Suppressed
,"Kankakee County, IL","17091","50 years and over","50+",0
,"Kendall County, IL","17093","Under 15 years","15",0
,"Kendall County, IL","17093","15-19 years","15-19",13
,"Kendall County, IL","17093","20-24 years","20-24",141
,"Kendall County, IL","17093","25-29 years","25-29",431
,"Kendall County, IL","17093","30-34 years","30-34",575
,"Kendall County, IL","17093","35-39 years","35-39",288
,"Kendall County, IL","17093","40-44 years","40-44",48
,"Kendall County, IL","17093","45-49 years","45-49",Suppressed
,"Kendall County, IL","17093","50 years and over","50+",0
,"Lake County, IL","17097","Under 15 years","15",Suppressed
,"Lake County, IL","17097","15-19 years","15-19",198
,"Lake County, IL","17097","20-24 years","20-24",692
,"Lake County, IL","17097","25-29 years","25-29",1434
,"Lake County, IL","17097","30-34 years","30-34",2302
,"Lake County, IL","17097","35-39 years","35-39",1479
,"Lake County, IL","17097","40-44 years","40-44",305
,"Lake County, IL","17097","45-49 years","45-49",23
,"Lake County, IL","17097","50 years and over","50+",Suppressed
,"LaSalle County, IL","17099","Under 15 years","15",0
,"LaSalle County, IL","17099","15-19 years","15-19",39
,"LaSalle County, IL","17099","20-24 years","20-24",219
,"LaSalle County, IL","17099","25-29 years","25-29",333
,"LaSalle County, IL","17099","30-34 years","30-34",308
