"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Adams County, PA","42001","Under 15 years","15",Suppressed
,"Adams County, PA","42001","15-19 years","15-19",24
,"Adams County, PA","42001","20-24 years","20-24",145
,"Adams County, PA","42001","25-29 years","25-29",301
,"Adams County, PA","42001","30-34 years","30-34",292
,"Adams County, PA","42001","35-39 years","35-39",130
,"Adams County, PA","42001","40-44 years","40-44",16
,"Adams County, PA","42001","45-49 years","45-49",Suppressed
,"Adams County, PA","42001","50 years and over","50+",Suppressed
,"Allegheny County, PA","42003","Under 15 years","15",Suppressed
,"Allegheny County, PA","42003","15-19 years","15-19",270
,"Allegheny County, PA","42003","20-24 years","20-24",1211
,"Allegheny County, PA","42003","25-29 years","25-29",2780
,"Allegheny County, PA","42003","30-34 years","30-34",4461
,"Allegheny County, PA","42003","35-39 years","35-39",2334
,"Allegheny County, PA","42003","40-44 years","40-44",455
,"Allegheny County, PA","42003","45-49 years","45-49",28
,"Allegheny County, PA","42003","50 years and over","50+",Suppressed
,"Beaver County, PA","42007","Under 15 years","15",0
,"Beaver County, PA","42007","15-19 years","15-19",46
,"Beaver County, PA","42007","20-24 years","20-24",213
,"Beaver County, PA","42007","25-29 years","25-29",462
,"Beaver County, PA","42007","30-34 years","30-34",500
,"Beaver County, PA","42007","35-39 years","35-39",212
,"Beaver County, PA","42007","40-44 years","40-44",25
,"Beaver County, PA","42007","45-49 years","45-49",Suppressed
,"Beaver County, PA","42007","50 years and over","50+",0
,"Berks County, PA","42011","Under 15 years","15",Suppressed
,"Berks County, PA","42011","15-19 years","15-19",186
,"Berks County, PA","42011","20-24 years","20-24",824
,"Berks County, PA","42011","25-29 years","25-29",1324
,"Berks County, PA","42011","30-34 years","30-34",1301
,"Berks County, PA","42011","35-39 years","35-39",642
,"Berks County, PA","42011","40-44 years","40-44",163
,"Berks County, PA","42011","45-49 years","45-49",Suppressed
,"Berks County, PA","42011","50 years and over","50+",0
,"Blair County, PA","42013","Under 15 years","15",Suppressed
,"Blair County, PA","42013","15-19 years","15-19",49
,"Blair County, PA","42013","20-24 years","20-24",257
,"Blair County, PA","42013","25-29 years","25-29",329
,"Blair County, PA","42013","30-34 years","30-34",300
,"Blair County, PA","42013","35-39 years","35-39",154
,"Blair County, PA","42013","40-44 years","40-44",31
,"Blair County, PA","42013","45-49 years","45-49",Suppressed
