"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Alachua County, FL","12001","American Indian or Alaska Native","1002-5",Suppressed
,"Alachua County, FL","12001","Asian","A",167
,"Alachua County, FL","12001","Black or African American","2054-5",758
,"Alachua County, FL","12001","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Alachua County, FL","12001","White","2106-3",1562
,"Alachua County, FL","12001","More than one race","M",52
,"Alachua County, FL","12001","Unknown or Not Stated","UNK",0
,"Alachua County, FL","12001","Not Available","NA",0
,"Alachua County, FL","12001","Not Reported","NR",0
,"Bay County, FL","12005","American Indian or Alaska Native","1002-5",Suppressed
,"Bay County, FL","12005","Asian","A",70
,"Bay County, FL","12005","Black or African American","2054-5",416
,"Bay County, FL","12005","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Bay County, FL","12005","White","2106-3",1605
,"Bay County, FL","12005","More than one race","M",84
,"Bay County, FL","12005","Unknown or Not Stated","UNK",0
,"Bay County, FL","12005","Not Available","NA",0
,"Bay County, FL","12005","Not Reported","NR",0
,"Brevard County, FL","12009","American Indian or Alaska Native","1002-5",14
,"Brevard County, FL","12009","Asian","A",191
,"Brevard County, FL","12009","Black or African American","2054-5",877
,"Brevard County, FL","12009","Native Hawaiian or Other Pacific Islander","NHOPI",10
,"Brevard County, FL","12009","White","2106-3",4026
,"Brevard County, FL","12009","More than one race","M",161
,"Brevard County, FL","12009","Unknown or Not Stated","UNK",0
,"Brevard County, FL","12009","Not Available","NA",0
,"Brevard County, FL","12009","Not Reported","NR",0
,"Broward County, FL","12011","American Indian or Alaska Native","1002-5",27
,"Broward County, FL","12011","Asian","A",755
,"Broward County, FL","12011","Black or African American","2054-5",7620
,"Broward County, FL","12011","Native Hawaiian or Other Pacific Islander","NHOPI",24
,"Broward County, FL","12011","White","2106-3",11486
,"Broward County, FL","12011","More than one race","M",231
,"Broward County, FL","12011","Unknown or Not Stated","UNK",0
,"Broward County, FL","12011","Not Available","NA",0
,"Broward County, FL","12011","Not Reported","NR",0
,"Charlotte County, FL","12015","American Indian or Alaska Native","1002-5",Suppressed
,"Charlotte County, FL","12015","Asian","A",21
,"Charlotte County, FL","12015","Black or African American","2054-5",89
,"Charlotte County, FL","12015","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Charlotte County, FL","12015","White","2106-3",892
,"Charlotte County, FL","12015","More than one race","M",19
,"Charlotte County, FL","12015","Unknown or Not Stated","UNK",0
,"Charlotte County, FL","12015","Not Available","NA",0
,"Charlotte County, FL","12015","Not Reported","NR",0
,"Citrus County, FL","12017","American Indian or Alaska Native","1002-5",Suppressed
,"Citrus County, FL","12017","Asian","A",18
,"Citrus County, FL","12017","Black or African American","2054-5",49
,"Citrus County, FL","12017","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Citrus County, FL","12017","White","2106-3",964
,"Citrus County, FL","12017","More than one race","M",29
,"Citrus County, FL","12017","Unknown or Not Stated","UNK",0
,"Citrus County, FL","12017","Not Available","NA",0
,"Citrus County, FL","12017","Not Reported","NR",0
