"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Brown County, WI","55009","American Indian or Alaska Native","1002-5",95
,"Brown County, WI","55009","Asian","A",148
,"Brown County, WI","55009","Black or African American","2054-5",143
,"Brown County, WI","55009","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Brown County, WI","55009","White","2106-3",2461
,"Brown County, WI","55009","More than one race","M",103
,"Brown County, WI","55009","Unknown or Not Stated","UNK",0
,"Brown County, WI","55009","Not Available","NA",0
,"Brown County, WI","55009","Not Reported","NR",0
,"Dane County, WI","55025","American Indian or Alaska Native","1002-5",24
,"Dane County, WI","55025","Asian","A",410
,"Dane County, WI","55025","Black or African American","2054-5",513
,"Dane County, WI","55025","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Dane County, WI","55025","White","2106-3",4449
,"Dane County, WI","55025","More than one race","M",151
,"Dane County, WI","55025","Unknown or Not Stated","UNK",0
,"Dane County, WI","55025","Not Available","NA",0
,"Dane County, WI","55025","Not Reported","NR",0
,"Fond du Lac County, WI","55039","American Indian or Alaska Native","1002-5",Suppressed
,"Fond du Lac County, WI","55039","Asian","A",18
,"Fond du Lac County, WI","55039","Black or African American","2054-5",51
,"Fond du Lac County, WI","55039","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Fond du Lac County, WI","55039","White","2106-3",935
,"Fond du Lac County, WI","55039","More than one race","M",24
,"Fond du Lac County, WI","55039","Unknown or Not Stated","UNK",0
,"Fond du Lac County, WI","55039","Not Available","NA",0
,"Fond du Lac County, WI","55039","Not Reported","NR",0
,"Kenosha County, WI","55059","American Indian or Alaska Native","1002-5",Suppressed
,"Kenosha County, WI","55059","Asian","A",43
,"Kenosha County, WI","55059","Black or African American","2054-5",188
,"Kenosha County, WI","55059","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Kenosha County, WI","55059","White","2106-3",1381
,"Kenosha County, WI","55059","More than one race","M",72
,"Kenosha County, WI","55059","Unknown or Not Stated","UNK",0
,"Kenosha County, WI","55059","Not Available","NA",0
,"Kenosha County, WI","55059","Not Reported","NR",0
,"La Crosse County, WI","55063","American Indian or Alaska Native","1002-5",Suppressed
,"La Crosse County, WI","55063","Asian","A",91
,"La Crosse County, WI","55063","Black or African American","2054-5",25
,"La Crosse County, WI","55063","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"La Crosse County, WI","55063","White","2106-3",960
,"La Crosse County, WI","55063","More than one race","M",26
,"La Crosse County, WI","55063","Unknown or Not Stated","UNK",0
,"La Crosse County, WI","55063","Not Available","NA",0
,"La Crosse County, WI","55063","Not Reported","NR",0
,"Marathon County, WI","55073","American Indian or Alaska Native","1002-5",Suppressed
,"Marathon County, WI","55073","Asian","A",163
,"Marathon County, WI","55073","Black or African American","2054-5",16
,"Marathon County, WI","55073","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Marathon County, WI","55073","White","2106-3",1208
,"Marathon County, WI","55073","More than one race","M",22
,"Marathon County, WI","55073","Unknown or Not Stated","UNK",0
,"Marathon County, WI","55073","Not Available","NA",0
,"Marathon County, WI","55073","Not Reported","NR",0
,"Milwaukee County, WI","55079","American Indian or Alaska Native","1002-5",66
,"Milwaukee County, WI","55079","Asian","A",848
,"Milwaukee County, WI","55079","Black or African American","2054-5",3992
,"Milwaukee County, WI","55079","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Milwaukee County, WI","55079","White","2106-3",6219
,"Milwaukee County, WI","55079","More than one race","M",422
,"Milwaukee County, WI","55079","Unknown or Not Stated","UNK",0
,"Milwaukee County, WI","55079","Not Available","NA",0
,"Milwaukee County, WI","55079","Not Reported","NR",0
,"Outagamie County, WI","55087","American Indian or Alaska Native","1002-5",37
,"Outagamie County, WI","55087","Asian","A",139
,"Outagamie County, WI","55087","Black or African American","2054-5",94
,"Outagamie County, WI","55087","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Outagamie County, WI","55087","White","2106-3",1694
,"Outagamie County, WI","55087","More than one race","M",25
,"Outagamie County, WI","55087","Unknown or Not Stated","UNK",0
,"Outagamie County, WI","55087","Not Available","NA",0
,"Outagamie County, WI","55087","Not Reported","NR",0
