"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Alamance County, NC","37001","American Indian or Alaska Native","1002-5",Suppressed
,"Alamance County, NC","37001","Asian","A",48
,"Alamance County, NC","37001","Black or African American","2054-5",542
,"Alamance County, NC","37001","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Alamance County, NC","37001","White","2106-3",1258
,"Alamance County, NC","37001","More than one race","M",68
,"Alamance County, NC","37001","Unknown or Not Stated","UNK",0
,"Alamance County, NC","37001","Not Available","NA",0
,"Alamance County, NC","37001","Not Reported","NR",0
,"Brunswick County, NC","37019","American Indian or Alaska Native","1002-5",12
,"Brunswick County, NC","37019","Asian","A",Suppressed
,"Brunswick County, NC","37019","Black or African American","2054-5",159
,"Brunswick County, NC","37019","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Brunswick County, NC","37019","White","2106-3",900
,"Brunswick County, NC","37019","More than one race","M",30
,"Brunswick County, NC","37019","Unknown or Not Stated","UNK",0
,"Brunswick County, NC","37019","Not Available","NA",0
,"Brunswick County, NC","37019","Not Reported","NR",0
,"Buncombe County, NC","37021","American Indian or Alaska Native","1002-5",Suppressed
,"Buncombe County, NC","37021","Asian","A",27
,"Buncombe County, NC","37021","Black or African American","2054-5",171
,"Buncombe County, NC","37021","Native Hawaiian or Other Pacific Islander","NHOPI",12
,"Buncombe County, NC","37021","White","2106-3",2179
,"Buncombe County, NC","37021","More than one race","M",50
,"Buncombe County, NC","37021","Unknown or Not Stated","UNK",0
,"Buncombe County, NC","37021","Not Available","NA",0
,"Buncombe County, NC","37021","Not Reported","NR",0
,"Cabarrus County, NC","37025","American Indian or Alaska Native","1002-5",11
,"Cabarrus County, NC","37025","Asian","A",231
,"Cabarrus County, NC","37025","Black or African American","2054-5",698
,"Cabarrus County, NC","37025","Native Hawaiian or Other Pacific Islander","NHOPI",11
,"Cabarrus County, NC","37025","White","2106-3",1659
,"Cabarrus County, NC","37025","More than one race","M",70
,"Cabarrus County, NC","37025","Unknown or Not Stated","UNK",0
,"Cabarrus County, NC","37025","Not Available","NA",0
,"Cabarrus County, NC","37025","Not Reported","NR",0
,"Catawba County, NC","37035","American Indian or Alaska Native","1002-5",Suppressed
,"Catawba County, NC","37035","Asian","A",126
,"Catawba County, NC","37035","Black or African American","2054-5",169
,"Catawba County, NC","37035","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Catawba County, NC","37035","White","2106-3",1313
,"Catawba County, NC","37035","More than one race","M",54
,"Catawba County, NC","37035","Unknown or Not Stated","UNK",0
,"Catawba County, NC","37035","Not Available","NA",0
,"Catawba County, NC","37035","Not Reported","NR",0
,"Craven County, NC","37049","American Indian or Alaska Native","1002-5",Suppressed
,"Craven County, NC","37049","Asian","A",58
,"Craven County, NC","37049","Black or African American","2054-5",240
,"Craven County, NC","37049","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Craven County, NC","37049","White","2106-3",871
,"Craven County, NC","37049","More than one race","M",55
,"Craven County, NC","37049","Unknown or Not Stated","UNK",0
,"Craven County, NC","37049","Not Available","NA",0
,"Craven County, NC","37049","Not Reported","NR",0
,"Cumberland County, NC","37051","American Indian or Alaska Native","1002-5",101
,"Cumberland County, NC","37051","Asian","A",137
,"Cumberland County, NC","37051","Black or African American","2054-5",2078
,"Cumberland County, NC","37051","Native Hawaiian or Other Pacific Islander","NHOPI",38
,"Cumberland County, NC","37051","White","2106-3",2507
,"Cumberland County, NC","37051","More than one race","M",378
,"Cumberland County, NC","37051","Unknown or Not Stated","UNK",0
,"Cumberland County, NC","37051","Not Available","NA",0
,"Cumberland County, NC","37051","Not Reported","NR",0
,"Davidson County, NC","37057","American Indian or Alaska Native","1002-5",15
,"Davidson County, NC","37057","Asian","A",36
,"Davidson County, NC","37057","Black or African American","2054-5",251
,"Davidson County, NC","37057","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Davidson County, NC","37057","White","2106-3",1439
,"Davidson County, NC","37057","More than one race","M",46
,"Davidson County, NC","37057","Unknown or Not Stated","UNK",0
,"Davidson County, NC","37057","Not Available","NA",0
,"Davidson County, NC","37057","Not Reported","NR",0
,"Durham County, NC","37063","American Indian or Alaska Native","1002-5",23
,"Durham County, NC","37063","Asian","A",273
,"Durham County, NC","37063","Black or African American","2054-5",1363
,"Durham County, NC","37063","Native Hawaiian or Other Pacific Islander","NHOPI",15
,"Durham County, NC","37063","White","2106-3",2444
,"Durham County, NC","37063","More than one race","M",126
,"Durham County, NC","37063","Unknown or Not Stated","UNK",0
,"Durham County, NC","37063","Not Available","NA",0
,"Durham County, NC","37063","Not Reported","NR",0
,"Forsyth County, NC","37067","American Indian or Alaska Native","1002-5",25
