"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Bell County, TX","48027","American Indian or Alaska Native","1002-5",42
,"Bell County, TX","48027","Asian","A",188
,"Bell County, TX","48027","Black or African American","2054-5",1589
,"Bell County, TX","48027","Native Hawaiian or Other Pacific Islander","NHOPI",104
,"Bell County, TX","48027","White","2106-3",3942
,"Bell County, TX","48027","More than one race","M",246
,"Bell County, TX","48027","Unknown or Not Stated","UNK",0
,"Bell County, TX","48027","Not Available","NA",0
,"Bell County, TX","48027","Not Reported","NR",0
,"Bexar County, TX","48029","American Indian or Alaska Native","1002-5",91
,"Bexar County, TX","48029","Asian","A",933
,"Bexar County, TX","48029","Black or African American","2054-5",2118
,"Bexar County, TX","48029","Native Hawaiian or Other Pacific Islander","NHOPI",55
,"Bexar County, TX","48029","White","2106-3",21832
,"Bexar County, TX","48029","More than one race","M",528
,"Bexar County, TX","48029","Unknown or Not Stated","UNK",0
,"Bexar County, TX","48029","Not Available","NA",0
,"Bexar County, TX","48029","Not Reported","NR",0
,"Brazoria County, TX","48039","American Indian or Alaska Native","1002-5",11
,"Brazoria County, TX","48039","Asian","A",344
,"Brazoria County, TX","48039","Black or African American","2054-5",708
,"Brazoria County, TX","48039","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Brazoria County, TX","48039","White","2106-3",3529
,"Brazoria County, TX","48039","More than one race","M",74
,"Brazoria County, TX","48039","Unknown or Not Stated","UNK",0
,"Brazoria County, TX","48039","Not Available","NA",0
,"Brazoria County, TX","48039","Not Reported","NR",0
,"Brazos County, TX","48041","American Indian or Alaska Native","1002-5",Suppressed
,"Brazos County, TX","48041","Asian","A",112
,"Brazos County, TX","48041","Black or African American","2054-5",378
,"Brazos County, TX","48041","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Brazos County, TX","48041","White","2106-3",2199
,"Brazos County, TX","48041","More than one race","M",33
,"Brazos County, TX","48041","Unknown or Not Stated","UNK",0
,"Brazos County, TX","48041","Not Available","NA",0
,"Brazos County, TX","48041","Not Reported","NR",0
,"Cameron County, TX","48061","American Indian or Alaska Native","1002-5",0
,"Cameron County, TX","48061","Asian","A",39
,"Cameron County, TX","48061","Black or African American","2054-5",73
,"Cameron County, TX","48061","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Cameron County, TX","48061","White","2106-3",5618
,"Cameron County, TX","48061","More than one race","M",Suppressed
,"Cameron County, TX","48061","Unknown or Not Stated","UNK",0
,"Cameron County, TX","48061","Not Available","NA",0
,"Cameron County, TX","48061","Not Reported","NR",0
,"Collin County, TX","48085","American Indian or Alaska Native","1002-5",39
,"Collin County, TX","48085","Asian","A",2445
,"Collin County, TX","48085","Black or African American","2054-5",1485
,"Collin County, TX","48085","Native Hawaiian or Other Pacific Islander","NHOPI",14
,"Collin County, TX","48085","White","2106-3",7954
,"Collin County, TX","48085","More than one race","M",254
,"Collin County, TX","48085","Unknown or Not Stated","UNK",0
,"Collin County, TX","48085","Not Available","NA",0
,"Collin County, TX","48085","Not Reported","NR",0
,"Comal County, TX","48091","American Indian or Alaska Native","1002-5",Suppressed
,"Comal County, TX","48091","Asian","A",33
,"Comal County, TX","48091","Black or African American","2054-5",49
,"Comal County, TX","48091","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Comal County, TX","48091","White","2106-3",1646
,"Comal County, TX","48091","More than one race","M",29
,"Comal County, TX","48091","Unknown or Not Stated","UNK",0
,"Comal County, TX","48091","Not Available","NA",0
,"Comal County, TX","48091","Not Reported","NR",0
,"Dallas County, TX","48113","American Indian or Alaska Native","1002-5",87
,"Dallas County, TX","48113","Asian","A",2501
,"Dallas County, TX","48113","Black or African American","2054-5",7910
,"Dallas County, TX","48113","Native Hawaiian or Other Pacific Islander","NHOPI",31
,"Dallas County, TX","48113","White","2106-3",24548
