"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Ascension Parish, LA","22005","Under 15 years","15",Suppressed
,"Ascension Parish, LA","22005","15-19 years","15-19",63
,"Ascension Parish, LA","22005","20-24 years","20-24",308
,"Ascension Parish, LA","22005","25-29 years","25-29",532
,"Ascension Parish, LA","22005","30-34 years","30-34",499
,"Ascension Parish, LA","22005","35-39 years","35-39",244
,"Ascension Parish, LA","22005","40-44 years","40-44",36
,"Ascension Parish, LA","22005","45-49 years","45-49",Suppressed
,"Ascension Parish, LA","22005","50 years and over","50+",0
,"Bossier Parish, LA","22015","Under 15 years","15",Suppressed
,"Bossier Parish, LA","22015","15-19 years","15-19",100
,"Bossier Parish, LA","22015","20-24 years","20-24",366
,"Bossier Parish, LA","22015","25-29 years","25-29",478
,"Bossier Parish, LA","22015","30-34 years","30-34",437
,"Bossier Parish, LA","22015","35-39 years","35-39",190
,"Bossier Parish, LA","22015","40-44 years","40-44",29
,"Bossier Parish, LA","22015","45-49 years","45-49",Suppressed
,"Bossier Parish, LA","22015","50 years and over","50+",Suppressed
,"Caddo Parish, LA","22017","Under 15 years","15",Suppressed
,"Caddo Parish, LA","22017","15-19 years","15-19",199
,"Caddo Parish, LA","22017","20-24 years","20-24",750
,"Caddo Parish, LA","22017","25-29 years","25-29",797
,"Caddo Parish, LA","22017","30-34 years","30-34",690
,"Caddo Parish, LA","22017","35-39 years","35-39",319
,"Caddo Parish, LA","22017","40-44 years","40-44",55
,"Caddo Parish, LA","22017","45-49 years","45-49",Suppressed
,"Caddo Parish, LA","22017","50 years and over","50+",0
,"Calcasieu Parish, LA","22019","Under 15 years","15",Suppressed
,"Calcasieu Parish, LA","22019","15-19 years","15-19",157
,"Calcasieu Parish, LA","22019","20-24 years","20-24",653
,"Calcasieu Parish, LA","22019","25-29 years","25-29",854
,"Calcasieu Parish, LA","22019","30-34 years","30-34",598
,"Calcasieu Parish, LA","22019","35-39 years","35-39",259
,"Calcasieu Parish, LA","22019","40-44 years","40-44",44
,"Calcasieu Parish, LA","22019","45-49 years","45-49",Suppressed
,"Calcasieu Parish, LA","22019","50 years and over","50+",0
,"East Baton Rouge Parish, LA","22033","Under 15 years","15",Suppressed
,"East Baton Rouge Parish, LA","22033","15-19 years","15-19",390
,"East Baton Rouge Parish, LA","22033","20-24 years","20-24",1240
,"East Baton Rouge Parish, LA","22033","25-29 years","25-29",1636
,"East Baton Rouge Parish, LA","22033","30-34 years","30-34",1521
,"East Baton Rouge Parish, LA","22033","35-39 years","35-39",736
,"East Baton Rouge Parish, LA","22033","40-44 years","40-44",140
,"East Baton Rouge Parish, LA","22033","45-49 years","45-49",Suppressed
,"East Baton Rouge Parish, LA","22033","50 years and over","50+",0
,"Jefferson Parish, LA","22051","Under 15 years","15",Suppressed
,"Jefferson Parish, LA","22051","15-19 years","15-19",255
,"Jefferson Parish, LA","22051","20-24 years","20-24",993
,"Jefferson Parish, LA","22051","25-29 years","25-29",1517
,"Jefferson Parish, LA","22051","30-34 years","30-34",1537
,"Jefferson Parish, LA","22051","35-39 years","35-39",793
,"Jefferson Parish, LA","22051","40-44 years","40-44",202
,"Jefferson Parish, LA","22051","45-49 years","45-49",Suppressed
,"Jefferson Parish, LA","22051","50 years and over","50+",0
,"Lafayette Parish, LA","22055","Under 15 years","15",Suppressed
,"Lafayette Parish, LA","22055","15-19 years","15-19",192
,"Lafayette Parish, LA","22055","20-24 years","20-24",684
,"Lafayette Parish, LA","22055","25-29 years","25-29",1007
,"Lafayette Parish, LA","22055","30-34 years","30-34",992
,"Lafayette Parish, LA","22055","35-39 years","35-39",416
,"Lafayette Parish, LA","22055","40-44 years","40-44",85
,"Lafayette Parish, LA","22055","45-49 years","45-49",Suppressed
,"Lafayette Parish, LA","22055","50 years and over","50+",0
,"Livingston Parish, LA","22063","Under 15 years","15",Suppressed
,"Livingston Parish, LA","22063","15-19 years","15-19",88
,"Livingston Parish, LA","22063","20-24 years","20-24",460
,"Livingston Parish, LA","22063","25-29 years","25-29",651
,"Livingston Parish, LA","22063","30-34 years","30-34",447
,"Livingston Parish, LA","22063","35-39 years","35-39",196
,"Livingston Parish, LA","22063","40-44 years","40-44",35
,"Livingston Parish, LA","22063","45-49 years","45-49",Suppressed
,"Livingston Parish, LA","22063","50 years and over","50+",0
,"Orleans Parish, LA","22071","Under 15 years","15",Suppressed
,"Orleans Parish, LA","22071","15-19 years","15-19",219
,"Orleans Parish, LA","22071","20-24 years","20-24",710
,"Orleans Parish, LA","22071","25-29 years","25-29",945
,"Orleans Parish, LA","22071","30-34 years","30-34",1251
,"Orleans Parish, LA","22071","35-39 years","35-39",856
,"Orleans Parish, LA","22071","40-44 years","40-44",169
,"Orleans Parish, LA","22071","45-49 years","45-49",13
,"Orleans Parish, LA","22071","50 years and over","50+",Suppressed
,"Ouachita Parish, LA","22073","Under 15 years","15",Suppressed
,"Ouachita Parish, LA","22073","15-19 years","15-19",165
,"Ouachita Parish, LA","22073","20-24 years","20-24",542
,"Ouachita Parish, LA","22073","25-29 years","25-29",625
,"Ouachita Parish, LA","22073","30-34 years","30-34",468
,"Ouachita Parish, LA","22073","35-39 years","35-39",201
,"Ouachita Parish, LA","22073","40-44 years","40-44",35
,"Ouachita Parish, LA","22073","45-49 years","45-49",Suppressed
,"Ouachita Parish, LA","22073","50 years and over","50+",0
,"Rapides Parish, LA","22079","Under 15 years","15",Suppressed
,"Rapides Parish, LA","22079","15-19 years","15-19",117
,"Rapides Parish, LA","22079","20-24 years","20-24",500
,"Rapides Parish, LA","22079","25-29 years","25-29",519
,"Rapides Parish, LA","22079","30-34 years","30-34",355
,"Rapides Parish, LA","22079","35-39 years","35-39",161
,"Rapides Parish, LA","22079","40-44 years","40-44",35
,"Rapides Parish, LA","22079","45-49 years","45-49",0
,"Rapides Parish, LA","22079","50 years and over","50+",0
,"St. Tammany Parish, LA","22103","Under 15 years","15",0
,"St. Tammany Parish, LA","22103","15-19 years","15-19",103
,"St. Tammany Parish, LA","22103","20-24 years","20-24",507
,"St. Tammany Parish, LA","22103","25-29 years","25-29",842
,"St. Tammany Parish, LA","22103","30-34 years","30-34",1039
,"St. Tammany Parish, LA","22103","35-39 years","35-39",482
,"St. Tammany Parish, LA","22103","40-44 years","40-44",101
,"St. Tammany Parish, LA","22103","45-49 years","45-49",Suppressed
,"St. Tammany Parish, LA","22103","50 years and over","50+",0
,"Tangipahoa Parish, LA","22105","Under 15 years","15",Suppressed
,"Tangipahoa Parish, LA","22105","15-19 years","15-19",98
,"Tangipahoa Parish, LA","22105","20-24 years","20-24",546
,"Tangipahoa Parish, LA","22105","25-29 years","25-29",609
,"Tangipahoa Parish, LA","22105","30-34 years","30-34",481
,"Tangipahoa Parish, LA","22105","35-39 years","35-39",198
,"Tangipahoa Parish, LA","22105","40-44 years","40-44",34
,"Tangipahoa Parish, LA","22105","45-49 years","45-49",Suppressed
,"Tangipahoa Parish, LA","22105","50 years and over","50+",0
,"Terrebonne Parish, LA","22109","Under 15 years","15",0
,"Terrebonne Parish, LA","22109","15-19 years","15-19",114
,"Terrebonne Parish, LA","22109","20-24 years","20-24",381
,"Terrebonne Parish, LA","22109","25-29 years","25-29",401
,"Terrebonne Parish, LA","22109","30-34 years","30-34",321
,"Terrebonne Parish, LA","22109","35-39 years","35-39",139
,"Terrebonne Parish, LA","22109","40-44 years","40-44",20
,"Terrebonne Parish, LA","22109","45-49 years","45-49",0
,"Terrebonne Parish, LA","22109","50 years and over","50+",0
,"Unidentified Counties, LA","22999","Under 15 years","15",22
,"Unidentified Counties, LA","22999","15-19 years","15-19",1311
,"Unidentified Counties, LA","22999","20-24 years","20-24",5258
,"Unidentified Counties, LA","22999","25-29 years","25-29",5737
,"Unidentified Counties, LA","22999","30-34 years","30-34",3908
,"Unidentified Counties, LA","22999","35-39 years","35-39",1651
,"Unidentified Counties, LA","22999","40-44 years","40-44",277
,"Unidentified Counties, LA","22999","45-49 years","45-49",12
,"Unidentified Counties, LA","22999","50 years and over","50+",0
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Louisiana (22)"
"Year: 2021"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 11:40:06 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 11:40:06 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
