"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Alameda County, CA","06001","American Indian or Alaska Native","1002-5",30
,"Alameda County, CA","06001","Asian","A",6027
,"Alameda County, CA","06001","Black or African American","2054-5",1558
,"Alameda County, CA","06001","Native Hawaiian or Other Pacific Islander","NHOPI",180
,"Alameda County, CA","06001","White","2106-3",8403
,"Alameda County, CA","06001","More than one race","M",737
,"Alameda County, CA","06001","Unknown or Not Stated","UNK",0
,"Alameda County, CA","06001","Not Available","NA",0
,"Alameda County, CA","06001","Not Reported","NR",0
,"Butte County, CA","06007","American Indian or Alaska Native","1002-5",37
,"Butte County, CA","06007","Asian","A",157
,"Butte County, CA","06007","Black or African American","2054-5",43
,"Butte County, CA","06007","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Butte County, CA","06007","White","2106-3",1704
,"Butte County, CA","06007","More than one race","M",121
,"Butte County, CA","06007","Unknown or Not Stated","UNK",0
,"Butte County, CA","06007","Not Available","NA",0
,"Butte County, CA","06007","Not Reported","NR",0
,"Contra Costa County, CA","06013","American Indian or Alaska Native","1002-5",36
,"Contra Costa County, CA","06013","Asian","A",2169
,"Contra Costa County, CA","06013","Black or African American","2054-5",1158
,"Contra Costa County, CA","06013","Native Hawaiian or Other Pacific Islander","NHOPI",102
,"Contra Costa County, CA","06013","White","2106-3",7733
,"Contra Costa County, CA","06013","More than one race","M",693
,"Contra Costa County, CA","06013","Unknown or Not Stated","UNK",0
,"Contra Costa County, CA","06013","Not Available","NA",0
,"Contra Costa County, CA","06013","Not Reported","NR",0
,"El Dorado County, CA","06017","American Indian or Alaska Native","1002-5",12
,"El Dorado County, CA","06017","Asian","A",97
,"El Dorado County, CA","06017","Black or African American","2054-5",19
,"El Dorado County, CA","06017","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"El Dorado County, CA","06017","White","2106-3",1382
,"El Dorado County, CA","06017","More than one race","M",81
,"El Dorado County, CA","06017","Unknown or Not Stated","UNK",0
,"El Dorado County, CA","06017","Not Available","NA",0
,"El Dorado County, CA","06017","Not Reported","NR",0
,"Fresno County, CA","06019","American Indian or Alaska Native","1002-5",143
,"Fresno County, CA","06019","Asian","A",1813
,"Fresno County, CA","06019","Black or African American","2054-5",833
