"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Blount County, TN","47009","American Indian or Alaska Native","1002-5",Suppressed
,"Blount County, TN","47009","Asian","A",10
,"Blount County, TN","47009","Black or African American","2054-5",47
,"Blount County, TN","47009","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Blount County, TN","47009","White","2106-3",1221
,"Blount County, TN","47009","More than one race","M",22
,"Blount County, TN","47009","Unknown or Not Stated","UNK",0
,"Blount County, TN","47009","Not Available","NA",0
,"Blount County, TN","47009","Not Reported","NR",0
,"Davidson County, TN","47037","American Indian or Alaska Native","1002-5",71
,"Davidson County, TN","47037","Asian","A",363
,"Davidson County, TN","47037","Black or African American","2054-5",2585
,"Davidson County, TN","47037","Native Hawaiian or Other Pacific Islander","NHOPI",20
,"Davidson County, TN","47037","White","2106-3",6752
,"Davidson County, TN","47037","More than one race","M",207
,"Davidson County, TN","47037","Unknown or Not Stated","UNK",0
,"Davidson County, TN","47037","Not Available","NA",0
,"Davidson County, TN","47037","Not Reported","NR",0
,"Hamilton County, TN","47065","American Indian or Alaska Native","1002-5",27
,"Hamilton County, TN","47065","Asian","A",117
,"Hamilton County, TN","47065","Black or African American","2054-5",932
,"Hamilton County, TN","47065","Native Hawaiian or Other Pacific Islander","NHOPI",11
,"Hamilton County, TN","47065","White","2106-3",3354
,"Hamilton County, TN","47065","More than one race","M",122
,"Hamilton County, TN","47065","Unknown or Not Stated","UNK",0
,"Hamilton County, TN","47065","Not Available","NA",0
,"Hamilton County, TN","47065","Not Reported","NR",0
,"Knox County, TN","47093","American Indian or Alaska Native","1002-5",13
,"Knox County, TN","47093","Asian","A",148
,"Knox County, TN","47093","Black or African American","2054-5",601
,"Knox County, TN","47093","Native Hawaiian or Other Pacific Islander","NHOPI",13
,"Knox County, TN","47093","White","2106-3",4511
,"Knox County, TN","47093","More than one race","M",103
,"Knox County, TN","47093","Unknown or Not Stated","UNK",0
,"Knox County, TN","47093","Not Available","NA",0
,"Knox County, TN","47093","Not Reported","NR",0
,"Montgomery County, TN","47125","American Indian or Alaska Native","1002-5",18
,"Montgomery County, TN","47125","Asian","A",59
,"Montgomery County, TN","47125","Black or African American","2054-5",809
,"Montgomery County, TN","47125","Native Hawaiian or Other Pacific Islander","NHOPI",38
,"Montgomery County, TN","47125","White","2106-3",2535
,"Montgomery County, TN","47125","More than one race","M",184
,"Montgomery County, TN","47125","Unknown or Not Stated","UNK",0
,"Montgomery County, TN","47125","Not Available","NA",0
,"Montgomery County, TN","47125","Not Reported","NR",0
,"Rutherford County, TN","47149","American Indian or Alaska Native","1002-5",19
,"Rutherford County, TN","47149","Asian","A",166
,"Rutherford County, TN","47149","Black or African American","2054-5",879
,"Rutherford County, TN","47149","Native Hawaiian or Other Pacific Islander","NHOPI",12
,"Rutherford County, TN","47149","White","2106-3",3073
,"Rutherford County, TN","47149","More than one race","M",129
,"Rutherford County, TN","47149","Unknown or Not Stated","UNK",0
,"Rutherford County, TN","47149","Not Available","NA",0
,"Rutherford County, TN","47149","Not Reported","NR",0
,"Shelby County, TN","47157","American Indian or Alaska Native","1002-5",61
,"Shelby County, TN","47157","Asian","A",401
,"Shelby County, TN","47157","Black or African American","2054-5",7275
,"Shelby County, TN","47157","Native Hawaiian or Other Pacific Islander","NHOPI",62
,"Shelby County, TN","47157","White","2106-3",4436
,"Shelby County, TN","47157","More than one race","M",204
,"Shelby County, TN","47157","Unknown or Not Stated","UNK",0
,"Shelby County, TN","47157","Not Available","NA",0
,"Shelby County, TN","47157","Not Reported","NR",0
,"Sullivan County, TN","47163","American Indian or Alaska Native","1002-5",Suppressed
,"Sullivan County, TN","47163","Asian","A",16
,"Sullivan County, TN","47163","Black or African American","2054-5",29
