"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Alachua County, FL","12001","American Indian or Alaska Native","1002-5",Suppressed
,"Alachua County, FL","12001","Asian","A",131
,"Alachua County, FL","12001","Black or African American","2054-5",818
,"Alachua County, FL","12001","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Alachua County, FL","12001","White","2106-3",1595
,"Alachua County, FL","12001","More than one race","M",35
,"Alachua County, FL","12001","Unknown or Not Stated","UNK",0
,"Alachua County, FL","12001","Not Available","NA",0
,"Alachua County, FL","12001","Not Reported","NR",0
,"Bay County, FL","12005","American Indian or Alaska Native","1002-5",Suppressed
,"Bay County, FL","12005","Asian","A",35
,"Bay County, FL","12005","Black or African American","2054-5",342
,"Bay County, FL","12005","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Bay County, FL","12005","White","2106-3",1640
,"Bay County, FL","12005","More than one race","M",80
,"Bay County, FL","12005","Unknown or Not Stated","UNK",0
,"Bay County, FL","12005","Not Available","NA",0
,"Bay County, FL","12005","Not Reported","NR",0
,"Brevard County, FL","12009","American Indian or Alaska Native","1002-5",Suppressed
,"Brevard County, FL","12009","Asian","A",151
,"Brevard County, FL","12009","Black or African American","2054-5",864
,"Brevard County, FL","12009","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Brevard County, FL","12009","White","2106-3",3943
,"Brevard County, FL","12009","More than one race","M",98
,"Brevard County, FL","12009","Unknown or Not Stated","UNK",0
,"Brevard County, FL","12009","Not Available","NA",0
,"Brevard County, FL","12009","Not Reported","NR",0
,"Broward County, FL","12011","American Indian or Alaska Native","1002-5",35
,"Broward County, FL","12011","Asian","A",822
,"Broward County, FL","12011","Black or African American","2054-5",8055
,"Broward County, FL","12011","Native Hawaiian or Other Pacific Islander","NHOPI",20
,"Broward County, FL","12011","White","2106-3",11163
,"Broward County, FL","12011","More than one race","M",216
,"Broward County, FL","12011","Unknown or Not Stated","UNK",0
,"Broward County, FL","12011","Not Available","NA",0
,"Broward County, FL","12011","Not Reported","NR",0
,"Charlotte County, FL","12015","American Indian or Alaska Native","1002-5",Suppressed
,"Charlotte County, FL","12015","Asian","A",15
,"Charlotte County, FL","12015","Black or African American","2054-5",107
,"Charlotte County, FL","12015","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Charlotte County, FL","12015","White","2106-3",971
,"Charlotte County, FL","12015","More than one race","M",10
,"Charlotte County, FL","12015","Unknown or Not Stated","UNK",0
,"Charlotte County, FL","12015","Not Available","NA",0
,"Charlotte County, FL","12015","Not Reported","NR",0
,"Citrus County, FL","12017","American Indian or Alaska Native","1002-5",Suppressed
,"Citrus County, FL","12017","Asian","A",21
,"Citrus County, FL","12017","Black or African American","2054-5",27
,"Citrus County, FL","12017","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Citrus County, FL","12017","White","2106-3",966
,"Citrus County, FL","12017","More than one race","M",18
,"Citrus County, FL","12017","Unknown or Not Stated","UNK",0
,"Citrus County, FL","12017","Not Available","NA",0
,"Citrus County, FL","12017","Not Reported","NR",0
,"Clay County, FL","12019","American Indian or Alaska Native","1002-5",Suppressed
,"Clay County, FL","12019","Asian","A",73
,"Clay County, FL","12019","Black or African American","2054-5",375
,"Clay County, FL","12019","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Clay County, FL","12019","White","2106-3",1705
,"Clay County, FL","12019","More than one race","M",60
,"Clay County, FL","12019","Unknown or Not Stated","UNK",0
,"Clay County, FL","12019","Not Available","NA",0
,"Clay County, FL","12019","Not Reported","NR",0
,"Collier County, FL","12021","American Indian or Alaska Native","1002-5",Suppressed
,"Collier County, FL","12021","Asian","A",41
,"Collier County, FL","12021","Black or African American","2054-5",447
,"Collier County, FL","12021","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Collier County, FL","12021","White","2106-3",2700
,"Collier County, FL","12021","More than one race","M",16
,"Collier County, FL","12021","Unknown or Not Stated","UNK",0
,"Collier County, FL","12021","Not Available","NA",0
,"Collier County, FL","12021","Not Reported","NR",0
,"Duval County, FL","12031","American Indian or Alaska Native","1002-5",44
,"Duval County, FL","12031","Asian","A",621
,"Duval County, FL","12031","Black or African American","2054-5",4555
,"Duval County, FL","12031","Native Hawaiian or Other Pacific Islander","NHOPI",21
,"Duval County, FL","12031","White","2106-3",7025
,"Duval County, FL","12031","More than one race","M",343
,"Duval County, FL","12031","Unknown or Not Stated","UNK",0
,"Duval County, FL","12031","Not Available","NA",0
,"Duval County, FL","12031","Not Reported","NR",0
,"Escambia County, FL","12033","American Indian or Alaska Native","1002-5",Suppressed
,"Escambia County, FL","12033","Asian","A",108
,"Escambia County, FL","12033","Black or African American","2054-5",1181
,"Escambia County, FL","12033","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Escambia County, FL","12033","White","2106-3",2371
,"Escambia County, FL","12033","More than one race","M",123
,"Escambia County, FL","12033","Unknown or Not Stated","UNK",0
,"Escambia County, FL","12033","Not Available","NA",0
,"Escambia County, FL","12033","Not Reported","NR",0
,"Hernando County, FL","12053","American Indian or Alaska Native","1002-5",Suppressed
,"Hernando County, FL","12053","Asian","A",21
,"Hernando County, FL","12053","Black or African American","2054-5",129
,"Hernando County, FL","12053","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Hernando County, FL","12053","White","2106-3",1410
,"Hernando County, FL","12053","More than one race","M",50
,"Hernando County, FL","12053","Unknown or Not Stated","UNK",0
,"Hernando County, FL","12053","Not Available","NA",0
,"Hernando County, FL","12053","Not Reported","NR",0
,"Hillsborough County, FL","12057","American Indian or Alaska Native","1002-5",25
,"Hillsborough County, FL","12057","Asian","A",817
,"Hillsborough County, FL","12057","Black or African American","2054-5",4056
,"Hillsborough County, FL","12057","Native Hawaiian or Other Pacific Islander","NHOPI",13
,"Hillsborough County, FL","12057","White","2106-3",11965
,"Hillsborough County, FL","12057","More than one race","M",303
,"Hillsborough County, FL","12057","Unknown or Not Stated","UNK",0
