"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Albany County, NY","36001","American Indian or Alaska Native","1002-5",Suppressed
,"Albany County, NY","36001","Asian","A",276
,"Albany County, NY","36001","Black or African American","2054-5",573
,"Albany County, NY","36001","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Albany County, NY","36001","White","2106-3",1888
,"Albany County, NY","36001","More than one race","M",122
,"Albany County, NY","36001","Unknown or Not Stated","UNK",0
,"Albany County, NY","36001","Not Available","NA",0
,"Albany County, NY","36001","Not Reported","NR",0
,"Bronx County, NY","36005","American Indian or Alaska Native","1002-5",79
,"Bronx County, NY","36005","Asian","A",1074
,"Bronx County, NY","36005","Black or African American","2054-5",8737
,"Bronx County, NY","36005","Native Hawaiian or Other Pacific Islander","NHOPI",17
,"Bronx County, NY","36005","White","2106-3",6900
,"Bronx County, NY","36005","More than one race","M",398
,"Bronx County, NY","36005","Unknown or Not Stated","UNK",0
,"Bronx County, NY","36005","Not Available","NA",0
,"Bronx County, NY","36005","Not Reported","NR",0
,"Broome County, NY","36007","American Indian or Alaska Native","1002-5",Suppressed
,"Broome County, NY","36007","Asian","A",77
,"Broome County, NY","36007","Black or African American","2054-5",207
,"Broome County, NY","36007","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Broome County, NY","36007","White","2106-3",1503
,"Broome County, NY","36007","More than one race","M",60
,"Broome County, NY","36007","Unknown or Not Stated","UNK",0
,"Broome County, NY","36007","Not Available","NA",0
,"Broome County, NY","36007","Not Reported","NR",0
,"Chautauqua County, NY","36013","American Indian or Alaska Native","1002-5",Suppressed
,"Chautauqua County, NY","36013","Asian","A",Suppressed
,"Chautauqua County, NY","36013","Black or African American","2054-5",35
,"Chautauqua County, NY","36013","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Chautauqua County, NY","36013","White","2106-3",1155
,"Chautauqua County, NY","36013","More than one race","M",44
,"Chautauqua County, NY","36013","Unknown or Not Stated","UNK",0
,"Chautauqua County, NY","36013","Not Available","NA",0
,"Chautauqua County, NY","36013","Not Reported","NR",0
,"Dutchess County, NY","36027","American Indian or Alaska Native","1002-5",Suppressed
,"Dutchess County, NY","36027","Asian","A",88
,"Dutchess County, NY","36027","Black or African American","2054-5",369
,"Dutchess County, NY","36027","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Dutchess County, NY","36027","White","2106-3",2121
,"Dutchess County, NY","36027","More than one race","M",78
,"Dutchess County, NY","36027","Unknown or Not Stated","UNK",0
,"Dutchess County, NY","36027","Not Available","NA",0
,"Dutchess County, NY","36027","Not Reported","NR",0
,"Erie County, NY","36029","American Indian or Alaska Native","1002-5",73
,"Erie County, NY","36029","Asian","A",725
,"Erie County, NY","36029","Black or African American","2054-5",1912
,"Erie County, NY","36029","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Erie County, NY","36029","White","2106-3",6513
,"Erie County, NY","36029","More than one race","M",302
,"Erie County, NY","36029","Unknown or Not Stated","UNK",0
,"Erie County, NY","36029","Not Available","NA",0
,"Erie County, NY","36029","Not Reported","NR",0
,"Jefferson County, NY","36045","American Indian or Alaska Native","1002-5",Suppressed
,"Jefferson County, NY","36045","Asian","A",35
,"Jefferson County, NY","36045","Black or African American","2054-5",195
,"Jefferson County, NY","36045","Native Hawaiian or Other Pacific Islander","NHOPI",19
,"Jefferson County, NY","36045","White","2106-3",1504
,"Jefferson County, NY","36045","More than one race","M",53
