"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Alameda County, CA","06001","Under 15 years","15",Suppressed
,"Alameda County, CA","06001","15-19 years","15-19",320
,"Alameda County, CA","06001","20-24 years","20-24",1334
,"Alameda County, CA","06001","25-29 years","25-29",3081
,"Alameda County, CA","06001","30-34 years","30-34",6380
,"Alameda County, CA","06001","35-39 years","35-39",4600
,"Alameda County, CA","06001","40-44 years","40-44",1124
,"Alameda County, CA","06001","45-49 years","45-49",77
,"Alameda County, CA","06001","50 years and over","50+",10
,"Butte County, CA","06007","Under 15 years","15",0
,"Butte County, CA","06007","15-19 years","15-19",93
,"Butte County, CA","06007","20-24 years","20-24",337
,"Butte County, CA","06007","25-29 years","25-29",578
,"Butte County, CA","06007","30-34 years","30-34",674
,"Butte County, CA","06007","35-39 years","35-39",319
,"Butte County, CA","06007","40-44 years","40-44",60
,"Butte County, CA","06007","45-49 years","45-49",Suppressed
,"Butte County, CA","06007","50 years and over","50+",Suppressed
,"Contra Costa County, CA","06013","Under 15 years","15",Suppressed
,"Contra Costa County, CA","06013","15-19 years","15-19",242
,"Contra Costa County, CA","06013","20-24 years","20-24",1200
,"Contra Costa County, CA","06013","25-29 years","25-29",2490
,"Contra Costa County, CA","06013","30-34 years","30-34",4081
,"Contra Costa County, CA","06013","35-39 years","35-39",3105
,"Contra Costa County, CA","06013","40-44 years","40-44",694
,"Contra Costa County, CA","06013","45-49 years","45-49",66
,"Contra Costa County, CA","06013","50 years and over","50+",11
,"El Dorado County, CA","06017","Under 15 years","15",0
,"El Dorado County, CA","06017","15-19 years","15-19",23
,"El Dorado County, CA","06017","20-24 years","20-24",167
,"El Dorado County, CA","06017","25-29 years","25-29",373
,"El Dorado County, CA","06017","30-34 years","30-34",599
,"El Dorado County, CA","06017","35-39 years","35-39",348
,"El Dorado County, CA","06017","40-44 years","40-44",76
,"El Dorado County, CA","06017","45-49 years","45-49",Suppressed
,"El Dorado County, CA","06017","50 years and over","50+",Suppressed
,"Fresno County, CA","06019","Under 15 years","15",Suppressed
,"Fresno County, CA","06019","15-19 years","15-19",653
,"Fresno County, CA","06019","20-24 years","20-24",2850
,"Fresno County, CA","06019","25-29 years","25-29",4147
,"Fresno County, CA","06019","30-34 years","30-34",3896
,"Fresno County, CA","06019","35-39 years","35-39",1947
,"Fresno County, CA","06019","40-44 years","40-44",437
,"Fresno County, CA","06019","45-49 years","45-49",29
,"Fresno County, CA","06019","50 years and over","50+",Suppressed
,"Humboldt County, CA","06023","Under 15 years","15",Suppressed
,"Humboldt County, CA","06023","15-19 years","15-19",44
,"Humboldt County, CA","06023","20-24 years","20-24",192
,"Humboldt County, CA","06023","25-29 years","25-29",348
,"Humboldt County, CA","06023","30-34 years","30-34",404
,"Humboldt County, CA","06023","35-39 years","35-39",223
,"Humboldt County, CA","06023","40-44 years","40-44",50
,"Humboldt County, CA","06023","45-49 years","45-49",Suppressed
,"Humboldt County, CA","06023","50 years and over","50+",Suppressed
,"Imperial County, CA","06025","Under 15 years","15",0
,"Imperial County, CA","06025","15-19 years","15-19",104
,"Imperial County, CA","06025","20-24 years","20-24",493
,"Imperial County, CA","06025","25-29 years","25-29",775
,"Imperial County, CA","06025","30-34 years","30-34",618
,"Imperial County, CA","06025","35-39 years","35-39",320
,"Imperial County, CA","06025","40-44 years","40-44",54
,"Imperial County, CA","06025","45-49 years","45-49",Suppressed
,"Imperial County, CA","06025","50 years and over","50+",0
,"Kern County, CA","06029","Under 15 years","15",13
,"Kern County, CA","06029","15-19 years","15-19",686
,"Kern County, CA","06029","20-24 years","20-24",2778
,"Kern County, CA","06029","25-29 years","25-29",3838
,"Kern County, CA","06029","30-34 years","30-34",3269
,"Kern County, CA","06029","35-39 years","35-39",1503
,"Kern County, CA","06029","40-44 years","40-44",363
,"Kern County, CA","06029","45-49 years","45-49",37
,"Kern County, CA","06029","50 years and over","50+",Suppressed
,"Kings County, CA","06031","Under 15 years","15",0
,"Kings County, CA","06031","15-19 years","15-19",104
,"Kings County, CA","06031","20-24 years","20-24",514
,"Kings County, CA","06031","25-29 years","25-29",678
,"Kings County, CA","06031","30-34 years","30-34",555
,"Kings County, CA","06031","35-39 years","35-39",250
,"Kings County, CA","06031","40-44 years","40-44",46
,"Kings County, CA","06031","45-49 years","45-49",Suppressed
,"Kings County, CA","06031","50 years and over","50+",Suppressed
,"Los Angeles County, CA","06037","Under 15 years","15",31
,"Los Angeles County, CA","06037","15-19 years","15-19",2722
,"Los Angeles County, CA","06037","20-24 years","20-24",12353
,"Los Angeles County, CA","06037","25-29 years","25-29",22801
,"Los Angeles County, CA","06037","30-34 years","30-34",30656
,"Los Angeles County, CA","06037","35-39 years","35-39",21541
,"Los Angeles County, CA","06037","40-44 years","40-44",5605
,"Los Angeles County, CA","06037","45-49 years","45-49",451
,"Los Angeles County, CA","06037","50 years and over","50+",81
,"Madera County, CA","06039","Under 15 years","15",Suppressed
,"Madera County, CA","06039","15-19 years","15-19",103
,"Madera County, CA","06039","20-24 years","20-24",410
,"Madera County, CA","06039","25-29 years","25-29",593
,"Madera County, CA","06039","30-34 years","30-34",520
,"Madera County, CA","06039","35-39 years","35-39",305
,"Madera County, CA","06039","40-44 years","40-44",89
,"Madera County, CA","06039","45-49 years","45-49",Suppressed
,"Madera County, CA","06039","50 years and over","50+",0
,"Marin County, CA","06041","Under 15 years","15",0
,"Marin County, CA","06041","15-19 years","15-19",27
,"Marin County, CA","06041","20-24 years","20-24",138
,"Marin County, CA","06041","25-29 years","25-29",249
,"Marin County, CA","06041","30-34 years","30-34",836
,"Marin County, CA","06041","35-39 years","35-39",857
,"Marin County, CA","06041","40-44 years","40-44",205
,"Marin County, CA","06041","45-49 years","45-49",16
,"Marin County, CA","06041","50 years and over","50+",Suppressed
,"Merced County, CA","06047","Under 15 years","15",Suppressed
,"Merced County, CA","06047","15-19 years","15-19",227
,"Merced County, CA","06047","20-24 years","20-24",801
,"Merced County, CA","06047","25-29 years","25-29",1224
,"Merced County, CA","06047","30-34 years","30-34",982
,"Merced County, CA","06047","35-39 years","35-39",491
,"Merced County, CA","06047","40-44 years","40-44",125
,"Merced County, CA","06047","45-49 years","45-49",11
,"Merced County, CA","06047","50 years and over","50+",0
,"Monterey County, CA","06053","Under 15 years","15",Suppressed
,"Monterey County, CA","06053","15-19 years","15-19",276
,"Monterey County, CA","06053","20-24 years","20-24",1019
,"Monterey County, CA","06053","25-29 years","25-29",1503
,"Monterey County, CA","06053","30-34 years","30-34",1521
,"Monterey County, CA","06053","35-39 years","35-39",855
,"Monterey County, CA","06053","40-44 years","40-44",232
,"Monterey County, CA","06053","45-49 years","45-49",17
,"Monterey County, CA","06053","50 years and over","50+",Suppressed
,"Napa County, CA","06055","Under 15 years","15",0
,"Napa County, CA","06055","15-19 years","15-19",26
,"Napa County, CA","06055","20-24 years","20-24",144
,"Napa County, CA","06055","25-29 years","25-29",290
,"Napa County, CA","06055","30-34 years","30-34",381
,"Napa County, CA","06055","35-39 years","35-39",268
,"Napa County, CA","06055","40-44 years","40-44",79
,"Napa County, CA","06055","45-49 years","45-49",14
,"Napa County, CA","06055","50 years and over","50+",Suppressed
,"Orange County, CA","06059","Under 15 years","15",Suppressed
,"Orange County, CA","06059","15-19 years","15-19",600
,"Orange County, CA","06059","20-24 years","20-24",3010
,"Orange County, CA","06059","25-29 years","25-29",6930
,"Orange County, CA","06059","30-34 years","30-34",11040
,"Orange County, CA","06059","35-39 years","35-39",7332
,"Orange County, CA","06059","40-44 years","40-44",1678
,"Orange County, CA","06059","45-49 years","45-49",148
,"Orange County, CA","06059","50 years and over","50+",22
,"Placer County, CA","06061","Under 15 years","15",0
,"Placer County, CA","06061","15-19 years","15-19",62
,"Placer County, CA","06061","20-24 years","20-24",364
,"Placer County, CA","06061","25-29 years","25-29",1001
,"Placer County, CA","06061","30-34 years","30-34",1415
,"Placer County, CA","06061","35-39 years","35-39",820
,"Placer County, CA","06061","40-44 years","40-44",168
,"Placer County, CA","06061","45-49 years","45-49",13
,"Placer County, CA","06061","50 years and over","50+",Suppressed
,"Riverside County, CA","06065","Under 15 years","15",Suppressed
,"Riverside County, CA","06065","15-19 years","15-19",891
,"Riverside County, CA","06065","20-24 years","20-24",4785
,"Riverside County, CA","06065","25-29 years","25-29",8104
,"Riverside County, CA","06065","30-34 years","30-34",8180
,"Riverside County, CA","06065","35-39 years","35-39",4398
,"Riverside County, CA","06065","40-44 years","40-44",962
,"Riverside County, CA","06065","45-49 years","45-49",105
,"Riverside County, CA","06065","50 years and over","50+",19
,"Sacramento County, CA","06067","Under 15 years","15",Suppressed
,"Sacramento County, CA","06067","15-19 years","15-19",464
,"Sacramento County, CA","06067","20-24 years","20-24",2557
,"Sacramento County, CA","06067","25-29 years","25-29",5069
,"Sacramento County, CA","06067","30-34 years","30-34",6069
,"Sacramento County, CA","06067","35-39 years","35-39",3386
,"Sacramento County, CA","06067","40-44 years","40-44",780
,"Sacramento County, CA","06067","45-49 years","45-49",48
,"Sacramento County, CA","06067","50 years and over","50+",Suppressed
,"San Bernardino County, CA","06071","Under 15 years","15",Suppressed
,"San Bernardino County, CA","06071","15-19 years","15-19",1017
,"San Bernardino County, CA","06071","20-24 years","20-24",5052
,"San Bernardino County, CA","06071","25-29 years","25-29",8081
,"San Bernardino County, CA","06071","30-34 years","30-34",7698
,"San Bernardino County, CA","06071","35-39 years","35-39",3890
,"San Bernardino County, CA","06071","40-44 years","40-44",841
,"San Bernardino County, CA","06071","45-49 years","45-49",79
,"San Bernardino County, CA","06071","50 years and over","50+",21
,"San Diego County, CA","06073","Under 15 years","15",Suppressed
,"San Diego County, CA","06073","15-19 years","15-19",769
,"San Diego County, CA","06073","20-24 years","20-24",5099
,"San Diego County, CA","06073","25-29 years","25-29",9103
,"San Diego County, CA","06073","30-34 years","30-34",12591
,"San Diego County, CA","06073","35-39 years","35-39",7909
,"San Diego County, CA","06073","40-44 years","40-44",1711
,"San Diego County, CA","06073","45-49 years","45-49",182
,"San Diego County, CA","06073","50 years and over","50+",36
,"San Francisco County, CA","06075","Under 15 years","15",Suppressed
,"San Francisco County, CA","06075","15-19 years","15-19",73
,"San Francisco County, CA","06075","20-24 years","20-24",332
,"San Francisco County, CA","06075","25-29 years","25-29",795
,"San Francisco County, CA","06075","30-34 years","30-34",2816
,"San Francisco County, CA","06075","35-39 years","35-39",2741
,"San Francisco County, CA","06075","40-44 years","40-44",646
,"San Francisco County, CA","06075","45-49 years","45-49",76
,"San Francisco County, CA","06075","50 years and over","50+",Suppressed
,"San Joaquin County, CA","06077","Under 15 years","15",Suppressed
,"San Joaquin County, CA","06077","15-19 years","15-19",386
,"San Joaquin County, CA","06077","20-24 years","20-24",1643
,"San Joaquin County, CA","06077","25-29 years","25-29",2861
,"San Joaquin County, CA","06077","30-34 years","30-34",2936
,"San Joaquin County, CA","06077","35-39 years","35-39",1493
,"San Joaquin County, CA","06077","40-44 years","40-44",366
,"San Joaquin County, CA","06077","45-49 years","45-49",31
,"San Joaquin County, CA","06077","50 years and over","50+",Suppressed
,"San Luis Obispo County, CA","06079","Under 15 years","15",0
,"San Luis Obispo County, CA","06079","15-19 years","15-19",69
,"San Luis Obispo County, CA","06079","20-24 years","20-24",298
,"San Luis Obispo County, CA","06079","25-29 years","25-29",608
,"San Luis Obispo County, CA","06079","30-34 years","30-34",830
,"San Luis Obispo County, CA","06079","35-39 years","35-39",523
,"San Luis Obispo County, CA","06079","40-44 years","40-44",104
,"San Luis Obispo County, CA","06079","45-49 years","45-49",12
,"San Luis Obispo County, CA","06079","50 years and over","50+",Suppressed
,"San Mateo County, CA","06081","Under 15 years","15",Suppressed
,"San Mateo County, CA","06081","15-19 years","15-19",123
,"San Mateo County, CA","06081","20-24 years","20-24",486
,"San Mateo County, CA","06081","25-29 years","25-29",1106
,"San Mateo County, CA","06081","30-34 years","30-34",2785
,"San Mateo County, CA","06081","35-39 years","35-39",2353
,"San Mateo County, CA","06081","40-44 years","40-44",547
,"San Mateo County, CA","06081","45-49 years","45-49",41
,"San Mateo County, CA","06081","50 years and over","50+",Suppressed
,"Santa Barbara County, CA","06083","Under 15 years","15",Suppressed
,"Santa Barbara County, CA","06083","15-19 years","15-19",321
,"Santa Barbara County, CA","06083","20-24 years","20-24",902
,"Santa Barbara County, CA","06083","25-29 years","25-29",1449
,"Santa Barbara County, CA","06083","30-34 years","30-34",1568
,"Santa Barbara County, CA","06083","35-39 years","35-39",1013
,"Santa Barbara County, CA","06083","40-44 years","40-44",223
,"Santa Barbara County, CA","06083","45-49 years","45-49",10
,"Santa Barbara County, CA","06083","50 years and over","50+",Suppressed
,"Santa Clara County, CA","06085","Under 15 years","15",Suppressed
,"Santa Clara County, CA","06085","15-19 years","15-19",307
,"Santa Clara County, CA","06085","20-24 years","20-24",1468
,"Santa Clara County, CA","06085","25-29 years","25-29",3690
,"Santa Clara County, CA","06085","30-34 years","30-34",7678
,"Santa Clara County, CA","06085","35-39 years","35-39",4864
,"Santa Clara County, CA","06085","40-44 years","40-44",1070
,"Santa Clara County, CA","06085","45-49 years","45-49",83
,"Santa Clara County, CA","06085","50 years and over","50+",12
,"Santa Cruz County, CA","06087","Under 15 years","15",Suppressed
,"Santa Cruz County, CA","06087","15-19 years","15-19",64
,"Santa Cruz County, CA","06087","20-24 years","20-24",241
,"Santa Cruz County, CA","06087","25-29 years","25-29",441
,"Santa Cruz County, CA","06087","30-34 years","30-34",761
,"Santa Cruz County, CA","06087","35-39 years","35-39",581
,"Santa Cruz County, CA","06087","40-44 years","40-44",156
,"Santa Cruz County, CA","06087","45-49 years","45-49",10
,"Santa Cruz County, CA","06087","50 years and over","50+",0
,"Shasta County, CA","06089","Under 15 years","15",0
,"Shasta County, CA","06089","15-19 years","15-19",77
,"Shasta County, CA","06089","20-24 years","20-24",373
,"Shasta County, CA","06089","25-29 years","25-29",565
,"Shasta County, CA","06089","30-34 years","30-34",508
,"Shasta County, CA","06089","35-39 years","35-39",257
,"Shasta County, CA","06089","40-44 years","40-44",50
,"Shasta County, CA","06089","45-49 years","45-49",Suppressed
,"Shasta County, CA","06089","50 years and over","50+",Suppressed
,"Solano County, CA","06095","Under 15 years","15",Suppressed
,"Solano County, CA","06095","15-19 years","15-19",122
,"Solano County, CA","06095","20-24 years","20-24",683
,"Solano County, CA","06095","25-29 years","25-29",1399
,"Solano County, CA","06095","30-34 years","30-34",1650
,"Solano County, CA","06095","35-39 years","35-39",927
,"Solano County, CA","06095","40-44 years","40-44",191
,"Solano County, CA","06095","45-49 years","45-49",12
,"Solano County, CA","06095","50 years and over","50+",Suppressed
,"Sonoma County, CA","06097","Under 15 years","15",0
,"Sonoma County, CA","06097","15-19 years","15-19",105
