"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Adams County, PA","42001","American Indian or Alaska Native","1002-5",Suppressed
,"Adams County, PA","42001","Asian","A",Suppressed
,"Adams County, PA","42001","Black or African American","2054-5",30
,"Adams County, PA","42001","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Adams County, PA","42001","White","2106-3",881
,"Adams County, PA","42001","More than one race","M",15
,"Adams County, PA","42001","Unknown or Not Stated","UNK",0
,"Adams County, PA","42001","Not Available","NA",0
,"Adams County, PA","42001","Not Reported","NR",0
,"Allegheny County, PA","42003","American Indian or Alaska Native","1002-5",30
,"Allegheny County, PA","42003","Asian","A",805
,"Allegheny County, PA","42003","Black or African American","2054-5",2361
,"Allegheny County, PA","42003","Native Hawaiian or Other Pacific Islander","NHOPI",18
,"Allegheny County, PA","42003","White","2106-3",8286
,"Allegheny County, PA","42003","More than one race","M",324
,"Allegheny County, PA","42003","Unknown or Not Stated","UNK",0
,"Allegheny County, PA","42003","Not Available","NA",0
,"Allegheny County, PA","42003","Not Reported","NR",0
,"Beaver County, PA","42007","American Indian or Alaska Native","1002-5",Suppressed
,"Beaver County, PA","42007","Asian","A",17
,"Beaver County, PA","42007","Black or African American","2054-5",136
,"Beaver County, PA","42007","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Beaver County, PA","42007","White","2106-3",1306
,"Beaver County, PA","42007","More than one race","M",57
,"Beaver County, PA","42007","Unknown or Not Stated","UNK",0
,"Beaver County, PA","42007","Not Available","NA",0
,"Beaver County, PA","42007","Not Reported","NR",0
,"Berks County, PA","42011","American Indian or Alaska Native","1002-5",48
,"Berks County, PA","42011","Asian","A",87
,"Berks County, PA","42011","Black or African American","2054-5",645
,"Berks County, PA","42011","Native Hawaiian or Other Pacific Islander","NHOPI",20
,"Berks County, PA","42011","White","2106-3",3669
,"Berks County, PA","42011","More than one race","M",115
,"Berks County, PA","42011","Unknown or Not Stated","UNK",0
,"Berks County, PA","42011","Not Available","NA",0
,"Berks County, PA","42011","Not Reported","NR",0
,"Blair County, PA","42013","American Indian or Alaska Native","1002-5",Suppressed
,"Blair County, PA","42013","Asian","A",10
,"Blair County, PA","42013","Black or African American","2054-5",44
,"Blair County, PA","42013","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Blair County, PA","42013","White","2106-3",1105
,"Blair County, PA","42013","More than one race","M",28
,"Blair County, PA","42013","Unknown or Not Stated","UNK",0
,"Blair County, PA","42013","Not Available","NA",0
,"Blair County, PA","42013","Not Reported","NR",0
,"Bucks County, PA","42017","American Indian or Alaska Native","1002-5",Suppressed
,"Bucks County, PA","42017","Asian","A",472
,"Bucks County, PA","42017","Black or African American","2054-5",389
,"Bucks County, PA","42017","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Bucks County, PA","42017","White","2106-3",4617
,"Bucks County, PA","42017","More than one race","M",109
,"Bucks County, PA","42017","Unknown or Not Stated","UNK",0
,"Bucks County, PA","42017","Not Available","NA",0
,"Bucks County, PA","42017","Not Reported","NR",0
,"Butler County, PA","42019","American Indian or Alaska Native","1002-5",Suppressed
,"Butler County, PA","42019","Asian","A",57
,"Butler County, PA","42019","Black or African American","2054-5",33
,"Butler County, PA","42019","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Butler County, PA","42019","White","2106-3",1580
,"Butler County, PA","42019","More than one race","M",26
,"Butler County, PA","42019","Unknown or Not Stated","UNK",0
,"Butler County, PA","42019","Not Available","NA",0
,"Butler County, PA","42019","Not Reported","NR",0
,"Cambria County, PA","42021","American Indian or Alaska Native","1002-5",Suppressed
,"Cambria County, PA","42021","Asian","A",10
,"Cambria County, PA","42021","Black or African American","2054-5",119
,"Cambria County, PA","42021","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Cambria County, PA","42021","White","2106-3",1029
,"Cambria County, PA","42021","More than one race","M",30
,"Cambria County, PA","42021","Unknown or Not Stated","UNK",0
,"Cambria County, PA","42021","Not Available","NA",0
,"Cambria County, PA","42021","Not Reported","NR",0
,"Centre County, PA","42027","American Indian or Alaska Native","1002-5",Suppressed
,"Centre County, PA","42027","Asian","A",94
,"Centre County, PA","42027","Black or African American","2054-5",47
,"Centre County, PA","42027","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Centre County, PA","42027","White","2106-3",956
,"Centre County, PA","42027","More than one race","M",20
,"Centre County, PA","42027","Unknown or Not Stated","UNK",0
,"Centre County, PA","42027","Not Available","NA",0
,"Centre County, PA","42027","Not Reported","NR",0
,"Chester County, PA","42029","American Indian or Alaska Native","1002-5",18
,"Chester County, PA","42029","Asian","A",505
,"Chester County, PA","42029","Black or African American","2054-5",396
,"Chester County, PA","42029","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Chester County, PA","42029","White","2106-3",4564
,"Chester County, PA","42029","More than one race","M",118
,"Chester County, PA","42029","Unknown or Not Stated","UNK",0
,"Chester County, PA","42029","Not Available","NA",0
,"Chester County, PA","42029","Not Reported","NR",0
,"Cumberland County, PA","42041","American Indian or Alaska Native","1002-5",Suppressed
,"Cumberland County, PA","42041","Asian","A",269
,"Cumberland County, PA","42041","Black or African American","2054-5",248
,"Cumberland County, PA","42041","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Cumberland County, PA","42041","White","2106-3",2115
,"Cumberland County, PA","42041","More than one race","M",62
,"Cumberland County, PA","42041","Unknown or Not Stated","UNK",0
,"Cumberland County, PA","42041","Not Available","NA",0
,"Cumberland County, PA","42041","Not Reported","NR",0
,"Dauphin County, PA","42043","American Indian or Alaska Native","1002-5",15
,"Dauphin County, PA","42043","Asian","A",321
,"Dauphin County, PA","42043","Black or African American","2054-5",909
,"Dauphin County, PA","42043","Native Hawaiian or Other Pacific Islander","NHOPI",11
,"Dauphin County, PA","42043","White","2106-3",1899
,"Dauphin County, PA","42043","More than one race","M",122
,"Dauphin County, PA","42043","Unknown or Not Stated","UNK",0
,"Dauphin County, PA","42043","Not Available","NA",0
,"Dauphin County, PA","42043","Not Reported","NR",0
,"Delaware County, PA","42045","American Indian or Alaska Native","1002-5",20
,"Delaware County, PA","42045","Asian","A",496
,"Delaware County, PA","42045","Black or African American","2054-5",2023
,"Delaware County, PA","42045","Native Hawaiian or Other Pacific Islander","NHOPI",10
,"Delaware County, PA","42045","White","2106-3",3773
,"Delaware County, PA","42045","More than one race","M",165
,"Delaware County, PA","42045","Unknown or Not Stated","UNK",0
,"Delaware County, PA","42045","Not Available","NA",0
,"Delaware County, PA","42045","Not Reported","NR",0
,"Erie County, PA","42049","American Indian or Alaska Native","1002-5",10
,"Erie County, PA","42049","Asian","A",120
,"Erie County, PA","42049","Black or African American","2054-5",383
,"Erie County, PA","42049","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Erie County, PA","42049","White","2106-3",2003
,"Erie County, PA","42049","More than one race","M",131
,"Erie County, PA","42049","Unknown or Not Stated","UNK",0
,"Erie County, PA","42049","Not Available","NA",0
,"Erie County, PA","42049","Not Reported","NR",0
,"Fayette County, PA","42051","American Indian or Alaska Native","1002-5",Suppressed
,"Fayette County, PA","42051","Asian","A",Suppressed
,"Fayette County, PA","42051","Black or African American","2054-5",50
,"Fayette County, PA","42051","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Fayette County, PA","42051","White","2106-3",1030
,"Fayette County, PA","42051","More than one race","M",38
,"Fayette County, PA","42051","Unknown or Not Stated","UNK",0
,"Fayette County, PA","42051","Not Available","NA",0
,"Fayette County, PA","42051","Not Reported","NR",0
,"Franklin County, PA","42055","American Indian or Alaska Native","1002-5",11
,"Franklin County, PA","42055","Asian","A",18
,"Franklin County, PA","42055","Black or African American","2054-5",113
,"Franklin County, PA","42055","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Franklin County, PA","42055","White","2106-3",1532
,"Franklin County, PA","42055","More than one race","M",28
,"Franklin County, PA","42055","Unknown or Not Stated","UNK",0
,"Franklin County, PA","42055","Not Available","NA",0
,"Franklin County, PA","42055","Not Reported","NR",0
,"Lackawanna County, PA","42069","American Indian or Alaska Native","1002-5",11
,"Lackawanna County, PA","42069","Asian","A",81
,"Lackawanna County, PA","42069","Black or African American","2054-5",196
,"Lackawanna County, PA","42069","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Lackawanna County, PA","42069","White","2106-3",1628
,"Lackawanna County, PA","42069","More than one race","M",50
,"Lackawanna County, PA","42069","Unknown or Not Stated","UNK",0
,"Lackawanna County, PA","42069","Not Available","NA",0
,"Lackawanna County, PA","42069","Not Reported","NR",0
,"Lancaster County, PA","42071","American Indian or Alaska Native","1002-5",22
,"Lancaster County, PA","42071","Asian","A",191
,"Lancaster County, PA","42071","Black or African American","2054-5",501
,"Lancaster County, PA","42071","Native Hawaiian or Other Pacific Islander","NHOPI",12
,"Lancaster County, PA","42071","White","2106-3",6256
,"Lancaster County, PA","42071","More than one race","M",111
,"Lancaster County, PA","42071","Unknown or Not Stated","UNK",0
,"Lancaster County, PA","42071","Not Available","NA",0
,"Lancaster County, PA","42071","Not Reported","NR",0
,"Lebanon County, PA","42075","American Indian or Alaska Native","1002-5",Suppressed
,"Lebanon County, PA","42075","Asian","A",35
,"Lebanon County, PA","42075","Black or African American","2054-5",59
,"Lebanon County, PA","42075","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Lebanon County, PA","42075","White","2106-3",1440
,"Lebanon County, PA","42075","More than one race","M",21
,"Lebanon County, PA","42075","Unknown or Not Stated","UNK",0
,"Lebanon County, PA","42075","Not Available","NA",0
,"Lebanon County, PA","42075","Not Reported","NR",0
,"Lehigh County, PA","42077","American Indian or Alaska Native","1002-5",29
,"Lehigh County, PA","42077","Asian","A",157
,"Lehigh County, PA","42077","Black or African American","2054-5",689
,"Lehigh County, PA","42077","Native Hawaiian or Other Pacific Islander","NHOPI",30
,"Lehigh County, PA","42077","White","2106-3",2822
,"Lehigh County, PA","42077","More than one race","M",94
,"Lehigh County, PA","42077","Unknown or Not Stated","UNK",0
,"Lehigh County, PA","42077","Not Available","NA",0
,"Lehigh County, PA","42077","Not Reported","NR",0
,"Luzerne County, PA","42079","American Indian or Alaska Native","1002-5",25
,"Luzerne County, PA","42079","Asian","A",49
,"Luzerne County, PA","42079","Black or African American","2054-5",487
,"Luzerne County, PA","42079","Native Hawaiian or Other Pacific Islander","NHOPI",15
,"Luzerne County, PA","42079","White","2106-3",2458
,"Luzerne County, PA","42079","More than one race","M",40
,"Luzerne County, PA","42079","Unknown or Not Stated","UNK",0
,"Luzerne County, PA","42079","Not Available","NA",0
,"Luzerne County, PA","42079","Not Reported","NR",0
,"Lycoming County, PA","42081","American Indian or Alaska Native","1002-5",Suppressed
,"Lycoming County, PA","42081","Asian","A",10
,"Lycoming County, PA","42081","Black or African American","2054-5",106
,"Lycoming County, PA","42081","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Lycoming County, PA","42081","White","2106-3",925
,"Lycoming County, PA","42081","More than one race","M",41
,"Lycoming County, PA","42081","Unknown or Not Stated","UNK",0
,"Lycoming County, PA","42081","Not Available","NA",0
,"Lycoming County, PA","42081","Not Reported","NR",0
,"Mercer County, PA","42085","American Indian or Alaska Native","1002-5",Suppressed
,"Mercer County, PA","42085","Asian","A",Suppressed
,"Mercer County, PA","42085","Black or African American","2054-5",78
,"Mercer County, PA","42085","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Mercer County, PA","42085","White","2106-3",835
,"Mercer County, PA","42085","More than one race","M",29
,"Mercer County, PA","42085","Unknown or Not Stated","UNK",0
,"Mercer County, PA","42085","Not Available","NA",0
,"Mercer County, PA","42085","Not Reported","NR",0
,"Monroe County, PA","42089","American Indian or Alaska Native","1002-5",Suppressed
,"Monroe County, PA","42089","Asian","A",27
,"Monroe County, PA","42089","Black or African American","2054-5",256
,"Monroe County, PA","42089","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Monroe County, PA","42089","White","2106-3",1037
,"Monroe County, PA","42089","More than one race","M",37
