"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Alamance County, NC","37001","American Indian or Alaska Native","1002-5",10
,"Alamance County, NC","37001","Asian","A",31
,"Alamance County, NC","37001","Black or African American","2054-5",491
,"Alamance County, NC","37001","Native Hawaiian or Other Pacific Islander","NHOPI",10
,"Alamance County, NC","37001","White","2106-3",1349
,"Alamance County, NC","37001","More than one race","M",68
,"Alamance County, NC","37001","Unknown or Not Stated","UNK",0
,"Alamance County, NC","37001","Not Available","NA",0
,"Alamance County, NC","37001","Not Reported","NR",0
,"Brunswick County, NC","37019","American Indian or Alaska Native","1002-5",Suppressed
,"Brunswick County, NC","37019","Asian","A",13
,"Brunswick County, NC","37019","Black or African American","2054-5",148
,"Brunswick County, NC","37019","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Brunswick County, NC","37019","White","2106-3",938
,"Brunswick County, NC","37019","More than one race","M",49
,"Brunswick County, NC","37019","Unknown or Not Stated","UNK",0
,"Brunswick County, NC","37019","Not Available","NA",0
,"Brunswick County, NC","37019","Not Reported","NR",0
,"Buncombe County, NC","37021","American Indian or Alaska Native","1002-5",Suppressed
,"Buncombe County, NC","37021","Asian","A",42
,"Buncombe County, NC","37021","Black or African American","2054-5",201
,"Buncombe County, NC","37021","Native Hawaiian or Other Pacific Islander","NHOPI",22
,"Buncombe County, NC","37021","White","2106-3",2049
,"Buncombe County, NC","37021","More than one race","M",75
,"Buncombe County, NC","37021","Unknown or Not Stated","UNK",0
,"Buncombe County, NC","37021","Not Available","NA",0
,"Buncombe County, NC","37021","Not Reported","NR",0
,"Cabarrus County, NC","37025","American Indian or Alaska Native","1002-5",11
,"Cabarrus County, NC","37025","Asian","A",251
,"Cabarrus County, NC","37025","Black or African American","2054-5",668
,"Cabarrus County, NC","37025","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Cabarrus County, NC","37025","White","2106-3",1730
,"Cabarrus County, NC","37025","More than one race","M",74
,"Cabarrus County, NC","37025","Unknown or Not Stated","UNK",0
,"Cabarrus County, NC","37025","Not Available","NA",0
,"Cabarrus County, NC","37025","Not Reported","NR",0
,"Catawba County, NC","37035","American Indian or Alaska Native","1002-5",Suppressed
,"Catawba County, NC","37035","Asian","A",137
,"Catawba County, NC","37035","Black or African American","2054-5",169
,"Catawba County, NC","37035","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Catawba County, NC","37035","White","2106-3",1264
,"Catawba County, NC","37035","More than one race","M",68
,"Catawba County, NC","37035","Unknown or Not Stated","UNK",0
,"Catawba County, NC","37035","Not Available","NA",0
,"Catawba County, NC","37035","Not Reported","NR",0
,"Craven County, NC","37049","American Indian or Alaska Native","1002-5",Suppressed
,"Craven County, NC","37049","Asian","A",50
,"Craven County, NC","37049","Black or African American","2054-5",268
,"Craven County, NC","37049","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Craven County, NC","37049","White","2106-3",901
,"Craven County, NC","37049","More than one race","M",62
,"Craven County, NC","37049","Unknown or Not Stated","UNK",0
,"Craven County, NC","37049","Not Available","NA",0
,"Craven County, NC","37049","Not Reported","NR",0
,"Cumberland County, NC","37051","American Indian or Alaska Native","1002-5",90
,"Cumberland County, NC","37051","Asian","A",169
,"Cumberland County, NC","37051","Black or African American","2054-5",2095
,"Cumberland County, NC","37051","Native Hawaiian or Other Pacific Islander","NHOPI",42
,"Cumberland County, NC","37051","White","2106-3",2513
,"Cumberland County, NC","37051","More than one race","M",373
,"Cumberland County, NC","37051","Unknown or Not Stated","UNK",0
,"Cumberland County, NC","37051","Not Available","NA",0
,"Cumberland County, NC","37051","Not Reported","NR",0
,"Davidson County, NC","37057","American Indian or Alaska Native","1002-5",11
,"Davidson County, NC","37057","Asian","A",47
,"Davidson County, NC","37057","Black or African American","2054-5",236
,"Davidson County, NC","37057","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Davidson County, NC","37057","White","2106-3",1408
,"Davidson County, NC","37057","More than one race","M",44
,"Davidson County, NC","37057","Unknown or Not Stated","UNK",0
,"Davidson County, NC","37057","Not Available","NA",0
,"Davidson County, NC","37057","Not Reported","NR",0
,"Durham County, NC","37063","American Indian or Alaska Native","1002-5",29
,"Durham County, NC","37063","Asian","A",264
,"Durham County, NC","37063","Black or African American","2054-5",1282
,"Durham County, NC","37063","Native Hawaiian or Other Pacific Islander","NHOPI",23
,"Durham County, NC","37063","White","2106-3",2360
,"Durham County, NC","37063","More than one race","M",124
,"Durham County, NC","37063","Unknown or Not Stated","UNK",0
,"Durham County, NC","37063","Not Available","NA",0
,"Durham County, NC","37063","Not Reported","NR",0
,"Forsyth County, NC","37067","American Indian or Alaska Native","1002-5",25
,"Forsyth County, NC","37067","Asian","A",142
,"Forsyth County, NC","37067","Black or African American","2054-5",1388
,"Forsyth County, NC","37067","Native Hawaiian or Other Pacific Islander","NHOPI",23
,"Forsyth County, NC","37067","White","2106-3",2830
,"Forsyth County, NC","37067","More than one race","M",147
,"Forsyth County, NC","37067","Unknown or Not Stated","UNK",0
,"Forsyth County, NC","37067","Not Available","NA",0
,"Forsyth County, NC","37067","Not Reported","NR",0
,"Gaston County, NC","37071","American Indian or Alaska Native","1002-5",Suppressed
,"Gaston County, NC","37071","Asian","A",57
,"Gaston County, NC","37071","Black or African American","2054-5",643
,"Gaston County, NC","37071","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
