"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Albany County, NY","36001","American Indian or Alaska Native","1002-5",Suppressed
,"Albany County, NY","36001","Asian","A",270
,"Albany County, NY","36001","Black or African American","2054-5",564
,"Albany County, NY","36001","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Albany County, NY","36001","White","2106-3",1735
,"Albany County, NY","36001","More than one race","M",156
,"Albany County, NY","36001","Unknown or Not Stated","UNK",0
,"Albany County, NY","36001","Not Available","NA",0
,"Albany County, NY","36001","Not Reported","NR",0
,"Bronx County, NY","36005","American Indian or Alaska Native","1002-5",94
,"Bronx County, NY","36005","Asian","A",1062
,"Bronx County, NY","36005","Black or African American","2054-5",9128
,"Bronx County, NY","36005","Native Hawaiian or Other Pacific Islander","NHOPI",26
,"Bronx County, NY","36005","White","2106-3",6402
,"Bronx County, NY","36005","More than one race","M",361
,"Bronx County, NY","36005","Unknown or Not Stated","UNK",0
,"Bronx County, NY","36005","Not Available","NA",0
,"Bronx County, NY","36005","Not Reported","NR",0
,"Broome County, NY","36007","American Indian or Alaska Native","1002-5",Suppressed
,"Broome County, NY","36007","Asian","A",84
,"Broome County, NY","36007","Black or African American","2054-5",199
,"Broome County, NY","36007","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Broome County, NY","36007","White","2106-3",1347
,"Broome County, NY","36007","More than one race","M",62
,"Broome County, NY","36007","Unknown or Not Stated","UNK",0
,"Broome County, NY","36007","Not Available","NA",0
,"Broome County, NY","36007","Not Reported","NR",0
,"Chautauqua County, NY","36013","American Indian or Alaska Native","1002-5",13
,"Chautauqua County, NY","36013","Asian","A",12
,"Chautauqua County, NY","36013","Black or African American","2054-5",50
,"Chautauqua County, NY","36013","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Chautauqua County, NY","36013","White","2106-3",1047
,"Chautauqua County, NY","36013","More than one race","M",31
,"Chautauqua County, NY","36013","Unknown or Not Stated","UNK",0
,"Chautauqua County, NY","36013","Not Available","NA",0
,"Chautauqua County, NY","36013","Not Reported","NR",0
,"Dutchess County, NY","36027","American Indian or Alaska Native","1002-5",Suppressed
,"Dutchess County, NY","36027","Asian","A",83
,"Dutchess County, NY","36027","Black or African American","2054-5",359
,"Dutchess County, NY","36027","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Dutchess County, NY","36027","White","2106-3",2130
,"Dutchess County, NY","36027","More than one race","M",47
,"Dutchess County, NY","36027","Unknown or Not Stated","UNK",0
,"Dutchess County, NY","36027","Not Available","NA",0
,"Dutchess County, NY","36027","Not Reported","NR",0
,"Erie County, NY","36029","American Indian or Alaska Native","1002-5",84
,"Erie County, NY","36029","Asian","A",818
,"Erie County, NY","36029","Black or African American","2054-5",1741
,"Erie County, NY","36029","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Erie County, NY","36029","White","2106-3",6182
,"Erie County, NY","36029","More than one race","M",264
,"Erie County, NY","36029","Unknown or Not Stated","UNK",0
,"Erie County, NY","36029","Not Available","NA",0
,"Erie County, NY","36029","Not Reported","NR",0
,"Jefferson County, NY","36045","American Indian or Alaska Native","1002-5",Suppressed
,"Jefferson County, NY","36045","Asian","A",50
,"Jefferson County, NY","36045","Black or African American","2054-5",158
,"Jefferson County, NY","36045","Native Hawaiian or Other Pacific Islander","NHOPI",14
,"Jefferson County, NY","36045","White","2106-3",1492
,"Jefferson County, NY","36045","More than one race","M",45
,"Jefferson County, NY","36045","Unknown or Not Stated","UNK",0
,"Jefferson County, NY","36045","Not Available","NA",0
,"Jefferson County, NY","36045","Not Reported","NR",0
,"Kings County, NY","36047","American Indian or Alaska Native","1002-5",110
,"Kings County, NY","36047","Asian","A",3861
,"Kings County, NY","36047","Black or African American","2054-5",8248
,"Kings County, NY","36047","Native Hawaiian or Other Pacific Islander","NHOPI",13
,"Kings County, NY","36047","White","2106-3",20889
,"Kings County, NY","36047","More than one race","M",475
,"Kings County, NY","36047","Unknown or Not Stated","UNK",0
,"Kings County, NY","36047","Not Available","NA",0
,"Kings County, NY","36047","Not Reported","NR",0
,"Monroe County, NY","36055","American Indian or Alaska Native","1002-5",19
,"Monroe County, NY","36055","Asian","A",360
,"Monroe County, NY","36055","Black or African American","2054-5",1734
,"Monroe County, NY","36055","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Monroe County, NY","36055","White","2106-3",5040
,"Monroe County, NY","36055","More than one race","M",278
,"Monroe County, NY","36055","Unknown or Not Stated","UNK",0
,"Monroe County, NY","36055","Not Available","NA",0
,"Monroe County, NY","36055","Not Reported","NR",0
,"Nassau County, NY","36059","American Indian or Alaska Native","1002-5",18
,"Nassau County, NY","36059","Asian","A",2196
,"Nassau County, NY","36059","Black or African American","2054-5",1836
,"Nassau County, NY","36059","Native Hawaiian or Other Pacific Islander","NHOPI",12
,"Nassau County, NY","36059","White","2106-3",9555
,"Nassau County, NY","36059","More than one race","M",146
,"Nassau County, NY","36059","Unknown or Not Stated","UNK",0
,"Nassau County, NY","36059","Not Available","NA",0
,"Nassau County, NY","36059","Not Reported","NR",0
,"New York County, NY","36061","American Indian or Alaska Native","1002-5",25
,"New York County, NY","36061","Asian","A",1848
,"New York County, NY","36061","Black or African American","2054-5",2953
,"New York County, NY","36061","Native Hawaiian or Other Pacific Islander","NHOPI",16
,"New York County, NY","36061","White","2106-3",8250
,"New York County, NY","36061","More than one race","M",306
,"New York County, NY","36061","Unknown or Not Stated","UNK",0
,"New York County, NY","36061","Not Available","NA",0
,"New York County, NY","36061","Not Reported","NR",0
,"Niagara County, NY","36063","American Indian or Alaska Native","1002-5",17
,"Niagara County, NY","36063","Asian","A",41
,"Niagara County, NY","36063","Black or African American","2054-5",211
,"Niagara County, NY","36063","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Niagara County, NY","36063","White","2106-3",1595
,"Niagara County, NY","36063","More than one race","M",98
,"Niagara County, NY","36063","Unknown or Not Stated","UNK",0
,"Niagara County, NY","36063","Not Available","NA",0
,"Niagara County, NY","36063","Not Reported","NR",0
,"Oneida County, NY","36065","American Indian or Alaska Native","1002-5",Suppressed
,"Oneida County, NY","36065","Asian","A",171
,"Oneida County, NY","36065","Black or African American","2054-5",249
,"Oneida County, NY","36065","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Oneida County, NY","36065","White","2106-3",1692
,"Oneida County, NY","36065","More than one race","M",79
,"Oneida County, NY","36065","Unknown or Not Stated","UNK",0
,"Oneida County, NY","36065","Not Available","NA",0
,"Oneida County, NY","36065","Not Reported","NR",0
,"Onondaga County, NY","36067","American Indian or Alaska Native","1002-5",36
,"Onondaga County, NY","36067","Asian","A",254
,"Onondaga County, NY","36067","Black or African American","2054-5",959
,"Onondaga County, NY","36067","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Onondaga County, NY","36067","White","2106-3",3138
