"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Bartow County, GA","13015","Under 15 years","15",Suppressed
,"Bartow County, GA","13015","15-19 years","15-19",52
,"Bartow County, GA","13015","20-24 years","20-24",304
,"Bartow County, GA","13015","25-29 years","25-29",464
,"Bartow County, GA","13015","30-34 years","30-34",344
,"Bartow County, GA","13015","35-39 years","35-39",135
,"Bartow County, GA","13015","40-44 years","40-44",28
,"Bartow County, GA","13015","45-49 years","45-49",Suppressed
,"Bartow County, GA","13015","50 years and over","50+",0
,"Bibb County, GA","13021","Under 15 years","15",Suppressed
,"Bibb County, GA","13021","15-19 years","15-19",158
,"Bibb County, GA","13021","20-24 years","20-24",525
,"Bibb County, GA","13021","25-29 years","25-29",617
,"Bibb County, GA","13021","30-34 years","30-34",492
,"Bibb County, GA","13021","35-39 years","35-39",232
,"Bibb County, GA","13021","40-44 years","40-44",39
,"Bibb County, GA","13021","45-49 years","45-49",Suppressed
,"Bibb County, GA","13021","50 years and over","50+",Suppressed
,"Carroll County, GA","13045","Under 15 years","15",0
,"Carroll County, GA","13045","15-19 years","15-19",106
,"Carroll County, GA","13045","20-24 years","20-24",388
,"Carroll County, GA","13045","25-29 years","25-29",542
,"Carroll County, GA","13045","30-34 years","30-34",361
,"Carroll County, GA","13045","35-39 years","35-39",162
,"Carroll County, GA","13045","40-44 years","40-44",36
,"Carroll County, GA","13045","45-49 years","45-49",Suppressed
,"Carroll County, GA","13045","50 years and over","50+",0
,"Chatham County, GA","13051","Under 15 years","15",Suppressed
,"Chatham County, GA","13051","15-19 years","15-19",172
,"Chatham County, GA","13051","20-24 years","20-24",739
,"Chatham County, GA","13051","25-29 years","25-29",1104
,"Chatham County, GA","13051","30-34 years","30-34",1016
,"Chatham County, GA","13051","35-39 years","35-39",525
,"Chatham County, GA","13051","40-44 years","40-44",99
,"Chatham County, GA","13051","45-49 years","45-49",Suppressed
,"Chatham County, GA","13051","50 years and over","50+",Suppressed
,"Cherokee County, GA","13057","Under 15 years","15",Suppressed
,"Cherokee County, GA","13057","15-19 years","15-19",83
,"Cherokee County, GA","13057","20-24 years","20-24",355
,"Cherokee County, GA","13057","25-29 years","25-29",837
,"Cherokee County, GA","13057","30-34 years","30-34",969
,"Cherokee County, GA","13057","35-39 years","35-39",506
,"Cherokee County, GA","13057","40-44 years","40-44",98
,"Cherokee County, GA","13057","45-49 years","45-49",Suppressed
,"Cherokee County, GA","13057","50 years and over","50+",Suppressed
,"Clarke County, GA","13059","Under 15 years","15",0
,"Clarke County, GA","13059","15-19 years","15-19",59
,"Clarke County, GA","13059","20-24 years","20-24",263
,"Clarke County, GA","13059","25-29 years","25-29",353
,"Clarke County, GA","13059","30-34 years","30-34",366
,"Clarke County, GA","13059","35-39 years","35-39",196
,"Clarke County, GA","13059","40-44 years","40-44",45
,"Clarke County, GA","13059","45-49 years","45-49",0
,"Clarke County, GA","13059","50 years and over","50+",0
,"Clayton County, GA","13063","Under 15 years","15",Suppressed
,"Clayton County, GA","13063","15-19 years","15-19",182
,"Clayton County, GA","13063","20-24 years","20-24",809
,"Clayton County, GA","13063","25-29 years","25-29",982
,"Clayton County, GA","13063","30-34 years","30-34",884
,"Clayton County, GA","13063","35-39 years","35-39",411
,"Clayton County, GA","13063","40-44 years","40-44",109
,"Clayton County, GA","13063","45-49 years","45-49",11
,"Clayton County, GA","13063","50 years and over","50+",0
,"Cobb County, GA","13067","Under 15 years","15",Suppressed
,"Cobb County, GA","13067","15-19 years","15-19",249
,"Cobb County, GA","13067","20-24 years","20-24",1137
,"Cobb County, GA","13067","25-29 years","25-29",2233
,"Cobb County, GA","13067","30-34 years","30-34",3070
,"Cobb County, GA","13067","35-39 years","35-39",1751
,"Cobb County, GA","13067","40-44 years","40-44",441
,"Cobb County, GA","13067","45-49 years","45-49",27
,"Cobb County, GA","13067","50 years and over","50+",Suppressed
,"Columbia County, GA","13073","Under 15 years","15",0
,"Columbia County, GA","13073","15-19 years","15-19",44
,"Columbia County, GA","13073","20-24 years","20-24",254
,"Columbia County, GA","13073","25-29 years","25-29",486
,"Columbia County, GA","13073","30-34 years","30-34",560
,"Columbia County, GA","13073","35-39 years","35-39",288
,"Columbia County, GA","13073","40-44 years","40-44",58
,"Columbia County, GA","13073","45-49 years","45-49",Suppressed
,"Columbia County, GA","13073","50 years and over","50+",0
,"Coweta County, GA","13077","Under 15 years","15",0
,"Coweta County, GA","13077","15-19 years","15-19",65
,"Coweta County, GA","13077","20-24 years","20-24",292
,"Coweta County, GA","13077","25-29 years","25-29",553
,"Coweta County, GA","13077","30-34 years","30-34",501
,"Coweta County, GA","13077","35-39 years","35-39",250
,"Coweta County, GA","13077","40-44 years","40-44",47
,"Coweta County, GA","13077","45-49 years","45-49",Suppressed
,"Coweta County, GA","13077","50 years and over","50+",Suppressed
,"DeKalb County, GA","13089","Under 15 years","15",Suppressed
,"DeKalb County, GA","13089","15-19 years","15-19",399
,"DeKalb County, GA","13089","20-24 years","20-24",1568
,"DeKalb County, GA","13089","25-29 years","25-29",2362
,"DeKalb County, GA","13089","30-34 years","30-34",3153
,"DeKalb County, GA","13089","35-39 years","35-39",1952
,"DeKalb County, GA","13089","40-44 years","40-44",443
,"DeKalb County, GA","13089","45-49 years","45-49",45
,"DeKalb County, GA","13089","50 years and over","50+",Suppressed
,"Douglas County, GA","13097","Under 15 years","15",0
,"Douglas County, GA","13097","15-19 years","15-19",80
,"Douglas County, GA","13097","20-24 years","20-24",343
,"Douglas County, GA","13097","25-29 years","25-29",516
,"Douglas County, GA","13097","30-34 years","30-34",455
,"Douglas County, GA","13097","35-39 years","35-39",260
,"Douglas County, GA","13097","40-44 years","40-44",66
,"Douglas County, GA","13097","45-49 years","45-49",Suppressed
,"Douglas County, GA","13097","50 years and over","50+",Suppressed
,"Fayette County, GA","13113","Under 15 years","15",Suppressed
,"Fayette County, GA","13113","15-19 years","15-19",32
,"Fayette County, GA","13113","20-24 years","20-24",96
,"Fayette County, GA","13113","25-29 years","25-29",215
,"Fayette County, GA","13113","30-34 years","30-34",325
,"Fayette County, GA","13113","35-39 years","35-39",199
,"Fayette County, GA","13113","40-44 years","40-44",59
,"Fayette County, GA","13113","45-49 years","45-49",Suppressed
,"Fayette County, GA","13113","50 years and over","50+",0
,"Forsyth County, GA","13117","Under 15 years","15",0
,"Forsyth County, GA","13117","15-19 years","15-19",37
,"Forsyth County, GA","13117","20-24 years","20-24",174
,"Forsyth County, GA","13117","25-29 years","25-29",531
,"Forsyth County, GA","13117","30-34 years","30-34",968
,"Forsyth County, GA","13117","35-39 years","35-39",548
,"Forsyth County, GA","13117","40-44 years","40-44",119
,"Forsyth County, GA","13117","45-49 years","45-49",Suppressed
,"Forsyth County, GA","13117","50 years and over","50+",Suppressed
,"Fulton County, GA","13121","Under 15 years","15",Suppressed
,"Fulton County, GA","13121","15-19 years","15-19",407
,"Fulton County, GA","13121","20-24 years","20-24",1644
,"Fulton County, GA","13121","25-29 years","25-29",2698
,"Fulton County, GA","13121","30-34 years","30-34",4248
,"Fulton County, GA","13121","35-39 years","35-39",2635
,"Fulton County, GA","13121","40-44 years","40-44",572
,"Fulton County, GA","13121","45-49 years","45-49",45
,"Fulton County, GA","13121","50 years and over","50+",Suppressed
,"Gwinnett County, GA","13135","Under 15 years","15",Suppressed
,"Gwinnett County, GA","13135","15-19 years","15-19",388
,"Gwinnett County, GA","13135","20-24 years","20-24",1672
,"Gwinnett County, GA","13135","25-29 years","25-29",2906
,"Gwinnett County, GA","13135","30-34 years","30-34",3600
,"Gwinnett County, GA","13135","35-39 years","35-39",2032
,"Gwinnett County, GA","13135","40-44 years","40-44",564
,"Gwinnett County, GA","13135","45-49 years","45-49",47
,"Gwinnett County, GA","13135","50 years and over","50+",Suppressed
,"Hall County, GA","13139","Under 15 years","15",Suppressed
,"Hall County, GA","13139","15-19 years","15-19",169
,"Hall County, GA","13139","20-24 years","20-24",563
,"Hall County, GA","13139","25-29 years","25-29",881
,"Hall County, GA","13139","30-34 years","30-34",716
,"Hall County, GA","13139","35-39 years","35-39",321
,"Hall County, GA","13139","40-44 years","40-44",75
,"Hall County, GA","13139","45-49 years","45-49",Suppressed
,"Hall County, GA","13139","50 years and over","50+",0
,"Henry County, GA","13151","Under 15 years","15",0
,"Henry County, GA","13151","15-19 years","15-19",110
,"Henry County, GA","13151","20-24 years","20-24",597
,"Henry County, GA","13151","25-29 years","25-29",842
,"Henry County, GA","13151","30-34 years","30-34",839
,"Henry County, GA","13151","35-39 years","35-39",447
,"Henry County, GA","13151","40-44 years","40-44",121
,"Henry County, GA","13151","45-49 years","45-49",11
,"Henry County, GA","13151","50 years and over","50+",Suppressed
,"Houston County, GA","13153","Under 15 years","15",Suppressed
,"Houston County, GA","13153","15-19 years","15-19",96
,"Houston County, GA","13153","20-24 years","20-24",462
,"Houston County, GA","13153","25-29 years","25-29",637
,"Houston County, GA","13153","30-34 years","30-34",539
,"Houston County, GA","13153","35-39 years","35-39",246
,"Houston County, GA","13153","40-44 years","40-44",47
,"Houston County, GA","13153","45-49 years","45-49",Suppressed
,"Houston County, GA","13153","50 years and over","50+",0
,"Lowndes County, GA","13185","Under 15 years","15",0
,"Lowndes County, GA","13185","15-19 years","15-19",108
,"Lowndes County, GA","13185","20-24 years","20-24",384
,"Lowndes County, GA","13185","25-29 years","25-29",483
,"Lowndes County, GA","13185","30-34 years","30-34",369
,"Lowndes County, GA","13185","35-39 years","35-39",162
,"Lowndes County, GA","13185","40-44 years","40-44",30
,"Lowndes County, GA","13185","45-49 years","45-49",Suppressed
,"Lowndes County, GA","13185","50 years and over","50+",0
,"Muscogee County, GA","13215","Under 15 years","15",0
,"Muscogee County, GA","13215","15-19 years","15-19",167
,"Muscogee County, GA","13215","20-24 years","20-24",619
,"Muscogee County, GA","13215","25-29 years","25-29",863
,"Muscogee County, GA","13215","30-34 years","30-34",647
,"Muscogee County, GA","13215","35-39 years","35-39",269
,"Muscogee County, GA","13215","40-44 years","40-44",59
,"Muscogee County, GA","13215","45-49 years","45-49",Suppressed
,"Muscogee County, GA","13215","50 years and over","50+",0
,"Paulding County, GA","13223","Under 15 years","15",0
,"Paulding County, GA","13223","15-19 years","15-19",53
,"Paulding County, GA","13223","20-24 years","20-24",302
,"Paulding County, GA","13223","25-29 years","25-29",620
,"Paulding County, GA","13223","30-34 years","30-34",615
,"Paulding County, GA","13223","35-39 years","35-39",261
,"Paulding County, GA","13223","40-44 years","40-44",67
,"Paulding County, GA","13223","45-49 years","45-49",Suppressed
,"Paulding County, GA","13223","50 years and over","50+",0
,"Richmond County, GA","13245","Under 15 years","15",Suppressed
,"Richmond County, GA","13245","15-19 years","15-19",163
,"Richmond County, GA","13245","20-24 years","20-24",707
,"Richmond County, GA","13245","25-29 years","25-29",803
,"Richmond County, GA","13245","30-34 years","30-34",714
,"Richmond County, GA","13245","35-39 years","35-39",352
,"Richmond County, GA","13245","40-44 years","40-44",65
,"Richmond County, GA","13245","45-49 years","45-49",Suppressed
,"Richmond County, GA","13245","50 years and over","50+",0
,"Whitfield County, GA","13313","Under 15 years","15",0
,"Whitfield County, GA","13313","15-19 years","15-19",85
,"Whitfield County, GA","13313","20-24 years","20-24",330
,"Whitfield County, GA","13313","25-29 years","25-29",369
,"Whitfield County, GA","13313","30-34 years","30-34",298
,"Whitfield County, GA","13313","35-39 years","35-39",125
,"Whitfield County, GA","13313","40-44 years","40-44",26
,"Whitfield County, GA","13313","45-49 years","45-49",Suppressed
,"Whitfield County, GA","13313","50 years and over","50+",0
,"Unidentified Counties, GA","13999","Under 15 years","15",37
,"Unidentified Counties, GA","13999","15-19 years","15-19",2664
,"Unidentified Counties, GA","13999","20-24 years","20-24",10795
,"Unidentified Counties, GA","13999","25-29 years","25-29",13140
,"Unidentified Counties, GA","13999","30-34 years","30-34",9656
,"Unidentified Counties, GA","13999","35-39 years","35-39",4082
,"Unidentified Counties, GA","13999","40-44 years","40-44",869
,"Unidentified Counties, GA","13999","45-49 years","45-49",49
,"Unidentified Counties, GA","13999","50 years and over","50+",10
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: Georgia (13)"
"Year: 2022"
"Group By: County of Residence; Age of Mother 9"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 18, 2026 4:01:09 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 18, 2026 4:01:09 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
"3. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
