"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Alachua County, FL","12001","American Indian or Alaska Native","1002-5",Suppressed
,"Alachua County, FL","12001","Asian","A",164
,"Alachua County, FL","12001","Black or African American","2054-5",814
,"Alachua County, FL","12001","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Alachua County, FL","12001","White","2106-3",1627
,"Alachua County, FL","12001","More than one race","M",61
,"Alachua County, FL","12001","Unknown or Not Stated","UNK",0
,"Alachua County, FL","12001","Not Available","NA",0
,"Alachua County, FL","12001","Not Reported","NR",0
,"Bay County, FL","12005","American Indian or Alaska Native","1002-5",11
,"Bay County, FL","12005","Asian","A",48
,"Bay County, FL","12005","Black or African American","2054-5",394
,"Bay County, FL","12005","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Bay County, FL","12005","White","2106-3",1552
,"Bay County, FL","12005","More than one race","M",87
,"Bay County, FL","12005","Unknown or Not Stated","UNK",0
,"Bay County, FL","12005","Not Available","NA",0
,"Bay County, FL","12005","Not Reported","NR",0
,"Brevard County, FL","12009","American Indian or Alaska Native","1002-5",Suppressed
,"Brevard County, FL","12009","Asian","A",167
,"Brevard County, FL","12009","Black or African American","2054-5",907
,"Brevard County, FL","12009","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Brevard County, FL","12009","White","2106-3",4015
,"Brevard County, FL","12009","More than one race","M",135
,"Brevard County, FL","12009","Unknown or Not Stated","UNK",0
,"Brevard County, FL","12009","Not Available","NA",0
,"Brevard County, FL","12009","Not Reported","NR",0
,"Broward County, FL","12011","American Indian or Alaska Native","1002-5",22
,"Broward County, FL","12011","Asian","A",815
,"Broward County, FL","12011","Black or African American","2054-5",8379
,"Broward County, FL","12011","Native Hawaiian or Other Pacific Islander","NHOPI",17
,"Broward County, FL","12011","White","2106-3",11812
,"Broward County, FL","12011","More than one race","M",250
,"Broward County, FL","12011","Unknown or Not Stated","UNK",0
,"Broward County, FL","12011","Not Available","NA",0
,"Broward County, FL","12011","Not Reported","NR",0
,"Charlotte County, FL","12015","American Indian or Alaska Native","1002-5",Suppressed
,"Charlotte County, FL","12015","Asian","A",20
,"Charlotte County, FL","12015","Black or African American","2054-5",102
,"Charlotte County, FL","12015","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Charlotte County, FL","12015","White","2106-3",904
,"Charlotte County, FL","12015","More than one race","M",17
,"Charlotte County, FL","12015","Unknown or Not Stated","UNK",0
,"Charlotte County, FL","12015","Not Available","NA",0
,"Charlotte County, FL","12015","Not Reported","NR",0
,"Citrus County, FL","12017","American Indian or Alaska Native","1002-5",0
,"Citrus County, FL","12017","Asian","A",18
,"Citrus County, FL","12017","Black or African American","2054-5",51
,"Citrus County, FL","12017","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Citrus County, FL","12017","White","2106-3",904
,"Citrus County, FL","12017","More than one race","M",28
,"Citrus County, FL","12017","Unknown or Not Stated","UNK",0
,"Citrus County, FL","12017","Not Available","NA",0
,"Citrus County, FL","12017","Not Reported","NR",0
,"Clay County, FL","12019","American Indian or Alaska Native","1002-5",Suppressed
,"Clay County, FL","12019","Asian","A",47
,"Clay County, FL","12019","Black or African American","2054-5",441
,"Clay County, FL","12019","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Clay County, FL","12019","White","2106-3",1765
,"Clay County, FL","12019","More than one race","M",54
,"Clay County, FL","12019","Unknown or Not Stated","UNK",0
,"Clay County, FL","12019","Not Available","NA",0
,"Clay County, FL","12019","Not Reported","NR",0
,"Collier County, FL","12021","American Indian or Alaska Native","1002-5",13
,"Collier County, FL","12021","Asian","A",61
,"Collier County, FL","12021","Black or African American","2054-5",606
,"Collier County, FL","12021","Native Hawaiian or Other Pacific Islander","NHOPI",0
,"Collier County, FL","12021","White","2106-3",2777
,"Collier County, FL","12021","More than one race","M",19
,"Collier County, FL","12021","Unknown or Not Stated","UNK",0
,"Collier County, FL","12021","Not Available","NA",0
,"Collier County, FL","12021","Not Reported","NR",0
,"Duval County, FL","12031","American Indian or Alaska Native","1002-5",41
,"Duval County, FL","12031","Asian","A",552
,"Duval County, FL","12031","Black or African American","2054-5",4436
,"Duval County, FL","12031","Native Hawaiian or Other Pacific Islander","NHOPI",29
,"Duval County, FL","12031","White","2106-3",7215
,"Duval County, FL","12031","More than one race","M",333
