"Notes","County of Residence","County of Residence Code","Age of Mother 9","Age of Mother 9 Code",Births
,"Alameda County, CA","06001","Under 15 years","15",0
,"Alameda County, CA","06001","15-19 years","15-19",308
,"Alameda County, CA","06001","20-24 years","20-24",1371
,"Alameda County, CA","06001","25-29 years","25-29",2920
,"Alameda County, CA","06001","30-34 years","30-34",6069
,"Alameda County, CA","06001","35-39 years","35-39",4788
,"Alameda County, CA","06001","40-44 years","40-44",1066
,"Alameda County, CA","06001","45-49 years","45-49",79
,"Alameda County, CA","06001","50 years and over","50+",12
,"Butte County, CA","06007","Under 15 years","15",Suppressed
,"Butte County, CA","06007","15-19 years","15-19",69
,"Butte County, CA","06007","20-24 years","20-24",313
,"Butte County, CA","06007","25-29 years","25-29",595
,"Butte County, CA","06007","30-34 years","30-34",596
,"Butte County, CA","06007","35-39 years","35-39",307
,"Butte County, CA","06007","40-44 years","40-44",58
,"Butte County, CA","06007","45-49 years","45-49",Suppressed
,"Butte County, CA","06007","50 years and over","50+",0
,"Contra Costa County, CA","06013","Under 15 years","15",Suppressed
,"Contra Costa County, CA","06013","15-19 years","15-19",232
,"Contra Costa County, CA","06013","20-24 years","20-24",1182
,"Contra Costa County, CA","06013","25-29 years","25-29",2301
,"Contra Costa County, CA","06013","30-34 years","30-34",4023
,"Contra Costa County, CA","06013","35-39 years","35-39",3039
,"Contra Costa County, CA","06013","40-44 years","40-44",733
,"Contra Costa County, CA","06013","45-49 years","45-49",48
,"Contra Costa County, CA","06013","50 years and over","50+",10
,"El Dorado County, CA","06017","Under 15 years","15",Suppressed
,"El Dorado County, CA","06017","15-19 years","15-19",27
,"El Dorado County, CA","06017","20-24 years","20-24",147
,"El Dorado County, CA","06017","25-29 years","25-29",391
,"El Dorado County, CA","06017","30-34 years","30-34",558
,"El Dorado County, CA","06017","35-39 years","35-39",355
,"El Dorado County, CA","06017","40-44 years","40-44",84
,"El Dorado County, CA","06017","45-49 years","45-49",Suppressed
,"El Dorado County, CA","06017","50 years and over","50+",0
