"Notes","County of Residence","County of Residence Code","Mother's Single Race 6","Mother's Single Race 6 Code",Births
,"Alameda County, CA","06001","American Indian or Alaska Native","1002-5",40
,"Alameda County, CA","06001","Asian","A",5927
,"Alameda County, CA","06001","Black or African American","2054-5",1458
,"Alameda County, CA","06001","Native Hawaiian or Other Pacific Islander","NHOPI",141
,"Alameda County, CA","06001","White","2106-3",8343
,"Alameda County, CA","06001","More than one race","M",704
,"Alameda County, CA","06001","Unknown or Not Stated","UNK",0
,"Alameda County, CA","06001","Not Available","NA",0
,"Alameda County, CA","06001","Not Reported","NR",0
,"Butte County, CA","06007","American Indian or Alaska Native","1002-5",28
,"Butte County, CA","06007","Asian","A",166
,"Butte County, CA","06007","Black or African American","2054-5",42
,"Butte County, CA","06007","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Butte County, CA","06007","White","2106-3",1587
,"Butte County, CA","06007","More than one race","M",120
,"Butte County, CA","06007","Unknown or Not Stated","UNK",0
,"Butte County, CA","06007","Not Available","NA",0
,"Butte County, CA","06007","Not Reported","NR",0
,"Contra Costa County, CA","06013","American Indian or Alaska Native","1002-5",35
,"Contra Costa County, CA","06013","Asian","A",2244
,"Contra Costa County, CA","06013","Black or African American","2054-5",1005
,"Contra Costa County, CA","06013","Native Hawaiian or Other Pacific Islander","NHOPI",102
,"Contra Costa County, CA","06013","White","2106-3",7553
,"Contra Costa County, CA","06013","More than one race","M",631
,"Contra Costa County, CA","06013","Unknown or Not Stated","UNK",0
,"Contra Costa County, CA","06013","Not Available","NA",0
,"Contra Costa County, CA","06013","Not Reported","NR",0
,"El Dorado County, CA","06017","American Indian or Alaska Native","1002-5",Suppressed
,"El Dorado County, CA","06017","Asian","A",99
,"El Dorado County, CA","06017","Black or African American","2054-5",26
,"El Dorado County, CA","06017","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"El Dorado County, CA","06017","White","2106-3",1371
,"El Dorado County, CA","06017","More than one race","M",64
,"El Dorado County, CA","06017","Unknown or Not Stated","UNK",0
,"El Dorado County, CA","06017","Not Available","NA",0
,"El Dorado County, CA","06017","Not Reported","NR",0
,"Fresno County, CA","06019","American Indian or Alaska Native","1002-5",152
,"Fresno County, CA","06019","Asian","A",1878
,"Fresno County, CA","06019","Black or African American","2054-5",707
,"Fresno County, CA","06019","Native Hawaiian or Other Pacific Islander","NHOPI",36
,"Fresno County, CA","06019","White","2106-3",10783
,"Fresno County, CA","06019","More than one race","M",394
,"Fresno County, CA","06019","Unknown or Not Stated","UNK",0
,"Fresno County, CA","06019","Not Available","NA",0
,"Fresno County, CA","06019","Not Reported","NR",0
,"Humboldt County, CA","06023","American Indian or Alaska Native","1002-5",92
,"Humboldt County, CA","06023","Asian","A",52
,"Humboldt County, CA","06023","Black or African American","2054-5",21
,"Humboldt County, CA","06023","Native Hawaiian or Other Pacific Islander","NHOPI",Suppressed
,"Humboldt County, CA","06023","White","2106-3",960
